Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7436578496092812,-1.3730273976621576e-17,
1,0.7999458023050877,0.2195813392764784,Y1Z7,0.7842376211930336,0.004983505384191375
2,0.8475614860766143,0.4053318438226503,Y0Z3,0.7856519080668787,-0.003911736190765968
3,0.8887291980421739,0.5659285771449356,Y6Z2,0.7861829136671169,-0.004702918851615814
4,0.9204370295436538,0.6896219746339974,Y5Z4,0.816564005521011,0.141616224109703
5,0.9615871123332654,0.8501499359033019,Y1Y7,0.811104180719015,1.7648453271102769
6,0.9617346065669065,0.8507253162432743,standard_x,-0.0006314105502572664,0.8587239477029686
7,0.9771892481767057,0.911014432123137,X4X5,1.5695695306115245,0.9207603102154768
8,0.9822939783802376,0.9309281692738599,Y1Y7,0.3755751668454751,2.046780702842198
9,0.9844599530276188,0.939377714711783,X2X6,0.7854643391890825,1.6886903108898097
10,0.9997291938705761,0.9989435754946614,Y4Y5,-0.7858479065505114,-5.328393257654917
11,0.9997336299146877,0.9989608806631827,standard_x,-0.00024943379174599393,-0.03045433009687712
12,0.999761713347755,0.9990704351512935,X4,-0.019164215137328584,-0.028873434914085044
