Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7096157264524922,-1.0787711101560294e-17,
1,0.7644712446487489,0.1889066426570177,Y3Z0,0.7374653238469137,0.01895548791428087
2,0.8191531039250411,0.3772152538922815,Y5Z7,0.7331360352073972,-0.13564442344369282
3,0.8710366932233852,0.5558874273695266,Y1Z2,0.8099743996767597,-0.30017139854608016
4,0.9137921505848942,0.7031249373048365,Y6Z7,1.4036649644266896,1.118406877967904
5,0.9365122697452031,0.7813664993658475,Y4Z0,0.7110474612836654,-0.3002348337720631
6,0.9766784261308711,0.9196872007419042,X1X2,0.8023500403639356,1.451356303299595
7,0.9766847320613723,0.9197089165546243,standard_x,0.07714706109893095,0.18782453796437457
8,0.9766884793359427,0.9197218210915147,X0,-0.07745985010661707,0.003693913096450675
9,0.9766969734376606,0.9197510723371635,X7,-0.09362099915271463,0.08507882102922834
10,0.9767058584220754,0.9197816696705038,X2,-0.059720278706969554,-0.6517605383714206
11,0.976716376382236,0.9198178905030997,Y2Z5,0.14504426479361976,0.30611986963178794
12,0.9813248960767271,0.9356883081334724,Y6Z5,-0.7644236331728562,1.416604358078729
