Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7297222646176817,-1.3035799135297058e-17,
1,0.7780060295549444,0.17864499592969912,Y5Z6,0.7853983302227866,-1.8187525184465793e-06
2,0.825597263936777,0.3547276995771639,Y2Z7,0.7853980873889905,-9.833285941186236e-06
3,0.8639028014238391,0.4964542736616977,Y1Z5,0.7853984014011116,2.19568897602152e-05
4,0.9036550878412866,0.6435336709387852,Y3Z6,0.7853985570749861,-2.247913505058958e-05
5,0.9270635755730471,0.7301426833261663,Y4Z0,1.5106386660182605,1.0965910745163336
6,0.9599536368982848,0.8518325490441601,X2X7,0.7944753064256935,1.1180247476888252
7,0.9921003659741091,0.9707721614038373,Y0Y4,1.140590289943563,1.271514817423999
8,0.9923778169279501,0.9717987015790703,standard_x,-5.453433765248666e-07,-0.43876118619450144
9,0.9968938677952773,0.9885076282723442,X0,-0.7120005416454536,-0.39516772440142445
10,0.9999889962478247,0.999959287241475,X4,-0.4176622176933611,-0.8299365755999978
11,0.9999999310429746,0.9999997448660528,Y2Y7,0.01637121357976405,-1.5444257903083929
12,0.999999931324596,0.9999997459080233,standard_x,-4.260244268940714e-07,0.010003343328436144
