Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7515699810746748,-1.0424468938499274e-17,
1,0.7980689022214998,0.18717110495733646,Y4Z2,0.785398179187702,6.416554209142561e-08
2,0.8432233974930039,0.36893052141930993,Y3Z1,0.7853982488828763,6.696139556423116e-08
3,0.8864437369183101,0.5429044220464221,Y5Z7,0.7853980909779463,-6.716011007421422e-08
4,0.9188654675125184,0.6734109153215119,Y0Z7,0.7853977328388758,-7.345304346028721e-07
5,0.945731810435031,0.7815554263541662,Y6Z5,0.7853980213178731,1.234777873382452e-06
6,0.9853705136040308,0.9411122437648466,Y2Y4,1.6153393194900199,1.6598319797419112
7,0.987739053985082,0.9506462783042193,X1X3,-0.785399389798704,1.6622182594218031
8,0.9877466222173473,0.9506767425464161,standard_x,5.304000283822943e-08,-0.3930230763922702
9,0.9878803155142273,0.9512148952924417,Y0Z6,-5.015971003930692e-07,-0.4177574327330782
10,0.9999996388281329,0.9999985461826685,X2X4,-0.805366961585225,-0.16500453396674822
11,0.9999999999708952,0.9999999998828448,Y0Y2,7.483627218684719e-08,0.00997798425959013
12,0.9999999999920519,0.9999999999680064,X1,-1.841053430804497e-07,0.010002625907337668
