Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7406078834415816,6.529660100484504e-18,
1,0.774756672933617,0.13164929584259238,Y8Z7,0.7853984752612091,nan
2,0.8057300118524301,0.2510566985415001,Y9Z0,0.7852598236119779,nan
3,0.8358177532206593,0.36704997454167143,Y6Z2,1.2139705187017227,nan
4,0.864455570166,0.477453549350743,Y4Z0,0.7853987078659376,nan
5,0.8992314745138571,0.6115204778652226,Y3Z4,0.8016838428310219,nan
6,0.9194455833421781,0.6894492487797713,Y1Z7,0.7853986320150579,nan
7,0.9332261230998323,0.742575534730527,Y5Z6,0.7752893620110102,nan
8,0.9332262285810106,0.7425759413781139,Y3Z9,-0.016286214190434817,nan
9,0.9332262285908218,0.7425759414159377,Y5Z6,0.010108252210206042,nan
10,0.9332376458866968,0.7426199570014014,Y2Z7,0.7853989752720325,nan
11,0.9489295883051005,0.8031150199454975,Y2Z6,0.3568268066973997,nan
12,0.9489296106932646,0.8031151062556153,Y9Z3,0.00013829309950113137,nan
13,0.9489296106951562,0.8031151062629078,Y1Z2,-6.582541285335303e-06,nan
14,0.9489296106951631,0.8031151062629339,Y1Z7,-2.0285331504000918e-08,nan
15,0.9489296106951631,0.8031151062629339,Y2Z5,-2.2335411619821544e-08,nan
