Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7471266711817379,-9.629649761300768e-18,
1,0.7821891472625665,0.138656283937432,Y7Z0,0.7853981760219741,nan
2,0.8169877039789099,0.2762688857842355,Y9Z2,0.7853981982829933,nan
3,0.8471984041608367,0.39573858360926406,Y5Z7,0.78539819350918,nan
4,0.8763440765301725,0.5109965766350237,Y1Z6,0.7853981619567055,nan
5,0.8967512175383056,0.5916976181545085,Y8Z4,0.7853981922193474,nan
6,0.9116502945600653,0.650616750082683,Y3Z9,0.7851696384375293,nan
7,0.9116503045714787,0.6506167896733094,Y3Z2,-0.0002285410392419658,nan
8,0.9439994533431217,0.7785430874873904,X1X6,1.5577689913275226,2.167210379124743
9,0.9560124632950324,0.8260491254236577,X4X8,2.133850838750032,1.074207138516753
10,0.9568117476087323,0.829209934503189,Y1Y6,-1.5676916753945438,1.5453740702290477
11,0.9579619581731044,0.8337584986785695,X4X8,-1.86853422320387,4.9453447590978845
12,0.9589401446117765,0.8376267849990102,X1X6,-0.757851141111315,-6.295455009071312
13,0.958985517619693,0.8378062147875477,Y4Y8,-0.09370848196003771,-0.19169144534663965
14,0.9589859232581027,0.837807818904564,X1X6,-0.024117254297464096,-0.0998057703249891
15,0.9589859232581107,0.8378078189045958,X1X6,-8.094114228135517e-09,0.09999994025698061
