Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7369717726025135,7.735101806641335e-18,
1,0.7731512915512365,0.13754994780103502,Y8Z3,0.7854015701728503,nan
2,0.8048063309553454,0.25789839753708577,Y5Z3,0.78540315374995,nan
3,0.8488544711680982,0.4253638465825509,Y7Z5,0.7854094229138809,nan
4,0.8806564115943802,0.5462707953953985,Y9Z7,0.7853925677707924,nan
5,0.9118341610825325,0.6648046493343396,Y4Z9,0.7853912997683576,nan
6,0.9398706122263646,0.7713956849096343,Y6Z7,0.7853952045442251,nan
7,0.9693180459696701,0.8833510975840491,Y0Z9,0.7857846720172491,nan
8,0.9913638036054053,0.9671662753460157,Y2Z1,0.7853980799621587,nan
9,0.991363861801045,0.9671664965984654,Y0Z9,-0.0003632282476676913,nan
10,0.9913638618015701,0.967166496600462,Y6Z7,7.196244027048348e-08,nan
11,0.9913638618015702,0.9671664966004625,Y4Z7,1.3533976721311385e-05,nan
12,0.9999999998592916,0.9999999994650445,X1X2,0.7853620310817885,6.666481624509826
13,0.9999999999999889,0.9999999999999578,X4,-6.65741927603968e-08,0.1000005580798365
14,0.9999999999999932,0.9999999999999745,Y8Z1,-8.497323918449211e-08,-0.10000003516060456
15,0.9999999999999932,0.9999999999999745,Y8Z4,-1.1070372576716023e-15,nan
