Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6948232238299736,-6.92530725520146e-18,
1,0.766421383608886,0.23461208509202605,Y5Z1,0.7853986620934486,nan
2,0.8379508021008898,0.46899891946946176,Y4Z0,0.7853976013856941,nan
3,0.8993887189745124,0.6703180291496591,Y2Z1,0.7854000582291388,nan
4,0.9650426009016366,0.8854519680787006,Y3Z2,0.7854814565411058,nan
5,0.9648291814173108,0.8847526373923874,Y3Z1,8.360960320782655e-05,nan
6,0.9937941550098257,0.9796647534322311,X0X4,0.7566276574639078,3.2828239013290785
7,0.9890172416422459,0.9640118147403356,Y0Y4,-0.05434103552155488,-4.090184988526598
8,0.9846223374713696,0.9496106397032558,X0X4,-0.022490603714442097,-1.8831905870730334
9,0.9803615031968237,0.935648783470224,Y0Y4,-0.008379870530224222,-2.863180795440947
10,0.9761605565707324,0.9218831664438788,X0X4,-0.009925745333576458,-2.7898863882428624
11,0.9720187852735944,0.9083114545032874,Y0Y4,-0.7845938820897482,-3.273706310130973
12,0.9679474485154269,0.8949705417075534,X0X4,0.7771248846844748,0.004854602783834063
