Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6994516727575406,-9.506704882635898e-18,
1,0.8015521878515454,0.33971413526330474,Y0Z5,0.785398167188022,nan
2,0.8707039008269748,0.5697993052920274,Y3Z1,0.785398031866367,nan
3,0.9246457896198876,0.7492775585494362,Y4Z1,0.7853981938474813,nan
4,0.9896997933149968,0.9657286174922086,Y2Z3,1.5708029811211106,nan
5,0.9894883924637276,0.9650252336031383,Y2Z4,-0.7854047126709632,nan
6,0.9930786545807461,0.9769709401387878,X0X5,0.7852669489172421,18.0385391737729
7,0.9893953422054078,0.9647156319521382,standard_x,-7.682251202540976e-09,-0.1711104288052963
8,0.9851955429640836,0.9507418418470414,X0X5,-8.205483710718293e-06,-0.10017617222565947
9,0.9810709377380165,0.9370182411738625,Y0Y5,-4.2644902282836296e-05,-0.1002179444444419
10,0.9770199525186823,0.9235395928097142,X0X5,-3.560437342431824e-05,-0.10025559367591715
11,0.9730410523216986,0.910300789474855,Y0Y5,0.00015086858405135043,-0.10015808076159999
12,0.9691327393527107,0.8972968476301385,X0X5,0.0001616594686650211,-0.10011691261233924
