Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.752080869804787,-1.080405050585596e-17,
1,0.8380539806748262,0.34677885003203834,Y4Z3,0.7853980178114994,nan
2,0.9047300757551726,0.6157217711686416,Y1Z2,0.7853995465025051,nan
3,0.951879664449206,0.8059030962519762,Y0Z3,0.7853983686104942,nan
4,0.9775712057667817,0.9095318129925759,Y5Z4,0.7853977705036483,nan
5,0.9923030850543677,0.9689539288897482,X1X2,2.2158705581366833,15.275247188991125
6,0.987896204859257,0.9511784543160812,Y4Y5,-3.706803499152156e-07,0.23708742237170988
7,0.9837941697179052,0.9346325946314266,X1X2,-0.9498775701876113,-0.2819756056397923
8,0.9797740255075864,0.9184170480249444,Y1Y2,-0.7345959629617435,4.054172708620105
9,0.9774242542262367,0.9089390731728246,X1X2,0.3409367943785179,-8.090743661232047
10,0.9735443790696405,0.8932893120852429,X1X2,0.0008448280747826014,0.10182139142050443
11,0.9697412688102698,0.8779491878424048,X1X2,-0.0002662998776664223,-0.09948221431286768
12,0.9660132236440011,0.8629118441596763,X1X2,-9.358332076847844e-06,0.09992718220078743
