Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7464587151734566,0.0,
1,0.8193570604417275,0.28752061155698266,Y2Z1,0.7853999818033277,nan
2,0.8846660584866519,0.5451078446957773,Y4Z0,0.7853999077252036,nan
3,0.9288529667935859,0.719386792351832,Y5Z3,9.570979867285249e-05,nan
4,0.9287109485586472,0.7188266538519585,Y3Z5,0.7853013713001838,nan
5,0.9785975172134174,0.9155858076477571,X1X2,2.0645636107933134,0.8944521260249153
6,0.9796736729015815,0.9198303064831257,Y3Y5,-1.0024741592279505,-1.3856074225470627
7,0.986914061361148,0.9483873458801605,X0X4,-1.0453918260458772,-0.37676815232853306
8,0.9833850005209367,0.9344682681937571,standard_x,8.951747228883638e-07,-0.7322275270670748
9,0.9795816299464359,0.9194672770253844,X3X5,-0.010077932293620202,-0.08783010673275586
10,0.9757256862244271,0.9042589304847147,X1X2,-0.09773849799074742,-0.005596174805519957
11,0.9728454224040775,0.892898793131462,X0X4,0.7669718434553953,0.7595573429526391
12,0.9711070132392415,0.8860422799366767,Y0Y4,-0.7030821443151872,-0.033203374023454586
