Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7069493856295396,1.812179561148699e-17,
1,0.7986621419643276,0.31295875810329893,Y5Z0,0.785398174199035,nan
2,0.8620092580738551,0.5291231781834668,Y1Z2,0.7853981448155084,nan
3,0.9201308146020933,0.7274560042486726,Y3Z5,0.7853981579573728,nan
4,0.9506308714230418,0.8315337823706179,Y4Z1,0.785395174806183,nan
5,0.9505317761449654,0.8311956316443713,Y4Z2,-2.6796503395866634e-06,nan
6,0.9463127293315977,0.8167986414779072,Y4Z2,-2.798347484791394e-07,0.10000003220987874
7,0.9419912088860319,0.8020519723577983,Y0Z5,-1.7046935111090975e-08,-0.10000001658829594
8,0.9379353302263831,0.7882117739048388,Y4Z1,1.9160034903390852e-08,-0.10000000125959767
9,0.9339571250796124,0.7746366269790533,Y4Z1,1.0167176699353248e-08,-0.10000000752671091
10,0.9299571336739784,0.7609871370633716,Y2Z1,7.592563128455525e-09,0.1
11,0.926032577245941,0.7475950599422632,Y2Z1,3.89275492825443e-14,0.1
12,0.9221819283404493,0.734455183358951,Y2Z1,3.89275492825443e-14,0.1
