Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.593340994966315,-8.09056715864294e-18,
1,0.6852255065167275,0.22594977711805853,Y0Z3,0.7853981973261429,nan
2,0.7721347398332771,0.439665032997737,Y4Z1,0.7853982335162609,nan
3,0.8498566614618015,0.6307881131864728,Y5Z0,0.7853982312390745,nan
4,0.9152203498824178,0.7915215227791168,Y2Z0,0.7853957221490815,nan
5,0.9150078750488321,0.7909990338364012,Y2Z5,-2.2631177894370652e-06,nan
6,0.9919896841806441,0.9803021309741012,X1X4,0.7854101215852743,1.7789582029651312
7,0.9877884681433016,0.9699710772279913,X2,1.878404228112547e-07,0.10000267437629887
8,0.983017729935628,0.9582395327432492,X1X4,4.8170922552975434e-05,-0.09999956669881682
9,0.978306052410811,0.9466532221820787,Y1Y4,4.017954352890295e-05,-0.10000244999823299
10,0.9736527611840385,0.9352104871899272,X1X4,7.311737598151803e-05,-0.10000215243552221
11,0.9690571868915605,0.9239096817593494,Y1Y4,-5.587039521163956e-05,-0.09999943053687232
12,0.9645186653348019,0.9127491725843889,X1X4,-0.00013362297129644883,-0.10000127887359987
