Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7007066965631962,-1.9285271146946693e-17,
1,0.7894018385476004,0.29634856833050466,Y4Z3,0.785398092178216,nan
2,0.8610454986320921,0.5357246561407001,Y1Z4,0.7853981634826742,nan
3,0.920669661595461,0.7349411513936879,Y0Z4,0.7853980336112085,nan
4,0.9924279761742102,0.974700323265373,Y5Z3,0.7853984980791682,nan
5,0.9990407328302267,0.9967948926395679,Y2Z0,0.7858287258819808,nan
6,0.9947964763006625,0.9826139654994441,Y2Z0,-0.0004323962546509254,0.09999932753403233
7,0.9906327460828547,0.9687020931989435,X2,-4.279685695992015e-06,-0.1000003560128671
8,0.9864976389049329,0.954885856315465,Y2Z5,5.335228828866945e-07,-0.0999998369665115
9,0.982415074914644,0.9412451769437298,Y2Z5,5.735560337684634e-07,-0.10000111194507597
10,0.9783846165270226,0.9277785930230755,Y2Z5,2.9655117387248926e-07,-0.10000159212195281
11,0.9744058206826481,0.91448462420157,Y2Z5,-1.3755767683389909e-06,-0.10000005496655315
12,0.9704782393212841,0.9013617734185306,Y2Z1,2.0729847714825663e-06,-0.10000028818385819
