Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7120505990359824,-2.870124543051645e-17,
1,0.7975050320721514,0.29676892103292607,Y5Z2,0.7853930364315962,nan
2,0.8803834881221908,0.5845919058093243,Y3Z0,0.7853987375298097,nan
3,0.9547719466916211,0.8429305525312388,Y1Z5,0.7853983023914665,nan
4,0.9819390639464746,0.9372773966778195,Y4Z1,0.785403297495541,nan
5,0.9849922237676948,0.947880508929482,X0X3,0.7060264824471433,14.667018710343546
6,0.9807665753380542,0.9332055402874437,standard_x,-1.4721130390015046e-07,-0.03443533191524675
7,0.978752866881604,0.9262122683802659,X0X3,1.7049522327556903,0.0817946833102985
8,0.9754604593320204,0.9147782888735856,Y0Y3,0.004891929015624665,-3.8553311698603476
9,0.9719292622842604,0.9025150334685108,X0X3,-0.229129193619328,2.7841674915184047
10,0.969528470008784,0.8941774843455091,Y0Y3,-1.0954512757784889,-2.5304691294072934
11,0.9657896723601046,0.8811932668539552,X0X3,-0.6332347431953367,2.2968158817415683
12,0.9630325772962353,0.8716183378746316,Y0Y3,0.4237852930384626,2.082500254150431
