Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6660541072984101,-1.2101926010390697e-17,
1,0.7442183436089866,0.23406257725835622,Y3Z1,0.7854130532210466,nan
2,0.8210163823608831,0.4640340799188855,Y5Z4,1.5707905930843016,nan
3,0.8877566543889097,0.6638876295107198,Y2Z0,0.7854062779757618,nan
4,0.8875070094369497,0.6631400684314666,Y4Z5,-0.7854099757088568,nan
5,0.9695212626164991,0.9087315099553078,Y0Y2,1.20213096730955,1.087980896705073
6,0.9773449373935558,0.9321594812166513,Y1Y3,-0.48992440581354907,-0.2866346918789973
7,0.9817362126404698,0.9453091421134786,X4X5,-1.4603119636687731,-0.3326910076928219
8,0.9774938078786554,0.932605273449325,Y0Y2,-0.15734725372834193,-0.5519020093775028
9,0.9731108729312303,0.9194805875549503,Y1Y3,-0.021460060063756253,0.34441374034764655
10,0.9687127182098311,0.9063103260918772,X0X2,0.10113329376552445,0.16565725887590893
11,0.965476054298642,0.8966181454664331,X4X5,0.7836162782375342,5.663449033813362
12,0.9611773100944687,0.8837455685067437,X0X2,-0.013631828874008628,0.09891482301264859
