Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7014389811021684,-3.607925610304184e-17,
1,0.7921883090282608,0.3039557148522026,Y3Z2,0.7853985890268527,nan
2,0.8794197054359099,0.5961284731368331,Y5Z4,0.785398551810924,nan
3,0.928959194842558,0.762055993043913,Y0Z5,0.785398338087237,nan
4,0.9820316965290636,0.9398169810068703,Y1Z4,0.7853919091479427,nan
5,0.9818591974647645,0.9392392128007728,Y1Z0,6.1597319394842636e-06,nan
6,0.9926741332553248,0.975462748714754,X2X3,0.6698175369648649,14.204945863631847
7,0.9871630159736946,0.9570038175991812,standard_x,-9.708696796958729e-08,-14.96302130871361
8,0.9814998877431186,0.9380357411520885,Y2Y3,0.24226160621075163,0.4231540064965043
9,0.9759669760490455,0.9195038118516778,Y2Y3,1.5081880786456812,-0.30107372936091276
10,0.9705610905516108,0.9013973439765647,Y2Y3,0.7861284247427794,0.7476089159260193
11,0.9652791225894463,0.8837059253792428,Y2Y3,-0.11874632431813834,15.187326181290281
12,0.9615635281725006,0.871260916882614,Y2Y3,-0.736886572514391,7.564681900644702
