Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6907632416206807,5.619744602049953e-17,
1,0.7771785515325544,0.2794470824386088,Y5Z1,0.7853981066055358,nan
2,0.8582819267791071,0.5417165993990368,Y3Z0,0.7853981310934866,nan
3,0.9153033875437151,0.7261107867636052,Y4Z1,0.7853982260936175,nan
4,0.9415906135163942,0.8111175825612585,Y2Z4,0.7853980414468948,nan
5,0.9931084151844486,0.9777142120759846,X0X3,0.7853518076192271,2.625794661911238
6,0.9872623841470576,0.9588095027263284,X0X3,0.00016898170993275312,-0.0749180856732854
7,0.9821445594891542,0.9422596440202505,Y0Y3,-0.00029759654230270466,-0.20626243955522167
8,0.9771339711760357,0.9260565627973758,X0X3,1.571052313978228,-0.28540233981142266
9,0.9722014930601511,0.9101060718475438,Y0Y3,-0.00023793368979549496,0.2452561477594475
10,0.9673460405580228,0.8944046638791792,X0X3,8.43581418583426e-05,0.13949720233004326
11,0.9625665404029499,0.8789488681965384,Y0Y3,-0.7853128264043902,0.10521531274803333
12,0.9578619321355241,0.8637352555196941,X0X3,-0.785723925676535,-0.0015635129857840206
