Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6671270945931207,0.0,
1,0.7604340950970365,0.2803081866632078,Y2Z0,0.7854496001032134,nan
2,0.8429961966313896,0.52833708956666,Y1Z4,0.7853812844329073,nan
3,0.8909973924685692,0.67253986202874,Y3Z4,0.7853680171273764,nan
4,0.9097963478901364,0.7290147361209667,Y5Z0,1.6357152189979078,nan
5,0.9062708146900423,0.7184235070277345,Y5Z0,-0.486907406166004,10.95504085224969
6,0.9028656478041011,0.7081938763469828,standard_x,-9.404708401233244e-05,5.259165897671305
7,0.8995186462344497,0.6981389829769133,X5,-1.8684248283791112,-5.479873589038888
8,0.9730423707669744,0.9190152493785141,X0X2,0.7841371756886475,-8.416411618183545
9,0.9686389282884883,0.9057866494926095,Y5Z2,1.5789307457784607,-4.9290772102996065
10,0.9637928928405577,0.89122843412207,Y5Z3,-0.27900427412109624,0.13824322705902692
11,0.9638331223178632,0.8913492894895453,Y5Z4,0.8173450860718254,-0.16530801084965233
12,0.9591681880702015,0.8773351292142909,Y5Z1,-0.17218077513492708,-0.30706238582159046
