Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7146214934617325,-1.81504937712314e-17,
1,0.8071426109116198,0.3242049254942079,Y5Z1,0.7853981747694028,nan
2,0.8894689892563453,0.612686280811995,Y3Z1,0.7853981464365609,nan
3,0.9691607236277466,0.8919355324045118,Y4Z3,0.7853981715364966,nan
4,0.9885377002629308,0.9598347476265447,Y0Z5,0.7548340438739005,nan
5,0.9992476823878335,0.9973637902121912,Y2Z5,1.1385103041927252e-07,nan
6,0.9992013971825002,0.9972016013848165,Y0Z5,0.03056405095170046,nan
7,0.993288575676369,0.9764823763182349,Y2Z5,0.7853980716404882,-3.2846265165832676e-06
8,0.9866782831238217,0.953319130309514,standard_x,-1.4356224325676626e-09,0.09999999985644505
9,0.9802047531901918,0.9306351166738841,standard_x,-1.1484896665230077e-09,-0.10000000129204241
10,0.9738650750095693,0.9084201353933214,X2,-8.44350658439475e-15,0.1
11,0.9676564027132976,0.8866642142078577,X2,-4.205839815262001e-15,0.10000000000000211
12,0.9615759539104953,0.8653576032911494,X2,0.0,0.1
