Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6869730668278942,1.3580280353862394e-17,
1,0.7714899336801203,0.2699987058486043,Y0Z4,0.7853709629975617,nan
2,0.8511460131912888,0.5244690758706392,Y1Z5,0.785398176695511,nan
3,0.911426389654041,0.7170415674830757,Y2Z1,0.7853941477999093,nan
4,0.9632961561936064,0.8827454128804519,Y3Z5,0.7820504527808104,nan
5,0.9631285223269906,0.8822098875027568,Y3Z2,0.003355118332139275,nan
6,0.9922198297946542,0.9751453648844067,X0X4,0.7911805356936769,1.9759967564764116
7,0.9870231562276888,0.9585440024575248,standard_x,3.3765843859527295e-06,-0.015373927566349086
8,0.9814885547416369,0.9408630910101738,X0X4,-0.10316129994080907,-0.013835951479778672
9,0.97606316591887,0.9235310717880963,Y0Y4,1.7060868634305282,4.512578160124699
10,0.9729098482844436,0.9134574413740241,X0X4,-0.958598669104054,4.381670827260443
11,0.9684923711457489,0.8993453102103272,Y0Y4,-0.7047750533403878,-2.896589998650473
12,0.9639494096042269,0.8848323049060061,X0X4,0.3517436438590855,-2.2811720247075784
