Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6856289007178967,2.2583086457423743e-17,
1,0.7704967896816184,0.2699608493195645,Y4Z0,0.7853980719708193,nan
2,0.8497102282479384,0.5219351521330594,Y5Z3,2.356194964042204,nan
3,0.919361351750179,0.7434921707689824,Y2Z4,0.7853981781872844,nan
4,0.9816973577032575,0.9417801371101279,Y1Z0,0.7853980514977318,nan
5,0.9921505770845258,0.9750313469227956,X3X5,0.7882137859640805,0.7051819631311405
6,0.9880023414010952,0.9618360001084622,X3X5,0.05131641468384533,0.23690941442951344
7,0.9839408223375891,0.9489164948715589,standard_x,-3.7518396055398826e-08,2.159183567866063
8,0.9799682449197041,0.9362799089164356,X3X5,0.17450087868391762,-1.026778539191834
9,0.9760451101350179,0.9238005977022526,X3X5,0.3156183961186246,-1.5870560192383045
10,0.9721655894833334,0.9114600210381004,Y3Y5,-0.354518838676347,1.2964021101075867
11,0.9692100793341912,0.9020586792611646,X3X5,0.3058576431086393,1.196937777870272
12,0.9657004380116874,0.8908946717219268,X3X5,0.15268250483801113,-1.6814125718359454
