Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6535426797618472,-1.8735324512860052e-18,
1,0.7325582007607251,0.22806711356124038,Y0Z2,0.7853981666982183,nan
2,0.8060994250420865,0.44033344475265435,Y1Z4,0.7853981485576016,nan
3,0.8746800229398469,0.6382816302625418,Y3Z0,0.7853981652911802,nan
4,0.907484952707785,0.7329684151900134,Y5Z4,0.785396856758329,nan
5,0.9073785972081774,0.7326614350992635,Y5Z1,4.433573646447334e-07,nan
6,0.9038983489479915,0.7226161912643415,Y5Z1,-1.7674568378839064e-06,0.10001126786374874
7,0.9005841055256174,0.7130500968891502,standard_x,-6.434237748855978e-09,0.10000001054724295
8,0.8973282582815986,0.7036525548144705,standard_x,-6.8861133290175175e-09,0.10000000343015758
9,0.8941295237792809,0.694419860582122,standard_x,-6.586824509988479e-09,-0.09999999789610142
10,0.8909866507713923,0.6853484026440179,standard_x,4.751467253544867e-09,0.1000000062316005
11,0.8878984193346764,0.6764346598644079,standard_x,8.598114719846029e-09,0.10000000128592709
12,0.8848636400286266,0.6676751990916824,standard_x,7.459929569968671e-09,-0.09999999578548954
