Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7060549386659705,-4.124387374241211e-18,
1,0.789034480500465,0.28229609117398746,Y4Z1,0.7853753752271918,nan
2,0.869734243618989,0.5568363836772161,Y2Z0,0.00013379154848734335,nan
3,0.9295263981771715,0.760249070003103,Y5Z3,0.7853981239379204,nan
4,0.9292640731507775,0.7593566412437848,Y0Z2,0.7852567799132896,nan
5,0.9619179098999762,0.8704448718165446,X3X5,-0.007462387981278491,0.6851999031240512
6,0.9683449915939162,0.8923097797172648,Y1Y4,1.6342068645654955,0.9728186254791491
7,0.9832582306037676,0.9430445630885852,X0X2,0.7929114186970516,1.9878760988708997
8,0.9782698169107811,0.9260739983498977,Y3Y5,-0.003746159954127814,-1.1373660593791928
9,0.9740875047001394,0.9118457878412369,Y1Y4,-0.8223477522256529,-2.0865764823824975
10,0.9705571055872759,0.8998353832546072,Y0Y2,-0.307032208669717,-2.2018814134137212
11,0.9659964721742011,0.8843201254292945,X3X5,-0.02369215267921573,1.3408014753160946
12,0.9613922025582192,0.8686564174047877,Y3Y5,-0.019689553475411875,0.09894784287144892
