Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6976714109748977,-9.208847222164127e-18,
1,0.793656277627716,0.3174852466395383,Y3Z2,-2.5102278899941395e-05,nan
2,0.8883312756745048,0.6306378940688818,Y5Z3,0.7853983201381782,nan
3,0.9430014017457887,0.8114680505802955,Y0Z1,0.7853983581118374,nan
4,0.9470181226890036,0.8247539953735661,Y4Z5,0.7853892281258934,nan
5,0.9467037445658866,0.8237141396188362,Y2Z3,0.7854233041870142,nan
6,0.9926255842356208,0.9756079443622617,X0X1,0.7857472015138054,3.6999001845373893
7,0.9875288197642166,0.9587495834383433,Y0Y1,1.5738904363317865,-0.03798571291902168
8,0.9831783080706498,0.9443595725313505,X0X1,-0.02223318715433606,-0.004338032775427696
9,0.9794513557259907,0.9320320835675147,X0X1,-0.3199453657599607,-4.231055546897979
10,0.9757534005338269,0.9198005073077625,Y0Y1,-0.6698156041753188,4.055765805561265
11,0.9722035203241528,0.9080587126560523,X0X1,-1.1289907002079622,-2.958014870191498
12,0.9686499684481508,0.896304773382691,Y0Y1,-0.5320824881856618,2.408696407058907
