Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6793686529518551,4.7088425647656005e-18,
1,0.7840743497425697,0.32656101081405625,Y5Z2,0.7853983151784995,nan
2,0.8550429823959265,0.547901292438798,Y4Z5,0.7853984152656739,nan
3,0.9401462604796389,0.8133253654971742,Y1Z4,0.7853986238017162,nan
4,0.9893422889966181,0.9667602338277248,Y3Z0,5.6234465154243666e-05,nan
5,0.9891836662154191,0.9662655136992675,Y0Z3,0.7853418025257654,nan
6,0.992360724265944,0.9761742705309816,X0X3,0.7836439813055167,17.787621047489942
7,0.9860532286738011,0.9565021590851981,Y0Y3,9.04593417373811e-05,0.5446946040332667
8,0.9798885208516074,0.9372753807962114,X0X3,0.011079722670369585,0.6766639146960797
9,0.9738631450567307,0.9184831577327195,Y0Y3,0.0030931112348921174,-0.44260297138013466
10,0.9679738317678437,0.9001152927591096,X0X3,-0.013138757776671244,-1.5943671200706806
11,0.9622172390429579,0.8821613628708337,Y0Y3,-0.006320221608626632,-1.062678822108027
12,0.9565900201175661,0.8646109300226485,X0X3,0.006319034373773513,0.475746436193861
