Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.731953385999066,-1.0926380131173745e-17,
1,0.8152070593734874,0.31059401248072194,Y3Z0,-7.473522246852459e-07,nan
2,0.8743519468217025,0.5312455124769466,Y4Z2,0.7853977552633243,nan
3,0.9304253710614189,0.7404383219019559,Y1Z3,0.7853978320500841,nan
4,0.9731351696782968,0.899775528141499,Y5Z1,0.7853982036304035,nan
5,0.9727367532477657,0.8982891581979124,Y0Z3,0.7853987835572505,nan
6,0.994258124294873,0.978578816499779,X2X4,0.7852136038400075,5.103306882463081
7,0.9912238092736717,0.9672587144626356,Y2Y4,0.00015215505979453703,-0.3477956952132072
8,0.9877054608165596,0.9541328315999641,X2X4,-5.4339428341888186e-05,-0.10003094489028831
9,0.9842255181711218,0.9411502290835753,Y2Y4,-2.469663635279237e-05,-0.09999835171820028
10,0.9807839006051216,0.9283106057261689,X2X4,-8.254941693538552e-05,-0.10001666424071025
11,0.9773805124250042,0.9156136045243346,Y2Y4,1.77715483217418e-05,-0.10000225219281243
12,0.9740152437821724,0.9030588156665281,X2X4,0.00019417058626941829,-0.10000980493432543
