Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6971637656162238,-1.0310690283990265e-17,
1,0.808117655160007,0.3663824765538931,Y4Z2,1.5707954828969406,nan
2,0.9047802870321281,0.6855735801839274,Y3Z0,0.7853982689673195,nan
3,0.9375525974635411,0.7937915102414033,Y1Z0,0.7853981185198572,nan
4,0.975261929247786,0.918312051387932,Y5Z3,0.7853981305517498,nan
5,0.9749013584148951,0.9171214051179291,Y2Z4,-0.7853973096939538,nan
6,0.9934568843604104,0.9783938812576247,Y2Y4,0.7854238861699717,7.376046423453314
7,0.989548729158564,0.9654887042737714,X0X1,-7.398686801853395e-08,-0.09638585058962928
8,0.9852811427970328,0.951396644351632,Y2Y4,1.3223896388500296e-05,-0.09998431826441076
9,0.9810931311712023,0.9375673493389257,X2X4,1.6993466169321113e-05,-0.09997736773032183
10,0.9769830940487979,0.9239955350850343,Y2Y4,2.8523512273401654e-05,-0.09999865233862536
11,0.9729494628830111,0.9106760220683882,X2X4,-3.231511596689028e-05,-0.1000100958879442
12,0.9689907002573258,0.8976037335632142,Y2Y4,-5.8730484953341565e-05,-0.09998935263698405
