Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6529694784848477,-2.55197205779784e-17,
1,0.7318901309622217,0.2274170356336458,Y5Z2,0.7853979935147887,nan
2,0.8086900931296757,0.4487231093246325,Y1Z0,0.7853982719585381,nan
3,0.8636765529165719,0.6071715926073787,Y3Z5,0.7853982713279712,nan
4,0.9144725845499106,0.7535449761690342,Y4Z2,0.785401510917465,nan
5,0.914307485714626,0.7530692288642614,Y4Z5,3.356442412508315e-06,nan
6,0.9924493960682712,0.9782422482646121,X0X1,0.7774303945484479,1.5203926840522874
7,0.9867012328430694,0.9616783933042331,X0X1,-0.04221850443109536,-4.238754135433766
8,0.9813689397571087,0.9463129059612767,standard_x,-2.2440869024084327e-08,-6.359160431228314
9,0.9758399402681376,0.9303805912333636,X0X1,0.025493707398689495,0.29777820359825424
10,0.9704193276001473,0.9147606029847113,Y0Y1,0.0053187514741515705,3.0887030381495184
11,0.9651128894420777,0.899469618967221,X0X1,-0.0003785113216928796,3.0813956964468554
12,0.9599029918110782,0.8844568252560142,Y0Y1,-0.0006159966430153701,-1.9216134423672677
