Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6722229909149636,-2.4079580180275625e-17,
1,0.7428760537613784,0.21555222266393,Y5Z2,0.785398144716526,nan
2,0.8072595373161624,0.4119768704282912,Y1Z0,-6.98137196747963e-09,nan
3,0.8455434065463705,0.528775389449117,Y4Z5,0.7853980700274639,nan
4,0.8553850461594985,0.5588008010562342,Y3Z1,0.7853981457378437,nan
5,0.940119812260305,0.8173142530440257,Y0Z4,0.7853981580736581,nan
6,0.9999999985263636,0.9999999955041493,X1X3,0.7853981588929354,1.8648927120355527
7,0.9999999999999813,0.9999999999999432,standard_x,1.3247295308533514e-09,0.09999956398817295
8,0.9999999999999989,0.9999999999999966,X2X5,8.232498699843488e-08,-0.09999990316064107
9,0.999999999999999,0.9999999999999968,Y0Y4,1.3975252407023849e-08,-0.10000001079703547
10,0.9999999999999988,0.999999999999996,Y0Y4,7.200372824159588e-09,-0.0999999635218177
11,0.9999999999999993,0.9999999999999981,standard_x,-8.993127685810167e-09,-0.09999998140351224
12,0.9999999999999991,0.9999999999999973,standard_x,2.0882973270191184e-12,-0.09999999999443121
