Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7241369531704899,0.0,
1,0.8272964557503133,0.37395187128335616,Y2Z0,0.7858203465330968,nan
2,0.9045089897202152,0.6538463147664697,Y5Z4,0.7853981532039869,nan
3,0.9621553498274817,0.8628136294169653,Y3Z1,0.7853981441893522,nan
4,0.9621553579071707,0.8628136587057336,Y2Z0,-0.0004221684205970819,nan
5,0.9908185994973743,0.96671754115621,Y0Y2,1.6002963399171963,-3.694400105321493
6,0.9924911823815467,0.972780632619149,Y4Y5,-0.7606225645739363,-9.413857697101331
7,0.9977220117307141,0.9917423217953014,X1X3,-0.7823527341868619,-24.087965485580412
8,0.997722013322603,0.9917423275658781,X0X2,-0.00041678546553814935,-0.10003774601727097
9,0.9977220133423862,0.991742327637592,Y4Y5,-0.0002424488072575168,-0.09994666033165302
10,0.9977220133423877,0.9917423276375975,standard_x,-1.0385166998988736e-08,-0.10000002730651938
11,0.9977220133423899,0.9917423276376048,X0,8.714007502842635e-09,-0.10000000077934094
12,0.9977220133423901,0.9917423276376056,X1X3,2.245332059078489e-17,-0.1
