Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7045818379332043,4.923437452710659e-18,
1,0.8092958226261623,0.35446021314451776,Y3Z1,0.7853981437526599,nan
2,0.9101502695981155,0.6958557667095335,Y2Z0,0.7853981252451145,nan
3,0.9530993673003058,0.8412398466919925,Y5Z2,0.7853980140424559,nan
4,0.9888644364120756,0.9623057583527764,Y4Z0,0.7859653189468093,nan
5,0.9888645803404086,0.9623062455548224,Y4Z2,0.000567138394438807,nan
6,0.999999999995299,0.9999999999840865,X1X3,0.7853981420497671,14.784317371379073
7,0.9999999999995005,0.9999999999983094,X5,-1.5724071054153601e-07,0.10000027328750938
8,0.9999999999995013,0.9999999999983114,X1,3.7286383047779254e-09,-0.10000000014640745
9,0.9999999999995016,0.9999999999983127,X2X5,1.4378346558930447e-08,0.1
10,0.9999999999995018,0.9999999999983138,standard_x,-4.3924957859888705e-10,0.1
11,0.999999999999502,0.9999999999983139,standard_x,-2.928148791523303e-10,-0.10000000014640745
12,0.999999999999502,0.9999999999983146,standard_x,-1.4640743957616515e-10,-0.10000000014640745
