Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6518881586612283,2.836533397077273e-17,
1,0.7407155542347851,0.2551691296450688,Y4Z3,0.7853981396961832,nan
2,0.790376827501567,0.3978280896959373,Y1Z4,0.7853981565198997,nan
3,0.8885990110209318,0.679985062988259,Y0Z3,0.7853981603289467,nan
4,0.9495315300297017,0.8550222544105189,Y5Z0,0.7853981572815505,nan
5,0.9999999594169422,0.999999883419485,Y2Z5,0.7850911261336112,nan
6,0.999999999998419,0.9999999999954584,Y2Z1,0.00030683185284667005,nan
7,1.0000000000000004,1.000000000000001,Y2Z5,1.660754746248746e-07,0.1000000235388442
8,1.0000000000000002,1.0000000000000004,Y1Y4,1.0467934139804323e-10,0.10000000558077457
9,1.0000000000000002,1.0000000000000002,Y1Y4,-8.927014122920581e-14,0.09999997785431075
10,1.0,1.0000000000000002,Y1Y4,1.0476666597991216e-09,0.09999999342838449
11,1.0000000000000002,1.0000000000000004,X1X4,1.281144852746204e-09,0.09999999903964352
12,1.0000000000000002,1.000000000000001,Y1Y4,6.836468840969903e-09,0.09999999658176557
