Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6948232238299736,-6.92530725520146e-18,
1,0.7666548794599504,0.23537720180239544,Y5Z1,0.7853981716351971,nan
2,0.8384175762254248,0.4705284399342659,Y0Z4,0.7853988715265655,nan
3,0.9000278449084602,0.6724123101823409,Y2Z1,0.7853981729907882,nan
4,0.9660105299534854,0.8886236676555695,Y3Z2,0.7854395013614738,nan
5,0.9660105310060341,0.88862367110455,Y3Z1,4.134635257396486e-05,nan
6,0.9999999982853165,0.9999999943813431,X0X4,0.7853981899302216,3.518970120975963
7,0.9999999999978169,0.9999999999928466,Y0Z4,6.947432020358868e-07,-0.09999846913674224
8,0.9999999999999876,0.9999999999999593,Y4Z1,1.6951434543652708e-07,-0.09999977570159878
9,0.9999999999999902,0.9999999999999679,standard_x,-6.910804871435333e-10,-0.10000022419457827
10,0.9999999999999902,0.9999999999999684,standard_x,6.671927867682755e-15,0.09999999999998
11,0.9999999999999906,0.9999999999999688,standard_x,6.671927867682755e-15,0.09999999999998
12,0.9999999999999911,0.9999999999999706,standard_x,1.334385573536551e-14,0.09999999999997332
