Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6464078770777922,1.9196152417194256e-17,
1,0.7267243667615171,0.22714445395435154,Y4Z2,1.570795612066115,nan
2,0.805846688598076,0.4509116611609617,Y3Z0,0.7853981865749438,nan
3,0.8524920058616555,0.582830089880715,Y1Z0,0.7853981617581608,nan
4,0.8807799820259296,0.6628318046544843,Y5Z4,0.7853981454620184,nan
5,0.8807811141608041,0.6628350064647093,Y5Z2,1.1113424626864371e-08,nan
6,0.9518876264075304,0.8639325638963553,Y2Z1,-0.7853979955510427,-5.843843332873358e-07
7,0.9999999999727027,0.9999999999228001,X4X5,0.7853981507275263,-2.6613897023948656
8,0.9999999999999795,0.999999999999942,Y2Z4,9.513950649341658e-07,-0.10000092903251036
9,0.9999999999999974,0.9999999999999928,X2,2.685669045934833e-07,-0.09999999989916283
10,0.9999999999999986,0.9999999999999957,standard_x,-8.007154566042469e-09,-0.09999999753383124
11,0.9999999999999986,0.9999999999999957,standard_x,0.0,0.10000002320333179
12,0.9999999999999986,0.9999999999999957,standard_x,0.0,-0.1
