Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6751686654228986,4.293741503004597e-18,
1,0.7736322439413909,0.3031221684529979,Y4Z3,0.7853981651229001,nan
2,0.8711527814005849,0.6033411654477189,Y2Z1,0.7859685932114602,nan
3,0.9187067571574886,0.7497370660119747,Y0Z5,0.7853981653243384,nan
4,0.9187072469379839,0.7497385738113864,Y2Z1,-0.0005704335735366706,nan
5,0.952737476045983,0.8545013398551956,X0X5,0.4618307895054679,4.131659185618772
6,0.9794792907128599,0.9368265708914563,Y3Y4,0.7852458128013311,1.143848738179361
7,0.9999881226465877,0.999963435321202,X1X2,0.6064260866847697,-0.7971119342483651
8,0.9999999996835037,0.9999999990256598,X1X2,-0.008823345206211322,0.09984943631307491
9,0.999999999999997,0.9999999999999908,X3X4,0.00017003363230606335,-0.1000166770506658
10,0.9999999999999982,0.9999999999999943,Y3Y4,-2.9446610354307606e-08,-0.10000003807825333
11,0.9999999999999988,0.9999999999999961,Y0Y5,-2.6004584990341515e-10,-0.10000000042563627
12,0.9999999999999989,0.9999999999999967,Y0Y5,-4.9928032198309997e-17,-0.10000000000000007
