Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7282957429203754,7.261583908275807e-18,
1,0.81805962809801,0.3303734955883622,Y3Z4,0.7853981490382429,nan
2,0.906485758153318,0.6558234204652997,Y2Z5,0.785397963785807,nan
3,0.9399771895136408,0.7790877068636836,Y1Z2,0.7853981489370655,nan
4,0.9800408606684842,0.9265409399689066,Y0Z5,0.7856722725586871,nan
5,0.9800408904611119,0.9265410496198483,Y0Z2,0.0002741141559254863,nan
6,0.9971263964231676,0.9894237815493993,X3X4,0.7853981585593001,8.71381772071547
7,0.9971263964337824,0.9894237815884663,X0X5,-1.849641543458185e-07,-0.10000646823419404
8,0.9971263964337834,0.9894237815884701,Y1Y2,-6.674888726815956e-08,0.10000006929352026
9,0.9971263964337835,0.9894237815884707,standard_x,-3.241390554045741e-09,0.09999999705597933
10,0.9971263964337835,0.989423781588471,standard_x,-2.6934058161626646e-09,-0.10000000134678545
11,0.9971263964337835,0.9894237815884707,standard_x,4.1177812546954144e-14,-0.10000000000004118
12,0.9971263964337835,0.9894237815884703,standard_x,4.1177812546954144e-14,0.10000000000012355
