Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7316473293189614,-2.766917058326164e-17,
1,0.8162576455088207,0.3152952268935175,Y3Z1,0.785398140809569,nan
2,0.8963920416915637,0.6139112085395131,Y4Z0,0.7853616499175721,nan
3,0.923536251246844,0.7150624640362158,Y5Z3,0.7853982095900682,nan
4,0.9614333029214978,0.8562835354661247,Y2Z1,0.7856781664168776,nan
5,0.9614333320936493,0.8562836441743832,Y2Z3,0.0002799677610512822,nan
6,0.9999999981103184,0.9999999929582155,X0X4,0.7853981450406395,3.63193745239441
7,0.9999999999982394,0.9999999999934391,Y0Z4,-3.632963559520334e-05,-0.09999906055973065
8,0.9999999999997768,0.9999999999991684,Y4Z0,-2.3994929242900993e-06,0.09999974571183627
9,0.9999999999998418,0.9999999999994101,standard_x,-1.8206916310924105e-08,0.09999985043316778
10,0.9999999999999855,0.999999999999946,X0,-1.094612240597656e-06,-0.10000000377386038
11,0.9999999999999999,0.9999999999999996,X4,-2.8146481357909967e-07,-0.10000006448145116
12,1.0000000000000004,1.0000000000000018,standard_x,-1.3477508489844131e-12,-0.10000000000655518
