Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.731953385999066,-1.0926380131173745e-17,
1,0.8154785473165819,0.31160685102787694,Y3Z0,0.7853981816166891,nan
2,0.8748163446521738,0.5329780388593529,Y2Z4,0.7853979363545703,nan
3,0.9310524961586784,0.7427779339862081,Y1Z3,0.7853981492197766,nan
4,0.9740257784355633,0.9030981172388685,Y5Z0,0.7852657763696115,nan
5,0.9740257860504385,0.9030981456476412,Y5Z1,0.00013238420114951223,nan
6,0.9999999961936439,0.9999999857996484,X2X4,0.7855735506198696,5.1051356700555
7,0.999999999999937,0.9999999999997651,X2X4,-0.00017548464491330795,0.09999521994150808
8,0.9999999999999548,0.9999999999998316,Y4Z2,-2.6591501785493975e-07,-0.09999958424053552
9,0.9999999999999569,0.9999999999998395,Y4Z1,6.899396689859136e-08,0.10000011622735155
10,0.9999999999999577,0.9999999999998422,X4,-7.797560648442327e-08,0.10000012312314377
11,0.9999999999999645,0.9999999999998673,Y2Z1,-2.8729139753913027e-08,-0.09999983660064013
12,0.9999999999999645,0.9999999999998671,X2,8.832683077850528e-10,0.10000000066245124
