Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6380673372533522,1.2178213016363333e-17,
1,0.7255645192057072,0.24174989150841805,Y4Z1,0.7853981545666234,nan
2,0.8111055507398607,0.4780950472205238,Y3Z2,0.7853981566122012,nan
3,0.8886695258446645,0.6924000356572776,Y0Z4,0.7853981366826025,nan
4,0.9246079478851634,0.7916959150834891,Y5Z3,0.7857703768049984,nan
5,0.9246079877284865,0.7916960251683952,Y5Z2,0.0003722400926493699,nan
6,0.9246079877284866,0.7916960251683954,Y0Z4,2.8312515647788968e-08,0.10000001771364969
7,0.9246079877284866,0.7916960251683954,Y5Z2,-4.440345793779366e-09,-0.09999999555971403
8,0.9246079877284866,0.7916960251683954,Y5Z2,-2.721535448893743e-10,-0.09999999972786341
9,0.9246079877284866,0.7916960251683957,Y5Z2,-2.721536329843746e-10,0.1000000002721366
10,0.9246079877284866,0.7916960251683957,Y5Z2,-2.721535448893743e-10,-0.09999999972787203
11,0.9246079877284866,0.7916960251683957,Y5Z2,-2.7215350453884984e-10,0.10000000054425577
12,0.9246079877284868,0.7916960251683962,Y5Z2,-2.721534553993837e-10,-0.0999999997278551
