Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6557900294600316,-3.348566167016577e-17,
1,0.7355631244016876,0.23175707204679274,Y3Z0,0.7853981692030212,nan
2,0.8058544008038746,0.43596753199343513,Y5Z4,0.7853981748937662,nan
3,0.8643428852314208,0.6058884797678249,Y2Z1,0.7853981807107231,nan
4,0.9156323250846156,0.7548947382813014,X0X3,0.503137160614666,2.342158709807416
5,0.9596178379373195,0.8826816027457536,X1X2,0.7773435368569445,0.22299992612400893
6,0.9999922033442655,0.9999773491287245,Y4Y5,0.6779740257277687,-0.1263174898602555
7,0.9999999999687721,0.9999999999092767,Y0Y3,0.030646359739849156,0.10508046163226432
8,0.999999999999982,0.9999999999999479,X1X2,3.043466809776333e-06,-0.10000064253113176
9,0.9999999999999852,0.9999999999999569,Y0Y3,2.731974602485507e-07,-0.1000000215094947
10,0.9999999999999861,0.9999999999999595,standard_x,-2.0963946133394528e-08,-0.09999995510683674
11,0.9999999999999936,0.9999999999999811,Y0Y3,4.884372707906708e-07,-0.10000014957586918
12,0.9999999999999959,0.9999999999999878,standard_x,-8.587132076119981e-10,-0.1000000142040721
