Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.728790655425337,-7.553128131079265e-18,
1,0.7776900889558009,0.18030143322367034,Y1Z6,1.5707962675471998,nan
2,0.824434843794289,0.3526581597656619,Y4Z2,0.7853981614302247,nan
3,0.8689607673641216,0.5168336369774169,Y7Z0,0.7853981628839167,nan
4,0.8979649817260513,0.6237776451472571,Y3Z4,0.1491454099679666,nan
5,0.9090230388607432,0.6645507872085467,Y5Z0,0.7853981548857664,nan
6,0.9090230394716704,0.6645507894611502,Y3Z4,0.6362527547010409,nan
7,0.922891097812505,0.7156849358991492,Y1Z2,-0.7853981830673026,nan
8,0.9647099151920693,0.8698788020623848,Y6Z1,-0.785420580059412,nan
9,0.9647099153601275,0.8698788026820464,Y6Z4,2.2416554251591285e-05,nan
10,0.9647099153601294,0.869878802682054,Y1Z6,4.551592105716383e-08,nan
11,0.9647099153601296,0.8698788026820542,Y1Z4,-1.3719623011998132e-13,nan
12,0.9647099153601296,0.8698788026820542,Y1Z6,6.698105926652253e-14,nan
