Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7028992020228015,-1.1870291112998626e-17,
1,0.7648041608922256,0.20836348906129531,Y1Z3,0.7853977098305679,nan
2,0.8221773332789117,0.4014736145719286,Y7Z2,0.7853981226527044,nan
3,0.8702356394638886,0.563231194868516,Y4Z2,0.7853981206426236,nan
4,0.9142232071774947,0.7112872351521307,Y5Z0,0.7853981968612995,nan
5,0.9558310628496469,0.85133349539592,X1X3,0.2931428046547635,1.9123842521858576
6,0.9588122498309034,0.8613677565004126,Y6Z1,-0.00936453471686344,-1.139205334096368
7,0.9722987077285591,0.906761299666496,Y0Y5,-1.629075202758937,-0.7974128477866473
8,0.9889109574950405,0.9626758238939144,X1X3,-0.2278116509079259,-1.8982003113192814
9,0.9900782449396525,0.9666047512228189,Y6Z2,0.7876364113944527,2.438000309884239
10,0.9930348445699605,0.9765562547207491,Y0Y5,-0.8134742766316729,-5.579057404752175
11,0.9934779021004695,0.9780475247998792,Y1Y3,0.5975470535210544,1.7387422597323154
12,0.9934779045337938,0.9780475329901106,standard_x,-7.083010688783198e-07,0.10061549906065731
