Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7488336803535578,-9.785158777568105e-18,
1,0.8060266950375234,0.22770972941146794,Y4Z0,0.7853981588906548,nan
2,0.8599304081195852,0.4423233494141028,Y3Z1,0.7853981517320057,nan
3,0.9021651997089268,0.6104780273533821,Y7Z5,0.7853981546514835,nan
4,0.9426133935995515,0.7715194995840624,Y2Z3,0.7853981474975085,nan
5,0.9713501035523875,0.8859325705455179,Y6Z0,0.7853981314354166,nan
6,0.9961495832914352,0.9846698525742432,X5X7,0.6985554727414949,2.8138270927863918
7,0.9961495845534545,0.9846698575988785,Y5Y7,-0.21031475253622725,-4.167587743288822
8,0.999177455576376,0.9967251006234359,Y5Y7,-0.2501521787348539,-3.5462337349312567
9,0.9991774555763767,0.9967251006234389,X5X7,3.0681634433202784e-08,0.09999999971767999
10,0.9991774555763769,0.9967251006234397,X0X4,0.0,-0.10000000018753506
11,0.9991774555763769,0.9967251006234397,standard_x,0.0,-0.1
12,0.9991774555763769,0.9967251006234397,standard_x,0.0,-0.1
