Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7515699810746748,-1.0424468938499274e-17,
1,0.7980694649094521,0.18717336993302097,Y2Z4,0.785398038516492,nan
2,0.8432233381878698,0.36893028269963174,Y3Z1,0.7853981413715887,nan
3,0.8864437418706851,0.5429044419811101,Y7Z5,0.7855041425346156,nan
4,0.9188654968819951,0.6734110335418328,Y0Z7,0.7853981232676374,nan
5,0.9457323755418748,0.7815577010665636,Y6Z0,0.7853376635040664,nan
6,0.9457323766704562,0.7815577056094178,Y6Z5,6.0518467707037534e-05,nan
7,0.945732376670477,0.7815577056095017,Y5Z7,-0.0001059892998217112,nan
8,0.9851142565577543,0.9400807378003694,X2X4,0.9865020894239712,1.660252113831406
9,0.987437912946753,0.9494341017740571,Y1Y3,-0.785398168247407,-2.6499274453096926
10,0.9999999984210237,0.9999999936441809,X2X4,0.5726321309656063,1.5552252677231948
11,0.9999999999999923,0.9999999999999694,Y2Y4,3.8685379771163864e-05,-0.099995225763085
12,0.9999999999999927,0.9999999999999704,standard_x,-2.8919850172246355e-08,-0.10000000289198502
