Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7652948766183758,-9.704653795730007e-18,
1,0.8181205717499584,0.2250726118393653,Y0Z6,0.7853980902782611,nan
2,0.8689564883698028,0.44166744320649526,Y4Z1,0.7853981776398415,nan
3,0.9084614008172528,0.6099846570715548,Y3Z0,0.7853981773048042,nan
4,0.951679478058302,0.7941224237225951,Y2Z3,0.7853981872539036,nan
5,0.9731465370215404,0.8855863792338418,Y7Z1,-0.04624390120679272,nan
6,0.9796358133022829,0.9132350141986229,Y5Z2,0.7853982257694656,nan
7,0.9796358289293672,0.9132350807803998,Y7Z1,0.8521078474761055,4.195712456767876
8,0.9999216222491395,0.9996660586282428,Y1Y4,0.7853981589675305,-2.6867534625391802
9,0.9999220842259029,0.9996680269566569,standard_x,7.862475713803951e-08,-0.0995145919233242
10,0.9999999996414934,0.9999999984725229,X7,0.12164772662152515,0.10051212147276592
11,0.9999999999999541,0.9999999999998046,Y6Z7,-1.4571878222760347e-08,0.09999582534163615
12,0.9999999999999623,0.9999999999998394,standard_x,-4.559903864320178e-08,0.10000005969404822
