Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.709727074544727,-1.3890859842056653e-17,
1,0.7568490560439173,0.16233681258864455,Y4Z6,0.7853981769823619,nan
2,0.8029961995970915,0.32131527563612133,Y2Z1,0.7853981943116721,nan
3,0.8452081864493931,0.46673699137518004,Y5Z0,0.7853981864831358,nan
4,0.8772897314774839,0.5772589939965862,Y3Z0,0.7853924730428644,nan
5,0.9261873319233076,0.7457128736311788,Y7Z5,0.7862649680785347,nan
6,0.9261876362654811,0.7457139221002118,Y7Z0,0.0008667260424108142,nan
7,0.9261876362657782,0.7457139221012353,Y3Z5,-5.679068254759431e-06,nan
8,0.954878121854,0.8445536107949806,X4X6,1.5710634948862046,1.4788490589308307
9,0.9880222617131632,0.9587362883808382,Y1Y2,0.785487879368854,1.479156679294756
10,0.9999999663941932,0.9999998842268644,Y4Y6,0.7855976006744738,1.5815040462087877
11,0.999999999999764,0.9999999999991867,X1X2,-0.00017056673998851104,0.09999793942166094
12,0.9999999999999581,0.999999999999856,Y4Z0,-5.112310745133828e-09,0.10000006530356391
