Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7598996044001928,6.673251132133828e-18,
1,0.816339936832116,0.23506971861052825,Y4Z3,0.7853981448451365,nan
2,0.8633575786876018,0.43089464317189213,Y0Z1,0.7853981303662113,nan
3,0.8878576614297584,0.5329356359863843,Y7Z2,0.7853981408358749,nan
4,0.9079103579643136,0.6164536013960641,Y5Z4,4.326820362022862,nan
5,0.9234456808628905,0.6811570470516501,Y6Z1,0.7853981874609346,nan
6,0.9234456813609413,0.681157049125994,Y5Z4,-7.310734915568724,nan
7,0.9234456813609456,0.6811570491260123,Y5Z3,-3.769312682446264,nan
8,0.9418651755137321,0.7578728500590829,Y2Y7,0.532848488848981,4.849342810171806
9,0.9418651760217568,0.7578728521749676,X2X7,-0.26642452089485447,-9.698688914745771
10,0.9421446701428248,0.7590369240640199,X3,7.977744899748421e-09,nan
11,0.9421446701428248,0.7590369240640197,Y4Z6,-1.4593632538815153e-08,0.09999999756772791
12,0.942144670142825,0.7590369240640209,Y4Z7,-1.4593632538815153e-08,0.09999999756772791
