,Y5Z2,Y2Z5,Y2Z1,Y1Z2,Y0Z1,Y1Z0,Y0Z5,Y5Z0,Y3Z5,Y5Z3,Y4Z2,Y2Z4,Y2Z0,Y0Z2,Y4Z0,Y0Z4,Y0Z3,Y3Z0,Y1Z3,Y3Z1,Y1Z5,Y5Z1,Y1Z4,Y4Z1,Y5Z4,Y4Z5,Y4Z3,Y3Z4,Y2Z3,Y3Z2,standard_y,Y1,X2Y0,X3Y0,X4Y5,X4Y3,X3Y4,X2Y4,Y4,Y3,Y2,X5Y2,X5Y0,X4Y0,X3Y2,X3Y1,X2Y3,X1Y4,X1Y2,X0Y3,X1Y0,X5Y3,X5Y1,X4Y1,X3Y5,X1Y5,X0Y4,X1Y3,X0Y1,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
3,7.763048263433242e-09,3.009885549996525e-05,1.4011884726941658e-05,0.0006400162147376131,0.0006004228103938681,0.0005984710235961616,0.00016311506762934199,3.0829437788869656e-09,0.00016624279260105205,5.936462822458423e-09,0.6388671179410661,2.0927223120965414e-05,1.38481180518256e-05,0.000164843299184659,0.2930940359928491,0.00032527455417991427,0.0001644959848705222,1.3094617252458758e-05,0.0006377317678724176,1.239580421748364e-05,0.0006381147277335355,3.053899637517033e-09,0.00014308507054546854,0.29064217149230787,1.6495175908288657e-09,0.6367620150863398,0.6360370989379387,4.9811799772672006e-05,2.9986716245325406e-05,0.00016559676132630474,8.316254220796477e-17,5.421010862427522e-20,1.6543612251060553e-24,0.0,4.1359030627651384e-25,1.6940658945086007e-21,6.776263578034403e-21,8.470329472543003e-22,8.326672684688674e-17,4.235164736271502e-21,0.0,1.3552527156068805e-20,4.0389678347315804e-28,0.0,0.0,0.0,3.360421238496675e-25,1.3552527156068805e-20,8.271806125530277e-25,0.0,1.7799054444890203e-17,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,1.7799051991217243e-17,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541098841762901e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.5557211862387172e-10,7.398339611356598e-09,3.4441396183737948e-09,0.00020984816751439206,0.0002533143447562799,0.0002524908990356872,6.75231967202606e-05,7.838345782801328e-11,2.0083228816692648e-05,1.5093384332585197e-10,0.0005731157686230061,5.1439399115120325e-09,3.4038875069250543e-09,6.723871282494559e-05,0.0002629291545753344,6.791096505867161e-05,6.649740229824791e-05,1.2190253793687892e-06,0.00020927493062931608,1.1539734294050083e-06,0.000209241538132806,7.764505003227211e-11,0.00020877405527645632,0.0002607297398107575,1.5479408918634034e-10,0.0005712273204571067,0.000570577017462832,2.0003069293476327e-05,7.370775873675624e-09,2.0038112331390406e-05,4.0868706394863505e-20,1.3552527156068805e-20,4.0389678347315804e-28,8.271806125530277e-25,6.310887241768095e-30,2.0679515313825692e-25,0.0,4.235164736271502e-22,8.131516293641283e-20,2.117582368135751e-22,6.203854594147708e-25,1.6543612251060553e-24,0.0,0.0,3.155443620884047e-29,2.0679515313825692e-25,7.888609052210118e-30,1.3234889800848443e-23,1.5146129380243427e-28,2.0679515313825692e-25,3.725990926451555e-17,2.117582368135751e-22,4.733165431326071e-30,1.3234889800848443e-23,2.117582368135751e-22,1.5777218104420236e-30,3.308722450212111e-24,0.0,3.7259909105082815e-17,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,4.949822273019777e-14,9.932297618270591e-11,2.672067463707792e-11,5.6066334943642906e-08,6.84067281814909e-08,6.759287250749774e-08,1.7957771596575176e-08,2.480225725617709e-14,3.9820899872325034e-07,4.7962680078719485e-14,9.322433165454747e-07,9.920553770976844e-11,2.6411879944186636e-11,1.788125381547365e-08,4.2050208732123247e-07,1.8239553884109197e-08,1.768544761112222e-08,2.3992282291701495e-08,5.591289742094059e-08,2.271696276649892e-08,5.5904131273389487e-08,2.4569959136197597e-14,5.549665823119076e-08,4.1699309324594165e-07,4.9006500550398436e-14,9.368647911905592e-07,9.319007784730681e-07,3.9591864797353137e-07,9.897298739359647e-11,3.9731091450436575e-07,2.8119295643123073e-23,3.308722450212111e-24,0.0,3.1554436208840472e-30,0.0,1.8932661725304283e-29,2.524354896707238e-29,6.617444900424222e-24,2.6469779601696886e-23,4.963083675318166e-24,4.8467614016778965e-27,5.048709793414476e-29,3.76158192263132e-37,0.0,7.703719777548943e-34,3.1554436208840472e-30,0.0,1.5777218104420236e-30,1.925929944387236e-34,0.0,1.8334163904337354e-17,0.0,1.88079096131566e-37,9.466330862652142e-30,3.308722450212111e-24,1.88079096131566e-37,3.1554436208840472e-30,7.888609052210118e-31,1.8334163904337378e-17,9.068903450113226e-08,1.5777218104420236e-30,1.1526141931111714e-17,1.3740972836292692e-08,9.287523084354735e-14,8.639958519666898e-14,1.9459035771544825e-08,8.821774498921038e-18,1.4680550907690827e-21,2.2532175137849542e-14,7.205166080292584e-16,7.418551027269703e-19,6.75838998497476e-22,1.5795196609837253e-14,6.6268258246372396e-15,1.9854733100534696e-18,0.11159814463681586,0.0,3.944304526105059e-31,3.944304526105059e-31,0.0,7.888609052210118e-31,7.888609052210118e-31,3.0814879110195774e-33,8.58818784586719e-15,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.1522067762121294e-17,7.298011531273071e-08,1.2407709188295415e-24,1.2407709188295415e-24,4.1359030627651384e-25,0.0,0.0,1.3740972836293577e-08,9.640159859884114e-14,3.602087881905251e-08,8.077935669463161e-28,8.077935669463161e-28,2.4233807008389483e-27,3.2311742677852644e-27,3.2311742677852644e-27,1.0097419586828951e-28,0.0,8.639958519725458e-14,1.9459035771523964e-08,1.0771035489310335e-17,1.6922142403880082e-11,4.1359030627651384e-25,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,1.538323272831865e-21,2.5441688634162816e-14,6.653545786559684e-15,1.6852086463738349e-18,1.116293022362168e-08,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.88079096131566e-37,3.851859888774472e-34,1.1238902738972863e-21,2.1791481086490135e-14,7.665892527343123e-15,2.243486218687029e-18,0.11159814463681594,7.132098676437541e-09
6,2.372719062884123e-11,7.591469726498823e-09,7.57608452240273e-09,2.7834597072676753e-06,3.988337421572472e-06,2.7816436760613424e-06,3.994244247840672e-06,2.5113048374331707e-11,1.3253226376174757e-06,6.67000945299648e-11,1.070478190970876e-06,7.548394625138135e-09,7.541828567379301e-09,3.922835971790668e-06,1.2716460420970945e-06,3.9725113287918954e-06,3.899585495627089e-06,1.2851008395907453e-06,2.7634324284881595e-06,1.3038757327526743e-06,2.7054953276461373e-06,2.541390203198099e-11,2.7723289620081586e-06,1.2691039828975507e-06,2.3646438277169485e-11,2.015384014960111e-06,2.0360556743988846e-06,1.290948028603757e-06,7.480397419248915e-09,1.299003051815497e-06,4.23519704801418e-22,2.117582368135751e-22,1.262177448353619e-29,1.6155871338926322e-27,1.5777218104420236e-30,0.0,1.0097419586828951e-28,1.2705494208814505e-21,0.0,2.117582368135751e-22,0.0,5.048709793414476e-29,0.0,8.077935669463161e-28,0.0,1.6155871338926322e-27,6.310887241768095e-30,6.058451752097371e-28,3.1554436208840472e-30,4.0389678347315804e-28,1.8211208625798518e-20,0.0,4.930380657631324e-32,1.6155871338926322e-27,1.6940658945086007e-21,0.0,1.6155871338926322e-27,3.2311742677852644e-27,1.8211208106136397e-20,1.806669932553689e-05,3.2311742677852644e-27,8.276456555018624e-16,2.369769615149941e-05,1.2461752951029705e-11,2.146326419659404e-12,1.6789373985535612e-05,3.824906459776843e-14,1.308083183979949e-16,2.052092053661852e-11,3.171643882452896e-11,3.6710163206304718e-16,3.1295933066687277e-16,1.8137982897798147e-13,9.115797511467335e-12,2.0269563816044498e-14,0.00037947108517958494,4.235164736271502e-22,0.0,0.0,1.2924697071141057e-26,6.462348535570529e-27,6.462348535570529e-27,0.0,8.030076893629421e-11,0.0,4.235164736271502e-22,3.1763735522036263e-22,1.0587911840678754e-22,1.0587911840678754e-22,4.235164736271502e-22,1.045924696489577e-15,1.1944569032790967e-06,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,2.369769615168926e-05,5.2387555922364286e-12,3.868436961266974e-06,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,2.146325768760334e-12,1.6789373961723822e-05,6.8317007896752804e-15,1.2343175248208063e-08,8.470329472543003e-22,0.0,1.2705494208814505e-21,4.235164736271502e-22,4.235164736271502e-22,5.074668370996406e-16,1.669656211059972e-11,3.1170291995320337e-11,5.606381975352437e-15,8.42087645018961e-06,0.0,0.0,0.0,8.470329472543003e-22,0.0,6.162975822039155e-33,2.524354896707238e-29,4.638619799068301e-16,2.234199446968069e-11,7.681667909674358e-12,7.218116443770238e-14,0.00037947108768298716,1.469645386541408e-05
7,5.60277332660563e-14,1.3812253877207104e-10,1.378223031462237e-10,1.6101843003351743e-08,2.292592843339596e-08,1.6087548379776016e-08,2.3004264436634675e-08,6.005757994267998e-14,1.7125820282686152e-07,1.6038371079918594e-13,9.078433767228931e-07,1.370947746707131e-10,1.3649078756433e-10,2.2215420492648767e-08,7.091690436441698e-07,2.2743926098680706e-08,2.1974480158295313e-08,1.6271982418104934e-07,1.589231065805211e-08,1.663127620060092e-07,1.5278518286842876e-08,6.12260112757936e-14,1.5764425837385448e-08,6.974329651743106e-07,5.655423727283813e-14,5.8684245991486733e-08,3.4488320432345555e-08,1.6359985222184905e-07,1.346944675776362e-10,1.644054564113396e-07,1.291838618389929e-26,0.0,3.0814879110195774e-33,0.0,0.0,1.262177448353619e-29,9.466330862652142e-30,0.0,0.0,0.0,1.2924697071141057e-26,1.262177448353619e-29,0.0,0.0,6.162975822039155e-33,1.5777218104420236e-30,1.232595164407831e-32,9.466330862652142e-30,7.703719777548943e-34,1.9721522630525295e-31,2.1175823681696472e-21,0.0,1.504632769052528e-36,3.1554436208840472e-30,1.3234889800848443e-23,2.256949153578792e-36,0.0,3.1554436208840472e-30,2.4987471944011104e-20,1.4195858858640914e-06,6.310887241768095e-30,2.0880441744435754e-18,4.35605142009491e-07,8.89235703403997e-14,3.4541309438939285e-13,3.092846442597232e-07,9.037662879288351e-17,1.8566388312640475e-21,1.6389037027883923e-13,2.3717171993049003e-14,1.7189171117374508e-20,4.442386828731478e-21,7.461584329706909e-14,6.816190013430887e-15,2.1108278535885567e-18,2.9804454169316046e-07,0.0,0.0,0.0,1.262177448353619e-29,0.0,0.0,9.244463733058732e-33,1.9517128541073943e-13,5.293955920339377e-23,2.6469779601696886e-23,0.0,0.0,0.0,1.3234889800848443e-23,2.143068140974976e-18,1.0588499443407356e-06,5.293955920339377e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,4.3560514200955106e-07,7.103842429204837e-13,4.937113035833203e-07,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.262177448353619e-29,0.0,3.4541309441841334e-13,3.0928464437853186e-07,1.584667719419112e-17,2.2472755024668382e-10,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,6.617444900424222e-24,7.167198617963014e-21,1.5471189218217602e-13,2.3318010491220114e-14,5.543050506520231e-19,4.879176418099256e-08,0.0,0.0,1.3234889800848443e-23,0.0,1.3234889800848443e-23,0.0,3.0814879110195774e-33,6.54864892319748e-21,1.9662249301041085e-14,5.737523771778708e-15,7.609573615355796e-18,2.9804454177840956e-07,8.440852060050395e-08
8,3.208963062807937e-09,3.4385405534998584e-09,3.4363593859098564e-09,1.4483927820780947e-07,1.9117716957926423e-07,1.4474350044850223e-07,1.917797149775715e-07,3.2021489122388856e-09,1.0358674245404945e-07,3.2044376709709383e-09,1.0886971460629868e-07,3.419816530431741e-09,3.3567787457595385e-09,1.815737206195739e-07,1.1849703370424243e-07,1.8968224516304514e-07,1.7842623469564798e-07,9.852807298714143e-08,1.4257983554982341e-07,1.0115526999963345e-07,1.3331083874479098e-07,3.1444183872278153e-09,1.3907448747354686e-07,1.1703513363208129e-07,3.0031242226456438e-09,1.5193700121225126e-07,1.5862618935606155e-07,9.929669573473528e-08,3.3157718349220664e-09,9.916587587306375e-08,1.2821299494571929e-23,6.617444900424222e-24,0.0,0.0,1.9721522630525295e-31,7.888609052210118e-31,7.888609052210118e-31,2.6469779601696886e-23,6.617444900424222e-24,1.3234889800848443e-23,0.0,7.888609052210118e-31,0.0,3.944304526105059e-31,4.930380657631324e-31,1.1044052673094165e-29,0.0,3.1554436208840472e-30,1.232595164407831e-31,7.888609052210118e-31,6.363272536255427e-31,0.0,2.465190328815662e-31,0.0,2.6469779601696886e-23,0.0,1.5777218104420236e-30,6.310887241768095e-30,2.7105054311501284e-20,4.793355366269327e-07,4.1359030627651384e-25,2.3206788073607742e-15,3.3381172923054127e-07,4.384438196320186e-14,8.480876254159438e-15,2.2109203703460654e-07,9.631809257553637e-16,2.0355197817323043e-15,4.953758924291538e-14,6.79121572547699e-14,6.185597229999818e-16,9.303228931194313e-16,1.1712055818574702e-14,1.8014740309572662e-14,4.241238917832681e-15,1.892353553275333e-05,0.0,3.308722450212111e-24,0.0,1.6543612251060553e-24,0.0,0.0,1.9721522630525295e-31,1.6308687469159628e-08,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,3.2944277868472316e-15,9.001404180284392e-08,1.3234889800848443e-23,0.0,0.0,2.6469779601696886e-23,2.6469779601696886e-23,3.3381172848910834e-07,2.066158245418605e-14,1.7930745819661718e-07,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,7.888609052210118e-31,4.930380657631324e-32,8.482255137758042e-15,2.2109203842041412e-07,1.7475054211861974e-15,1.697125647326163e-08,6.617444900424222e-24,4.632211430296955e-23,0.0,0.0,1.9852334701272664e-23,2.1139728223843055e-15,4.5276996642620036e-14,6.11377062394315e-14,6.676059701777752e-16,1.9225686798748776e-07,5.293955920339377e-23,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,0.0,3.944304526105059e-31,1.4492973948085835e-15,4.091805620074949e-14,1.7945618582103326e-14,4.890459403617867e-15,1.892353553890371e-05,3.4309214109079687e-07
9,3.34044836643918e-12,8.859976118850771e-13,1.6576870643819436e-14,1.3659409709592522e-08,1.828424213099451e-08,1.3635734680191594e-08,1.842483037397007e-08,5.793012699237803e-12,3.2839729578320564e-08,8.88906289982709e-12,1.1799049963775643e-07,8.893630135805601e-12,8.402026104179987e-12,1.719719938550019e-08,1.1474666024165236e-07,1.801423778749498e-08,1.683948587855395e-08,3.025071142795759e-08,1.3324674499943357e-08,3.122175045964105e-08,1.2362763018872238e-08,8.655255611455349e-13,1.2930242587158215e-08,1.1237550194834041e-07,5.625181968507453e-12,9.531429089481201e-08,1.032557399645139e-07,3.0384361624541124e-08,1.3137647841950311e-12,3.037502158085347e-08,1.9104923703455585e-23,8.271806125530277e-25,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,3.944304526105059e-31,0.0,1.3234889800848443e-23,1.3234889800848443e-23,6.617444900424222e-24,1.0541706048649425e-25,0.0,0.0,9.860761315262648e-32,0.0,1.9721522630525295e-31,0.0,1.9721522630525295e-31,6.162975822039155e-33,9.860761315262648e-32,7.54030963033432e-20,1.3234889800848443e-23,2.465190328815662e-32,2.465190328815662e-32,0.0,3.697785493223493e-32,1.9721522630525295e-31,0.0,1.5668062252188488e-19,3.887536306954007e-08,2.5647445750545536e-26,1.0619623014693102e-15,4.2592173438194625e-07,9.905914834272863e-15,4.6124328898575074e-15,2.9528830531591426e-07,1.269854721445487e-15,1.3973817648175157e-16,7.582695087387031e-15,2.6734928377664936e-15,5.4600444599966104e-17,6.048201712227225e-17,3.6040706018930596e-15,5.539419722560008e-16,2.3699598903160415e-16,1.9461962137263777e-05,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,1.9721522630525295e-31,1.6136808449031736e-08,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,2.0807775527597324e-15,1.0321308557400456e-07,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,4.259217340126584e-07,1.045682964886807e-14,6.465348381206622e-08,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.944304526105059e-31,6.162975822039155e-33,4.61284072318551e-15,2.952883042951643e-07,1.6577294895121849e-15,1.6879930981941632e-08,0.0,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.497503624671683e-16,5.837589527395051e-15,2.8986209171085033e-15,6.510844804648603e-17,4.100588271618846e-08,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,2.465190328815662e-32,0.0,1.51004286603679e-16,4.1050770750882986e-15,3.3756068043607204e-16,3.374026334594379e-16,1.5021206678247559e-05,5.4968584169368884e-08
10,2.091996834108176e-06,2.2352882873237834e-06,2.234666808278638e-06,1.8801238147072183e-06,9.098683280027362e-07,1.880327658258141e-06,9.023286650202171e-07,2.0864985560483704e-06,1.1415526040325672e-06,2.0855440845347277e-06,7.874176911935676e-07,2.2126576467639575e-06,2.1681645281545944e-06,8.298013486403519e-07,7.513988619945535e-07,9.009455875468589e-07,7.986681142825824e-07,9.500639539380813e-07,1.8403013148176048e-06,9.584611694014012e-07,1.6341532171666474e-06,2.033533157928033e-06,1.6924908360575748e-06,7.28367391797854e-07,1.8981643106406407e-06,5.536660605492789e-07,6.367443387340343e-07,9.029088109069587e-07,2.1123164883676468e-06,9.285618511828307e-07,6.352747104407253e-22,4.235164736271502e-22,4.0389678347315804e-28,1.6155871338926322e-27,3.34477023813709e-28,1.2116903504194741e-27,4.0389678347315804e-28,5.293955920339377e-23,1.0587911840678754e-22,5.293955920339377e-22,2.117582368135751e-22,6.058451752097371e-28,0.0,5.048709793414476e-29,8.077935669463161e-28,9.087677628146056e-28,8.077935669463161e-28,4.543838814073028e-28,1.7670484276950664e-28,1.6155871338926322e-27,2.3490150958188997e-19,4.301339185275744e-23,0.0,5.048709793414476e-28,3.970466940254533e-23,1.0097419586828951e-28,1.0097419586828951e-28,1.4136387421560532e-27,1.801446345727172e-19,1.0706665005105517e-06,2.117582368135751e-22,4.007356907330413e-12,8.592458543225493e-07,2.3003020061490952e-12,4.960122564975174e-13,6.186370714532137e-07,1.5397741931792446e-11,3.5943944362473373e-12,2.193907939805159e-12,6.5458266159587025e-12,1.4893546995517422e-12,9.974988400390491e-13,1.2304088639950506e-12,1.2638296212368641e-11,2.1161261215139487e-12,9.78054242149685e-07,2.117582368135751e-22,1.0587911840678754e-22,1.0587911840678754e-22,3.1763735522036263e-22,1.0587911840678754e-22,1.0587911840678754e-22,3.0292258760486853e-28,1.7955784863651677e-06,5.293955920339377e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,4.963083675318166e-23,3.662426479145798e-12,7.869580839830467e-07,4.235164736271502e-22,1.2705494208814505e-21,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,8.592556973335268e-07,2.0989911146646327e-12,5.309558700847465e-06,2.117582368135751e-22,1.0587911840678754e-22,3.1763735522036263e-22,3.1763735522036263e-22,3.1763735522036263e-22,2.0194839173657902e-28,2.0194839173657902e-28,3.035777350642248e-13,6.186363859744799e-07,5.1393339963687066e-12,1.8345625340063655e-06,5.293955920339377e-23,0.0,0.0,2.117582368135751e-22,1.0587911840678754e-22,3.6072863069015386e-12,2.0304560897195727e-12,1.7700432706659743e-12,1.2600529086815676e-12,1.3563734528122081e-06,1.0587911840678754e-22,5.293955920339377e-23,2.117582368135751e-22,1.0587911840678754e-22,1.0587911840678754e-22,6.310887241768095e-30,4.0389678347315804e-28,9.407127811558086e-13,7.285289363139941e-13,1.0453429515863441e-11,2.177140590763788e-12,1.839018480639723e-05,6.067526441912292e-07
11,5.80545560925043e-06,5.998469972046742e-06,5.989507110296543e-06,5.028166988666358e-06,2.948325242952268e-07,5.022380126356963e-06,2.941221963937998e-07,5.783354959695153e-06,2.110974686228374e-06,5.786353727171724e-06,3.620369211370119e-07,5.9524323973744975e-06,6.005037940006242e-06,4.802687544595546e-07,3.710227021077772e-07,3.1733026287469016e-07,4.3699919030625263e-07,2.031678213921948e-06,4.955909397568299e-06,2.0893388703566943e-06,4.643234743109103e-06,5.7743031005501764e-06,4.63650536177526e-06,2.8812861821826175e-07,5.494346052398814e-06,2.951375479944695e-06,3.2858006632182676e-06,2.0637436049418105e-06,5.66372294685778e-06,1.9933994080485174e-06,4.235164736271502e-22,1.0587911840678754e-21,6.462348535570529e-27,8.077935669463161e-28,6.462348535570529e-27,2.4233807008389483e-27,1.6155871338926322e-27,1.0587911840678754e-22,7.940933880509066e-23,4.235164736271502e-22,4.235164736271502e-22,3.2311742677852644e-27,0.0,8.077935669463161e-28,1.6155871338926322e-27,8.077935669463161e-28,0.0,1.0097419586828951e-27,1.4136387421560532e-27,8.077935669463161e-28,2.817780830494538e-18,0.0,2.4233807008389483e-27,4.890937612370273e-28,1.0587911840678754e-22,8.077935669463161e-28,3.2311742677852644e-27,6.058451752097371e-28,2.8361773273177175e-18,4.907782379779844e-06,8.470329472543003e-22,1.0849639672200126e-11,2.7711908054217795e-06,5.105669034788248e-12,1.5290680926915192e-11,1.3477553354631205e-06,4.032284854843015e-12,1.4188793362576161e-11,3.691783669873772e-12,8.379179836456187e-12,1.1022995873061954e-11,1.0524815650675793e-11,9.049658638926629e-12,2.7599412525145218e-11,2.104832823451505e-12,4.54878676092177e-05,5.558653716356346e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,4.8467614016778965e-27,2.5673711124022674e-06,2.117582368135751e-22,1.0587911840678754e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,7.013497090574688e-13,2.8977750884123474e-06,2.117582368135751e-22,2.6469779601696886e-22,1.5881867761018131e-22,2.117582368135751e-22,2.117582368135751e-22,2.7711839196703114e-06,3.1100559909633825e-12,6.031510394014771e-07,2.117582368135751e-22,6.352747104407253e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,4.0389678347315804e-27,2.0194839173657902e-27,1.4685277602617717e-11,1.3477594054953415e-06,1.144980063858841e-11,2.9482068551614343e-06,4.235164736271502e-22,3.1763735522036263e-22,7.411538288475128e-22,7.411538288475128e-22,8.470329472543003e-22,1.576485217925373e-11,2.240474447501093e-12,9.190039988471081e-12,8.046770306797999e-12,2.314383032457673e-06,4.235164736271502e-22,0.0,0.0,4.235164736271502e-22,4.235164736271502e-22,0.0,6.462348535570529e-27,9.979623435567417e-13,2.6100048005831477e-12,3.2198821956982544e-11,1.0092821939417292e-11,2.953564117600096e-05,5.2075135724876405e-06
