,Y5Z2,Y2Z5,Y5Z4,Y4Z5,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y1Z4,Y4Z1,Y3Z0,Y0Z3,Y0Z2,Y2Z0,Y1Z2,Y2Z1,Y1Z5,Y5Z1,Y4Z2,Y2Z4,Y3Z5,Y5Z3,Y5Z0,Y0Z5,Y3Z2,Y2Z3,Y4Z3,Y3Z4,X4Y3,Y0,X3Y1,standard_y,Y1,X3Y2,X3Y0,X2Y1,X1Y5,X1Y4,Y2,X5Y4,X5Y3,X5Y0,X2Y4,X2Y0,X4Y1,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1Y2,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y3,X0Y2,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9938380127773296,0.9938380127773296,0.9500391079535002,0.9500391079535002,0.9056396761745209,0.9056396761745205,0.9049456946664789,0.9049456946664789,0.9046162378132735,0.9046162378132735,0.8721303740697108,0.8721303740697105,0.7665092563626443,0.7665092563626442,0.6862541570267027,0.6862541570267024,0.6357258696059892,0.6357258696059891,0.5729406692492219,0.5729406692492218,0.4115230620409567,0.4115230620409567,0.31913914884928973,0.3191391488492897,0.2598274474889769,0.2598274474889769,0.1693780871255699,0.1693780871255699,0.10324779991117991,0.10324779991117987,2.220446049250313e-16,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0027121712281176855,0.002721016401547054,0.002592644576934069,0.539855316082329,0.9056396761745207,0.9056396761745208,0.9049456946664789,0.9049456946664789,0.9046162378132736,0.9046162378132736,0.8721303740697106,0.8721303740697106,0.7665092563626443,0.7665092563626443,0.42727229799147526,0.0018788864914526847,0.06464979172031532,0.001740545738687929,0.060716279385238825,0.001563547759874613,0.5354242166694841,0.001126703735449886,0.1503122896874154,0.0008709266562024133,0.0007090657816413691,0.42419334813912296,0.14872244789745015,0.0004637381013867522,0.10324779991117997,0.10324779991117988,0.0,1.1102230246251565e-16,2.7755575615628914e-17,2.776641763735377e-16,5.551115123125783e-17,1.0842021724855044e-19,1.1102230246251565e-16,1.0842021724855044e-19,1.8973538018496328e-19,2.7755575615628914e-17,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,2.7755575615628914e-17,0.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,3.2526065174565133e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.1587410718438829e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.0842021724855044e-19,6.193504910323444e-18,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0002741930881216304,0.0002750873109466593,0.0002621092708238492,0.5398537944124386,0.00048082542328563337,0.00047926241019398397,0.14092822788087866,0.0004804569721663471,0.035321009383216334,0.00047872080899363887,0.00046303454597269357,0.029545112155898542,0.1354946157086825,0.000405634915634557,0.00022611099787189312,1.4557901466660726e-05,3.4322971531474655e-05,1.3368375823209873e-05,3.223695005571917e-05,8.661882365671209e-05,0.5354277295853779,0.00011390666393713967,0.1503116633858565,8.804830127090454e-05,8.58719296928536e-05,0.00022448347605431,0.14872362796359584,4.6882652828355206e-05,0.10324779991117994,0.10324779991117995,0.0,2.710505431213761e-20,4.0657581468206416e-20,4.404571325722362e-20,5.421010862427522e-20,1.1858461261560205e-20,0.0,6.617444900424222e-24,3.308722450212111e-24,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,2.6469779601696886e-23,0.0,1.3234889800848443e-23,5.421010862427522e-20,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,1.6940658945086007e-21,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,2.42861286636753e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.138412526679024e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,5.421010862427522e-20,5.421010862427522e-20,1.3234889800848443e-23,1.1384120355405353e-18,0.0,0.0,0.0,0.0,0.0,0.0
3,3.97308726772958e-08,3.487822109295194e-05,3.79799145849427e-08,0.0003611510448896651,0.0002887268482893794,0.000287788287593684,0.14092815902757533,0.00028850560014968385,2.3628974434186462e-05,0.00042182306714583673,0.00029733852721655445,1.9765125076103823e-05,0.13549469699732952,0.0002435763274474786,0.00042137263802956244,3.1429908798555383e-06,0.0002968492698013589,2.8861840173193856e-06,0.0002964975616940954,1.2551159556580556e-08,0.00035819013195812486,3.4605202090010374e-05,0.04739950679836986,1.2758293329752787e-08,1.2442936810303285e-08,0.00042132676719307347,0.04614602456195598,1.0121782359158732e-05,6.907064883333254e-05,0.04657520737088622,6.776263578034403e-21,2.710505431213761e-20,0.0,1.3860423632395744e-17,1.3552527156068805e-20,4.235164736271502e-22,2.710505431213761e-20,8.271806125530277e-25,5.048709793414476e-28,0.0,2.117582368135751e-21,1.6940658945086007e-21,0.0,0.0,2.895132143935597e-24,0.0,6.617444900424222e-24,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,5.082197683525802e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,4.1359030627651384e-25,1.3547550644352671e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,1.3547551857835314e-17,0.0,0.0,0.0,0.0,0.0,0.0
4,1.037328883399961e-09,7.825656472602895e-06,9.916133156203669e-10,4.2025290135823534e-05,2.439066141798347e-07,0.00022590036852527113,2.3640400471370323e-05,2.43719711281935e-07,1.0734882213648013e-05,0.0021173787642012345,2.511814713358481e-07,1.0311148762905098e-05,2.2728611138482522e-05,0.0002172299930368744,0.002115117963519709,2.9614957336925e-06,2.50768211396217e-07,2.9112153334207808e-06,2.504711006816843e-07,4.3248755915629536e-12,4.1680744101029885e-05,7.764403127415139e-06,7.951110079141012e-06,6.472945546659825e-12,6.0717929228408655e-12,0.0021148877119118357,7.740842609874263e-06,2.9164927462357073e-06,1.0329799716174496e-05,7.812845935730515e-06,0.0,0.0,0.0,5.505712541565818e-21,0.0,3.2311742677852644e-26,2.6469779601696886e-23,0.0,1.5407439555097887e-32,2.4233807008389483e-27,4.235164736271502e-22,1.0587911840678754e-22,6.310887241768095e-30,1.0097419586828951e-28,1.2924697071141057e-26,4.1359030627651384e-25,0.0,0.0,1.6155871338926322e-27,0.0,1.6940658945086007e-21,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,4.963083675318166e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466330862652142e-30,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,1.0097419586828951e-28,1.1053380790595842e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,2.6469779601696886e-23,0.0,1.1052695438102147e-22,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0406464150935033e-13,4.283591512151593e-07,7.207579659012128e-14,6.37196867453344e-14,1.6058052017596154e-08,1.739305521315364e-06,6.860938269207207e-07,6.950813260553233e-07,2.1786788176689774e-13,2.8505571058755477e-07,2.4995303814887912e-08,2.8967955478090894e-13,6.152321258292036e-07,1.735606902807137e-06,2.8579496430904995e-07,4.277949476182727e-07,2.825251809319132e-08,1.5611864159349951e-07,2.521435938195243e-08,2.6435866690859085e-14,6.320100230664193e-14,4.275573297194531e-07,6.104399544903368e-07,2.613615102330826e-14,7.1261787353051e-14,2.8511926592366066e-07,6.076328552753414e-07,1.552454383749011e-07,2.888173970501007e-13,6.116924141793e-07,0.0,1.0587911840678754e-22,5.551115123125783e-17,1.8363407232094499e-22,1.4889251025954498e-23,2.524354896707238e-29,0.0,6.310887241768095e-30,4.513898307157584e-36,0.0,6.617444900424221e-23,2.524354896707238e-29,0.0,1.2037062152420224e-35,0.0,0.0,2.407412430484045e-35,2.5286819834109523e-07,1.5777218104420236e-30,1.8052198089211404e-14,2.524354896707238e-29,3.736936959548408e-21,6.759225535039579e-20,1.5881867761018131e-22,3.004996437064531e-08,1.1656498239703198e-20,9.34947868834766e-14,1.4515631665323912e-20,7.405725768728462e-20,0.07060868661152664,4.788622137647333e-14,1.6604049087417854e-21,4.071602369002317e-08,1.9755362265302077e-13,2.7858719791104108e-14,3.0951997694427724e-13,7.888609052210118e-31,1.5777218104420236e-30,7.888609052210118e-31,1.5777218104420236e-30,1.5777218104420236e-30,6.617444900424222e-24,1.88079096131566e-36,1.6182079274166933e-14,0.0,6.310887241768095e-30,3.1554436208840472e-30,3.1554436208840472e-30,3.1554436208840472e-30,0.0,0.0,1.3234889800848443e-23,1.8052198089214828e-14,3.9185854215160206e-14,0.0,0.0,0.0,1.9852334701272664e-23,1.9852334701272664e-23,3.009265538105056e-36,1.2037062152420224e-35,2.4905090971570763e-20,6.581835609455489e-20,1.1323308428890693e-07,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,3.004996437064659e-08,1.3019943037149593e-20,9.761845710105564e-14,6.216834134875488e-08,3.308722450212111e-24,6.617444900424222e-24,1.0339757656912846e-24,3.308722450212111e-24,0.0,5.551115123125783e-17,0.0,5.509700384903004e-30,2.2626089892627637e-20,3.284592586443314e-20,0.07060868661154564,7.376425436579734e-14,6.417894894464474e-08,0.0,0.0,3.308722450212111e-24,2.6469779601696886e-23,6.617444900424222e-24,1.2037062152420224e-35,0.0,2.524354896707238e-29,0.0,3.931978574460981e-30,1.9342585498496454e-21,4.063040197497033e-08,1.4565824608067516e-13,2.8897856350603325e-14,2.862007480910897e-13,1.3287800755013742e-08
6,4.026919283506957e-10,3.6606463306566257e-05,6.586598361565952e-10,1.3651043838180174e-10,5.896885395237858e-07,0.00010079409869331948,2.316994738986879e-07,7.539329183648896e-07,4.4922966347697796e-10,0.0001041076471512046,7.857899824132781e-07,2.3351991181303856e-10,2.3518512822473392e-07,0.00010262725457510182,0.00010349170505024756,3.662253378633506e-05,7.355608272626896e-07,3.619503453204311e-05,8.227947290697752e-07,6.417076776496483e-10,1.3710837339515614e-10,3.587822771378439e-05,2.2749511218225634e-07,6.442439211697574e-10,6.633333936618873e-10,0.00010113162338872163,2.406849717796903e-07,3.602902801122846e-05,2.3586696372563604e-10,2.2543370026135639e-07,6.310887241768095e-30,0.0,2.168404344971009e-19,6.816019946225233e-21,2.6469779601696886e-23,8.271806125530277e-25,2.5849394142282115e-26,5.169878828456423e-26,9.629649721936179e-32,3.944304526105059e-31,6.776263578034403e-21,1.0339757656912846e-25,0.0,1.262177448353619e-29,6.310887241768095e-30,0.0,0.0,9.628458415017534e-05,0.0,3.0029890557772973e-09,5.169878828456423e-26,1.0104146925436459e-14,3.499124226120188e-14,1.3234889800848443e-23,1.576623283594553e-05,2.5740793294039433e-15,2.5546055937214406e-09,6.639537269348757e-15,2.2150966232748972e-14,0.00037332322675576787,4.7097064152805e-10,1.4640793050490462e-14,8.989361441277923e-06,4.491389892981876e-10,4.230049520833696e-09,5.637792410928482e-09,1.2924697071141057e-26,1.2924697071141057e-26,4.8467614016778965e-27,1.2924697071141057e-26,1.2924697071141057e-26,0.0,9.860761315262648e-32,1.5172825996662885e-10,2.5849394142282115e-26,3.877409121342317e-26,0.0,3.877409121342317e-26,3.877409121342317e-26,3.101927297073854e-25,1.262177448353619e-29,5.293955920339377e-23,3.002989056387163e-09,5.832002465685417e-13,0.0,0.0,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,1.5777218104420236e-30,1.262177448353619e-29,4.5082346853853523e-14,3.466339440414548e-14,3.893597000428859e-06,3.3881317890172014e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,3.3881317890172014e-21,2.117582368135751e-22,4.1359030627651384e-25,1.576623282698358e-05,5.986446214643586e-15,2.5554542385411377e-09,5.161141564911791e-05,0.0,5.082197683525802e-21,5.082197683525802e-21,3.3881317890172014e-21,0.0,2.168404344971009e-19,3.877409121342317e-26,2.473867798773093e-25,3.734350715310431e-15,2.5676291106871874e-15,0.0003733232483170795,1.8047793034762794e-10,3.728521432870607e-05,0.0,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,5.169878828456423e-26,0.0,2.4698288309383614e-25,1.5774997167831175e-15,8.98583512895593e-06,5.828557262537189e-10,3.5458477814033166e-09,6.544182027213003e-09,0.00010671734078161854
7,4.545729002122459e-13,1.5603283443981165e-06,7.317992810517723e-13,7.53826528530006e-15,7.334713522680894e-08,2.547598879939456e-07,7.3259541918203575e-09,7.190302174028726e-08,2.5487145532507405e-14,2.705503268053984e-07,7.236337312199057e-08,8.42515990883333e-15,7.2835365302809435e-09,2.661032231025253e-07,2.6797599387666684e-07,1.5582875069758546e-06,7.159468858816096e-08,1.5409541864767544e-06,6.441292576158601e-08,7.122841402064179e-13,6.951719874705554e-15,1.4926891151677453e-06,6.942683827204268e-09,7.142388628629559e-13,7.431800967651562e-13,2.5498861256070826e-07,7.227390714967924e-09,1.5163347641871813e-06,8.763745427320285e-15,6.849991675368236e-09,1.2037062152420224e-35,5.293955920339377e-23,2.168404344971009e-19,5.583469292505118e-23,3.308722450212111e-24,1.0097419586828951e-28,0.0,0.0,6.018531076210112e-36,1.504632769052528e-36,1.0587911840678754e-22,1.8932661725304283e-29,2.407412430484045e-35,0.0,0.0,0.0,7.52316384526264e-37,1.0936698240361933e-06,0.0,2.378909448459124e-13,1.5777218104420236e-30,2.4530048387359674e-19,7.811379404218017e-20,4.1359030627651384e-25,4.904021583506438e-07,1.3858640873876127e-19,2.204391818159847e-12,1.0797028285681119e-19,2.85370479574558e-20,1.5934526460983132e-05,3.1337159657633097e-13,9.638469549779575e-22,2.799364246804845e-07,2.3284784710389364e-14,2.9710822516361245e-13,3.3026320230051043e-13,0.0,1.262177448353619e-29,6.310887241768095e-30,1.262177448353619e-29,1.262177448353619e-29,6.617444900424222e-24,6.018531076210112e-36,9.404938769692388e-14,3.1554436208840472e-30,7.888609052210118e-31,9.466330862652142e-30,2.3665827156630354e-30,1.5777218104420236e-30,6.310887241768095e-30,2.407412430484045e-35,0.0,2.3789094484592813e-13,4.3777875338501194e-15,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,1.2037062152420224e-35,1.2037062152420224e-35,7.882066790713156e-19,7.748715410215844e-20,6.350516579686237e-08,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,6.617444900424222e-24,2.0194839173657902e-28,4.904021583502671e-07,1.3658467763985847e-19,2.20446760956214e-12,1.5348427915384796e-06,5.293955920339377e-23,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,0.0,0.0,3.6854595415794145e-30,8.968764738049509e-20,8.905978953382436e-22,1.415978826851766e-05,1.2733692355258088e-13,6.037648095031399e-07,2.6469779601696886e-23,0.0,0.0,1.3234889800848443e-23,0.0,1.2037062152420224e-35,1.3234889800848443e-23,0.0,0.0,2.62542770018868e-30,4.527062472490869e-20,2.79829771470068e-07,2.835569725741957e-14,2.292668283432263e-13,3.6553347188230164e-13,2.2609710622489125e-07
8,4.442882815820238e-16,7.908777752479669e-08,8.330862025977492e-16,1.5243390865869717e-16,5.548383565492722e-12,9.400544664299346e-09,1.4157679860051727e-10,1.177869225634326e-11,1.7914846022255696e-16,1.021944985697521e-08,1.227424545280873e-11,2.289508757778039e-16,1.4211918719863072e-10,9.435098850258379e-09,1.0087812036579095e-08,7.906430132701628e-08,7.929783075684447e-12,7.85871561181822e-08,6.119174670691632e-12,8.136207762939886e-16,1.5651492876114528e-16,7.848406568298624e-08,1.3887814025069068e-10,8.19439452223116e-16,8.378467648301426e-16,8.242762176985566e-09,1.4073828603148e-10,7.78433308199376e-08,2.2356072177536223e-16,1.4052424339790598e-10,0.0,0.0,2.168404344971009e-19,1.3328569202710927e-26,4.0389678347315804e-28,0.0,7.703719777548943e-34,0.0,0.0,2.2958874039497803e-41,0.0,4.930380657631324e-32,2.2958874039497803e-41,0.0,5.877471754111438e-39,0.0,4.591774807899561e-41,3.4471845486430884e-08,0.0,4.527154974374546e-16,2.465190328815662e-32,2.172074778512215e-25,3.142610538818553e-25,1.2924697071141057e-26,2.2898283625769504e-08,1.9390109407437447e-23,1.081506668359282e-17,6.349114858347568e-26,2.9577514057810397e-25,6.065209201282467e-05,2.287019268775885e-18,5.662178574792504e-23,2.761326858998858e-09,4.160695904620777e-18,2.148158555477159e-16,2.057701587198379e-18,0.0,9.860761315262648e-32,1.9721522630525295e-31,9.860761315262648e-32,9.860761315262648e-32,1.6543612251060553e-24,5.739718509874451e-42,1.5371550920831647e-15,2.465190328815662e-32,3.697785493223493e-32,2.465190328815662e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-31,2.938735877055719e-39,8.271806125530277e-25,4.527154974374545e-16,2.0247267905667863e-16,0.0,8.077935669463161e-28,1.6155871338926322e-27,0.0,0.0,4.304788882405838e-42,2.2958874039497803e-41,9.61984034653575e-26,1.1366558264897223e-26,1.4811250144536648e-11,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,0.0,0.0,0.0,3.851859888774472e-34,2.289828362576952e-08,2.0666928704174992e-23,1.0656251719155601e-17,3.980835508994249e-09,0.0,0.0,6.462348535570529e-27,1.9387045606711586e-26,0.0,4.336808689942018e-19,0.0,3.0814879110195774e-33,1.43749093101982e-26,3.6406655015824413e-25,0.001251679523958331,9.549800846925987e-18,1.5642409564077418e-10,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,0.0,9.183549615799121e-41,0.0,3.0814879110195774e-33,3.944304526105059e-31,0.0,4.4342848050324717e-23,2.7594032846374698e-09,2.075968197036822e-18,5.959894828779304e-16,4.155827445471925e-18,3.8311066410301124e-08
9,2.233647532224815e-15,1.2517464782846998e-07,2.982648646959688e-15,3.966123662574695e-15,7.400925518422653e-08,3.1144112100366027e-07,3.283824256573954e-07,8.107591773837496e-08,5.948011215638069e-16,3.4462517687803685e-07,8.028518054098747e-08,1.3347516383006997e-15,3.292008856114846e-07,3.3023437961880025e-07,3.411822138484915e-07,1.2481666581573572e-07,7.606569228074201e-08,1.2259800737845614e-07,6.881237487797076e-08,2.9447495300759575e-15,4.107537308004256e-15,1.2205264336805256e-07,3.183253651077158e-07,2.9255863552679975e-15,2.977223600012942e-15,3.001945075977808e-07,3.239407217643008e-07,1.2207890373935646e-07,1.2060224474964503e-15,3.220709100818895e-07,2.350988701644575e-37,0.0,8.673617379884035e-19,3.970466969836817e-23,0.0,1.5777218104420236e-30,6.310887241768095e-30,1.5777218104420236e-30,0.0,9.4039548065783e-38,1.3234889800848443e-23,0.0,3.5264830524668625e-38,1.88079096131566e-37,1.1754943508222875e-38,0.0,0.0,4.802885963940336e-07,1.9721522630525295e-31,1.3197082516773153e-15,9.860761315262648e-32,7.2281624450781565e-22,3.805815772644688e-21,2.6469779601696886e-23,2.1240629529373988e-08,1.3403522542420401e-21,8.411319804587797e-15,1.5678018571118606e-22,1.07208057861836e-21,0.002689319147719311,2.095873505763308e-14,1.2637850992644166e-21,3.4843099387533748e-09,7.234184607333342e-14,1.956227965188324e-14,1.3251337469261522e-13,1.9721522630525295e-31,0.0,9.860761315262648e-32,0.0,0.0,0.0,4.70197740328915e-38,2.9401002073784178e-15,0.0,1.9721522630525295e-31,0.0,0.0,2.9582283945787943e-31,1.5777218104420236e-30,0.0,0.0,1.31970825167732e-15,3.31603435258517e-15,0.0,1.3234889800848443e-23,2.6469779601696886e-23,0.0,0.0,2.350988701644575e-38,9.4039548065783e-38,7.724674749889793e-22,3.739189716470103e-21,1.7376835401332818e-07,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,1.5777218104420236e-30,2.124062952937408e-08,1.5389215006300022e-21,9.051895235144928e-15,7.344787898791384e-08,3.3087224502121107e-23,3.970466940254533e-23,0.0,3.970466940254533e-23,0.0,4.336808689942018e-19,3.944304526105059e-31,5.768545369428649e-30,5.74878152162213e-22,2.392181120327135e-22,4.999780544754853e-05,4.1883076626120524e-14,2.3966200841843194e-07,0.0,0.0,2.6469779601696886e-23,2.6469779601696886e-23,0.0,0.0,1.6543612251060553e-24,3.1554436208840472e-30,0.0,5.6699377562760224e-30,7.912534953435621e-22,3.4857726225935534e-09,1.391068094174984e-13,3.58726265855773e-15,1.4441277811744153e-13,4.878428147207091e-07
