,Y5Z4,Y4Z5,Y1Z5,Y5Z1,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y3Z2,Y2Z3,Y5Z2,Y2Z5,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y4Z2,Y2Z4,Y2Z0,Y0Z2,Y1Z4,Y4Z1,Y5Z3,Y3Z5,Y0Z1,Y1Z0,Y5Z0,Y0Z5,Y0Z3,Y3Z0,X3Y4,X5Y3,X0Y3,X1Y5,X2Y1,standard_y,Y5,Y3,X4Y5,X3Y5,X3Y2,X2Y5,X2Y4,X2Y3,X0Y2,Y1,X0Y1,X1Y3,X5Y4,X4Y1,X4Y0,X1Y4,X1Y2,X1Y0,X0Y4,Y0,X5Y1,X3Y1,X3Y0,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
7,1.0807620184263535e-07,5.922900778455665e-08,1.0639348068997522e-08,1.0795866103426964e-07,2.2945538607722387e-08,8.776406414832841e-09,5.95095293260347e-08,2.2418897454769784e-07,2.277299725001453e-08,2.730305597506285e-07,1.0782857008090449e-07,2.6751467900902643e-07,5.9113334546480765e-08,2.2352491995518705e-08,2.658130616934613e-07,6.6520185457119874e-09,5.609895202088462e-08,3.1886436756984194e-07,2.8368014008797945e-07,2.249791863282266e-07,9.456777044372377e-09,5.716427675228582e-08,1.0446737380188671e-07,2.2039339756681844e-08,2.216625494889957e-07,7.576023668130361e-09,1.0758381242545213e-07,2.1260134620700744e-07,2.1743169589623811e-07,2.2008553106032288e-08,3.1554436208840472e-30,1.5777218104420236e-30,0.0,7.099748146989106e-30,5.048709793414476e-29,2.1920286232655233e-23,6.617444900424222e-24,4.963083675318166e-24,8.077935669463161e-28,0.0,6.310887241768095e-30,0.0,1.262177448353619e-29,1.262177448353619e-29,8.077935669463161e-28,6.2038545941477076e-24,1.2993093776814048e-29,0.0,1.2116903504194741e-27,1.262177448353619e-29,0.0,2.524354896707238e-29,1.0097419586828951e-28,1.1144201030202302e-29,2.6469779601696886e-23,2.6469779601696886e-23,9.466330862652142e-30,2.710505431213761e-19,0.0,2.7721720088138627e-09,1.4983764996854004e-11,3.308722450212111e-24,1.5664295391727736e-14,4.043405956119396e-15,9.799559163957354e-07,6.202255682303559e-14,3.5338373431241656e-16,5.293955920339377e-23,6.613628474337836e-15,2.7746029113160646e-14,7.052590832620092e-06,1.5030921082697278e-13,1.2549494904304082e-13,1.5006434373549225e-06,2.6990675973423095e-13,2.31449211919755e-11,1.7849876859005456e-14,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,0.0,5.048709793414476e-29,5.317801529304128e-07,2.6469779601696886e-23,2.6469779601696886e-23,1.3234889800848443e-22,7.940933880509066e-23,7.940933880509066e-23,0.0,2.524354896707238e-29,1.4980604209115307e-11,3.9520969392257966e-07,1.9852334701272664e-23,2.6469779601696886e-23,3.3087224502121107e-23,5.293955920339377e-23,5.293955920339377e-23,1.5951745720063515e-14,3.936770489128322e-15,8.120009045678966e-08,2.6469779601696886e-23,0.0,0.0,0.0,2.6469779601696886e-23,0.0,9.799558194068768e-07,1.3994271869052005e-13,7.724260756845604e-14,1.2076873229006193e-07,5.293955920339377e-23,1.3234889800848443e-23,3.970466940254533e-23,1.3234889800848443e-23,2.6469779601696886e-23,8.719831333055258e-15,2.3713156241310223e-14,7.0525908294171355e-06,1.292283998210683e-13,3.297553832420592e-07,0.0,1.0587911840678754e-22,5.293955920339377e-23,0.0,5.293955920339377e-23,2.524354896707238e-29,1.4595303468347095e-13,1.5006434420848336e-06,2.71233585343535e-13,2.2999659359172428e-11,1.7546309451858504e-14,5.548936497688471e-07
8,4.443208232620224e-09,2.4780394302422055e-09,9.876295424683495e-09,4.438149219998946e-09,9.666992341240564e-09,1.0192291793680287e-08,2.4860253452190004e-09,1.9203706002201358e-10,9.665764206768546e-09,1.2669526251011882e-08,4.4259510850862e-09,6.471761188186655e-09,2.46563918417002e-09,9.658541673478778e-09,1.6553869305071216e-08,9.822160197126072e-09,2.3102709928973475e-09,5.4297881716889914e-08,1.5223199451689224e-08,1.9401271675067527e-10,9.099946624528028e-09,2.35908939179579e-09,4.231211048243085e-09,8.76951186599706e-09,1.9605312576880216e-10,1.0323598779402099e-08,4.424000261937763e-09,1.7000736139686597e-10,1.8370489068615636e-10,9.747870495004477e-09,1.232595164407831e-32,1.232595164407831e-32,0.0,1.232595164407831e-32,7.888609052210118e-31,2.5332406259436473e-24,8.271806125530277e-25,8.271806125530277e-25,1.5777218104420236e-30,0.0,7.888609052210118e-31,1.0339757656912846e-25,2.465190328815662e-32,0.0,1.5777218104420236e-30,2.481541837659083e-24,1.8657446336251347e-34,0.0,1.5777218104420236e-30,2.465190328815662e-32,4.1359030627651384e-25,0.0,1.1832913578315177e-30,8.125016952883651e-34,4.1359030627651384e-25,5.169878828456423e-26,0.0,1.0842021724855044e-19,0.0,7.96584084971271e-09,4.9295639283617336e-14,0.0,1.774520812127298e-16,4.2935767837411425e-17,2.0636232732704306e-08,1.4798745797032684e-16,1.2064928050457663e-15,1.6543612251060553e-24,6.707070012081361e-17,3.1048153930368923e-16,8.304651368556932e-06,5.354080744573557e-16,4.418267948803404e-17,3.190941173249336e-08,1.901180837757789e-16,7.718506367884251e-14,2.483261786654039e-17,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,2.0679515313825692e-25,0.0,1.0474230606188617e-08,1.6543612251060553e-24,0.0,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,4.92926631789011e-14,8.027335742569615e-09,4.963083675318166e-24,1.6543612251060553e-24,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,1.747753438612091e-16,3.523601922173047e-17,2.9388440674648656e-08,1.3234889800848443e-23,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,2.0636232985804256e-08,5.090916318358325e-17,9.702128397524432e-18,6.02219325597345e-08,6.617444900424222e-24,1.6543612251060553e-24,9.926167350636332e-24,3.308722450212111e-24,3.308722450212111e-24,2.5169628876583745e-18,2.977441387885927e-16,7.4093625873507196e-06,2.767739274287835e-15,6.075399419199552e-08,4.1359030627651384e-25,0.0,0.0,0.0,2.0679515313825692e-25,0.0,3.930191775036391e-17,3.190941173411105e-08,1.82271963371655e-16,7.72254934677399e-14,1.5651872991619454e-17,3.4530951084387354e-09
9,2.439337234687956e-08,1.392721506331858e-08,2.2632734825465586e-09,2.4364237321647366e-08,1.176156244434461e-08,2.1905888223699458e-09,1.3952264413008604e-08,1.3349807906469367e-08,1.1722728718450822e-08,2.693752973872361e-08,2.4258342820758013e-08,3.050812512509405e-08,1.3814778531371297e-08,1.1587171910952639e-08,2.1639801304162854e-08,1.6701139730733381e-09,1.2798761772199844e-08,5.190413789644647e-09,2.8753207359026498e-08,1.3325320047377446e-08,1.956038919298482e-09,1.3087262516406817e-08,2.2903040163303793e-08,1.0421612345250905e-08,1.3117602877563023e-08,2.0931759509670394e-09,2.4295139425210415e-08,1.1915376649630955e-08,1.2550201411474657e-08,1.1581641319506005e-08,0.0,2.465190328815662e-32,4.930380657631324e-32,1.5792625543975334e-32,1.1832913578315177e-30,4.756288522179909e-24,1.6543612251060553e-24,1.6543612251060553e-24,2.3665827156630354e-30,6.162975822039155e-33,0.0,1.0339757656912846e-25,1.9721522630525295e-31,1.9721522630525295e-31,0.0,6.203854594147708e-25,1.8356519782440842e-33,5.421010862427522e-20,2.3172789090867222e-30,7.703719777548943e-33,1.0339757656912846e-25,6.162975822039155e-33,3.944304526105059e-31,4.0504714142894054e-33,0.0,8.271806125530277e-25,3.851859888774472e-34,5.421010862427522e-20,0.0,2.6526549962249507e-08,5.570381708066073e-14,1.6543612251060553e-24,6.460400472462524e-16,1.8946379863622425e-16,7.381541232407142e-09,5.733079959165452e-16,5.2811839470390297e-17,4.963083675318166e-24,1.2723538835922128e-17,4.8030886124433905e-17,1.2075442383072454e-05,3.011976939414242e-15,3.9481083401675193e-16,1.166622159810451e-08,7.371672883758762e-16,8.881916467183463e-14,6.002505313711768e-17,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,2.5849394142282115e-25,4.930380657631324e-32,3.549089797902896e-08,1.6543612251060553e-24,0.0,0.0,0.0,0.0,2.465190328815662e-32,5.9164567891575885e-31,5.5635961081231057e-14,2.869959695588931e-08,3.308722450212111e-24,0.0,0.0,0.0,0.0,6.396374611403727e-16,1.6009147659923743e-16,1.98005796319017e-08,6.617444900424222e-24,1.6543612251060553e-24,1.3234889800848443e-23,6.617444900424222e-24,9.926167350636332e-24,3.1554436208840472e-30,7.381539259053087e-09,3.540280920441012e-16,5.123224466002306e-16,8.92156884969518e-08,9.887393259422909e-25,9.241158405865856e-25,9.370405376577267e-25,8.530300066953098e-25,9.790458031389351e-25,3.4670364667378957e-17,5.917239652999544e-17,1.0488992948719163e-05,2.7870391095677415e-15,6.415959740212814e-11,1.6543612251060553e-24,0.0,6.617444900424222e-24,0.0,3.308722450212111e-24,0.0,2.766339949998414e-16,1.1666221652265203e-08,7.022220635047936e-16,8.867564409398114e-14,5.556810915266525e-17,3.1815323489783465e-08
10,5.2243760040266005e-08,3.0718184014046715e-08,7.657876918626915e-08,5.217795982930752e-08,9.118494033901273e-08,7.766290718504861e-08,3.073169421537307e-08,1.244195776987631e-07,9.089314221018914e-08,1.0554283783393113e-08,5.186329727109611e-08,1.1885342725829406e-08,3.037421922718453e-08,9.002440306315887e-08,7.727164892325387e-09,7.113676278001442e-08,2.7873817992954436e-08,1.8446492133933325e-09,1.4089982000016315e-08,1.2360026031661378e-07,6.65842988548713e-08,2.8517010163766703e-08,4.841475511772544e-08,7.896637412809965e-08,1.2112440492649025e-07,7.786904481829239e-08,5.2052541897057805e-08,1.0848590821936586e-07,1.1513659284396564e-07,9.101099921155941e-08,5.9164567891575885e-31,5.9164567891575885e-31,0.0,4.437342591868191e-31,2.9582283945787943e-31,9.098986738083304e-24,6.617444900424222e-24,0.0,6.310887241768094e-29,3.944304526105059e-31,5.9164567891575885e-31,8.271806125530277e-24,7.395570986446986e-32,1.232595164407831e-31,1.262177448353619e-29,3.308722450212111e-24,3.4897850592296714e-31,1.6263032587282567e-19,6.310887241768094e-29,1.9721522630525295e-31,4.006656092053728e-24,9.860761315262648e-32,2.9582283945787943e-31,5.015121575184362e-31,3.980806697911446e-24,0.0,1.1832913578315177e-30,2.439454888092385e-19,7.888609052210118e-31,2.151928263477249e-07,7.989724337953979e-13,0.0,6.9965522864559785e-15,2.573991316274456e-15,1.0686110439971382e-07,8.828585378920631e-16,1.4445154660455045e-15,8.271806125530277e-25,2.6458743327826e-15,9.86171036821066e-15,1.6257680956745554e-05,1.069186045019998e-14,1.2169388070864588e-14,1.747600045928746e-07,9.432638284667092e-16,1.3355148566864303e-12,2.137818090494861e-14,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,5.9164567891575885e-31,5.037878463918921e-08,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,7.888609052210118e-31,9.860761315262648e-32,7.99242543685903e-13,4.436468679584254e-08,6.617444900424222e-24,1.9852334701272664e-23,0.0,6.617444900424222e-24,6.617444900424222e-24,6.87446922874867e-15,2.0663859061018324e-15,1.1191587733209519e-07,6.617444900424222e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,6.617444900424222e-24,3.7865323450608567e-29,1.0686110341387104e-07,7.938747318210481e-16,2.463269075117034e-15,1.2219694340758884e-09,6.617444900424222e-24,6.617444900424222e-24,1.9852334701272664e-23,1.3234889800848443e-23,6.617444900424222e-24,4.537003373404722e-16,9.558606081334028e-15,1.3586871675885721e-05,1.3465999185608778e-14,1.585182522158539e-07,0.0,0.0,0.0,1.3234889800848443e-23,3.970466940254533e-23,1.9721522630525295e-31,1.1485202745226496e-14,1.7476000508978965e-07,1.1190327096150568e-15,1.333317413948949e-12,1.7702310838797072e-14,1.4876280520118004e-07
11,9.632750808100862e-08,5.873556155058108e-08,1.0563071014446178e-08,9.619867768170926e-08,3.4032129955107523e-08,1.1037309047966712e-08,5.868408026420472e-08,3.233550266656967e-08,3.3846073073526123e-08,1.3209078711497995e-08,9.544422653842772e-08,1.3447844289971971e-08,5.7888645667626716e-08,3.3195067888758537e-08,1.0645514333172666e-08,1.1549502474989773e-08,5.2732694419865955e-08,6.971741700311001e-09,1.638499050762846e-08,3.218949626486523e-08,9.219589806444287e-09,5.392434126538183e-08,8.823302282444585e-08,2.8680529404819352e-08,3.158140633147807e-08,1.1467829128061128e-08,9.601785127327262e-08,2.7312190519571453e-08,2.9535658690398375e-08,3.3247134708595685e-08,1.9721522630525295e-31,1.9721522630525295e-31,4.930380657631324e-32,2.711709361697228e-31,0.0,1.406207041340147e-23,1.9852334701272664e-23,3.308722450212111e-24,3.944304526105059e-31,1.9721522630525295e-31,3.944304526105059e-31,0.0,6.902532920683853e-31,1.9721522630525295e-31,2.5637979419682884e-30,8.271806125530277e-25,3.4238219586344085e-31,5.421010862427522e-20,7.888609052210118e-31,7.395570986446986e-32,6.617444900424222e-24,6.162975822039155e-33,1.9721522630525295e-31,3.31645136423482e-31,8.271806125530277e-24,0.0,3.4512664603419266e-31,8.131516293641283e-20,0.0,2.3598731348647916e-07,1.2387683825417335e-14,6.617444900424222e-24,2.6269594186617232e-15,1.4749294145001142e-15,7.360582040971937e-08,1.0722619626506639e-14,2.5232587962387764e-15,3.308722450212111e-24,8.118838358387731e-16,2.8729735131635555e-15,2.0475555483469e-05,2.9028735833909674e-15,6.988432564680797e-15,1.2622477249480388e-07,1.016241950696784e-15,2.444089959254078e-14,9.32151163498655e-16,6.617444900424222e-24,6.617444900424222e-24,9.926167350636332e-24,0.0,0.0,3.308722450212111e-24,3.4512664603419266e-31,6.111960698473924e-08,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,9.860761315262648e-32,5.9164567891575885e-31,1.3256167495975385e-14,6.172760026464087e-08,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.963083675318166e-24,4.963083675318166e-24,2.574496372729392e-15,1.17701378752194e-15,2.6853935035803414e-08,6.617444900424222e-24,9.926167350636332e-24,1.3234889800848443e-23,0.0,0.0,2.465190328815662e-30,7.360581403973102e-08,8.416228571115457e-15,1.080356344639866e-15,6.354536629841002e-08,0.0,8.271806125530277e-25,0.0,1.6543612251060553e-24,2.481541837659083e-24,7.260363493452903e-17,2.6771543120433613e-15,1.6038332118774053e-05,3.09230526339289e-15,2.8327901504703078e-08,9.926167350636332e-24,0.0,6.617444900424222e-24,0.0,0.0,3.944304526105059e-31,5.8195488092257755e-15,1.26224771930813e-07,7.421580652269609e-16,2.680020905438203e-14,7.025993330847585e-16,5.1068706407588705e-08
