,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y5Z0,Y0Z5,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y4Z5,Y5Z4,Y4Z3,Y3Z4,Y0Z2,Y2Z0,Y1Z2,Y2Z1,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y4Z0,Y0Z4,X5Y3,X3Y1,X2Y0,standard_y,Y1,X5Y0,X4Y2,X3Y5,X2Y4,X2Y3,X1Y5,X1Y3,X0Y5,X0Y3,X0Y2,Y4,X1Y2,X0Y1,Y2,X5Y4,X5Y2,X5Y1,X4Y5,X3Y2,X2Y5,X3Y4,X0Y4,X1Y0,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9627918881466941,0.9627918881466941,0.7265968271185355,0.7265968271185355,0.724298820656289,0.724298820656289,0.6978629116963264,0.6978629116963264,0.6394736947203203,0.6394736947203203,0.6080363963919531,0.6080363963919528,0.5828414142186916,0.5828414142186915,0.47305066131356854,0.47305066131356854,0.4290209841319056,0.4290209841319055,0.3749317381060184,0.3749317381060183,0.34456706291465933,0.34456706291465933,0.3294786484694515,0.3294786484694515,0.26696331583041827,0.2669633158304182,0.17009129070200174,0.17009129070200169,0.06623146955965081,0.06623146955965076,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001641354252016025,0.0016467071821214688,0.001238692189220701,0.4605017147481192,0.001238801536095925,0.028705460462411913,0.001189707008896741,0.024080384043690665,0.6394736947203205,0.6394736947203203,0.001039952572572288,0.26458991558908923,0.11132918233176961,0.0009936199559391432,0.1078952680109418,0.0008090802707029832,0.42902098413190554,0.42902098413190554,0.3749317381060183,0.37493173810601826,0.0005874131479320059,0.2614919108433541,0.3294786484694515,0.3294786484694515,0.0004565996192459935,0.45727051292121246,0.1700912907020017,0.17009129070200169,0.06623146955965077,0.06623146955965073,2.7755575615628914e-17,1.0842021724855044e-19,0.0,5.572799166575493e-17,0.0,2.168404344971009e-19,0.0,0.0,1.3877787807814457e-17,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.7755575615628914e-17,0.0,4.163336342344337e-17,3.5236570605778894e-18,5.551115123125783e-17,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,2.7755575615628914e-17,4.824699667560495e-18,0.0,1.0842021724855044e-19,0.0,0.0,0.0,3.2526065174565133e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.000668991264216018,0.0006711730378788957,0.0005048722739916921,0.46050139020192093,8.242587324614376e-05,2.5448016927707585e-05,0.0002462642792417794,2.1349197364918816e-05,0.0005650812432355107,0.0005669241363192076,7.940631710217218e-05,0.0002338087758369418,0.11132860724603819,0.00040498452400359805,0.10789597656883729,0.0003297689286057561,0.00038034770296246906,0.05530817872427481,0.0003313144769622802,0.052694464915879306,0.00024390943364096813,0.00023107219733395595,0.32947864846945163,0.3294786484694515,0.00018610312560176512,0.45727139624196866,0.10407514488185705,0.00015030391211863172,0.1033068409198845,5.8717378036447524e-05,1.3877787807814457e-17,1.3234889800848443e-23,0.0,6.932117640329194e-18,5.421010862427522e-20,2.6469779601696886e-23,3.469446951953614e-18,1.3877787807814457e-17,6.938893903907228e-18,1.3552527156068805e-20,5.293955920339377e-23,0.0,0.0,0.0,5.421010862427522e-20,0.0,4.0657581468206416e-20,3.767602859579858e-18,6.938893903907228e-18,6.776263578034403e-21,0.0,2.6469779601696886e-23,0.0,6.776263578034403e-21,2.710505431213761e-20,0.0,1.3552527156068805e-20,3.76760218749561e-18,0.0,5.421010862427522e-20,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.252218754081662e-06,0.00033056039862862493,1.6996975367570348e-06,0.002270407561651888,5.610038663302516e-05,5.327666313370353e-05,8.290703486020883e-07,5.2898046372701165e-05,7.46441486753083e-05,7.488758479529795e-05,5.404546695943822e-05,7.436508674916479e-05,0.21707505312864786,1.3634165180656528e-06,0.2194399722917626,0.00022444652729604954,5.3052777838402554e-05,0.00027268492932077217,7.418862587692136e-05,0.00025980007454719006,8.211434893870926e-07,7.414542060612189e-05,0.21851335450571413,0.0016244269554443092,0.0003286565819474349,0.002254483375168646,0.10407511939125635,1.9854326606957852e-05,0.10330690638316342,7.75624522746757e-06,1.0842021724855044e-19,1.6543612251060553e-24,2.6469779601696886e-23,6.630573911106663e-18,3.3881317890172014e-21,1.2924697071141057e-26,2.710505431213761e-20,1.0842021724855044e-19,0.0,1.3234889800848443e-22,6.462348535570529e-27,0.0,1.2924697071141057e-26,0.0,0.0,6.938893903907228e-18,1.3234889800848443e-23,5.0924679103593286e-18,2.981555974335137e-19,2.6469779601696886e-23,0.0,1.2924697071141057e-26,0.0,5.293955920339377e-23,0.0,3.3881317890172014e-21,3.3881317890172014e-21,5.092468005257718e-18,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371692252312041e-20,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2705494208814505e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.7279498380936676e-09,1.4829567152837454e-07,5.190616597168001e-09,0.00022391930393927134,2.516781502894892e-08,8.256325435303578e-06,2.5318541628463e-09,8.192250815082164e-06,1.3530923403489619e-05,1.357505165133864e-05,2.4245936625998856e-08,9.893220070127528e-06,0.0018324099706020507,2.691662387743559e-09,0.0018523719487854961,1.0069144285668581e-07,8.224735553287991e-06,1.5719814517488867e-05,9.884489150907984e-06,1.4977026403652054e-05,2.507646795096369e-09,9.865063256433889e-06,0.0018445057495657855,0.00022318537649998135,1.4744476043396855e-07,0.00022330474522414234,0.0008785197500262909,9.837089553217151e-06,0.0008720351172510839,8.219965376951051e-06,5.293955920339377e-23,0.0,0.0,2.119236729360857e-21,1.2705494208814505e-21,6.310887241768095e-30,2.6469779601696886e-23,5.293955920339377e-23,0.0,2.4233807008389483e-27,3.1554436208840472e-30,3.0292258760486853e-28,0.0,0.0,2.0679515313825692e-25,0.0,1.0339757656912846e-25,3.1118119012052325e-18,3.3881317890172014e-21,1.6155871338926322e-27,4.235164736271502e-22,6.310887241768095e-30,0.0,8.077935669463161e-28,4.235164736271502e-22,0.0,0.0,3.1118118959922355e-18,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,9.926167350636332e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.090112056991684e-14,2.6116992684148376e-10,2.0720972789535196e-14,4.1942054375377646e-07,2.6147739790294366e-11,6.913488380249605e-08,1.0066396587438015e-14,6.860043609004623e-08,1.1341766638157897e-07,1.139027732103258e-07,2.519831503856968e-11,8.2864945865238e-08,1.5286777907441593e-05,1.0618882941391045e-14,4.35242376095411e-06,2.602661617661081e-10,6.88720605936694e-08,2.92999966981522e-08,8.279131866075361e-08,2.7919886747457962e-08,9.970613135797082e-15,8.262900711147502e-08,3.390833992765418e-06,4.1782146182515385e-07,2.606138679378659e-10,4.182650529867678e-07,3.0339454219799805e-06,8.193947445387144e-08,3.0115559489497225e-06,6.853424281660794e-08,0.0,7.703719777548943e-34,6.310887241768095e-30,1.6478972988486744e-24,0.0,1.88079096131566e-37,2.5849394142282115e-26,0.0,2.5849394142282115e-26,0.0,1.88079096131566e-37,1.5407439555097887e-33,1.88079096131566e-37,0.0,6.310887241768095e-30,0.0,9.466330862652142e-30,5.779676376032121e-19,4.963083675318166e-24,1.5407439555097887e-33,0.0,0.0,0.0,2.311115933264683e-33,0.0,0.0,1.0097419586828951e-28,5.779676376028909e-19,1.0063613580223363e-06,1.5777218104420236e-30,4.77817486503412e-20,4.030791476336403e-11,1.3110481586003132e-09,6.462348535570529e-27,1.5324121613844152e-09,3.3120196540518827e-11,8.927509727336033e-19,8.96817347419586e-22,2.7985632640145457e-13,4.9611733613632835e-18,3.814358484510097e-15,7.953675630400696e-22,5.525707924601851e-13,6.206655649227393e-18,5.170963752414829e-15,0.0006952218507453819,6.617444900424222e-24,4.930380657631324e-32,4.930380657631324e-32,9.860761315262648e-32,0.0,0.0,2.3078737978004963e-15,5.293955920339377e-23,2.6469779601696886e-23,3.970466940254533e-23,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,0.0,2.5722618171930584e-18,1.0184493196993906e-06,0.0,0.0,8.077935669463161e-28,0.0,0.0,1.5407439555097887e-33,4.0307914763364105e-11,1.3110482037033246e-09,3.1011480195239866e-11,0.0,0.0,1.6543612251060553e-24,0.0,0.0,6.310887241768095e-30,1.532412161384635e-09,3.291584645761591e-11,1.0523070952355881e-18,3.3356926042692295e-08,0.0,1.2407709188295415e-24,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,5.048709793414476e-29,9.645570170722344e-22,4.894875975261671e-13,9.227690249713415e-18,1.1624167194331816e-14,1.1199471871217291e-08,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,0.0,9.25950986261238e-22,6.877272957502304e-13,9.001882048956841e-18,1.1186116381329904e-14,0.0006952218507465609,1.0038483322099375e-08
6,2.2037973269786805e-13,1.1165474132331641e-07,8.55699120605266e-14,5.846082496500825e-11,1.1502416884110602e-07,2.5935741631230325e-08,2.3274489437882496e-13,2.9468922162582223e-08,4.210229951106305e-07,6.567538421281149e-09,1.1711087328998559e-07,4.226248368823771e-07,1.6809259935616155e-07,8.067053008637627e-14,2.085339748353319e-08,1.1095503374301639e-07,2.9017669441231247e-08,4.988354521927778e-11,4.2076243403881894e-07,5.013616350575701e-11,2.329982339454147e-13,4.1083795887218913e-07,8.204605631169171e-09,5.752745183820121e-11,1.0985936041994841e-07,5.664455953132832e-11,4.62197924289706e-08,4.150453227222342e-07,4.623126874064179e-08,2.8342178081952298e-08,0.0,7.888609052210118e-31,2.311115933264683e-33,4.1359030627651384e-24,0.0,1.504632769052528e-36,1.3234889800848443e-23,0.0,1.3234889800848443e-23,0.0,3.009265538105056e-36,3.1554436208840472e-30,0.0,0.0,0.0,3.308722450212111e-24,1.5407439555097887e-33,3.1721383874671535e-19,0.0,0.0,0.0,3.009265538105056e-36,3.851859888774472e-34,1.8055593228630336e-35,0.0,0.0,2.524354896707238e-29,3.1721383874673095e-19,3.436434974973327e-07,0.0,1.151039357028869e-17,1.3552219051670284e-07,2.8941695019027906e-13,0.0,4.965301363960931e-12,3.171277786625682e-07,5.2630317224168005e-18,6.021479240108857e-20,3.73554109927354e-14,2.6931880557940216e-14,4.3428832169154416e-17,4.2912411829558163e-20,6.935633239460708e-15,4.6286243726143054e-14,5.359056322511008e-17,2.165815018819068e-05,8.271806125530277e-25,6.310887241768095e-30,0.0,6.310887241768095e-30,0.0,0.0,3.880926379722896e-13,5.790264287871194e-24,0.0,2.481541837659083e-24,2.6469779601696886e-23,2.6469779601696886e-23,5.048709793414476e-29,1.262177448353619e-29,0.0,1.6922678403990807e-17,1.7923501124837641e-07,1.3234889800848443e-23,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.262177448353619e-29,1.3552219051669475e-07,5.483711008637994e-13,1.7507311611363537e-07,3.2311742677852644e-27,6.462348535570529e-27,3.2311742677852644e-27,0.0,0.0,6.7407548053553255e-34,4.965301363965166e-12,3.1594499390325335e-07,5.823996287096762e-18,3.7915686029647026e-11,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.262177448353619e-29,6.993977597432626e-20,3.1800169223761296e-13,1.6927958211722787e-14,4.325877129063409e-17,3.444256048614149e-07,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.7253838962949224e-20,1.358247995881637e-13,5.99160632623141e-14,5.591837401440643e-17,2.1658150184731965e-05,3.4180915493265122e-09
7,4.619352939351168e-16,1.353458406033484e-08,2.1429791607876047e-16,2.6616440944844214e-13,1.4174586113265904e-08,2.028603583394407e-09,5.328926508973091e-16,2.0363019547571177e-09,4.880928778581095e-09,1.574017095307185e-09,1.447858345828254e-08,5.025840503740122e-09,3.2325628701097578e-09,2.057700322789876e-16,3.41765179372441e-08,1.3390274706014102e-08,2.5068437529821097e-09,1.9301976704921683e-13,4.9480661185128764e-09,1.939965307060406e-13,5.327727080129364e-16,4.729426152556537e-09,2.869455721824561e-08,2.6336410529818184e-13,1.3244254206603337e-08,2.6674573867980847e-13,2.792303050237491e-08,4.9311428201241765e-09,2.7857385904453823e-08,2.5046074929723928e-09,4.1359030627651384e-25,1.232595164407831e-32,0.0,1.0337228371635481e-25,0.0,7.346839692639297e-40,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,2.938735877055719e-39,1.232595164407831e-32,2.938735877055719e-39,4.930380657631324e-32,0.0,0.0,4.70197740328915e-37,4.997494388799669e-20,2.524354896707238e-29,7.52316384526264e-37,2.524354896707238e-29,0.0,1.504632769052528e-36,1.1754943508222875e-38,0.0,7.888609052210118e-31,2.465190328815662e-32,4.99749438880107e-20,1.0913514408879988e-09,4.930380657631324e-32,4.6930392223987526e-21,7.533678696851873e-09,4.283847063964299e-15,0.0,8.397754754526281e-14,1.0362668386620398e-08,2.1853294208011676e-21,2.402403307698373e-23,2.8490581930624915e-15,4.598677431055058e-17,2.7250643619807596e-20,2.627574719340085e-24,1.4168392197081512e-15,9.414231804733095e-16,3.261969360542564e-20,3.417236136684248e-05,1.0339757656912846e-25,0.0,1.232595164407831e-32,9.860761315262648e-32,1.232595164407831e-32,1.232595164407831e-32,1.0960367646979817e-16,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,3.098949356621257e-21,1.936494089397382e-08,0.0,0.0,8.271806125530277e-25,0.0,0.0,4.930380657631324e-32,7.533678696851875e-09,4.712045434009301e-15,6.814887036395047e-09,2.524354896707238e-29,7.573064690121713e-29,2.524354896707238e-29,2.524354896707238e-29,2.524354896707238e-29,6.58276836460481e-37,8.397754754526285e-14,1.0407633783992317e-08,2.180309457991206e-21,4.2217025460576755e-13,8.271806125530277e-25,2.481541837659083e-24,8.271806125530277e-25,2.481541837659083e-24,8.271806125530277e-25,1.9721522630525295e-31,2.1274239129535307e-23,4.760727626746145e-16,8.314158811246556e-17,3.2002753791289533e-20,1.806598208112759e-08,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,0.0,4.838069461115903e-24,1.0456021399938365e-15,4.1559234084037114e-16,3.9143973782949506e-20,3.41723613667903e-05,9.204775010270992e-09
8,3.472640318473888e-16,6.1068910494522415e-09,6.571221601921048e-17,4.375218075220617e-12,6.491259734613169e-09,3.1522188483864557e-08,4.641212524032613e-16,3.4578775828351476e-08,9.29834349890553e-08,2.1447873567924458e-08,6.642097165278363e-09,9.795527861992677e-08,2.523087740460027e-07,1.0350963094246204e-16,4.4011169376801416e-08,6.042453179342902e-09,3.85171203111379e-08,3.0485479332353e-12,9.607735724893458e-08,3.079567791550723e-12,4.558624717357074e-16,9.15594431448127e-08,5.102056992235374e-08,4.088055666666485e-12,6.035454227232187e-09,3.784964301919139e-12,7.735221043915208e-08,9.578466280786339e-08,7.794705661406415e-08,3.679430533213178e-08,1.6543612251060553e-24,0.0,7.703719777548943e-34,7.031035256004542e-24,6.617444900424222e-24,0.0,1.6543612251060553e-24,0.0,0.0,1.504632769052528e-36,9.4039548065783e-38,2.465190328815662e-32,8.081523661903227e-39,9.860761315262648e-32,1.5407439555097887e-33,0.0,3.851859888774472e-34,8.72443935671444e-20,0.0,1.504632769052528e-36,5.048709793414476e-29,1.410593220986745e-37,0.0,0.0,5.048709793414476e-29,3.1554436208840472e-30,1.5777218104420236e-30,8.724439356724917e-20,2.7482788689978996e-07,4.930380657631324e-32,7.450527020762914e-20,5.985808049148497e-08,1.2111582903133859e-15,1.2407709188295415e-24,4.482026499355784e-14,6.042906194650711e-08,2.9521461069233475e-20,1.7951396517179443e-22,9.078395900176644e-14,1.344820991538622e-15,3.527044203817111e-18,3.087522025132041e-23,7.144152875042861e-14,3.2595843484375813e-15,7.879862568697248e-18,1.8748514781804906e-07,1.6543612251060553e-24,0.0,0.0,4.930380657631324e-32,9.860761315262648e-32,9.860761315262648e-32,1.174309349140006e-15,1.6543612251060553e-24,4.1359030627651384e-25,1.6543612251060553e-24,3.101927297073854e-25,3.101927297073854e-25,6.310887241768095e-30,7.888609052210118e-31,0.0,8.395291338395935e-20,7.770610613886145e-10,1.2924697071141057e-26,1.2924697071141057e-26,1.6155871338926322e-27,3.877409121342317e-26,3.877409121342317e-26,0.0,5.985808049148497e-08,1.8481556617185296e-15,2.0050360825817123e-10,8.077935669463161e-28,8.077935669463161e-28,8.077935669463161e-28,0.0,0.0,7.703719777548943e-34,4.482026499355368e-14,6.036447513914381e-08,2.964496845994025e-20,1.2029631015721821e-11,6.617444900424222e-24,0.0,1.3234889800848443e-23,1.9852334701272664e-23,1.3234889800848443e-23,1.5777218104420236e-30,2.832667633988518e-22,8.488179799152842e-15,1.5548467861901552e-15,4.6288741789832815e-18,2.239219848160918e-07,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,1.1649187545166126e-23,4.462757062397217e-14,1.9442716795627605e-15,8.347753597548421e-18,1.8748514782401514e-07,5.189549521005136e-08
9,7.266476371280559e-09,5.497312168621721e-07,7.295230820476781e-09,1.84907030210725e-09,5.781096916263664e-07,4.993227790015208e-09,7.253134783901301e-09,4.8760799976601955e-09,1.5286208507382382e-08,2.5056028865077253e-09,5.909778282668757e-07,1.5965008628917146e-08,3.2886557142686144e-07,6.115811056302644e-09,6.300721054697533e-08,5.382441014131848e-07,6.605198499353935e-09,1.7287020839109867e-09,1.5581267875303474e-08,1.8339026148569174e-09,7.061474862158419e-09,1.4560353005216941e-08,5.747145463315218e-08,1.9369400328326408e-09,5.349426849805192e-07,1.72604338580672e-09,8.729166951470264e-08,1.5680794373904477e-08,8.902084642048744e-08,6.1708357156861966e-09,1.3234889800848443e-23,0.0,9.860761315262648e-32,4.580512642012391e-23,0.0,4.930380657631324e-32,1.3234889800848443e-23,6.617444900424222e-24,1.9852334701272664e-23,3.1554436208840472e-30,4.930380657631324e-32,0.0,7.395570986446986e-32,3.1554436208840472e-30,7.395570986446986e-32,6.617444900424222e-24,3.0814879110195774e-33,1.5991982044161574e-18,1.0339757656912846e-25,0.0,6.462348535570529e-27,2.465190328815662e-32,0.0,3.1554436208840472e-30,6.462348535570529e-27,8.077935669463161e-28,7.888609052210118e-31,1.5991982044160977e-18,5.542605211435314e-08,0.0,1.0663505605801364e-14,2.4116568149356174e-07,2.9801549324527745e-13,5.293955920339377e-23,4.859968154410759e-12,2.4225798590513533e-07,2.1574190168709276e-14,5.880798527778269e-16,1.2122504950468386e-14,2.7709341208650076e-14,3.8259683902912445e-16,1.7665159008325646e-16,2.9574824672374015e-14,1.2254558389214397e-14,5.269932768701394e-16,0.00013732160015895653,4.1359030627651384e-25,0.0,6.617444900424222e-24,0.0,0.0,0.0,4.718984659916722e-08,6.617444900424222e-24,6.617444900424222e-24,4.1359030627651384e-24,6.617444900424222e-24,6.617444900424222e-24,8.077935669463161e-28,9.860761315262648e-32,0.0,1.3454681088428351e-14,4.9313594543610814e-08,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,2.411656898101391e-07,3.843928686708245e-13,7.100017711498543e-08,0.0,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,4.859879922312011e-12,2.4190121814004667e-07,1.584373171306409e-14,2.372377000630863e-08,0.0,3.101927297073854e-25,2.0679515313825692e-25,2.0679515313825692e-25,6.203854594147708e-25,1.9721522630525295e-31,7.556987054136681e-16,1.8436695996984024e-14,2.5761529442664354e-14,1.2053457880613011e-16,5.83564113567761e-09,2.164886759416127e-25,4.1359030627651384e-25,0.0,0.0,1.0339757656912846e-25,3.754798460889966e-16,7.210015140006231e-15,1.4365351918985307e-14,7.437807554460276e-16,0.0001373216001583729,3.6337694457429634e-10
