,Y3Z0,Y0Z3,Y1Z4,Y4Z1,Y5Z2,Y2Z5,Y5Z0,Y0Z5,Y3Z2,Y2Z3,Y2Z0,Y0Z2,Y4Z3,Y3Z4,Y3Z1,Y1Z3,Y5Z1,Y1Z5,Y2Z1,Y1Z2,Y5Z4,Y4Z5,Y4Z0,Y0Z4,Y1Z0,Y0Z1,Y4Z2,Y2Z4,Y3Z5,Y5Z3,standard_y,X2Y5,Y4,X4Y5,X4Y3,X2Y4,X2Y3,X1Y2,X0Y5,X0Y4,X0Y1,Y0,Y5,Y3,Y1,X4Y2,X3Y5,X3Y2,X3Y0,X1Y5,X1Y3,X0Y3,X5Y1,Y2,X3Y1,X2Y0,X0Y2,X5Y0,X4Y1,X1Y4,X1Y0,X2Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9977278505176124,0.9977278505176124,0.8959064275790221,0.8959064275790218,0.8604384375404843,0.8604384375404843,0.852286041264829,0.852286041264829,0.6813356007212419,0.6813356007212419,0.6068027891459296,0.6068027891459296,0.46768415435630595,0.46768415435630595,0.41602137933992156,0.4160213793399215,0.29969575027896733,0.2996957502789672,0.1495727438260514,0.1495727438260514,0.14527375686262864,0.1452737568626286,0.1405867438337329,0.14058674383373287,0.08109066462388445,0.08109066462388445,0.07656360097525783,0.0765636009752578,0.003672459894302144,0.003672459894302092,1.0408340855860843e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.5102810375396984e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0028720763646071803,0.0028814430348542384,0.8959064275790221,0.895906427579022,0.8604384375404845,0.8604384375404844,0.8486255346546812,0.002461406360493976,0.0019613042516370754,0.07650786000957956,0.07231517046441863,0.0017524494975333952,0.3275549984461198,0.0013462835633296086,0.0011975662202409125,0.3351946521814936,0.29969575027896733,0.29969575027896733,0.1495727438260513,0.1495727438260514,0.1452737568626286,0.14527375686262867,0.3255751715458982,0.00040601522108698105,0.33357663001408067,0.00023419024601846396,0.0765636009752578,0.07656360097525787,1.057160553042687e-05,0.8458395232391906,8.338869959129136e-17,2.7755575615628914e-17,0.0,2.7755575615628914e-17,2.168404344971009e-19,5.551115123125783e-17,4.336808689942018e-19,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,1.2197274440461925e-19,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,1.0842021724855044e-19,1.6263032587282567e-19,2.7755575615628914e-17,1.1102230246251565e-16,1.0842021724855044e-19,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,8.809142651444724e-20,8.131516293641283e-20,8.131516293641283e-20,1.3552527156068805e-20,0.0,1.3877787807814457e-17,8.131516293641283e-20,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0003374643446211556,0.00033856491328122253,0.0003644975996247425,0.0003656863315343816,0.8604384375404845,0.8604384375404843,0.848625519599977,0.00028921128091385234,0.0002304500890149267,0.07650537251161504,0.07231796349858101,0.00020590999196766336,0.00013369942587739193,1.793147088366988e-05,1.6959821322571922e-05,0.0001363730867423079,0.15489424503362462,0.00012193057023779937,0.0732580335325426,6.085334853686325e-05,0.1534477513658854,5.929707118953178e-05,0.00013289232842932978,2.027860905303948e-05,0.00013571562699950287,2.0034075997218696e-05,3.125132436583027e-05,0.07252291621427492,1.2421466141645398e-06,0.8458430170593094,1.3879481873708965e-17,2.7755575615628914e-17,2.710505431213761e-20,0.0,9.926167350636332e-24,2.710505431213761e-20,0.0,2.541098841762901e-21,6.776263578034403e-21,1.3234889800848443e-23,5.583469134732937e-24,1.6940658945086007e-21,2.7755575615628914e-17,2.710505431213761e-20,0.0,6.776263578034403e-21,1.3552527156068805e-20,6.776263578034403e-21,0.0,1.3552527156068805e-20,0.0,1.734723475976807e-18,0.0,4.163336342344337e-17,4.1359030627651384e-24,1.5246593050577406e-20,8.470329472543003e-21,8.470329472543003e-21,1.3010426069826053e-18,1.3010426069826053e-18,2.68833699079734e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.3041459608044436e-05,5.353317452570399e-05,9.836199511689974e-06,9.871694811145553e-06,0.00010615317124857744,0.00010768031064315034,0.00010467440071223715,1.3151928431361742e-05,3.5831705855410515e-05,9.50201709168565e-06,8.9861457572043e-06,1.2902437979161374e-05,3.584009902655258e-06,2.7899980258938293e-06,2.639398320724255e-06,3.6546000702587467e-06,1.897149170956605e-05,1.6405980963804826e-06,9.100376812146472e-06,1.6247037439486005e-06,1.8794484313967636e-05,7.537526839990141e-07,3.5624033621222083e-06,3.174483804928458e-06,3.6369933377654077e-06,3.136213461956816e-06,7.458722182888428e-07,9.009081128132857e-06,3.571397345016462e-05,0.00010433121820432585,1.0058516248644817e-20,2.7755575615628914e-17,0.0,2.5849394142282115e-26,2.5849394142282115e-26,1.0339757656912846e-25,0.0,2.261821987449685e-26,0.0,5.169878828456423e-26,6.004809210542342e-27,0.0,1.0164395367051604e-20,1.6940658945086007e-21,1.0587911840678754e-22,3.877409121342317e-26,4.1359030627651384e-25,5.169878828456423e-25,1.8214596497756474e-17,1.0339757656912846e-25,2.5849394142282115e-26,1.8214596497756474e-17,9.04728794979874e-26,1.6940658945086007e-21,1.454028420503369e-26,7.754818242684634e-26,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,1.5808772540629077e-27,3.877409121342317e-26,3.9449437011227195e-05,1.583885143656618e-11,1.888765557018376e-09,5.468032012171189e-11,0.08537634453874,7.829152467481952e-11,8.082986348866294e-10,6.595911302796229e-12,0.0006760560103878852,4.658575644256193e-11,9.660148877163781e-11,6.890075692128889e-10,6.570190718580985e-11,0.0848578216327491,1.873693096788955e-09,6.806844036484998e-11,1.6940658945086007e-21,4.235164736271502e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,2.0679515313825692e-25,2.0679515313825692e-25,0.0,1.8498632873523188e-05,0.0,5.293955920339377e-23,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,3.3925811048380055e-10,1.0116106270908048e-06,4.235164736271502e-22,0.0,2.117582368135751e-22,0.0,0.0,0.0,1.953385996868591e-09,1.4488564618761967e-10,7.812176709823267e-06,0.0,0.0,1.2705494208814505e-21,0.0,8.470329472543003e-22,0.08537634505564995,2.3539750288210525e-10,1.4172571929309427e-09,9.46016302173779e-06,5.955700410381799e-23,1.0587911840678754e-22,0.0,5.955700410381799e-23,5.293955920339377e-23,3.3167907431148986e-10,0.0006760560133718557,1.4745179728235956e-10,2.424197825835531e-10,1.0335121159888927e-06,2.6469779601696886e-23,8.470329472543003e-22,1.0587911840678754e-22,2.6469779601696886e-23,4.235164736271502e-22,1.4295084095740505e-09,1.2405323497375215e-10,0.0848578216629699,1.9534883349795485e-09,1.2273397061981703e-10,5.72358714922265e-06
4,2.1452069201030745e-06,3.213722396647333e-06,1.097200239998449e-06,8.969778434156758e-07,1.7692388603471404e-08,2.970791703352075e-07,4.030487861753403e-08,3.2238242762923025e-06,2.0728447936939652e-06,2.835267849616534e-07,2.7322329728219903e-07,3.0976570932231577e-06,1.9411573662164625e-06,5.335657782634892e-07,4.814157251807812e-07,1.951363192974619e-06,7.859433653289455e-08,1.9651133669399987e-06,4.543948616551264e-08,1.954635278755715e-06,7.806351072940474e-08,1.855905589492336e-06,1.946938144400608e-06,1.627271120985501e-06,1.959184296341769e-06,1.6091437695498945e-06,1.8477070243589367e-06,4.3295876112596705e-08,2.0460573686267838e-06,4.0623698972149094e-08,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.6155871338926322e-27,4.0389678347315804e-28,0.0,1.6155871338926322e-27,8.077935669463161e-28,8.077935669463161e-28,0.0,2.792567604482382e-28,1.0587911840678754e-22,0.0,1.0587911840678754e-22,2.117582368135751e-22,0.0,6.462348535570529e-27,1.6155871338926322e-27,6.938893903907228e-18,5.048709793414476e-29,0.0,0.0,0.0,0.0,8.077935669463161e-28,1.6155871338926322e-27,3.2311742677852644e-27,0.0,6.938893903907228e-18,6.938893903907228e-18,3.818086781269697e-28,3.0292258760486853e-28,6.237614081747255e-06,2.7019557270763694e-12,4.825484863868847e-11,2.7602748526004976e-11,0.00010091502935877673,1.3434987583957733e-11,1.0687584721714999e-11,1.6212418061751265e-12,0.001993748138074526,2.8785399870514984e-11,1.5322886641595518e-11,7.266261838767778e-13,3.269231764914113e-11,0.004491126834283527,4.052701562979861e-11,3.292953739135567e-11,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,3.1763735522036263e-22,2.117582368135751e-22,3.2311742677852644e-27,6.462348535570529e-27,6.938893903907228e-18,1.8111932892657958e-06,4.235164736271502e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,8.077935669463161e-28,1.1997029264158637e-11,2.885210679435647e-06,4.235164736271502e-22,0.0,6.352747104407253e-22,8.470329472543003e-22,4.235164736271502e-22,1.6155871338926322e-27,4.849504006583504e-11,1.003234631319988e-11,8.063835182643473e-06,1.0587911840678754e-21,1.6940658945086007e-21,6.352747104407253e-22,0.0,6.352747104407253e-22,0.00010091502949282011,5.017087814339938e-13,1.6749441535983343e-13,7.878453690457014e-06,0.0,1.5881867761018131e-22,1.0587911840678754e-22,1.0587911840678754e-22,3.1763735522036263e-22,8.856288750099252e-12,0.0019937481440530456,1.1864532152945111e-11,1.0113914177328887e-12,2.7575486240000682e-06,1.0587911840678754e-22,8.470329472543003e-22,0.0,1.0587911840678754e-22,1.6940658945086007e-21,6.563579212915245e-13,7.1918107236794924e-12,0.0044911268360528795,5.0011506198091734e-11,8.585938201319958e-12,1.3506185182262307e-05
5,2.208161063240214e-07,3.079527288551328e-07,2.680795266152983e-06,2.1379477013521968e-06,6.80031498999707e-07,1.2958810420268236e-06,6.881171537676229e-07,3.0619130702945927e-07,2.185033406040652e-07,1.2699018463730774e-06,1.2566737317602484e-06,3.113535970165689e-07,2.560532310624779e-06,3.726457544182561e-08,3.7190608224373164e-08,3.428890700105798e-06,2.98952095228198e-07,3.4128945073970887e-06,8.432193113011291e-07,3.3062303623217468e-06,2.6766082620611206e-07,2.5036061552914035e-06,2.5192546158631532e-06,2.7718659254023658e-08,3.3940559286856313e-06,2.715841535288321e-08,2.441776714960411e-06,7.844812519247539e-07,2.1474497267102076e-07,6.538214334089798e-07,7.279189390466644e-23,0.0,0.0,0.0,0.0,1.6155871338926322e-27,2.524354896707238e-29,8.077935669463161e-28,2.524354896707238e-29,0.0,5.393836439448668e-29,6.617444900424222e-24,0.0,2.6469779601696886e-23,0.0,2.4233807008389483e-27,1.0097419586828951e-28,1.0097419586828951e-28,0.0,4.0389678347315804e-28,5.048709793414476e-29,1.734723475976807e-18,0.0,1.0587911840678754e-22,1.0097419586828951e-28,1.0097419586828951e-28,5.048709793414476e-29,0.0,6.938893903907228e-18,3.469446951953614e-18,3.5400133121792905e-29,8.077935669463161e-28,2.7826124927112873e-06,1.4130360420571328e-11,3.74239232355282e-12,2.2567421169730175e-12,0.0010493067678411514,2.5041806276335756e-11,1.5335239846164093e-13,1.2938338587015494e-11,0.013733129792295285,2.337841575860314e-12,2.8785735596768857e-11,3.1767591512037916e-13,2.561095936085574e-13,0.002246176951968196,3.448959676274407e-12,1.3697435458475824e-13,1.0587911840678754e-22,0.0,5.293955920339377e-23,1.0587911840678754e-22,5.293955920339377e-23,8.077935669463161e-28,1.0097419586828951e-28,1.734723475976807e-18,1.252355169277909e-06,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,0.0,1.6416958875310532e-11,4.891337547736296e-06,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,2.6469779601696886e-23,6.617444900424222e-24,1.0097419586828951e-28,3.7499679362971385e-12,1.0112079705105602e-13,2.6461550142611007e-07,2.117582368135751e-22,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,2.117582368135751e-22,0.0024596757801726475,1.4227059869235287e-11,4.1636998147261504e-13,5.991920075232356e-06,2.117582368135751e-22,1.0587911840678754e-22,0.0,0.0,2.117582368135751e-22,1.7919197390456652e-11,0.013733129808438653,4.880282797416215e-13,8.837238162363855e-12,4.394035777425004e-06,3.5155176033503676e-24,0.0,1.0132962503774589e-23,9.098986738083304e-24,0.0,3.1073018500033374e-13,5.400993751509377e-13,2.569974121602289e-05,3.868568588353282e-12,2.4073304770103594e-13,4.768989106341415e-07
6,3.386244954942796e-08,2.7604107667990873e-08,9.278259852447458e-07,1.270399075368515e-06,1.361361215560088e-07,1.228249901078708e-06,1.3510284231837636e-07,2.8094167350202507e-08,3.2088259275340185e-08,1.204088725452912e-06,1.1755911987584598e-06,3.0375755713099454e-08,1.2973834844972366e-06,2.2757959832276112e-08,2.6089025295348984e-08,8.34133065249768e-07,1.4229241016895458e-07,8.770631266966582e-07,1.473187313023066e-06,8.467520009925554e-07,1.4305785391235026e-07,1.2861842554252677e-06,1.333962037972953e-06,3.752904401766299e-08,8.405534904332323e-07,3.751328095682784e-08,1.200007768707001e-06,1.4717070653951984e-06,3.391553232865301e-08,1.3963500208544098e-07,8.933550615572699e-23,2.168404344971009e-19,1.0587911840678754e-22,0.0,2.0194839173657902e-28,4.0389678347315804e-28,3.7865323450608567e-29,1.0097419586828951e-28,1.0097419586828951e-28,5.048709793414476e-29,3.8037886773625663e-29,3.308722450212111e-24,1.3234889800848443e-23,0.0,2.6469779601696886e-23,4.0389678347315804e-28,1.0097419586828951e-28,7.573064690121713e-29,5.421010862427522e-20,2.0194839173657902e-28,5.048709793414476e-29,5.421010862427522e-20,0.0,2.117582368135751e-22,1.262177448353619e-29,0.0,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,3.9418393357762434e-29,4.0389678347315804e-28,2.763377070121724e-07,2.2423608845178457e-12,8.302794430025124e-13,1.072423689249166e-12,0.00039684601537818827,5.893170833589627e-12,1.3893586013088944e-13,2.6359207004158343e-12,0.0004688621856451266,4.537338070282306e-13,7.135981747175707e-12,3.290299366385852e-13,1.056239492497799e-12,0.0058363831373504805,2.403397236650792e-12,1.3230372352776648e-12,1.0587911840678754e-22,0.0,0.0,5.293955920339377e-23,5.293955920339377e-23,0.0,1.0097419586828951e-28,2.168404344971009e-19,8.808492665162182e-07,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,2.117582368135751e-22,5.048709793414476e-29,5.1850650509391745e-12,1.0421060041319062e-06,0.0,2.6469779601696886e-23,2.6469779601696886e-23,5.293955920339377e-23,5.293955920339377e-23,0.0,8.368987275830898e-13,5.304478554610776e-13,2.8002553826829733e-07,6.617444900424222e-24,9.926167350636332e-24,1.3234889800848443e-23,1.6543612251060553e-24,6.617444900424222e-24,0.0003811854476707113,6.71540373122145e-12,5.124387891471184e-13,2.7931972139251217e-08,2.6469779601696886e-23,5.293955920339377e-23,2.6469779601696886e-23,5.293955920339377e-23,0.0,2.928196305825694e-13,6.001190204214054e-06,7.310830794455452e-13,7.29984562138588e-12,7.630941751193106e-07,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,3.239718371215952e-13,3.019972732667163e-13,0.005761755901069783,2.486136027329734e-12,1.253848597722095e-12,3.959196395937802e-07
7,8.761948087798584e-08,7.448570898807621e-08,6.948108694104783e-10,2.4113912960600046e-09,5.961408102764734e-08,1.5665310734351703e-07,5.989012976368303e-08,7.344866378908174e-08,8.922916768795247e-08,1.543907796221174e-07,1.498201999563949e-07,7.301746298371985e-08,2.3676858680821707e-09,8.067351946442638e-08,8.409307346947734e-08,6.71253246952415e-10,5.786531146275097e-08,7.668058701207123e-10,1.5970066257202417e-07,7.196481165358222e-10,5.787785737336238e-08,2.3229556752797813e-09,2.4578104099746537e-09,7.755683321844663e-08,6.702584912288037e-10,7.870178070146815e-08,2.3385286872100794e-09,1.588166192680721e-07,8.587681188259316e-08,5.5539661059156914e-08,3.042473690546605e-23,5.421010862427522e-20,6.203854594147708e-25,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,9.860761315262648e-32,6.310887241768095e-30,4.930380657631324e-32,1.2000950965962963e-32,6.617444900424222e-24,3.308722450212111e-24,6.617444900424222e-24,2.5849394142282115e-26,9.860761315262648e-32,6.310887241768095e-30,3.1554436208840472e-30,1.0842021724855044e-19,4.930380657631324e-32,2.465190328815662e-32,0.0,4.930380657631324e-32,3.970466940254533e-23,2.465190328815662e-32,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,8.919463054943386e-33,4.930380657631324e-32,2.3909635963889894e-07,1.6417390469699867e-15,1.3573523354471138e-14,2.4176774070668565e-15,0.012214563750703497,7.784426339201222e-16,5.5395063857758445e-15,4.0610386927075925e-17,0.00034717497217944524,2.068862466784718e-16,3.055414919646178e-15,1.6979074179867654e-14,7.404407990430661e-16,1.1656297752104947e-05,7.633028629869523e-15,1.2400070644515306e-15,4.1359030627651384e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,0.0,6.310887241768095e-30,0.0,7.836210211504503e-09,1.0339757656912846e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,4.930380657631324e-32,3.634205354086282e-15,1.2236301307097853e-09,6.617444900424222e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,9.860761315262648e-32,1.3461102695376007e-14,1.9598141601198483e-15,1.0044977120127927e-07,3.308722450212111e-24,4.963083675318166e-24,3.308722450212111e-24,0.0,0.0,0.01223018609231595,8.671848178507247e-16,3.987595198640433e-14,1.6350745285893634e-08,3.2311742677852644e-27,1.6155871338926322e-27,0.0,0.0,0.0,4.4014766110112675e-16,0.00011885081768057927,2.0102384021996443e-16,3.060405454399544e-15,3.0563586950056e-11,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,2.6469779601696886e-23,2.2201276653382678e-14,8.028465771338403e-17,0.0007678744305291591,2.6538962719028476e-15,1.2512057369613039e-15,1.640877376526777e-07
8,5.747967044381664e-06,2.4823000915129864e-06,1.3916445721535563e-06,3.700383353675405e-06,6.976549112185181e-06,1.0198419866807107e-05,7.015348503547246e-06,2.4707642678013544e-06,5.79704995168683e-06,9.927078280008115e-06,9.46963114450192e-06,2.3521221069244325e-06,3.5597378986758603e-06,5.103538540674592e-06,5.438480547889076e-06,1.3829806630110343e-06,6.671524954102105e-06,1.4597905300717108e-06,9.750844348010166e-06,1.392903077353645e-06,6.536513509510579e-06,3.513032117743203e-06,3.8142395546470357e-06,2.792549647490418e-06,1.3773239317704671e-06,2.8910829005509187e-06,3.5758294540151137e-06,9.635787416812507e-06,5.503005484528023e-06,6.525655549707016e-06,6.352747104407253e-22,8.673617379884035e-19,2.117582368135751e-22,2.5849394142282115e-26,3.877409121342317e-26,0.0,6.462348535570529e-27,8.077935669463161e-28,0.0,0.0,1.7177446211187532e-28,4.235164736271502e-22,0.0,0.0,0.0,1.2924697071141057e-26,2.5849394142282115e-26,1.2924697071141057e-26,0.0,3.2311742677852644e-27,1.6155871338926322e-27,0.0,0.0,8.470329472543003e-22,1.6155871338926322e-27,1.0339757656912846e-25,1.0339757656912846e-25,2.5849394142282115e-26,0.0,5.421010862427522e-20,9.594520759750556e-29,8.077935669463161e-28,2.1840543700475966e-05,2.0892709497522176e-12,3.616713340022355e-10,2.202947219653406e-10,0.0013978955466940413,3.905537349651786e-12,1.2990689263214353e-11,5.284251585541386e-11,2.076026024389496e-05,8.244098966229871e-12,2.642965272951778e-10,1.7551737124121367e-10,8.235379071635302e-11,3.015099339580724e-05,6.477062115333006e-10,1.5375279746374138e-10,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,2.5849394142282115e-26,0.0,2.072091215569042e-06,2.117582368135751e-22,2.117582368135751e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,3.2311742677852644e-27,1.9645611496196463e-10,1.20566626922263e-06,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,0.0,3.5840918646344793e-10,1.6831736742387498e-10,9.180530428848614e-06,0.0,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0008741794086914174,1.6281654388881684e-11,1.9871984377605243e-10,2.960200917399868e-06,0.0,0.0,2.6469779601696886e-23,1.3234889800848443e-23,0.0,2.3400741059302655e-11,0.00012175949427529155,6.667149158904558e-13,2.655809992702833e-10,5.546581888100649e-07,8.470329472543003e-22,0.0,0.0,0.0,1.6940658945086007e-21,2.009158578606798e-10,1.9911300328042434e-11,0.0012591967822670844,6.982226010356613e-10,1.5221874723744788e-10,1.2422911650209092e-05
9,6.694031036175828e-09,4.428079628296023e-09,1.496430173029638e-08,6.110254683363951e-08,2.1391442450870396e-09,3.048177491917772e-09,2.1250682378308016e-09,4.377084909573199e-09,6.585463739632473e-09,3.1031565381492696e-09,2.8704752674597176e-09,3.6702821927884257e-09,5.3239916015570125e-08,6.6611803075572946e-09,6.687660657978735e-09,1.5917462369451616e-08,2.6552613554506212e-09,1.590891103647843e-08,2.8211497284850826e-09,1.4975021153479058e-08,2.630213384696371e-09,5.5252881435962025e-08,6.041200878348089e-08,3.853431237271243e-09,1.6349235257407544e-08,3.907781348672178e-09,5.764883420297441e-08,2.791692240734173e-09,6.476680183359091e-09,1.943378945651406e-09,7.651420666115506e-24,1.0842021724855044e-19,6.617444900424222e-24,4.930380657631324e-32,1.9721522630525295e-31,0.0,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,1.4047251531874402e-32,0.0,0.0,4.1359030627651384e-25,8.271806125530277e-25,6.162975822039155e-33,1.925929944387236e-34,1.232595164407831e-32,4.336808689942018e-19,0.0,2.465190328815662e-32,0.0,2.9582283945787943e-31,2.0679515313825692e-25,3.697785493223493e-32,0.0,0.0,2.465190328815662e-32,5.421010862427522e-20,8.131516293641283e-20,3.3499143970185484e-32,2.465190328815662e-32,9.01646785862855e-10,2.883495490595877e-15,2.432291521616574e-16,6.236429495522593e-17,2.73875548350815e-06,9.951812652333568e-16,1.0727645977007774e-17,8.589720058151601e-16,0.002397803419726705,1.3600751243563284e-16,3.9057320454156884e-16,2.3482052736512654e-17,1.7071927271350114e-15,0.0007354922346724305,3.854945264950583e-16,2.6009093196761064e-15,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,9.244463733058732e-33,0.0,0.0,1.036856432331759e-08,0.0,0.0,3.308722450212111e-24,0.0,0.0,4.930380657631324e-32,1.7802665326934708e-15,1.6949089112719128e-08,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,0.0,0.0,2.351324009686355e-16,3.6767407683733965e-16,7.813345390618021e-09,2.0679515313825692e-25,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,7.020158523859181e-05,4.253299002619077e-16,1.0647679266449559e-17,1.2630434138070507e-09,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,0.0,7.064373290453813e-16,7.220775802434183e-05,5.75186339082784e-16,3.466292111460591e-16,5.8455750008579865e-09,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,1.9907445948798735e-17,7.854452546664754e-16,8.172698512234363e-05,4.020439825230988e-16,2.5171193212354204e-15,1.3297336416616515e-08
