,Y4Z2,Y2Z4,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y0Z4,Y4Z0,Y4Z1,Y1Z4,Y1Z0,Y0Z1,Y2Z3,Y3Z2,Y3Z1,Y1Z3,Y0Z2,Y2Z0,Y2Z1,Y1Z2,Y4Z3,Y3Z4,Y5Z0,Y0Z5,Y4Z5,Y5Z4,Y3Z5,Y5Z3,Y0Z3,Y3Z0,X3Y1,Y4,X5Y0,X0Y5,Y5,Y0,X4Y5,X4Y1,X3Y0,X2Y4,X2Y1,X1Y4,X0Y4,X1Y0,X1Y2,standard_y,Y3,X5Y3,X5Y1,X4Y2,X3Y2,X2Y3,X1Y5,X0Y1,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9934850076016688,0.9934850076016686,0.992571994158628,0.9925719941586278,0.9888112104037214,0.9888112104037213,0.6536357538927619,0.6536357538927617,0.6415781537746728,0.6415781537746728,0.5390815646058105,0.5390815646058105,0.46153301006262504,0.461533010062625,0.39719826263322744,0.39719826263322744,0.2891964436397205,0.28919644363972047,0.2572769749796093,0.2572769749796092,0.24267553557344324,0.24267553557344324,0.2100086955497311,0.2100086955497311,0.15990102222961802,0.15990102222961797,0.07264511287134134,0.07264511287134132,0.030036908551127065,0.03003690855112706,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0026979618507572923,0.002706760683304573,0.8331913516907623,0.0027042731682720943,0.9888112104037212,0.9888112104037214,0.36538046731597007,0.0017750487574551411,0.001742304483629789,0.38513845756337595,0.5390815646058105,0.5390815646058106,0.0012574516939118318,0.21964723452713547,0.39719826263322744,0.39719826263322744,0.3623121267420113,0.0007879188487053193,0.000700953909989503,0.3822132353776193,0.0006590228660518986,0.21735546759473895,0.210008695549731,0.21000869554973112,0.0004342359014697612,0.8294407588219237,0.07264511287134133,0.07264511287134133,0.030036908551127048,0.030036908551127006,0.0,1.0842021724855044e-19,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.1180834903756764e-17,8.131516293641283e-20,5.572799166575493e-17,0.0,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,2.168404344971009e-19,2.7755575615628914e-17,6.5187655620690954e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,6.619960075541505e-05,6.641549676653926e-05,0.002125127580333359,4.921119500253407e-05,0.002522051461176341,0.002513853060549571,0.36537939810049025,4.355418110598661e-05,3.213060856428865e-05,0.0009791344282000687,0.0013705061459779217,0.32975622254028303,3.08539574356169e-05,0.2196463373084977,0.32478953183578557,0.0010097964683853395,0.3623145433604778,1.9333080338892724e-05,4.893931718202529e-05,0.0009717060894791254,1.6170373428030254e-05,0.21735717397201154,0.0005356459674993829,0.327318735664226,3.1956830709669825e-05,0.00211557222550501,0.3232606946281613,0.00018528785994414643,0.030036908551127083,0.030036908551127076,1.0842021724855044e-19,3.3881317890172014e-21,2.168404344971009e-19,0.0,0.0,0.0,1.3234889800848443e-23,0.0,5.551115123125783e-17,2.220446049250313e-16,0.0,6.617444900424222e-24,3.3881317890172014e-21,6.469214134654719e-20,4.963083675318166e-24,5.5402731014009277e-17,5.551115123125783e-17,1.0842021724855044e-19,2.7755575615628914e-17,1.1102230246251565e-16,3.3881317890172014e-21,1.6940658945086007e-21,4.163336342344337e-17,3.2928405824510926e-20,2.371692252312041e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2236344555970303e-08,9.86679709251813e-06,0.00033136310065353915,1.0299152741744204e-05,0.0003144981269192072,0.00031347579185565154,0.00032165348055169173,8.050561646663412e-09,5.9390204256483505e-09,4.824817829184688e-05,4.920073903553541e-05,0.0002902928348991876,6.457270033342522e-06,0.24948826990632506,0.324789299969347,0.00012592094283781738,0.0003189554068359059,9.808453640441724e-06,1.0242308609010918e-05,4.8620746300163444e-05,2.988934353171341e-09,0.24729643123234052,0.0003297474646838049,0.00028814915330662,5.906930807337192e-09,0.00033038797785584764,0.32326196239336913,2.3105271954333056e-05,2.6442312420996573e-05,0.24668743880227764,0.0,4.1359030627651384e-25,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.0097419586828951e-28,5.421010862427522e-20,1.0842021724855044e-19,0.0,4.0389678347315804e-28,0.0,5.644861445820857e-24,2.0679515313825692e-25,2.7725082015937452e-17,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.0,8.470329472543003e-22,4.235164736271502e-22,5.551115123125783e-17,1.906392817993306e-25,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101927297073854e-25,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6.802288936853355e-12,5.819883085333375e-07,0.00041598549971129785,9.85896843697318e-07,0.00036590209738914995,7.362632481179755e-07,3.0314715763106387e-06,4.475376299998481e-12,1.6453823506147371e-12,1.1332106116431065e-07,1.1555808115012072e-07,2.487509497222283e-06,9.830518774678794e-07,0.0004652551592187776,0.0006056793430474759,2.9575158525332205e-07,3.006043175777755e-06,5.785473588308869e-07,9.83778011164438e-07,1.1419611426848916e-07,1.6292401196429749e-12,0.000461167735966417,0.00041395736447957587,2.4681133545994953e-06,1.6329271197629438e-12,0.0004147613535569611,0.0006028310808751785,0.00036452365373572653,2.477800604415638e-06,0.00046003219969609297,1.6940658945086007e-21,1.0097419586828951e-28,1.0339757656912846e-25,2.0679515313825692e-25,0.0,2.117582368135751e-22,0.0,9.62964972193618e-35,4.1359030627651384e-25,8.470329472543003e-22,1.5777218104420236e-29,9.62964972193618e-35,3.308722450212111e-24,1.2952109987597488e-28,0.0,5.45310546009716e-20,5.421010862427522e-20,2.6469779601696886e-23,1.0842021724855044e-19,0.0,1.0339757656912846e-25,0.0,1.0842021724855044e-19,9.638894185669238e-29,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,5.243020474063103e-15,2.218944272105465e-08,7.667366917666142e-07,3.7897985500115236e-08,6.729176193703766e-07,9.469696452340988e-10,6.043970966277741e-08,3.4300069251834035e-15,1.2604511536585994e-15,1.0215033869908963e-10,1.0415826399685564e-10,4.9589068774970974e-08,3.775979254651928e-08,3.644111973786351e-07,9.089557411276192e-07,9.449937105877369e-10,5.993464251634545e-08,2.2059009268098893e-08,3.781595646059632e-08,1.0293862685802376e-10,1.2359109137121032e-15,3.612159949985224e-07,7.629909757388231e-07,4.920330910948797e-08,1.2509399745559135e-15,7.644781396233112e-07,1.8952643540569737e-06,6.678670916253707e-07,4.920300831913751e-08,3.603264469264089e-07,0.0,1.9721522630525295e-31,6.310887241768095e-30,1.262177448353619e-29,0.0,0.0,0.0,2.7550648847397363e-40,0.0,2.6469779601696886e-23,8.185202263645752e-34,0.0,0.0,8.621545766670985e-34,0.0,3.311953821695122e-24,0.0,5.169878828456423e-26,5.293955920339377e-23,1.3234889800848443e-23,1.262177448353619e-29,1.5777218104420236e-30,5.293955920339377e-23,2.869334690583171e-33,0.0,9.405706203839801e-08,1.1654904486204194e-21,2.4505118343854036e-10,1.6640094752318838e-21,1.0468957429834722e-15,3.609955343385137e-08,1.4891343008486103e-14,3.308722450212111e-24,1.316721369406467e-07,8.352384919922274e-25,6.301383310420921e-08,9.112996050718832e-18,3.2311742677852644e-27,4.078742337662783e-15,1.6000325456053994e-09,2.5591211377981464e-14,3.0749146430795306e-16,1.0706112350369728e-17,1.3234889800848443e-23,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,3.944304526105059e-31,1.4342217281424778e-07,9.860761315262648e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,7.395570986446986e-32,0.0,0.0,1.3508249478669207e-21,7.833984832277506e-16,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,2.447202796507697e-10,2.3445430651702908e-21,5.911443997681335e-08,4.1359030627651384e-25,1.2407709188295415e-24,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,9.860761315262648e-32,3.327465329400587e-15,3.609955343385139e-08,1.639917603764676e-14,6.16818681312005e-09,1.1309109937248425e-26,0.0,1.6155871338926322e-27,0.0,1.2924697071141057e-26,1.316721370258389e-07,1.3940564991429204e-24,6.301383296845873e-08,9.928204599865363e-18,1.3379607887271286e-10,2.0679515313825692e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,3.7865323450608567e-29,3.944304526105059e-31,2.3841723499085822e-14,1.600032545605485e-09,3.770837778711507e-14,1.553724708473381e-15,2.5688721078528547e-17,3.7149376833177528e-09
6,2.5731922762385525e-15,3.7228569616405126e-08,8.744386252044467e-08,6.464424732636648e-08,7.610332086750695e-08,1.2081264145762471e-12,1.7414688966314377e-08,1.6536847723717405e-15,6.186215875657457e-16,1.1489926370851635e-13,1.3301016637624327e-13,1.4267156187581203e-08,6.349467734249912e-08,1.2595011611716783e-07,1.5902219372269853e-07,1.1608703195747298e-12,1.6418725703337207e-08,3.6097811127755755e-08,6.346792464159715e-08,1.3353546481576378e-13,5.746903421870266e-16,1.1807342600479766e-07,8.647556979105279e-08,1.3499680011677708e-08,5.825514450442158e-16,8.518461684466749e-08,1.6650776024724055e-07,7.410589560645263e-08,1.3821051695065229e-08,1.224400236822547e-07,2.0679515313825692e-25,0.0,1.9721522630525295e-31,3.944304526105059e-31,6.617444900424222e-24,0.0,0.0,4.484155085839415e-44,0.0,0.0,3.009265538105056e-36,0.0,4.1359030627651384e-25,2.7624117244323756e-37,3.009265538105056e-36,1.9852341012159906e-23,2.6469779601696886e-23,1.0097419586828951e-28,2.6469779601696886e-23,6.617444900424222e-24,0.0,7.888609052210118e-31,2.6469779601696886e-23,8.816207631167156e-38,1.2407709188295415e-24,1.8096804000045426e-08,1.3283245602467953e-22,6.06565312300924e-13,1.5341410128046442e-22,4.2811237422640457e-16,1.9719393929560342e-08,1.7088719268138781e-15,0.0,1.1725101977613972e-07,1.044957816041557e-27,1.5007012079240707e-08,4.1363013458916356e-20,6.310887241768095e-30,2.867500093002357e-16,5.682359403687111e-09,1.6064304920949237e-16,2.9892571653310126e-16,7.932021663901936e-21,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,0.0,2.938735877055719e-39,0.0,3.387109152859567e-08,4.930380657631324e-32,4.930380657631324e-32,7.395570986446986e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,1.553744188101277e-22,7.872980012850465e-16,1.6543612251060553e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.0097419586828951e-28,4.70197740328915e-38,6.245934889412171e-13,2.225049492272136e-22,2.8245404401904165e-08,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.944304526105059e-31,0.0,1.4191524875744939e-15,1.971939392956037e-08,9.942438996663436e-15,2.1557811597264695e-08,9.466330862652142e-30,0.0,9.466330862652142e-30,0.0,2.524354896707238e-29,1.172510197761673e-07,1.798717556961698e-27,1.5007012079418974e-08,4.5273749724092715e-20,3.568593873181837e-13,2.0679515313825692e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,0.0,7.888609052210118e-31,1.9721522630525295e-31,1.6196156819042602e-15,5.682359403687134e-09,2.042873242695152e-16,1.5429066605485408e-15,1.9356072422967017e-20,2.1643218827869153e-09
7,2.5125632988350707e-16,5.143388148917117e-09,1.5387981863507267e-08,9.297397154795014e-09,1.3184046639155728e-08,2.222282051382101e-13,1.1725755704804674e-08,1.5626374624592032e-16,5.901877809627638e-17,1.686914339114811e-14,2.2509535437198173e-14,9.583631185131541e-09,8.989989796517687e-09,7.732616926038222e-09,1.2171735545963209e-08,2.1590648966613071e-13,1.0511177447890653e-08,4.846722134981807e-09,8.96586885344945e-09,2.2972890603929312e-14,5.1831246845087146e-17,6.7010600367681146e-09,1.5108984924385255e-08,8.64919167932694e-09,5.26318901510084e-17,1.4634254936200541e-08,5.7040349417594494e-09,1.2587695307094017e-08,9.06634376196519e-09,7.2666790220672085e-09,4.1359030627651384e-25,6.162975822039155e-33,2.465190328815662e-32,2.465190328815662e-32,0.0,0.0,3.6734198463196485e-40,3.503246160812043e-46,4.930380657631324e-32,3.308722450212111e-24,9.4039548065783e-38,7.006492321624085e-46,5.169878828456423e-26,1.190188030207566e-37,4.70197740328915e-38,8.271837618336727e-25,0.0,0.0,1.6543612251060553e-24,3.308722450212111e-24,9.860761315262648e-32,1.232595164407831e-32,1.6543612251060553e-24,2.791799083202933e-38,1.6543612251060553e-24,3.795862063096916e-08,3.5408660069249615e-24,1.6569331419552898e-13,4.073473385979859e-23,1.8048282950681812e-17,1.880097535032621e-08,9.351159742033587e-17,8.271806125530277e-25,1.419836820336308e-08,2.682183199300144e-29,4.2982983559255975e-09,1.680643692452729e-21,3.1554436208840472e-30,5.576926846518843e-17,1.3148136023634856e-09,3.086554983338206e-16,4.254768733911351e-17,1.438960450555884e-21,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,9.183549615799121e-41,3.0814879110195774e-33,9.52302556750512e-09,1.232595164407831e-32,1.232595164407831e-32,0.0,1.232595164407831e-32,6.162975822039155e-33,1.4693679385278594e-39,0.0,4.21488505967616e-24,1.2009479584597657e-16,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,1.262177448353619e-29,0.0,1.6689500483717008e-13,2.7393665029385085e-23,4.0404658320361056e-08,8.271806125530277e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.232595164407831e-32,6.29279947900924e-17,1.880097535032621e-08,2.2396213104391315e-16,4.861837309106028e-09,5.5220263365470826e-30,9.466330862652142e-30,3.944304526105059e-30,0.0,9.466330862652142e-30,1.4198368203364637e-08,4.8854311888473166e-29,4.2982983559303505e-09,1.8557005805646255e-21,1.01232203782133e-13,2.0679515313825692e-25,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,3.085780674146521e-16,1.3148136023634883e-09,1.3575259307699939e-15,2.311221599518657e-16,3.619573086397622e-21,2.215049216708628e-09
8,4.057630015960631e-16,5.61924176326972e-09,1.586478920306159e-08,1.001523760861233e-08,1.3585312386655215e-08,2.295074334786011e-13,1.7874332192389063e-08,2.524435162143673e-16,9.795706038484634e-17,1.574101653314172e-14,2.4648596560297604e-14,1.4606343880142961e-08,9.551445041643545e-09,8.05740065405484e-09,7.823134243956698e-09,2.1979117865247654e-13,1.52224835951867e-08,5.143025696807892e-09,9.490441595478478e-09,2.5514086283977758e-14,8.208912512562392e-17,7.0275978202304614e-09,1.5471392556800482e-08,1.256439599353477e-08,8.264163765065429e-17,1.4724769976267067e-08,1.3152259326956222e-08,1.2763981163834661e-08,1.3549835161662305e-08,7.766661835096794e-09,2.5849394142282115e-25,6.162975822039155e-33,2.465190328815662e-32,0.0,0.0,8.271806125530277e-25,3.6734198463196485e-40,2.802596928649634e-45,1.232595164407831e-32,3.308722450212111e-24,1.6456920911512025e-37,7.006492321624085e-46,1.0339757656912846e-25,2.497925495497361e-37,7.052966104933725e-38,8.271892838600093e-25,8.271806125530277e-25,1.262177448353619e-29,0.0,0.0,0.0,0.0,4.1359030627651384e-25,4.408103815583578e-38,1.2407709188295415e-24,4.934919220961751e-08,5.8516830229613324e-24,1.677776314092807e-13,5.227489901823689e-23,1.9938700758603646e-17,2.7399930012927693e-08,2.381809295767218e-16,8.271806125530277e-25,3.4593102309834266e-08,4.4746450846493446e-29,4.361228719975757e-09,1.8617842915250366e-21,8.67746995743113e-30,8.720101310954883e-17,1.4034177322846684e-09,1.2991464920520496e-16,6.756136400831964e-17,2.215294059620318e-21,0.0,1.6543612251060553e-24,8.271806125530277e-25,0.0,0.0,9.183549615799121e-41,0.0,9.758484722667291e-09,3.697785493223493e-32,1.232595164407831e-32,3.697785493223493e-32,0.0,0.0,0.0,0.0,6.967405228709905e-24,1.931332078284613e-16,0.0,1.6543612251060553e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,2.938735877055719e-39,1.691658951959583e-13,2.626295853027374e-23,3.1120740011900814e-08,4.1359030627651384e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,1.232595164407831e-32,1.232595164407831e-32,6.938505459007066e-17,2.7399930012927693e-08,4.923211390850083e-16,5.169051754651542e-09,4.733165431326071e-30,1.262177448353619e-29,3.1554436208840472e-30,0.0,9.466330862652142e-30,3.459310230983593e-08,8.135599391294088e-29,4.361228719981774e-09,2.0573455262528125e-21,1.0393071915817322e-13,0.0,4.1359030627651384e-25,0.0,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,4.745786724331872e-16,1.4034177322846742e-09,1.3922576632366617e-15,3.703615118719273e-16,5.57864610435417e-21,3.3010194579838113e-09
9,3.421213507387428e-16,3.562350188178727e-09,1.0880466968388792e-08,7.992372409395979e-09,8.6300345857307e-09,1.8838229972737241e-13,1.7685539530126336e-08,1.8445704700706048e-16,6.823310650251612e-17,5.448706742133092e-15,1.2102754435930719e-14,1.433551378348611e-08,7.422915569000498e-09,1.1835211757891131e-08,1.16257805468777e-08,1.767421278001313e-13,1.4333809989777421e-08,3.0559369513841763e-09,7.3511390463593064e-09,1.3061160434880991e-14,5.348525475241377e-17,9.962911227474678e-09,1.0450196650562034e-08,1.1776859927916677e-08,5.323354495154113e-17,9.792442047861055e-09,1.6319025532255526e-08,7.935650746790118e-09,1.304013195406621e-08,1.1444318086628351e-08,1.137373342260413e-24,1.232595164407831e-32,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,2.7550648847397363e-40,2.1019476964872256e-45,0.0,3.308722450212111e-24,4.70197740328915e-38,7.006492321624085e-46,5.169878828456423e-26,6.171345341817009e-38,1.1754943508222875e-38,1.2407725088773036e-24,0.0,0.0,2.0679515313825692e-25,0.0,0.0,6.162975822039155e-33,2.0679515313825692e-25,7.346839692639297e-38,5.169878828456423e-26,5.808289547696204e-08,6.508283157642338e-24,2.207560192824447e-13,2.813234770472523e-23,2.834935558598392e-17,4.166673456716708e-08,2.5804811251239465e-16,4.1359030627651384e-25,3.537656873921627e-08,4.339741726763742e-29,7.028461868197672e-09,2.2320081192941358e-21,1.5777218104420236e-30,1.3129214973488305e-16,2.413248435879207e-09,1.4629278684879184e-16,8.357416863861509e-17,2.958884534257406e-21,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,1.4425573565204687e-08,0.0,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,1.232595164407831e-32,0.0,0.0,8.388954644542121e-24,3.156233016551794e-16,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,3.1554436208840472e-30,0.0,2.2194779313605262e-13,3.842254502088551e-24,2.965440453795219e-08,8.271806125530277e-25,4.1359030627651384e-25,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,0.0,0.0,1.1160546615983165e-16,4.166673456716708e-08,3.7620508850144595e-16,8.241210979218429e-09,4.733165431326071e-30,6.310887241768095e-30,4.733165431326071e-30,6.310887241768095e-30,1.262177448353619e-29,3.537656873921884e-08,1.0231652175653276e-28,7.028461868201576e-09,2.568251811339353e-21,1.607907423484666e-13,0.0,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,9.860761315262648e-32,0.0,7.322049142672569e-16,2.4132484358792168e-09,1.3273767261806746e-15,5.752383885673686e-16,8.308470589158539e-21,5.761866869705777e-09
