,Y2Z5,Y5Z2,Y0Z5,Y5Z0,Y0Z2,Y2Z0,Y1Z5,Y5Z1,Y4Z3,Y3Z4,Y5Z4,Y4Z5,Y3Z1,Y1Z3,Y1Z4,Y4Z1,Y0Z4,Y4Z0,Y1Z0,Y0Z1,Y1Z2,Y2Z1,Y0Z3,Y3Z0,Y5Z3,Y3Z5,Y2Z4,Y4Z2,Y2Z3,Y3Z2,standard_y,Y4,X5Y3,X4Y3,X4Y2,X4Y0,X1Y5,X1Y2,X0Y4,Y5,Y1,X5Y2,X3Y4,X2Y5,X2Y4,X2Y1,X1Y0,X0Y2,X4Y1,X3Y1,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y1,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9969758715015804,0.9969758715015803,0.9369813033782328,0.9369813033782326,0.8901385532025504,0.8901385532025501,0.8581866169652739,0.8581866169652737,0.7468020404306424,0.7468020404306424,0.742442861617192,0.7424428616171919,0.7338401709097778,0.7338401709097777,0.7280324327291229,0.7280324327291227,0.7114047593079196,0.7114047593079195,0.6171414766699523,0.6171414766699523,0.5205598276906143,0.520559827690614,0.45648721979605966,0.45648721979605955,0.2609980320995662,0.2609980320995662,0.16929218901354948,0.16929218901354942,0.03679243409125621,0.03679243409125618,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0028406912710554075,0.002849955585450931,0.04973993736715288,0.0026784550913995257,0.043793101083383634,0.0025362788512664275,0.33932108648238446,0.002453212572432394,0.7468020404306425,0.7468020404306426,0.0021223474316958276,0.5737016780171947,0.7338401709097779,0.7338401709097779,0.7280324327291228,0.728032432729123,0.7114047593079198,0.7114047593079198,0.6171414766699523,0.6171414766699523,0.33483359796122025,0.0014832352525800227,0.45648721979605966,0.4564872197960597,0.000746089068588538,0.22432534854423358,0.00048236557908301375,0.5707341994137813,0.00010483297475042988,0.2233561121020123,5.5294310796760726e-17,0.0,0.0,1.1102230246251565e-16,1.0842021724855044e-19,1.1102230246251565e-16,1.0842021724855044e-19,2.168404344971009e-19,1.1102230246251565e-16,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.168404344971009e-19,5.421010862427522e-20,4.414735721089413e-18,0.0,0.0,8.326672684688674e-17,2.7545511444709847e-18,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0009258601968085976,0.0009288796942235169,0.04973669734686485,0.0008729829190994069,0.043796511606859545,0.0008266437329258142,0.33931919169376235,0.000799570125155385,2.652695415289858e-05,2.6440723320220815e-05,0.00044935130515120494,2.037828091004815e-05,2.5981804909236885e-05,0.008174344413420857,0.0034222528035562395,2.5860243972676005e-05,0.2564014370018353,2.5269616863168806e-05,0.6171414766699524,0.6171414766699526,0.33483672167947737,0.0004834275716125168,0.25260498465618403,1.6162050482460347e-05,0.00044631222681710474,7.94229342247397e-06,0.00012315943266667128,2.027299178190862e-05,0.00012253730196843434,7.908015727257302e-06,5.537393189380263e-17,1.6940658945086007e-21,0.0,3.469446951953614e-17,1.6543612251060553e-24,0.0,2.710505431213761e-20,0.0,1.6940658945086007e-21,1.0842021724855044e-19,0.0,2.7755575615628914e-17,6.938893903907228e-18,0.0,1.6543612251060553e-24,8.131516293641283e-20,6.517150905513392e-18,2.710505431213761e-20,1.6940658945086007e-21,1.6940658945086007e-21,5.957917254423441e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,8.131516293641283e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.000585393393957871,0.0005873025308295709,0.00012618659093515365,4.806168661549543e-05,0.0001111169252438388,0.00021799977712910371,0.000863695363592205,4.462065492230876e-05,7.620847400830393e-07,7.596074409053951e-07,0.00028411123668469434,5.854413450995955e-07,2.83619557734129e-07,2.0806797730875393e-05,8.710929200441212e-06,1.9330168369429836e-08,0.0006505171291959204,1.4550509972329248e-08,0.0015708585233893007,0.001565752153554676,0.0008522866929877763,0.00021530449825903395,0.0006408851363516955,2.7967991798122937e-07,0.0002821897197615348,2.2817170512143853e-07,7.786998352733615e-05,5.824167675874732e-07,7.747662918313712e-05,2.2718703036962258e-07,9.150106499939082e-20,4.963083675318166e-24,1.2924697071141057e-26,2.7755575615628914e-17,1.2924697071141057e-26,0.0,1.0587911840678754e-22,5.293955920339377e-23,2.0679515313825692e-25,1.0164395367051604e-20,5.421010862427522e-20,2.7755575615628914e-17,2.7755575615628914e-17,5.551115123125783e-17,6.462348535570529e-27,1.0587911840678754e-22,5.247971838563606e-18,1.0587911840678754e-22,1.550963648536927e-25,1.0339757656912846e-25,5.220985639765735e-18,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.189398963001912e-07,1.191670244939983e-07,1.9205462292344517e-09,9.974331256652492e-09,1.6948007154242472e-09,4.410953559654262e-08,1.4084792387524406e-06,8.617489615054228e-09,5.613341935334022e-08,5.6123729379074875e-08,5.720586054946256e-08,4.3023051440666794e-08,2.0964140106362265e-08,3.378896185603744e-08,1.4295590514418591e-08,1.5844909033099715e-09,9.915979995243054e-09,8.933415190648202e-10,2.5686068350503914e-06,2.3943306729519702e-08,1.390040802236357e-06,4.303656351357996e-08,9.770105578750095e-09,2.0390148653056255e-08,5.682046747619007e-08,1.6772703555091397e-08,1.5666402199344412e-08,4.280135215969436e-08,1.5587274460663256e-08,1.6700338751632274e-08,1.0339757656912846e-25,7.237830359838992e-25,0.0,0.0,1.9721522630525295e-31,0.0,0.0,2.524354896707238e-29,1.9721522630525295e-31,8.271806125530277e-25,0.0,0.0,0.0,2.7755575615628914e-17,1.9721522630525295e-31,2.524354896707238e-29,1.3583999724015228e-17,1.9721522630525295e-31,6.310887241768095e-30,2.524354896707238e-29,1.3344805560644494e-17,1.7014356627537296e-07,6.694004304319455e-16,1.0340685512205928e-15,0.0189402391119121,1.6543612251060553e-24,0.020654353739008785,1.3812347147104175e-15,5.202506929301205e-16,3.308722450212111e-24,1.083889966368993e-13,7.348114378050535e-14,5.61642341752708e-14,1.38363602105936e-13,1.4143639189456184e-15,4.762733174809683e-16,5.770097645616408e-16,1.1870776872201176e-15,0.015168401535038184,0.0,2.0679515313825692e-25,1.550963648536927e-25,2.0679515313825692e-25,0.0,0.0,1.232595164407831e-32,1.262177448353619e-29,1.9721522630525295e-31,1.494371355201166e-08,9.04728794979874e-26,1.0339757656912846e-25,1.1632227364026952e-25,0.0,0.0,1.9721522630525295e-31,1.5170732001209247e-15,6.7531287650215435e-09,2.0679515313825692e-25,0.0,1.0339757656912846e-25,4.1359030627651384e-25,4.1359030627651384e-25,4.930380657631324e-32,0.0,0.0,1.9873293097817088e-15,0.018940239111912314,5.195178925337229e-09,1.6543612251060553e-24,2.0679515313825692e-25,2.0679515313825692e-25,1.6543612251060553e-24,1.6543612251060553e-24,3.944304526105059e-31,0.0,0.02065435373900923,2.033091263281307e-15,1.6874219514410518e-15,1.3831506538423291e-08,0.0,3.360421238496675e-24,0.0,1.9852334701272664e-23,0.0,1.262177448353619e-29,2.524354896707238e-29,1.3687101875649828e-13,7.553129577697668e-14,5.745431050798234e-14,1.4415761820957338e-13,2.090964688089055e-07,2.5849394142282115e-26,1.0339757656912846e-25,0.0,1.2924697071141057e-25,1.0339757656912846e-25,0.0,0.0,1.4710177954859754e-15,5.865526722796299e-16,5.917191100118552e-16,1.200822102646236e-15,0.015168401535038201,1.7706252472611982e-09
5,5.816232558381909e-06,2.8242207266223274e-06,2.4075750407197837e-06,1.1043327771959177e-05,2.4195824706432773e-06,1.548029770828405e-06,3.49364479053385e-07,1.1084165040570234e-05,2.4386945574078824e-08,1.0538469579152989e-07,2.6524492804069453e-07,3.7614835586845026e-08,1.452959925500628e-07,3.6659263417121053e-07,3.5538505988073504e-07,5.564497434789665e-08,3.297404058347138e-06,5.6161371490681486e-08,2.501599159721465e-07,1.3362208514735456e-06,3.2819697772841417e-07,1.5964740889563403e-06,3.2920795410604527e-06,1.459860272144791e-07,3.423731592039586e-07,1.1143055643602063e-07,1.238658904385181e-05,3.774973365532047e-08,1.2441038639691837e-05,1.1191873569323186e-07,1.1779051922755114e-21,0.0,6.058451752097371e-28,2.7755575615628914e-17,1.0097419586828951e-28,1.262177448353619e-29,6.462348535570529e-27,8.077935669463161e-28,1.0097419586828951e-28,8.470329472543003e-22,1.3234889800848443e-23,0.0,8.326672684688674e-17,1.734723475976807e-18,0.0,8.077935669463161e-28,3.975549137921295e-18,0.0,1.5146129380243427e-28,1.0097419586828951e-28,3.973008039150924e-18,4.506294715545441e-06,2.2659689575383906e-12,3.680533188364688e-12,0.2468177032155413,0.0,0.00044643012043085967,6.078075893583005e-12,5.282304302891821e-12,4.235164736271502e-22,8.92097714381235e-11,3.6878928971338475e-12,1.1510759203195411e-12,5.0803227711318914e-11,1.05767589601334e-10,6.414677425199769e-14,1.5089956161198308e-12,2.0801792106479197e-12,0.2591102642510295,1.0587911840678754e-22,0.0,0.0,4.235164736271502e-22,0.0,0.0,1.4199496293978212e-29,1.6155871338926322e-27,0.0,2.0093541854627853e-06,0.0,1.3234889800848443e-23,0.0,3.308722450212111e-24,3.308722450212111e-24,1.262177448353619e-29,1.399958077760635e-12,3.836135072027171e-08,3.308722450212111e-24,0.0,3.308722450212111e-24,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,2.0194839173657902e-28,1.1741562550935873e-12,0.24681770321549845,1.2572661915810285e-07,3.1763735522036263e-22,0.0,0.0,4.235164736271502e-22,4.235164736271502e-22,1.0097419586828951e-28,0.0,0.00044643011397537183,3.7273697384042736e-12,1.3944299108729942e-12,3.963474863299081e-06,6.352747104407253e-22,5.293955920339377e-22,6.352747104407253e-22,1.0587911840678754e-22,0.0,1.5146129380243427e-28,2.335028279454195e-28,1.0601694575245464e-10,3.590886392156955e-12,6.860442886586517e-13,5.680442527720331e-11,6.040391522456985e-06,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,0.0,2.0194839173657902e-28,9.030978359544835e-11,5.738849874772897e-13,1.5996869273859852e-12,2.1251317417688335e-11,0.2591102642477762,4.351366973412492e-06
6,4.6258219543370384e-05,1.6836069019611193e-05,2.3739317712176504e-05,3.6696242907036114e-06,2.459085621917315e-05,4.403114070232906e-05,1.7243293482422694e-05,3.876156760530702e-06,4.5744645694743954e-08,1.1033201171091946e-07,5.857453089584794e-06,6.095556008282603e-08,1.329192836791662e-07,1.2377716683509942e-05,1.1306175450270794e-05,3.673641107916864e-08,2.725239352852907e-05,3.7713765991193836e-08,2.1800864957150363e-05,2.712568897746476e-05,1.686041251857698e-05,4.373207531339511e-05,2.654114840800376e-05,1.3089069970311366e-07,6.4147096057790626e-06,6.381432889779454e-08,4.4765990586683883e-05,6.157312523264149e-08,4.52953745218101e-05,6.725200842601162e-08,7.186545161860704e-21,0.0,2.0194839173657902e-28,1.734723475976807e-18,1.6155871338926322e-27,0.0,5.169878828456423e-26,1.0339757656912846e-25,0.0,4.235164736271502e-22,3.3881317890172014e-21,2.7755575615628914e-17,1.734723475976807e-18,2.7755575615628914e-17,1.6155871338926322e-27,2.0679515313825692e-25,2.83044662003395e-20,0.0,8.077935669463161e-28,1.0097419586828951e-28,3.0210290331661677e-20,1.1995346796193145e-05,8.877699561085097e-12,2.2733444593989176e-11,0.38231780796501713,1.3234889800848443e-23,0.007627205404267841,1.5420023950927957e-11,2.0157002672924275e-11,3.3881317890172014e-21,5.575274645230254e-10,8.191095770363599e-12,4.037964357559262e-12,5.730792323282853e-10,6.555482629496903e-09,7.481607106768987e-12,2.4901788525503307e-12,1.5841972413297924e-09,0.0003689613409547357,0.0,1.6940658945086007e-21,0.0,6.352747104407253e-22,0.0,0.0,1.6155871338926322e-27,5.169878828456423e-26,0.0,9.347591350574679e-06,3.308722450212111e-24,0.0,6.617444900424222e-24,0.0,0.0,2.0194839173657902e-28,6.513283194808832e-12,6.950289363040466e-08,2.481541837659083e-24,0.0,8.271806125530277e-25,0.0,0.0,0.0,1.6155871338926322e-27,0.0,1.3289894927174939e-11,0.38231780796498915,5.285508310329159e-08,0.0,1.3552527156068805e-20,1.3552527156068805e-20,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,0.008786259694315963,1.7101327826300035e-11,7.836212679114733e-12,2.1691040250153233e-05,0.0,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,0.0,1.6155871338926322e-27,2.0194839173657902e-28,1.4874353320567834e-10,5.335430824515793e-12,8.188127862844173e-12,7.844171754600339e-11,1.9144761487104884e-05,1.6940658945086007e-21,0.0,0.0,3.3881317890172014e-21,1.6940658945086007e-21,8.271806125530277e-25,1.6155871338926322e-27,6.673172652644227e-09,4.259777668868706e-13,3.115374091094402e-12,8.845788383461053e-10,0.0005804764036872944,2.4011574886549868e-05
7,2.9975545030240453e-06,1.7556827281101837e-05,0.00010689336538848689,1.3711773633056988e-05,0.0001409202027529002,3.6450266088974668e-06,0.0001968034066180963,1.43094261938711e-05,3.2270314609174354e-07,7.898077838774183e-08,1.791938103076045e-05,3.2772198010392407e-07,8.565442941088803e-08,0.0002029354200629773,0.00017414433945058046,3.0818868323674306e-07,0.0001379954178096601,3.134230916715749e-07,0.00020593018887145418,0.00014059589171080814,0.0001795750231960672,3.4293232996553463e-06,0.00012769335178922737,8.334092637421132e-08,1.7007796500284736e-05,6.967682677488022e-08,2.699577277694253e-06,3.1450685414913365e-07,2.9743181485243475e-06,7.272468818898654e-08,1.2910635000727656e-20,0.0,3.2311742677852644e-27,8.673617379884035e-19,0.0,3.2311742677852644e-27,1.6543612251060553e-24,2.0679515313825692e-25,0.0,8.470329472543003e-22,0.0,3.469446951953614e-18,8.673617379884035e-19,0.0,3.2311742677852644e-27,0.0,1.445001812068884e-19,3.308722450212111e-24,5.169878828456423e-26,2.0194839173657902e-28,2.812397539068043e-19,0.0002529632040142995,9.918338657462978e-14,5.347122678961515e-12,0.002690295976009527,6.617444900424222e-24,0.003716404128124742,6.596802164190774e-11,3.5746239884776765e-11,2.117582368135751e-22,7.742796067427708e-10,7.204879133036538e-10,2.602747365491649e-11,7.916925126339664e-08,8.10524854378535e-08,8.595780246707163e-11,4.733876396497568e-10,9.192235811779111e-09,0.003753051566477371,1.3552527156068805e-20,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,8.077935669463161e-28,6.203854594147708e-25,0.0,4.136685957975142e-05,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,1.9852334701272664e-23,0.0,4.754234683726622e-12,9.200097362384039e-08,5.293955920339377e-23,5.293955920339377e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,1.6155871338926322e-27,1.6155871338926322e-27,0.0,4.4444967989878504e-11,0.0014844795701028464,5.076622258445424e-07,2.117582368135751e-22,8.470329472543003e-22,1.2705494208814505e-21,5.293955920339377e-23,5.293955920339377e-23,3.2311742677852644e-27,0.0,0.004089677564791375,6.853967709291631e-11,3.615146110620015e-11,8.316579956178436e-07,2.710505431213761e-20,6.776263578034403e-21,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,5.169878828456423e-26,9.693522803355793e-27,4.246878034545492e-09,7.200926368579053e-10,2.9519873448528764e-11,7.900697596354334e-08,0.00024746532457755113,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,8.099602483328973e-08,9.292477279822956e-11,4.80414919340163e-10,2.717537564116943e-09,0.004093493801083658,4.644874227310268e-05
8,3.6657964442736674e-07,4.217786354244673e-07,6.280617346598472e-07,5.124620639687252e-07,7.365698005453914e-07,4.0524605458793254e-07,1.8479185545598738e-06,4.851734871371688e-07,8.551741926584903e-06,9.099716201698164e-06,4.580656629626013e-07,8.562404849060131e-06,9.041037889433599e-06,1.7190413136388757e-06,1.678734060203346e-06,8.585324428123641e-06,7.223153289021411e-07,8.527791446212696e-06,1.8171651063889865e-06,7.046478399654992e-07,1.9255691298735815e-06,4.061401538053343e-07,7.277620966705418e-07,9.14557937167376e-06,2.2920337438609374e-07,9.36097257996019e-06,3.462041267447121e-07,8.280266980346846e-06,3.740267404552359e-07,8.946257886461916e-06,5.293955920339377e-23,8.470329472543003e-22,3.2311742677852644e-27,2.168404344971009e-19,0.0,0.0,2.0194839173657902e-28,2.4233807008389483e-27,0.0,5.293955920339377e-23,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,1.2924697071141057e-26,4.0389678347315804e-28,6.792393599979187e-20,0.0,6.462348535570529e-27,1.0097419586828951e-28,4.642551187953868e-20,6.87706328947578e-06,2.399439006782426e-11,6.470940362917847e-12,0.0017074928076195508,8.470329472543003e-22,0.023938647709443362,1.6171573408474803e-10,3.857074326576089e-11,0.0,1.6889129904488777e-11,2.267833157757567e-11,3.2162685527232837e-13,8.192008367938718e-12,2.0843588226256702e-11,2.401574072255455e-12,7.68832315746794e-11,4.396689444885847e-12,4.064387857642785e-05,0.0,8.470329472543003e-22,0.0,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,3.2311742677852644e-27,3.7865323450608567e-29,0.0,4.377770182437833e-06,0.0,4.235164736271502e-22,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,3.2311742677852644e-27,1.9625538657988318e-11,4.3801054445453804e-06,8.470329472543003e-22,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,6.462348535570529e-27,2.4233807008389483e-27,8.077935669463161e-28,4.6410556909304735e-12,0.0011816694531289408,7.424423415619768e-06,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,8.077935669463161e-28,1.6155871338926322e-27,0.025577725091783146,1.546642035631829e-10,5.104607334600803e-11,4.424181661274755e-07,5.293955920339377e-23,5.293955920339377e-23,0.0,5.293955920339377e-23,1.0587911840678754e-22,3.2311742677852644e-27,1.5146129380243427e-28,7.477180867399343e-12,2.891456220050645e-11,4.246422381782984e-12,1.3265192427510819e-11,1.0369318005447522e-06,1.3234889800848443e-23,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,0.0,4.0389678347315804e-28,2.02149165252895e-11,9.982578521381093e-12,7.628291282679553e-11,1.2650801228495761e-12,9.127723791862661e-06,4.9488770380835946e-08
9,9.016198490366284e-06,1.8218836106552813e-06,4.529464403884786e-06,1.7156655469014647e-06,4.26347383078229e-06,8.710356724894232e-06,2.16500920041271e-06,1.734066205658634e-06,3.737074561203918e-06,4.5947850330750846e-05,1.77998510695518e-06,3.491910228755469e-06,4.592143533030202e-05,2.416347251482175e-06,3.0813366353296695e-06,2.1100485714198783e-06,3.6927754571123376e-06,2.049791178079509e-06,2.481697477157523e-06,3.2394379105153284e-06,2.3930495333941827e-06,8.77713564881562e-06,3.730475107267153e-06,4.6683177857536655e-05,1.7163184886684332e-06,4.5461793932960265e-05,8.224687861417383e-06,1.985758811162088e-06,8.267652867065193e-06,4.575354716747017e-05,5.717472393966527e-21,0.0,0.0,0.0,2.5849394142282115e-26,0.0,6.058451752097371e-28,1.2924697071141057e-26,5.169878828456423e-26,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,8.673617379884035e-19,2.5849394142282115e-26,6.462348535570529e-27,1.36054667152722e-20,1.0097419586828951e-27,6.462348535570529e-27,0.0,5.511008113073292e-20,3.361570267627472e-05,1.180613708962548e-09,5.885333199896548e-10,0.0005355117412772783,6.776263578034403e-21,0.0020537595140585454,8.595778587398923e-10,1.2693063418710861e-09,8.470329472543003e-22,9.742009000268597e-13,4.53916732404782e-10,1.443359256059072e-10,1.541312945881562e-10,8.247393821651531e-11,3.887263333335715e-10,7.997325053274622e-10,3.245318512740097e-11,0.0012568869013026207,0.0,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,3.877409121342317e-26,0.0,0.0,6.128048210484637e-07,3.3881317890172014e-21,3.3881317890172014e-21,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,1.1802215124990084e-09,5.20059443124866e-05,8.470329472543003e-22,1.6940658945086007e-21,0.0,0.0,0.0,5.169878828456423e-26,2.5849394142282115e-26,0.0,8.49779786118381e-10,0.0006549005639092402,1.6884209513352047e-05,4.235164736271502e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,5.169878828456423e-26,2.0194839173657902e-28,3.891464307011662e-05,3.795230073245712e-10,8.167789569839099e-10,7.525022312927725e-06,2.117582368135751e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,2.6469779601696886e-23,2.5849394142282115e-26,4.8467614016778965e-27,4.865235819331039e-11,5.615448685674304e-10,1.4591168098261473e-10,1.611941677355206e-10,7.854933718950226e-07,0.0,4.235164736271502e-22,0.0,2.117582368135751e-22,0.0,1.2924697071141057e-26,0.0,7.593320435368721e-11,1.6389916922331274e-10,7.009883092777915e-10,3.6184862376082215e-11,0.0010387835261710526,4.620691997124409e-06
