,Y4Z3,Y3Z4,Y2Z5,Y5Z2,Y5Z4,Y4Z5,Y1Z2,Y2Z1,Y5Z0,Y0Z5,Y3Z1,Y1Z3,Y3Z0,Y0Z3,Y0Z1,Y1Z0,Y5Z1,Y1Z5,Y0Z2,Y2Z0,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y4Z0,Y0Z4,Y4Z1,Y1Z4,Y3Z5,Y5Z3,standard_y,Y2,Y1,X2Y0,X0Y2,X1Y2,X5Y3,X4Y3,X4Y2,X3Y5,X3Y2,X2Y5,X2Y3,Y4,X3Y4,X1Y4,X5Y1,X4Y1,X3Y1,X2Y1,X1Y5,X2Y4,X0Y4,X1Y0,X0Y1,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9965569925394553,0.9965569925394553,0.9528169091459118,0.9528169091459116,0.8601610372862911,0.8601610372862911,0.8235888725334455,0.8235888725334454,0.81332125135732,0.81332125135732,0.6534725339011759,0.6534725339011758,0.5780913011344705,0.5780913011344704,0.5714025946899135,0.5714025946899134,0.5206693596399246,0.5206693596399246,0.42888905467511473,0.42888905467511457,0.32777281162209315,0.32777281162209315,0.24999667668640035,0.24999667668640035,0.2060982321395018,0.20609823213950174,0.1602295565188197,0.16022955651881965,0.044556382450433085,0.04455638245043308,1.8041124150158794e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0028232977525487184,0.0028325053416585573,0.9528169091459118,0.9528169091459116,0.8157496730942884,0.0024368809225973212,0.8235888725334455,0.8235888725334455,0.81332125135732,0.8133212513573201,0.0018573593449839256,0.4937644786793089,0.0016431039174760536,0.37266385968861826,0.5714025946899136,0.5714025946899135,0.5206693596399246,0.5206693596399246,0.42888905467511484,0.4288890546751145,0.0009316258344685344,0.07858980248841119,0.0007082535777856363,0.07670932834844055,0.0005838870029108565,0.37011154744645636,0.0004539386610079415,0.49111611151967455,0.00012664222140896416,0.812805077115749,5.5402731014009277e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,1.1102230246251565e-16,4.163336342344337e-17,0.0,2.7755575615628914e-17,0.0,0.0,2.168404344971009e-19,5.551115123125783e-17,2.168404344971009e-19,1.0842021724855044e-19,2.7755575615628914e-17,2.710505431213761e-20,8.326672684688674e-17,1.0842021724855044e-19,1.0842021724855044e-19,2.7755575615628914e-17,5.551115123125783e-17,0.0,5.421010862427522e-20,1.671873631290538e-17,1.5941160067325932e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00016572247150641321,0.00016626294033316753,0.001367866858150994,0.001372327866904127,0.001174911730388781,0.00010160248299533126,0.30461258445105077,0.0011823466950122365,0.001171414368562663,0.3858268242829316,0.00010902363409895343,0.4937638357877585,9.644722803331123e-05,0.37266303275746476,0.5714025946899135,0.5714025946899136,0.0007499122494766459,0.30024143155578153,0.3817875027851803,0.0006157144337831631,4.727525431254422e-05,0.00011282231992371325,0.00010100217070538797,0.00011012603352397783,3.427311098006115e-05,0.3701138669312063,2.6645378351127297e-05,0.4911187334577214,4.7073262531295966e-05,0.001170675901329703,5.57229094680714e-17,1.0842021724855044e-19,0.0,0.0,0.0,8.131516293641283e-20,0.0,0.0,0.0,2.6469779601696886e-23,1.3234889800848443e-23,5.551115123125783e-17,2.6469779601696886e-23,5.082197683525802e-21,5.551115123125783e-17,8.470329472543003e-21,5.421010862427522e-20,6.776263578034403e-21,6.776263578034403e-21,2.710505431213761e-20,0.0,6.617444900424222e-24,0.0,3.227844038639126e-18,2.1799848735467513e-17,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,2.7755575615628914e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00012989068776963247,0.00013031429880431603,0.0008801057027025513,0.000882975981502014,0.0007559555285832974,7.963442135421534e-05,0.0003784765111689022,0.0003658676488447061,0.00027276952274933553,0.0004809475547508859,1.0102981323859794e-05,0.0006134947032717041,9.579350143048806e-06,0.0004645387081626636,0.0007122751671916009,0.0007099597833594199,0.00026875003370757373,0.00037304642634138703,0.00047591332429715435,0.0003621060359384183,3.705360327019823e-05,7.259154271875394e-05,7.916399361128468e-05,7.085671515369259e-05,6.046402115983879e-06,0.00046136108078827557,5.8911546995342505e-06,0.0006102082057936623,3.689531476047583e-05,0.0007532301382044055,1.0503208545953324e-19,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.6469779601696886e-23,8.271806125530277e-25,2.7755575615628914e-17,0.0,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,3.3881317890172014e-21,1.3877787807814457e-17,6.617444900424222e-24,1.0587911840678754e-22,6.617444900424222e-24,6.617444900424222e-24,2.6469779601696886e-23,0.0,0.0,3.308722450212111e-24,2.5524195840284877e-17,2.285648409016134e-18,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,5.551115123125783e-17,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0
4,1.6219021309844336e-07,1.6342936912722325e-07,1.777603238811203e-08,1.4311188921681592e-06,1.2222376611159394e-06,9.894701467143212e-08,1.3118333332321011e-08,7.33376851779486e-09,4.3842549991311837e-07,1.666041831463318e-08,1.2542634057061936e-08,2.118031963570547e-08,1.1897521134867798e-08,1.6032874614479736e-08,2.4629568550539233e-08,2.453108639220061e-08,4.3202128356870027e-07,1.2747809038963815e-08,1.63159017871405e-08,7.258918132870947e-09,4.606696312902034e-08,1.4528812429402757e-09,9.778660477757432e-08,1.4182162938913048e-09,7.474620997010166e-09,1.5923465029772714e-08,7.2828740760705774e-09,2.1067094493673284e-08,4.567438468338176e-08,1.2178346312783797e-06,5.169878828456423e-23,0.0,8.271806125530277e-25,2.465190328815662e-32,0.0,1.232595164407831e-32,4.733165431326071e-30,6.245004513516506e-17,9.860761315262648e-32,6.310887241768095e-30,9.860761315262648e-32,5.551115123125783e-17,2.465190328815662e-32,4.1359030627651384e-25,9.020562075079397e-17,9.860761315262648e-32,3.1554436208840472e-30,3.944304526105059e-31,3.944304526105059e-31,0.0,4.733165431326071e-30,1.232595164407831e-31,0.0,1.0590797046655336e-17,1.7219147496275457e-17,2.1541994028055356e-07,5.293955920339377e-23,1.468816789797334e-14,5.689468134436904e-14,0.08093727005348154,3.308722450212111e-24,0.12553154084632093,6.845756832931134e-16,1.977805199676878e-16,1.092982542695478e-14,8.277910218313544e-16,8.118720004856249e-16,1.2504683984587266e-16,5.2531007112785794e-15,1.272744426821721e-15,6.660628952158688e-16,2.0398676392204916e-16,0.048361455182013256,1.6543612251060553e-24,0.0,1.3234889800848443e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,0.0,5.551115123125783e-17,0.0,2.5213752146128465e-07,1.550963648536927e-25,2.0679515313825692e-25,1.550963648536927e-25,3.308722450212111e-24,3.308722450212111e-24,6.310887241768095e-30,7.888609052210118e-31,5.1225438974956097e-14,2.2451981369178035e-08,5.169878828456423e-25,0.0,5.169878828456423e-25,0.0,0.0,3.944304526105059e-31,7.058591252907701e-14,0.0809372700534817,1.7808871644276387e-08,0.0,6.462348535570529e-27,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.12553154084632093,8.853324238433929e-16,6.555579402749458e-16,2.009546750476599e-09,0.0,3.101927297073854e-25,1.0339757656912846e-25,1.550963648536927e-25,1.0339757656912846e-25,1.9721522630525295e-31,2.2666847101116288e-14,1.5948809621446852e-15,1.3126854154742266e-15,1.558226433805716e-16,2.8792332117794204e-09,2.0679515313825692e-25,1.0339757656912846e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,0.0,0.0,1.635672112823906e-14,1.5541094582555698e-15,1.4350017220131465e-15,2.1779195318975989e-16,0.048361455182013326,2.6735853714205126e-09
5,1.6080411566942243e-07,1.7666640577498762e-07,0.00011880351973554817,0.00021750493227367968,0.00020117659319113742,1.2528468524001507e-07,8.616968063473097e-09,9.162790415046551e-05,5.817614793355047e-05,3.292469673738834e-08,2.814856960384454e-08,4.555362001897225e-09,2.8621314178024047e-08,2.622632240442474e-08,2.47411746058234e-08,2.552912520286181e-08,5.717004465138171e-05,6.875222185168218e-09,3.122178339057591e-08,9.089503246717775e-05,1.1800007056883391e-07,6.60039158872611e-06,1.20450668421492e-07,5.027345175805689e-06,6.62574190528635e-08,2.5310893043464304e-08,6.612396410085025e-08,3.728877267483509e-09,1.161778012687487e-07,0.00019813418712154312,1.6940658945086007e-20,1.3552527156068805e-20,1.6543612251060553e-24,8.077935669463161e-28,0.0,4.0389678347315804e-28,4.8467614016778965e-27,2.7755575615628914e-17,9.693522803355793e-27,1.6155871338926322e-27,1.6155871338926322e-27,6.938893903907228e-18,3.2311742677852644e-27,0.0,2.7755575615628914e-17,7.888609052210118e-31,2.0194839173657902e-28,0.0,0.0,0.0,4.0389678347315804e-28,6.462348535570529e-27,3.944304526105059e-31,2.134523027080914e-19,4.421511984667525e-19,0.000333723068880887,3.3881317890172014e-21,2.720977653058319e-12,1.722354485517125e-11,0.09166392832899344,1.6543612251060553e-24,0.0004662088026759341,8.967668145704678e-12,9.064529567044727e-12,3.2355129237226597e-12,7.951672180292284e-15,3.827483096021792e-15,3.6350300636718034e-13,8.719931354742275e-13,5.200155838456686e-15,2.9265006863941803e-15,2.2658129845469993e-12,0.07567423804344245,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,4.0657581468206416e-20,4.0657581468206416e-20,0.0,6.938893903907228e-18,2.0194839173657902e-28,0.00022371041038852656,6.617444900424222e-24,0.0,1.3234889800848443e-23,0.0,0.0,1.6155871338926322e-27,1.9721522630525295e-31,9.8097470625987e-13,1.7897113901472408e-07,0.0,1.9645539548134407e-24,6.617444900424222e-24,0.0,0.0,7.888609052210118e-31,4.481568591483434e-12,0.09166392832899362,2.1200539560611952e-07,1.3552527156068805e-20,0.0,1.6940658945086007e-21,1.3552527156068805e-20,1.3552527156068805e-20,0.0004662097100692033,4.999596161369675e-12,2.652851166479958e-13,0.00010957355917889034,8.271806125530277e-25,2.481541837659083e-24,1.6543612251060553e-24,4.1359030627651384e-25,2.481541837659083e-24,5.9164567891575885e-31,9.480181953923772e-12,1.1549050445902602e-14,1.2536216760351175e-14,2.2984388826741443e-14,2.1820634732308975e-08,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,8.778922369497995e-12,9.38785719495458e-15,1.200936707485926e-14,3.9864518695454564e-12,0.07567423804344128,2.630214411695586e-08
6,1.7102275079705567e-06,6.026139570028707e-07,8.065367030985339e-05,1.3410783434946377e-05,1.548189450405266e-05,1.9429296420010438e-06,2.7773336090002117e-09,4.727775802685808e-05,6.121527231085102e-05,3.0631893557344088e-09,2.1880258358261798e-07,7.865108966838177e-10,1.932089273329137e-07,3.376124771437289e-09,5.162418936227406e-09,5.282228556577141e-09,6.044825537376707e-05,2.431344806705296e-09,2.6632777151216164e-09,4.7719764731683924e-05,8.454967297144764e-07,7.227350790770708e-05,1.7980505409094651e-06,7.171383162328605e-05,1.4237013394522041e-06,3.302336543571652e-09,1.4228941266286306e-06,7.19051148172159e-10,7.137169630939011e-07,1.4669862678107516e-05,3.2954875604112623e-21,0.0,8.271806125530277e-25,1.0097419586828951e-28,1.0097419586828951e-28,2.0194839173657902e-28,0.0,1.734723475976807e-18,2.5849394142282115e-26,2.5849394142282115e-26,0.0,0.0,3.877409121342317e-26,1.0587911840678754e-22,8.673617379884035e-19,3.1554436208840472e-30,5.048709793414476e-29,6.310887241768095e-30,3.1554436208840472e-30,2.0194839173657902e-28,5.048709793414476e-29,0.0,6.310887241768095e-30,3.4135427774348304e-18,4.183495726488989e-18,0.00014601541254919675,3.3881317890172014e-21,5.282490889517922e-10,8.225871652540429e-10,0.0005208709428099893,1.3234889800848443e-23,0.06227716293936545,8.592887031213595e-10,4.339573943455295e-10,1.8208362359562023e-12,5.6688809202279274e-14,9.271321179259372e-14,2.396847599269642e-13,5.627901038120226e-13,4.9462216954598994e-14,7.118123632251248e-14,2.511124635854112e-12,0.4585164738248373,8.271806125530277e-25,0.0,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,2.5849394142282115e-26,0.0,2.0194839173657902e-28,8.35467131655895e-05,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,8.470329472543003e-22,8.470329472543003e-22,2.5849394142282115e-26,0.0,4.76677295863538e-10,5.8772899044105165e-06,0.0,2.117582368135751e-22,0.0,8.470329472543003e-22,8.470329472543003e-22,1.262177448353619e-29,6.720567563196272e-10,0.00014760850407846823,9.787844085001249e-06,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0636034394276058,6.864502976191802e-10,4.0036821839794933e-10,4.6784385938127584e-05,5.169878828456423e-26,0.0,6.462348535570529e-26,7.108583389127582e-26,6.203854594147708e-25,7.888609052210118e-31,1.5166797349259725e-12,2.7300460875961304e-14,1.466573254934827e-14,1.095221167170348e-14,6.4821187824548585e-09,1.6543612251060553e-24,0.0,8.271806125530277e-25,0.0,1.6543612251060553e-24,0.0,3.944304526105059e-31,2.407712755082282e-13,3.277007389944923e-14,6.492579476614521e-14,2.4484078861857046e-12,0.4585164738248374,1.2697337285446253e-08
7,0.0005890527575407215,0.0008762587276963887,0.0013996761065200288,0.0006375849625412414,0.0006347871227833574,0.0005841897398923885,6.975943710846642e-07,0.001386427217713752,0.0006331032566106371,1.6506884038821438e-06,0.0008401166908439985,4.2638105141937113e-07,0.0008426719178893955,1.1991543940010781e-06,1.3175059595561091e-06,7.456435346977858e-07,0.000632863653149065,6.586413499201126e-07,1.6455245451552785e-06,0.0013787449122316634,0.0008525554543638666,0.0013400491875002224,0.0006138909647992634,0.001284364614450108,0.0005972628831138752,1.1649031453620692e-06,0.0006002458575073518,4.010615546626544e-07,0.0008227923911041671,0.0006446618737248331,4.336808689942018e-19,3.2526065174565133e-19,0.0,1.0339757656912846e-24,0.0,4.1359030627651384e-25,5.293955920339377e-23,8.673617379884035e-19,0.0,5.293955920339377e-23,0.0,6.938893903907228e-18,1.3234889800848443e-23,0.0,8.673617379884035e-19,1.0339757656912846e-25,1.6543612251060553e-24,0.0,4.1359030627651384e-25,6.203854594147708e-25,1.6543612251060553e-24,5.293955920339377e-23,3.308722450212111e-24,2.907440591450386e-19,7.39036246479377e-20,0.0012100577485964538,0.0,1.5158990003240464e-06,1.6686857993816007e-06,0.0031746480936559584,1.0842021724855044e-19,0.026525324689719222,1.2771991063348243e-06,1.049035590379626e-06,2.932242522053037e-08,9.011012621500864e-09,1.120088331710802e-09,5.895740758650206e-09,6.206834298598922e-09,3.0854213371041297e-09,4.368333979391733e-09,3.1896779878693454e-08,0.00026831933189758184,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,6.938893903907228e-18,1.6543612251060553e-24,0.0005688850391107718,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,0.0,1.3234889800848443e-23,0.0,1.34676783498076e-06,1.565548532485452e-05,0.0,2.710505431213761e-20,0.0,0.0,0.0,5.169878828456423e-26,1.8907804148702993e-06,0.0035778938404017733,0.0002612446005426151,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.025786582059243078,1.3390818436005463e-06,1.1969668613483826e-06,0.0015255089997691504,4.235164736271502e-22,2.117582368135751e-22,2.117582368135751e-22,6.352747104407253e-22,0.0,4.1359030627651384e-25,1.6220229011505096e-08,2.1274507469087693e-09,9.435741560076486e-09,1.02681192971143e-08,5.497120582317624e-06,2.117582368135751e-22,2.117582368135751e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,0.0,0.0,2.5582237933581275e-09,3.299735679694578e-09,4.1160895916482145e-09,3.3128769920616275e-08,0.00033047726848237785,2.347552137997149e-06
8,2.1226996059027657e-05,4.0233264037228367e-05,7.707550818415506e-06,2.530179396751907e-05,1.9451309458823733e-05,2.1134319473105595e-05,3.6912530501321995e-07,1.0219669301861807e-05,2.7568104296369207e-05,3.8978761224487114e-06,3.912652640452532e-05,4.536851947136098e-07,3.9360719931865224e-05,3.943472122010014e-06,3.879023302883335e-06,3.4387364586454774e-07,2.746228477756497e-05,2.1739454563398975e-07,3.947364866903768e-06,9.929778595655926e-06,3.929307849316259e-05,7.219093511544897e-06,2.0469386314004783e-05,4.343228517214646e-06,2.062172849657136e-05,3.6870560793891492e-06,2.0625114021741708e-05,2.3463988085664593e-07,3.8043578029971125e-05,1.8700044340036156e-05,1.6675961149069038e-21,0.0,2.6469779601696886e-23,0.0,0.0,6.462348535570529e-27,2.5849394142282115e-26,1.0842021724855044e-19,1.2924697071141057e-26,1.0339757656912846e-25,2.0679515313825692e-25,4.336808689942018e-19,5.169878828456423e-26,0.0,1.0842021724855044e-19,3.6350710512584224e-27,1.2924697071141057e-26,1.2924697071141057e-26,1.2924697071141057e-26,1.9387045606711586e-26,9.693522803355793e-27,0.0,2.5849394142282115e-26,2.5821270001455312e-20,1.3680905587137035e-19,7.523761012576329e-05,1.6940658945086007e-21,1.0687501881092674e-09,2.25442097713706e-09,0.005995146707849715,0.0,0.0002965818990797181,6.255893399152129e-10,1.1631910652969108e-09,1.915728498921091e-10,1.239631807509407e-10,2.708955599431875e-10,1.2347549944552076e-10,1.3226567205158733e-10,1.8661907793466258e-10,1.0544867336831254e-10,4.977215975703988e-10,0.00020642000723339947,0.0,4.235164736271502e-22,2.117582368135751e-22,0.0,0.0,0.0,1.0339757656912846e-25,2.168404344971009e-19,0.0,7.722184013742852e-06,3.3881317890172014e-21,1.6940658945086007e-21,1.6940658945086007e-21,3.3881317890172014e-21,3.3881317890172014e-21,2.0679515313825692e-25,2.5849394142282115e-26,1.6377177795508147e-09,1.8639166511856965e-05,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,2.295186883294978e-09,0.005710794395349909,4.396193601230979e-06,0.0,3.3881317890172014e-21,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,0.0003996857462231331,4.693201242968616e-10,9.344248374272805e-10,5.420318746725309e-05,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,3.1763735522036263e-22,6.462348535570529e-27,8.75925541192941e-11,5.052959300270657e-11,9.149788956063061e-11,5.298271458264507e-11,2.571889773102966e-06,4.235164736271502e-22,0.0,0.0,2.117582368135751e-22,0.0,1.2924697071141057e-26,0.0,1.476439543083772e-10,1.6900700338550685e-10,1.2117600719948064e-10,4.879486501041538e-10,0.00010224142562652807,3.1493567860621447e-06
9,9.638352770428949e-08,4.199751897336043e-06,2.0693497352313135e-05,1.0263005801440477e-05,8.165097878166157e-06,1.1739939578812868e-07,3.3757870085248997e-09,1.923498439628147e-05,1.0676654437288809e-05,3.021612741004772e-08,3.976708362707179e-06,9.983735221298219e-10,3.990923090609897e-06,3.032480881083233e-08,2.9482901184482603e-08,3.1023247533943683e-09,1.0568591392588097e-05,2.854402365437103e-09,2.9723293401850167e-08,1.9091788577132593e-05,3.957055385903644e-06,1.9553699069736398e-05,5.811340074644083e-08,1.7393331730646432e-05,7.740601966333057e-08,2.8528656452072495e-08,9.232182624628726e-08,3.0222742232218932e-09,3.811939479031792e-06,7.825003518127027e-06,1.2574179286571712e-21,1.6940658945086007e-21,1.0339757656912846e-25,0.0,0.0,2.524354896707238e-29,0.0,4.336808689942018e-19,1.2924697071141057e-26,0.0,1.0097419586828951e-28,0.0,0.0,1.3234889800848443e-23,0.0,3.944304526105059e-30,1.262177448353619e-29,1.262177448353619e-29,0.0,5.048709793414476e-29,1.5777218104420236e-30,2.5849394142282115e-26,2.524354896707238e-29,6.189957959856817e-20,7.545210675463697e-20,2.9005076190516628e-05,0.0,3.3598646221079004e-11,1.0051028839303873e-10,1.9743260221918954e-05,4.235164736271502e-22,0.00037629838337900916,1.1023775586730766e-11,1.321406161538385e-10,1.9483783197465754e-13,8.946997995484423e-14,1.2580192570349276e-13,6.489595462286198e-13,5.235875238295025e-13,1.9981228622071199e-13,1.3674683818577518e-13,1.0407459467796038e-12,0.0007637215982759199,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,6.310887241768095e-30,5.428390052228258e-06,4.235164736271502e-22,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,2.7273819325617465e-11,6.048482379333503e-06,2.117582368135751e-22,4.235164736271502e-22,0.0,0.0,2.117582368135751e-22,0.0,1.0051638990779736e-10,0.0009193419488862386,3.8300554309891e-06,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.00017009840634892376,1.539837608492433e-11,1.6021369125359592e-10,2.460228490125882e-05,1.6543612251060553e-24,8.271806125530277e-25,2.481541837659083e-24,3.308722450212111e-24,1.6543612251060553e-24,0.0,5.080432820087248e-13,7.549247888975282e-14,8.557487580679677e-14,2.432337731153049e-13,2.7749734243398234e-08,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,1.8932661725304283e-29,3.1554436208840472e-30,6.890339354842467e-13,2.1973545785269852e-13,1.5930120084983152e-13,1.0942378044897493e-12,0.0014873141050939635,1.960673459313678e-08
