,Y2Z0,Y0Z2,Y0Z1,Y1Z0,Y3Z0,Y0Z3,Y4Z5,Y5Z4,Y0Z5,Y5Z0,Y3Z1,Y1Z3,Y5Z2,Y2Z5,Y2Z3,Y3Z2,Y2Z1,Y1Z2,Y2Z4,Y4Z2,Y5Z1,Y1Z5,Y4Z1,Y1Z4,Y5Z3,Y3Z5,Y0Z4,Y4Z0,Y4Z3,Y3Z4,X3Y1,Y1,X1Y2,X0Y3,Y2,X5Y2,X4Y2,X1Y5,X5Y0,X2Y3,X0Y5,standard_y,Y5,X5Y1,X4Y1,X3Y5,X2Y4,X1Y3,X0Y4,X0Y1,Y4,X3Y4,X2Y5,X1Y4,X1Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9486057779931771,0.9486057779931771,0.9248652516259452,0.9248652516259451,0.8924333440485794,0.8924333440485792,0.7100082002449102,0.7100082002449101,0.5920272268857354,0.5920272268857352,0.5300880101180065,0.5300880101180065,0.45503295884771644,0.45503295884771644,0.444573573873013,0.44457357387301294,0.4237474082349614,0.4237474082349614,0.22103917315721916,0.2210391731572191,0.19199715753929267,0.19199715753929264,0.13030294124748054,0.13030294124748054,0.08577408627625122,0.08577408627625119,0.08355067683068364,0.08355067683068361,0.024766967489568525,0.024766967489568522,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0012642649115833004,0.00126838804447686,0.0012366444050089576,0.5024956912732998,0.4493053359663898,0.0011932794532186204,0.71000820024491,0.71000820024491,0.0007916041352554963,0.1384738433381813,0.5300880101180063,0.5300880101180063,0.13506924514705732,0.0006064502418508706,0.0005925103800800157,0.4449579532692935,0.0005647540759652419,0.4981105715974207,0.00029459241888580125,0.13776016789525786,0.19199715753929264,0.19199715753929272,0.13030294124748054,0.13030294124748054,0.08577408627625116,0.08577408627625119,0.00011171624931927325,0.13676977014503003,0.024766967489568532,0.02476696748956851,0.0,5.551115123125783e-17,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.0816681711721685e-17,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,4.1579153314819095e-17,1.3877787807814457e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,2.710505431213761e-20,1.3877787807814457e-17,2.710505431213761e-20,3.3881317890172014e-20,0.0,0.0,8.131516293641283e-20,4.85722573273506e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00034143670626115294,0.00034255022993942303,0.0003339773085482182,0.5024953412431159,0.4493049687330647,0.0003222658498414163,9.512482832692804e-05,9.48156072566279e-05,0.00018371361327975446,1.849196375774206e-05,0.5300880101180067,0.5300880101180065,1.8037423883364383e-05,8.448124843836449e-05,0.00016001772314214462,0.4449586904504574,0.0001525216509439035,0.49811133556847503,8.369021677943396e-05,1.845669634757816e-05,2.563960117271195e-05,0.06211779157228837,1.745760811267368e-05,0.06107009185473689,1.1454405842580199e-05,0.06108762867464455,0.00018292058199112295,1.8324039453828973e-05,3.3182060852412013e-06,0.060728293287394416,2.7755575615628914e-17,5.551115123125783e-17,1.3552527156068805e-20,1.3552527156068805e-20,2.710505431213761e-20,3.308722450212111e-24,1.6543612251060553e-24,8.470329472543003e-22,0.0,2.710505431213761e-20,1.6543612251060553e-24,5.546032925442257e-17,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,1.2407709188295415e-24,2.7755575615628914e-17,0.0,5.0656540712747415e-21,1.6940658945086007e-21,3.3881317890172014e-21,8.271806125530277e-25,8.470329472543003e-22,8.337980574534519e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00026463931861029353,0.00026550238383459435,9.889234361443766e-06,0.00012994475841408262,0.0001158120878117359,8.23579376772768e-06,1.5742266697212372e-05,1.569109351096145e-05,0.0001423919703909418,3.0602462630308377e-06,0.00013663459125539225,0.00013708019610643386,2.985024778388479e-06,6.547936829552292e-05,6.194310600522463e-06,0.00011469180739552506,5.406850523198984e-06,0.00012881106825437334,6.486626046303397e-05,3.054410050362209e-06,2.3536788074163903e-06,1.6063594596527022e-05,2.3417234647542942e-06,1.5792661288107427e-05,2.3337235756976217e-06,1.5745844059780852e-05,0.00014177731269806747,3.0324567541645546e-06,2.3305468295017416e-06,1.565322262445411e-05,5.204170427930421e-18,2.0328790734103208e-20,0.0,3.308722450212111e-24,1.3552527156068805e-20,0.0,2.0679515313825692e-25,2.3264454728053903e-25,0.0,3.308722450212111e-24,5.169878828456423e-26,3.9387032047324966e-20,2.117582368135751e-22,1.0339757656912846e-25,2.0679515313825692e-25,0.0,5.169878828456423e-26,3.469446951953614e-18,1.550963648536927e-25,9.22500253452693e-25,6.352747104407253e-22,1.0339757656912846e-25,1.0339757656912846e-25,5.169878828456423e-26,1.4451426912669595e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.845386298343448e-09,4.411561949744098e-07,1.6262171578103552e-08,1.0061553767381118e-07,8.973734740160706e-08,1.3584623761105013e-08,1.3854271970201198e-06,1.380854155187525e-06,2.3507053810717722e-07,2.7083146412999183e-07,1.056185452123347e-07,1.0588214535403017e-07,2.577484446428172e-07,2.1700380498912765e-09,2.051262989451203e-10,8.80232192898777e-08,1.7914215536729843e-10,9.888117004038458e-08,2.1497600967568885e-09,2.680279981677434e-07,2.061066437182272e-07,1.23731770154901e-08,2.0506977058038627e-07,1.2164591294990891e-08,2.0435979953648128e-07,1.2137711124893681e-08,2.340568271622786e-07,2.641904092626858e-07,2.0409108181610132e-07,1.2066316771052118e-08,1.734723475976807e-18,3.308722450212111e-24,4.930380657631324e-32,0.0,4.1359030627651384e-25,7.888609052210118e-31,1.5777218104420236e-30,4.733165431326071e-30,3.1554436208840472e-30,0.0,1.262177448353619e-29,2.936491174563248e-23,2.6469779601696886e-23,1.8932661725304283e-29,1.262177448353619e-29,6.310887241768095e-30,0.0,3.469446951953614e-18,2.524354896707238e-29,4.29867563587231e-31,0.0,3.1554436208840472e-30,3.944304526105059e-31,3.1554436208840472e-30,1.4560030379567503e-31,2.439769009489563e-07,0.007664921932043852,1.432610340763901e-14,5.44049331264979e-15,6.617444900424222e-24,2.5931603124788763e-15,1.4525681471769029e-15,4.0224146645754116e-16,1.6390590127442727e-14,6.413103643912107e-15,0.0002891557890927493,4.190477035510344e-16,8.97600595090493e-14,1.149432512970679e-13,1.7395309366752712e-14,0.007898296686315025,1.678749620080469e-14,0.0,4.963083675318166e-24,0.0,6.617444900424222e-24,1.3234889800848443e-23,3.308722450212111e-24,1.3877787807814457e-17,2.524354896707238e-29,1.0478672760773944e-07,4.963083675318166e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,1.6543612251060553e-23,1.3877787807814457e-17,1.262177448353619e-29,9.466330862652142e-30,0.0076649219320535835,1.0447683137949494e-07,1.0339757656912846e-25,0.0,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.4791141972893971e-31,6.310887241768095e-30,4.083606442126717e-14,4.036155099152787e-14,9.800588474489663e-09,5.169878828456423e-26,1.2924697071141057e-26,0.0,0.0,2.5849394142282115e-26,9.860761315262648e-32,6.938893903907228e-18,3.2925449499098533e-15,2.9727190267118677e-15,4.106576539052444e-16,8.953360256238558e-10,5.169878828456423e-26,5.169878828456423e-26,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,4.241193987994574e-14,4.297733585271276e-14,0.00028915578909462746,4.261476152589349e-16,1.084719206340659e-08,2.0679515313825692e-25,1.2407709188295415e-24,0.0,0.0,0.0,6.938893903907228e-18,1.4867979378536314e-13,1.656576489054305e-13,2.311148328640435e-14,0.007898296686315028,2.2484460451472758e-14,5.44657864739943e-08
5,4.149738021101763e-08,2.585838398722669e-07,2.016921273829624e-08,1.0648625317466255e-06,6.437913085370306e-07,1.5902423981642697e-08,3.252571543852333e-05,3.340289594404964e-05,6.042344434529889e-08,3.182551980024712e-05,9.832052718260527e-07,1.2725727699922128e-06,3.116155973306526e-05,1.363343280003406e-07,5.183442267735854e-08,6.316864732123008e-07,5.189135348552317e-08,1.0460058680255367e-06,1.369530911874287e-07,2.7568673221839893e-05,1.0988619848067307e-05,6.154885443629418e-07,7.657033044490045e-06,6.428572303947329e-07,1.0975660039033827e-05,7.754203545708414e-07,5.5523009138546386e-08,2.7374743273440607e-05,7.611613747892323e-06,7.863173070096696e-07,1.734723475976807e-18,1.5881867761018131e-22,0.0,0.0,3.308722450212111e-24,1.0097419586828951e-27,3.2311742677852644e-27,0.0,1.6155871338926322e-27,0.0,3.2311742677852644e-27,5.765448869494603e-21,1.6940658945086007e-21,3.2311742677852644e-27,6.462348535570529e-27,6.462348535570529e-27,8.077935669463161e-27,3.469446951953614e-18,4.0389678347315804e-28,3.6484816866471796e-30,4.235164736271502e-21,0.0,0.0,6.462348535570529e-27,1.873544649899903e-30,5.060253446070139e-05,0.0006428182744055972,1.3297503632517736e-10,5.118611955812677e-11,0.0,2.4993961222170788e-11,5.626183867719682e-11,1.9574800329977443e-12,1.6406746046954022e-10,1.0487693414938762e-10,0.00022263149115979365,1.4670061416652498e-12,3.1147876332635095e-11,6.259511633948679e-12,2.036665852848442e-12,3.3382735412703546e-05,2.369921949132419e-12,1.6543612251060553e-24,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,3.2311742677852644e-27,2.4047165339610908e-05,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,6.462348535570529e-27,4.0389678347315804e-28,0.0006428176681440508,2.6116980284502198e-05,1.0587911840678754e-22,0.0,5.293955920339377e-23,0.0,0.0,5.048709793414476e-29,2.524354896707238e-29,1.016625665344388e-10,6.661790753823687e-11,7.748747370499738e-07,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,5.048709793414476e-29,6.938893903907228e-18,2.1194245097790463e-11,1.2085437587272172e-11,1.6287565818988526e-12,1.9614510567922704e-07,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,5.293955920339377e-23,1.0098965468415085e-10,6.705473045893685e-11,0.00022263149386921987,1.2109027407287371e-12,8.698417983428562e-07,2.6469779601696886e-23,4.632211430296955e-23,2.117582368135751e-22,4.632211430296955e-23,1.0587911840678754e-22,0.0,5.070890543536027e-11,2.2099528673779282e-11,8.892598914221711e-13,3.33827354114985e-05,1.5340309135628443e-12,1.010182593125313e-06
6,2.4131458410444e-06,1.1286217124637659e-06,3.6035683301912117e-07,1.910300746706006e-08,1.3158511711549116e-08,3.502320684013131e-07,4.424283988166757e-07,4.088143686278776e-07,1.4085369137218374e-06,4.005743905829505e-07,1.6771606875799248e-08,1.968894677528706e-08,3.969187790590151e-07,5.941617606646823e-08,6.22048578740937e-08,1.3009626292076194e-08,1.0130184924612768e-07,1.9003770090788355e-08,6.429311376668889e-09,4.459616862439621e-07,9.874069933644701e-08,1.6318510350593274e-08,2.043713973653284e-07,1.6381593056409215e-08,9.063831990298066e-08,1.4481589069601313e-08,1.388177237488293e-06,4.407989049262441e-07,1.971138766294022e-07,1.4661003783978063e-08,0.0,0.0,0.0,3.1554436208840472e-30,0.0,2.524354896707238e-29,2.524354896707238e-29,1.5777218104420236e-30,1.262177448353619e-29,6.310887241768095e-30,0.0,6.617444900424221e-23,2.6469779601696886e-23,7.888609052210118e-31,7.888609052210118e-31,0.0,0.0,1.734723475976807e-18,5.048709793414476e-29,3.0814879110195774e-32,3.970466940254533e-23,0.0,7.573064690121713e-29,0.0,2.2186712959340957e-31,4.271514083384352e-07,3.790304002703696e-05,1.0750782202953933e-14,2.4346439591830372e-14,0.0,1.899594196352798e-12,1.189187193551676e-13,1.0132540971968472e-13,2.159117229193163e-14,1.870169294946411e-14,0.016439017896336325,9.125760881296742e-14,1.5228475880472925e-13,1.114204038420436e-12,1.0438331252077981e-13,0.0010407006940478213,1.0041756379516852e-13,5.293955920339377e-23,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,3.308722450212111e-24,8.673617379884035e-19,0.0,1.6529863557899305e-07,1.3234889800848443e-23,0.0,6.617444900424222e-24,0.0,0.0,8.673617379884035e-19,0.0,0.0,3.280848385112112e-05,1.4910667026070984e-07,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,3.1554436208840472e-30,2.241081758399527e-15,1.4122372864745126e-14,5.972677460613246e-09,7.940933880509066e-23,0.0,1.0587911840678754e-22,0.0,1.5881867761018131e-22,0.0,0.0,2.011268150893851e-12,5.886526603608534e-13,1.1167296127270385e-13,1.3314173057332803e-06,2.5849394142282115e-26,1.0339757656912846e-25,0.0,4.1359030627651384e-25,0.0,1.3787076087815144e-14,1.623942147643101e-14,0.01643901789633883,9.439281543358569e-14,3.4329006958588102e-09,2.6469779601696886e-23,7.940933880509066e-23,0.0,2.6469779601696886e-23,0.0,0.0,3.1250052228197764e-13,5.181913894271741e-13,2.546150566162368e-14,0.004609000174775632,1.955556014696498e-14,1.2212109799993023e-06
7,2.5779976675000007e-07,4.177071493399961e-06,4.675072122142078e-06,1.1467127513794575e-07,1.5087975032051878e-07,4.657609874695712e-06,1.6544590685058944e-06,1.3132043978790404e-06,4.1784468820872835e-06,1.267573382730542e-06,1.6361517491455693e-07,1.2808680355712245e-07,1.208542034421112e-06,1.863861772928186e-07,1.8878809455741598e-07,1.6285365674146652e-07,1.8188510494512187e-07,1.259323201779149e-07,2.9955945111963873e-07,1.6242238703207405e-06,1.2849946072450225e-06,1.6233133449383897e-07,1.5049281526315484e-06,1.4738714110575201e-07,1.2893903915881232e-06,1.6408985309721363e-07,4.342562355416765e-06,1.6282748762372737e-06,1.4996207769938483e-06,1.3895678572330886e-07,2.710505431213761e-19,3.308722450212111e-24,2.0194839173657902e-28,0.0,1.3234889800848443e-23,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,9.297510085096031e-22,1.0587911840678754e-22,0.0,7.888609052210118e-30,5.048709793414476e-29,1.0097419586828951e-28,5.421010862427522e-20,0.0,4.1020767071492614e-29,0.0,2.0194839173657902e-28,0.0,0.0,2.68212707775144e-29,4.006989555254458e-06,0.0028385762763020288,2.729184715153228e-13,1.0260598935291475e-12,1.3234889800848443e-23,2.362390891421174e-11,1.141332029992558e-11,7.214770306048467e-13,2.5318012256783883e-12,1.9970361361900245e-12,5.266158810430209e-05,2.031079739151156e-12,1.1680398507699758e-11,2.9780857913804747e-11,2.7623108849789816e-12,0.001796342634778311,1.1908280750346558e-11,8.470329472543003e-22,2.117582368135751e-22,0.0,1.0587911840678754e-22,0.0,0.0,0.0,1.0097419586828951e-28,9.526682574605066e-07,2.117582368135751e-22,0.0,1.0587911840678754e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,2.524354896707238e-29,3.2311742677852644e-27,0.002593222116554871,1.2437895995789874e-06,6.617444900424222e-24,1.3234889800848443e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,2.975610429309262e-13,1.0878435488261378e-12,9.45248422649737e-08,2.117582368135751e-22,2.117582368135751e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,1.0097419586828951e-28,2.168404344971009e-19,2.383377019844268e-11,1.2364939360449591e-11,7.086825567398693e-13,1.9304785330743724e-06,3.308722450212111e-24,3.308722450212111e-24,4.963083675318166e-24,0.0,1.6543612251060553e-24,2.5911602873825103e-12,1.9241720514669146e-12,8.29244095313398e-06,2.051169101727695e-12,5.860917498952861e-08,8.470329472543003e-22,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,2.168404344971009e-19,4.913221073512057e-12,3.026586359334583e-11,1.487729997089829e-11,0.0019612412246147724,1.0878101274924367e-11,8.09801027809288e-06
8,2.1678576385685807e-08,3.1131124900326407e-07,3.457141804372258e-07,3.290491156214449e-10,5.708915853517182e-09,3.415971225789511e-07,3.4851195866444737e-07,2.7405659029259686e-07,3.0882635863449355e-07,2.6269185492279854e-07,5.8235779478238715e-09,7.044529602301268e-11,2.479553040605933e-07,8.716036483393947e-09,1.880795422821068e-08,6.368666707231096e-09,1.8258888648857846e-08,2.2152070491418866e-10,4.833714793916254e-09,3.3903580456553576e-07,2.6420123731931166e-07,1.387914375490999e-09,3.1681311591798245e-07,8.913495851596432e-10,2.643322054611913e-07,6.243139589071842e-09,3.2693078091465164e-07,3.4120298505870196e-07,3.1295776552229207e-07,5.128996499033654e-09,1.3552527156068805e-19,6.462348535570529e-26,2.9582283945787943e-31,6.310887241768095e-30,1.6543612251060553e-24,6.310887241768095e-30,0.0,0.0,0.0,1.9721522630525295e-31,6.310887241768095e-30,2.003328046026864e-24,0.0,3.944304526105059e-31,1.9721522630525295e-31,0.0,3.1554436208840472e-30,2.439454888092385e-19,1.0097419586828951e-28,8.011868568650901e-32,0.0,0.0,6.310887241768095e-30,2.9582283945787943e-31,5.546678239835239e-32,6.253433518018931e-07,1.400872838618617e-05,1.723839200934336e-15,5.866507608237217e-15,4.1359030627651384e-25,7.385963500439053e-14,3.5703675599995945e-14,3.909966118222693e-16,1.5766912173642683e-14,1.5200894059812927e-14,0.00011242356603421966,4.741620264158998e-15,2.410093330500682e-13,4.258786134927245e-13,5.355128524803828e-14,0.0016147545744010384,5.122418113925554e-14,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,2.168404344971009e-19,0.0,1.755629261879889e-07,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.0842021724855044e-19,9.860761315262648e-32,2.0194839173657902e-28,5.968157485707293e-05,2.2280606891737824e-07,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,4.1359030627651384e-25,0.0,1.9721522630525295e-31,0.0,1.8783452378491032e-15,5.569087602059085e-15,3.1076530325309375e-09,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,0.0,9.860761315262648e-32,1.0842021724855044e-19,7.432118504479984e-14,5.4686789393660356e-14,3.879711479238798e-16,3.9355454105752695e-08,2.5849394142282115e-26,0.0,1.2924697071141057e-26,2.5849394142282115e-26,2.5849394142282115e-26,1.5616199569170858e-14,1.5402605673782846e-14,2.906134820118774e-05,4.818349680042356e-15,3.2957431089318435e-10,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,1.2960499807701852e-13,4.351439123793263e-13,1.0632197717628861e-13,0.0017388595779702799,4.54690010455556e-14,1.0602897222913751e-06
9,1.0334805109695059e-07,2.02937409778318e-07,2.5549716309936894e-07,1.2581786723679043e-06,1.858049108902842e-06,2.275513574220062e-07,1.2578233272419605e-06,5.681544045180516e-07,1.436196373627029e-07,6.280599070686864e-07,2.5557941762345487e-06,1.3390736529546296e-06,6.25332471885151e-07,2.436004588106596e-07,5.381523915144619e-08,2.066445181260123e-06,5.1725626794464404e-08,1.3732807261808233e-06,2.5088930839691813e-07,1.2577728988099848e-06,6.291709439503386e-07,1.3965337161959412e-06,1.2965597442253701e-06,1.1446094999290764e-06,6.007204159394526e-07,2.3803113425046052e-06,1.1996844105029173e-07,1.245216756202918e-06,1.2391561690903958e-06,2.205501675810251e-06,1.0842021724855044e-19,1.5881867761018131e-22,5.048709793414476e-29,8.077935669463161e-28,3.308722450212111e-24,5.048709793414476e-29,0.0,0.0,0.0,4.0389678347315804e-28,1.0097419586828951e-28,1.885971796620903e-22,5.293955920339377e-23,3.2311742677852644e-27,8.077935669463161e-28,0.0,0.0,1.0842021724855044e-19,0.0,8.67746995743113e-30,0.0,0.0,2.524354896707238e-29,1.6155871338926322e-27,7.888609052210118e-30,2.3679126175316175e-06,0.0009072156858092262,7.180708754618098e-13,6.126433825233282e-12,4.235164736271502e-22,4.21768865866738e-13,9.791966299767723e-13,1.2944575712892192e-12,1.4302939435067743e-11,1.64908748300902e-11,0.0022456944103190265,7.105335618588873e-12,1.1894333914159183e-13,3.6567148726686194e-13,5.5768043940823115e-12,0.0036013695932544283,2.620548479766816e-12,2.6469779601696886e-23,2.117582368135751e-22,0.0,0.0,0.0,0.0,5.421010862427522e-20,4.0389678347315804e-28,9.744306157306268e-07,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0009298749200164886,8.951021832137682e-07,0.0,1.0587911840678754e-22,0.0,5.293955920339377e-23,5.293955920339377e-23,1.0097419586828951e-28,0.0,1.7170346664488025e-11,8.516605213148723e-13,6.247011719169083e-07,2.6469779601696886e-23,5.293955920339377e-23,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0,4.336808689942018e-19,6.507415777098962e-13,1.110928491909224e-12,1.062715579128085e-12,1.935792400326291e-07,2.117582368135751e-22,3.1763735522036263e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,1.5109354957396918e-11,1.627717173629833e-11,0.002116784277210443,8.866887329810252e-12,3.2089949045702364e-06,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,1.0842021724855044e-19,1.8257184458186708e-13,5.162431139496516e-13,7.46875193152811e-12,5.246957867909e-05,6.049054769111857e-13,2.101700999562395e-07
