,Y3Z1,Y1Z3,Y1Z4,Y4Z1,Y1Z5,Y5Z1,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y5Z4,Y4Z5,Y3Z4,Y4Z3,Y0Z4,Y4Z0,Y3Z5,Y5Z3,Y2Z0,Y0Z2,Y0Z5,Y5Z0,X4Y3,X0Y3,Y4,X5Y3,X4Y5,X3Y5,X3Y4,X3Y2,X2Y4,X3Y1,X2Y1,X4Y1,X1Y5,standard_y,Y1,X5Y1,X1Y2,X1Y0,X1Y4,X1Y3,X0Y1,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.917955043087719,0.9179550430877188,0.8004523514958085,0.8004523514958084,0.7651626025054384,0.7651626025054383,0.5366800081748135,0.5366800081748135,0.40159101448507484,0.4015910144850748,0.3960582426106811,0.396058242610681,0.2766826434414502,0.2766826434414502,0.23604808973743452,0.23604808973743452,0.2219281756903177,0.22192817569031764,0.21440043257891656,0.21440043257891653,0.17266452928536896,0.1726645292853689,0.15497227080241027,0.15497227080241024,0.10618329243153023,0.10618329243153017,0.10316603423071585,0.1031660342307158,0.06651509567958991,0.06651509567958985,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.85722573273506e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0006569539265558403,0.0006590964429852041,0.0005747289059771691,0.6283491449633491,0.0005493906846682514,0.6593245060343487,0.5366800081748135,0.5366800081748135,0.1803843149140404,0.00028834441422273354,0.00028344745157964,0.16077753204544143,0.2766826434414502,0.2766826434414502,0.00016948374268534676,0.158722589619955,0.00015882758914065513,0.17835728880873836,0.2144004325789165,0.2144004325789165,0.00012357101945797522,0.6251855962676005,0.15497227080241027,0.15497227080241027,7.59923172957119e-05,0.6564918091364582,0.1031660342307158,0.1031660342307158,0.06651509567958991,0.06651509567958988,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,5.551115123125783e-17,3.469446951953614e-17,0.0,0.0,2.879912020664621e-20,2.7803009460675154e-17,6.776263578034403e-21,0.0,2.371692252312041e-20,1.3552527156068805e-20,1.3552527156068805e-20,3.469446951953614e-17,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.551645021328082e-05,1.2379228775205198e-08,1.0794627533703744e-08,0.41464562320118326,1.0318722009288377e-08,0.00015761351065083832,0.5366800081748133,0.5366800081748133,0.09539896851365418,5.415719516780391e-09,2.2197746142930276e-05,0.22686082875543281,6.614182267338143e-05,0.09688476318357994,3.1832640681188934e-09,0.22502156475104795,1.2438335517182463e-05,0.09652934993776546,5.12530718094423e-05,0.41190608384651217,9.67727211962791e-06,0.41217700650804834,0.15497227080241022,0.15497227080241022,4.532986059761078e-05,0.00015693639907989504,0.1031660342307158,0.10316603423071577,0.22472182405054364,1.5900634780776954e-05,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,3.3881317890172014e-21,0.0,0.0,3.3881317890172014e-21,1.0339757656912846e-25,4.1359030627651384e-25,0.0,6.945670477677992e-18,3.101927297073854e-25,0.0,2.5849394142282115e-25,1.0339757656912846e-25,1.0339757656912846e-25,3.3881317890172014e-21,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,3.3881317890172014e-21,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0
3,1.6221456274626123e-05,3.879548438689168e-10,1.6912229739747446e-10,0.00022813186389309846,3.2338025726273486e-10,1.3859883337787601e-05,0.0002952733746584192,0.000296236346384117,5.26582765757775e-05,1.6747080955193894e-10,7.910980933370451e-06,0.22686083040777688,1.3239069447785331e-06,5.347839755306601e-05,9.976087662377112e-11,0.22502156718786726,9.95217862096758e-07,5.32822236368128e-05,1.2903478048981928e-06,0.00022662462319194632,9.695956977258945e-07,0.00022677366821540179,0.052141612753108024,8.526344317152362e-05,1.615495880384373e-05,1.3800340958635315e-05,5.694553287979222e-05,0.051302446649029984,0.22472182910840843,1.3982363707091682e-06,0.0,0.0,0.0,2.5849394142282115e-26,8.271806125530277e-25,5.169878828456423e-26,4.1359030627651384e-25,1.0339757656912846e-25,5.551115123125783e-17,4.235164736271502e-22,7.888609052210118e-30,0.0,3.1763735522036263e-22,3.2311742677852644e-27,3.2311742677852644e-27,1.0587911840678754e-22,1.5777218104420236e-30,5.4462956896458655e-27,1.5777218104420236e-30,6.352747104407253e-22,3.7171125854014076e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.675134259892898e-11,4.867642752719706e-13,2.8444698564376767e-13,3.2203279263997516e-07,5.462397172741074e-13,9.96256140337911e-07,3.038405554446637e-07,3.063161728950356e-07,4.038456003358876e-09,2.8168736245238317e-13,1.7832641310557003e-11,1.97298624895771e-05,8.604052013421685e-08,3.0048691084063403e-09,4.841011242373081e-13,1.9570117815858385e-05,2.239886507113542e-12,3.5855148069681784e-09,8.386218051151958e-08,3.202039689197247e-07,2.1822665196452097e-12,3.2091931396435817e-07,4.532492000997215e-06,3.2044517419236516e-07,3.6600979851001855e-11,9.926642748834867e-07,3.954884275771071e-09,4.459572691247196e-06,1.9544043434925024e-05,9.90028042368337e-07,1.5407439555097887e-33,2.6469779601696886e-23,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.4233807008389483e-27,2.407412430484045e-35,2.407412430484045e-35,1.3234889800848443e-23,4.3013417096306406e-23,2.524354896707238e-29,0.0,1.504632769052528e-35,1.447456723828532e-33,7.52316384526264e-37,8.077935669463161e-28,1.2548637293898084e-33,4.955114180752028e-07,0.0,1.1140582960711913e-13,9.114714031446645e-18,3.3744510159680077e-18,0.0,5.0127406092641234e-14,0.031421659650639935,1.2167134558530704e-18,9.926167350636332e-24,3.260437803938167e-08,3.191864688483132e-20,7.932415891672282e-12,5.880534389359425e-20,2.5688278635389603e-12,3.691090354176856e-13,2.1962581875409476e-08,1.0453912982752103e-12,5.4153298589737536e-18,0.0,8.271806125530277e-25,1.3234889800848443e-23,2.481541837659083e-24,0.0,0.0,5.048709793414476e-29,1.262177448353619e-29,1.6155871338926322e-27,7.299043771578878e-08,0.0,9.926167350636332e-24,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,5.551115123125783e-17,8.077935669463161e-28,1.1696694237117217e-13,3.478530241697915e-08,0.0,1.0097419586828951e-28,1.0097419586828951e-28,0.0,2.0194839173657902e-28,0.0,9.942534543041302e-18,3.913519302733025e-18,3.719843580850569e-12,1.6543612251060553e-24,6.203854594147708e-25,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,3.0814879110195774e-33,0.0,7.369862563511404e-14,0.03142165965064536,3.0063791150453635e-18,1.6495712741091924e-08,1.262177448353619e-29,6.310887241768095e-30,9.466330862652142e-30,0.0,3.1554436208840472e-30,3.260437803941349e-08,6.326475673607453e-20,7.932415891674387e-12,8.460598352619682e-20,8.728770761069003e-14,5.293955920339377e-23,0.0,5.293955920339377e-23,1.3234889800848443e-23,5.293955920339377e-23,0.0,0.0,4.0389678347315804e-28,5.601457627543097e-12,2.587219399251817e-12,2.196258206613198e-08,1.8555482451610357e-12,1.0944812936898104e-17,4.738058026487736e-07
5,2.351482177476723e-12,2.1041561665168664e-11,1.549842182010069e-11,4.559123141623807e-09,2.1293689309638042e-11,2.922533214390035e-06,4.55087423528064e-09,7.279450682092585e-08,7.144069022676705e-08,1.5485345790175063e-11,3.255728242369181e-12,1.4964069826045985e-07,2.867457556218586e-06,7.232999535401834e-08,2.136879832759865e-11,1.4571420351637699e-07,2.328582141891877e-12,7.220509119592085e-08,2.840189713550817e-06,3.259892637011789e-09,2.3244959951233258e-12,4.208977211936199e-09,1.4624790708872708e-07,4.543006847659502e-09,2.2995670196465327e-12,2.8608436202159015e-06,7.199873980363687e-08,1.4235647485773228e-07,1.4556190394548375e-07,2.8943305708789713e-06,0.0,1.0587911840678754e-22,4.1359030627651384e-25,1.5407439555097887e-33,8.077935669463161e-28,0.0,9.62964972193618e-35,2.407412430484045e-35,1.3552527156068805e-19,5.048709793414476e-29,3.0814879110195774e-33,0.0,0.0,1.9149473518672675e-22,2.4233807008389483e-27,0.0,0.0,4.513898307157584e-35,1.5407439555097887e-33,5.048709793414476e-29,1.8055593228630336e-34,6.667635128775206e-06,2.117582368135751e-22,2.3055092205042014e-12,2.0338978905981584e-17,2.7144315177111495e-18,0.0,9.264509545197834e-13,9.632988129652627e-07,1.1971426073697967e-18,6.617444900424222e-24,2.0252740520003395e-06,2.8669401665396147e-17,1.6418992981248558e-12,9.522314670260907e-18,7.436976370740299e-13,2.283317103489484e-13,4.782633099476863e-06,1.8434866142787904e-13,2.6914316074935055e-18,2.6469779601696886e-23,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,8.077935669463161e-28,0.0,2.0194839173657902e-28,7.326693882781845e-06,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,8.131516293641283e-20,6.310887241768095e-30,2.332632326110847e-12,2.3895567533599154e-08,1.0097419586828951e-28,0.0,5.048709793414476e-29,5.048709793414476e-29,1.0097419586828951e-28,0.0,7.830748732350179e-18,2.913872511868644e-18,6.157023191883456e-13,1.0587911840678754e-22,0.0,0.0,5.293955920339377e-23,5.293955920339377e-23,0.0,1.925929944387236e-34,1.262177448353619e-29,4.691714258390875e-13,9.632988120199418e-07,6.479601693010247e-19,5.809226642891081e-07,8.077935669463161e-28,1.6155871338926322e-27,1.6155871338926322e-27,0.0,0.0,2.0252740521768327e-06,1.3300153638549317e-17,1.6418992980817408e-12,2.3306606078101623e-17,1.9263816997445808e-11,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,4.074039638204155e-12,2.1611498240554115e-13,4.782633099477562e-06,3.210662010501266e-13,3.984158592146998e-18,1.0205153677044704e-07
6,4.80339082057828e-15,1.5519292723698215e-15,6.781989040851452e-17,2.8308282364551324e-10,4.583622144311983e-16,1.0213944416175109e-07,2.823307114239253e-10,3.980042825630488e-09,3.8362841942512015e-09,7.730500136721796e-17,6.850414958524267e-15,3.744042479090357e-08,9.985566279920164e-08,3.9397261659911925e-09,1.629428794190878e-15,3.550788966319101e-08,4.731599235213328e-15,3.928927891581927e-09,9.688276824109025e-08,1.9448611906561073e-10,4.679867367102143e-15,2.574014742266528e-10,3.6055730572062285e-08,2.8124126619039355e-10,4.610166319060536e-15,9.850019585846041e-08,3.920602188517964e-09,3.459911436629067e-08,3.5529922711549044e-08,1.0093259047286384e-07,0.0,2.0679515313825692e-25,2.5849394142282115e-26,1.88079096131566e-37,0.0,0.0,0.0,5.877471754111438e-39,2.710505431213761e-20,0.0,1.1754943508222875e-38,8.816207631167156e-39,4.0389678347315804e-27,3.2828734505002812e-24,0.0,5.6545549686242126e-27,1.1754943508222875e-38,1.67140603007544e-38,0.0,3.944304526105059e-31,1.1663108012064884e-38,3.5806257891990044e-08,6.617444900424222e-24,8.380901668610832e-16,4.468292712004812e-22,1.9300512192479524e-22,3.944304526105059e-31,2.2155514499628675e-15,5.113497981574457e-07,9.214233524106493e-23,0.0,1.6728853883412463e-08,3.154139538406018e-22,7.850473093725826e-15,5.702168018281238e-23,6.190617050507388e-15,2.2577541714137083e-15,4.038682321120185e-08,1.8581574492137785e-15,1.3448674751987678e-22,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,7.888609052210118e-31,8.032220194862596e-08,5.169878828456423e-26,0.0,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,5.421010862427522e-20,0.0,8.217483271168364e-16,8.939000812624252e-10,0.0,9.860761315262648e-32,0.0,1.9721522630525295e-31,1.9721522630525295e-31,0.0,2.1188609909809146e-22,2.077038352899982e-22,1.9582038671398328e-15,0.0,0.0,1.6543612251060553e-24,0.0,0.0,7.888609052210118e-31,5.877471754111438e-39,0.0,9.464945195039813e-16,5.113497980459355e-07,5.718754618813141e-23,2.1868903099129898e-08,0.0,0.0,3.944304526105059e-31,3.944304526105059e-31,3.944304526105059e-31,1.6728853883412688e-08,1.5694870442805132e-22,7.8504730937258e-15,8.210558215867702e-23,4.711023365845953e-15,1.6543612251060553e-24,0.0,0.0,3.308722450212111e-24,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,6.8343425655884595e-15,2.1468609355225495e-15,4.0386823211202275e-08,3.1018463110861285e-15,4.177276616803349e-22,2.3540938285948945e-08
7,8.373827683658334e-16,3.221482107604812e-17,1.8635977479740102e-16,3.209465127852277e-10,2.815556226256047e-16,1.8142162244466874e-08,3.1869425617708033e-10,5.17620803173462e-09,4.818681557425006e-09,1.8020099235474455e-16,1.1582653155288814e-15,1.1304902256811088e-08,1.7591644540528406e-08,4.9592927696029064e-09,2.4994587423952305e-17,1.0404097590388604e-08,8.195359195322084e-16,4.919382105079197e-09,1.6837202800310225e-08,2.184783228735595e-10,8.030276883763112e-16,2.8842049272563103e-10,1.0683622870102535e-08,3.1886437714220637e-10,7.903090347872749e-16,1.7212320121110536e-08,4.915824833621574e-09,1.0049825842313086e-08,1.0416571212355083e-08,1.7845667380994165e-08,1.4693679385278594e-39,2.0679515313825692e-25,5.169878828456423e-26,5.877471754111438e-39,0.0,0.0,0.0,1.4693679385278594e-39,0.0,6.162975822039155e-33,8.816207631167156e-39,0.0,5.169878828456423e-26,7.754817248904783e-25,7.703719777548943e-34,5.169878828456423e-26,0.0,2.4393803666966416e-40,1.4693679385278594e-39,6.162975822039155e-33,1.8654085157091965e-40,7.457161187221911e-08,0.0,1.045213278784851e-15,3.880992016793076e-23,6.900818470424716e-23,9.860761315262648e-32,6.540360977802612e-16,5.958582231473679e-07,3.1422671450920184e-23,0.0,9.115231531835694e-09,6.040028819309286e-23,3.8172768455521687e-16,1.2266849866643481e-23,4.41702194298942e-16,1.222683260948175e-15,2.239839402093788e-08,9.740783724518453e-16,1.2949817078704278e-23,8.271806125530277e-25,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,0.0,0.0,3.944304526105059e-31,0.0,2.8805665719548178e-08,1.0339757656912846e-25,1.0339757656912846e-25,1.0339757656912846e-25,3.101927297073854e-25,3.101927297073854e-25,2.710505431213761e-20,4.930380657631324e-32,1.050286490847278e-15,1.701417691327612e-09,1.232595164407831e-32,4.930380657631324e-32,0.0,6.162975822039155e-32,0.0,4.1359030627651384e-25,2.4720089537995806e-23,7.404971925979696e-23,2.1819118482677096e-16,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.9721522630525295e-31,0.0,9.860761315262648e-32,2.5870931802415187e-16,8.28700527056183e-07,1.7230878183645586e-23,4.0027887556287095e-08,7.395570986446986e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,9.1152315318357e-09,2.862046705683794e-23,3.8172768455521637e-16,1.650473723555171e-23,4.93045839498085e-16,4.1359030627651384e-25,0.0,8.271806125530277e-25,4.1359030627651384e-25,0.0,2.465190328815662e-32,0.0,2.465190328815662e-32,8.524083779440294e-16,1.1565789846460564e-15,2.2398394020937893e-08,1.6864319257656009e-15,1.0220039333279948e-23,7.4394755764744266e-09
8,7.65097597190405e-18,3.834398755392174e-16,3.4520061870903086e-16,6.474106836721228e-08,4.861290945631247e-16,7.484933326635244e-10,6.448732088940268e-08,4.5093220108768914e-10,4.6232512145558804e-10,3.4434524713451427e-16,1.0556739117405752e-17,2.3394144980213624e-11,7.317957788605255e-10,4.778349435368551e-10,3.9987956843982254e-16,2.0930739959933478e-11,7.293641291469972e-18,4.230361730015445e-10,6.499797407720601e-10,5.881609957734174e-08,7.23911231048903e-18,6.101769296053375e-08,2.1573366851838615e-11,6.41156845155752e-08,7.09485867052364e-18,7.027890663617709e-10,4.996999278788127e-10,1.9547369400269244e-11,2.098485971235436e-11,7.418578988504918e-10,0.0,0.0,0.0,5.739718509874451e-42,1.5407439555097887e-33,1.4349296274686127e-42,4.591774807899561e-41,0.0,5.421010862427522e-20,3.009265538105056e-36,0.0,1.8367099231598242e-40,0.0,5.008323812852653e-26,3.697785493223493e-32,2.0679515313825692e-25,8.816207631167156e-39,5.3809861030072976e-43,0.0,3.009265538105056e-36,2.466285297211678e-43,1.2594277962229288e-08,0.0,7.122138040625683e-16,8.801665872047903e-26,3.0094438585277327e-25,0.0,6.288417796540404e-17,7.684004985153516e-06,1.0866418369297756e-25,5.169878828456423e-26,3.986440202457743e-08,3.2168494518255344e-24,1.389641903667796e-19,1.3457407225603422e-23,1.7649781507036336e-19,2.636000060255361e-18,9.932836327099539e-08,7.029662192520652e-19,1.875418572226797e-26,1.6155871338926322e-27,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,3.851859888774472e-34,0.0,8.746047591517329e-09,0.0,8.271806125530277e-25,4.1359030627651384e-25,0.0,0.0,5.421010862427522e-20,4.81482486096809e-35,5.030402077252627e-16,3.967443492638239e-09,1.925929944387236e-34,0.0,3.851859888774472e-34,0.0,0.0,0.0,4.167033894252156e-26,1.831478801984177e-25,2.025999023470253e-18,6.462348535570529e-27,6.462348535570529e-27,6.462348535570529e-27,0.0,0.0,1.925929944387236e-34,1.1479437019748901e-41,0.0,6.494181501175671e-17,1.4519639541912593e-07,1.1561987404339346e-25,1.0406579945260907e-10,1.8488927466117464e-32,1.232595164407831e-32,6.162975822039155e-33,2.465190328815662e-32,6.162975822039155e-33,3.986440202457743e-08,1.3784263968923256e-24,1.3896419036677888e-19,1.3544735648859612e-23,1.4091567619441412e-16,8.077935669463161e-28,1.6155871338926322e-27,1.6155871338926322e-27,0.0,3.2311742677852644e-27,0.0,0.0,9.62964972193618e-35,6.922882999784137e-19,4.648092307664702e-19,9.932836327099539e-08,7.154078855957834e-19,2.366263663693544e-27,1.5147465415344376e-11
9,3.163061644052754e-15,7.041025654075943e-16,6.195479100460061e-16,1.1191362336687216e-08,8.442645576419328e-16,8.585063176784873e-10,1.1131740447336092e-08,4.0800405030487074e-10,3.7833720203841477e-10,6.132340177958554e-16,4.591778705677368e-15,3.694605179559534e-08,1.0242382965989305e-09,4.0334620233138094e-10,7.392572785747431e-16,3.2322021228463923e-08,2.9893884178665917e-15,3.9150866204829353e-10,8.916981232882025e-10,9.923891631731325e-09,2.956428671812688e-15,1.0398849958390156e-08,3.385512650797782e-08,1.10655557540298e-08,2.873892747720376e-15,8.762851131315918e-10,4.049118531293444e-10,2.9924416333024275e-08,3.2558031776954695e-08,1.0119640965774455e-09,1.4693679385278594e-39,1.0339757656912846e-25,8.271806125530277e-25,1.1754943508222875e-38,0.0,5.877471754111438e-39,0.0,0.0,8.131516293641283e-20,9.860761315262648e-32,7.346839692639297e-40,3.6734198463196485e-40,2.5849394142282115e-26,2.5590904391682853e-24,2.465190328815662e-32,5.169878828456423e-26,7.346839692639297e-40,2.2384902188510358e-40,1.1020259538958945e-39,7.395570986446986e-32,3.156845180430948e-40,3.4542535352491346e-08,5.169878828456423e-26,6.521207918006633e-16,2.020585972619694e-22,1.9989718199093866e-23,3.944304526105059e-31,9.859470813761298e-17,2.6818973103446766e-06,6.10245017192399e-24,2.5849394142282115e-26,1.0856838858917945e-08,3.0600217903906167e-25,1.507914596961972e-15,1.41539599500206e-24,2.0363719793852648e-15,5.463799194297648e-16,2.7722516097660795e-08,1.8536050276845457e-17,6.575448110552733e-23,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,6.162975822039155e-33,0.0,0.0,5.1183028881499934e-08,6.203854594147708e-25,4.1359030627651384e-25,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.710505431213761e-20,2.465190328815662e-32,4.376307518133542e-16,3.0136753920164833e-09,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,3.944304526105059e-31,0.0,8.840104351248431e-23,1.0248644351803658e-23,1.5860675679602e-15,0.0,1.0339757656912846e-25,0.0,3.101927297073854e-25,3.101927297073854e-25,7.703719777548943e-34,2.938735877055719e-39,0.0,1.0874139356840083e-16,0.005694433761233618,1.487606475044185e-23,1.3713997954950524e-09,1.5407439555097887e-33,6.162975822039155e-33,9.244463733058732e-33,1.232595164407831e-32,0.0,1.0856838858917981e-08,2.0290198953496125e-24,1.507914596961972e-15,2.8696111568086435e-24,8.056484573736427e-17,0.0,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,2.465190328815662e-31,0.0,0.0,6.459861198647753e-15,4.790299525992052e-16,2.7722516097661093e-08,8.837384013935863e-17,4.873924672140999e-24,2.1025570383152542e-08
