,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y4Z0,Y0Z4,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y3Z1,Y1Z3,Y4Z2,Y2Z4,Y1Z2,Y2Z1,Y2Z0,Y0Z2,Y0Z3,Y3Z0,Y4Z5,Y5Z4,Y5Z1,Y1Z5,Y5Z0,Y0Z5,Y3Z4,Y4Z3,Y1,X2Y3,X0Y2,X3Y2,X3Y1,Y4,Y3,X5Y4,X5Y3,X3Y4,X2Y4,X2Y0,standard_y,Y2,X5Y2,X5Y1,X4Y2,X2Y5,X2Y1,X0Y5,X1Y5,X1Y3,Y5,X1Y2,X1Y0,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9571759290780877,0.9571759290780877,0.8511188349123333,0.8511188349123333,0.8225558693681814,0.8225558693681814,0.7991153691167272,0.799115369116727,0.6306505848550839,0.6306505848550839,0.6113330665067622,0.6113330665067622,0.5578947290755707,0.5578947290755707,0.5006197765650313,0.5006197765650313,0.47623677516761065,0.4762367751676104,0.3259061440625364,0.3259061440625364,0.24049351508267353,0.2404935150826735,0.17267984742252945,0.17267984742252934,0.14547146525897708,0.14547146525897703,0.11506253698710349,0.11506253698710346,0.028351246084461316,0.028351246084461268,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0014841978376892095,0.001489038235353543,0.0013197456141737017,0.22251905852668963,0.8225558693681816,0.8225558693681814,0.7991153691167271,0.7991153691167271,0.0009810765246695665,0.21770050234234134,0.6113330665067624,0.6113330665067622,0.0008678933074464712,0.4128963215131682,0.5006197765650313,0.5006197765650312,0.4762367751676107,0.4762367751676104,0.3259061440625364,0.32590614406253626,0.1258051491992449,0.00037412562145977275,0.14442079656786014,0.00026775752332580037,0.00022556818200684253,0.41060904963377937,0.0001784160710766908,0.12464891882309623,4.410483815691133e-05,0.14376706488333374,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,5.551115123125783e-17,1.0842021724855044e-19,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.6642503347652493e-16,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,4.0657581468206416e-20,0.0,1.3877787807814457e-17,5.129631528572043e-18,1.3735486272675734e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0002010649607753905,0.00020172069166368744,0.00017878654274316097,0.2225183118564193,6.349844084628022e-06,6.37055275950655e-06,0.18976955525681077,6.189010144442823e-06,0.0001329068860910502,0.21770151004002014,4.719277803071542e-06,0.18518462841333283,0.00011757390382042144,0.4128961492795718,3.864609864508047e-06,0.17577305147211236,0.4762367751676106,0.4762367751676104,0.17308627414328326,2.5240866459229032e-06,9.743380387572714e-07,4.472748919063237e-05,1.11487786032459e-06,1.2181696910873073e-05,3.055782491773108e-05,0.41060971016342623,1.1985214508248097e-05,9.653864950450693e-07,4.454331216494693e-05,1.1098331173838443e-06,2.7755575615628914e-17,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,8.470329472543003e-22,4.235164736271502e-22,8.326037409978233e-17,5.551115123125783e-17,6.776263578034403e-21,3.3881317890172014e-21,2.117582368135751e-22,0.0,2.0816681711721685e-17,1.0339757656912846e-25,2.964615315390051e-21,5.082197683525802e-21,6.776263578034403e-21,2.0816681711721685e-17,4.497794580757088e-23,2.4505225646883445e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550963648536927e-25,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00020717200736513117,0.00020784765509557565,0.00015283343437384804,0.0006659127152482717,3.388661474955555e-06,3.3997128783952266e-06,0.0005660620424612936,1.9602099045707653e-06,1.6193043944148215e-05,0.00065149785256069,4.628159774236599e-07,0.0005523857020538378,1.535292612793952e-05,0.0012316245216352326,4.4790451497338903e-07,0.000526021919451391,0.0014205627520194636,0.0014251956172967898,0.0005179814163903515,1.9450739870650144e-06,5.199658031975293e-07,4.608601958423977e-05,5.949663653507689e-07,1.255169768168291e-05,0.0001521312889795565,0.001224804318374104,1.2349247422129808e-05,5.15188715185191e-07,4.5896248458909516e-05,5.922741837782529e-07,2.710505431213761e-20,0.0,0.0,2.6469779601696886e-23,6.617444900424222e-24,2.117582368135751e-22,1.1858461261560205e-20,0.0,0.0,2.5849394142282115e-26,0.0,0.0,8.300922883092143e-20,1.0842021724855044e-19,2.6469779601696886e-23,0.0,0.0,1.9852334701272664e-23,1.3877787807814457e-17,0.0,4.963083675318166e-24,0.0,1.3552527156068805e-20,1.3877787807814457e-17,9.117969886906543e-26,5.179976248043252e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,4.1359030627651384e-25,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-26,0.0,0.0,0.0,0.0,0.0,0.0
4,8.480236734859019e-07,8.565585509583771e-07,6.233789571312693e-07,1.0650084845529978e-06,2.3753630970030026e-07,2.375729706709314e-07,1.794969463782064e-08,1.366613032992195e-07,6.770408471870306e-08,1.0421995116032407e-06,3.26863549986285e-08,1.752021241626367e-08,6.091145379190702e-08,3.91102816432973e-08,3.062858677489006e-08,8.411719022823485e-07,4.5135547619561123e-08,2.2835676202293802e-06,8.283558728618701e-07,1.3457271225072685e-07,3.6094284626338834e-08,1.8826386346150765e-07,4.143138089025876e-08,5.0906134806144313e-08,6.176862518595012e-07,3.889405869190707e-08,5.008538056973301e-08,3.5762861352180536e-08,1.8748874440108153e-07,4.124392651832997e-08,2.481541837659083e-24,2.0194839173657902e-28,0.0,0.0,7.888609052210118e-31,1.9852334701272664e-23,5.955700410381799e-23,0.0,5.551115123125783e-17,0.0,0.0,1.0097419586828951e-28,1.5633713577252223e-22,0.0,0.0,7.888609052210118e-31,0.0,5.048709793414476e-29,2.7755575615628914e-17,1.262177448353619e-29,1.5777218104420236e-30,0.0,1.0587911840678754e-22,1.3877787807814457e-17,2.7006352645170015e-31,1.8840409680968135e-31,4.061816192088394e-07,2.434996930342828e-15,0.04699259886343187,1.8531778203884887e-14,5.843920771117306e-13,1.6316475190603996e-13,8.909339860656569e-13,1.5630315185236066e-14,4.5609998061132734e-15,8.122456339250557e-15,0.0528352777561836,2.2196170267676583e-15,0.020287385503848576,5.353293691519239e-15,2.11416064474865e-13,3.8920870589664426e-15,1.3234889800848443e-23,0.0,0.0,0.0,1.3234889800848443e-23,6.617444900424222e-24,2.524354896707238e-29,1.2669711701010543e-07,1.2407709188295415e-24,4.1359030627651384e-25,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,9.466330862652142e-30,1.5777218104420236e-30,0.0,5.4744173878898834e-14,2.0661552913818054e-08,9.098986738083304e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,3.308722450212111e-24,0.0,1.262177448353619e-29,0.0469925988634578,4.421458975705023e-14,8.720048030739689e-08,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,0.0,6.835339823400064e-13,2.0123363369791346e-13,9.634879161206822e-13,1.490839323705344e-07,5.169878828456423e-26,2.0679515313825692e-25,1.0339757656912846e-25,5.169878828456423e-26,2.0679515313825692e-25,7.888609052210118e-31,1.871725873674293e-14,5.418815433574737e-15,1.3984529738936867e-14,0.05283527775618363,4.142047944895422e-09,4.1359030627651384e-25,1.6543612251060553e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,0.0,9.466330862652142e-30,6.227280934994654e-14,0.020287385503850078,4.793121651094186e-14,2.5740919734958786e-13,4.30614545732532e-15,2.6680584551880064e-08
5,1.263918720119508e-07,7.60762163774749e-09,1.4514511007501435e-07,2.347975254666658e-07,7.517506845237549e-08,9.225497846744052e-08,3.3576364298856857e-07,8.263624406654263e-08,1.1228801439787621e-07,1.254184737981261e-07,4.627192000360373e-08,3.478779936966251e-07,1.1519805246103749e-07,1.3164799971842956e-07,4.8406069915703234e-08,2.9788352487990756e-07,9.296629485831483e-08,1.1617838379647944e-06,2.598888976335729e-07,8.141342971886353e-08,9.012904676419438e-08,4.6270633724895203e-07,3.929339675130516e-08,1.7048994038918843e-07,1.4343753937342404e-07,1.5229139652207313e-07,1.7299861318430487e-07,9.032138859808808e-08,4.550376545669779e-07,4.0251716219910126e-08,2.6469779601696886e-23,0.0,2.524354896707238e-29,0.0,1.5146129380243427e-28,6.617444900424222e-24,0.0,2.524354896707238e-29,1.3877787807814457e-17,0.0,6.310887241768095e-30,0.0,3.3087224502121107e-23,0.0,0.0,5.048709793414476e-29,2.524354896707238e-29,2.0194839173657902e-28,1.3877787807814457e-17,0.0,3.155443620884047e-29,1.0097419586828951e-28,1.3234889800848443e-23,6.938893903907228e-18,3.556037049316592e-30,3.691622517401454e-30,1.440759199125064e-06,6.338819352439997e-14,0.09251310295115225,2.7760168091261766e-13,3.022333240289566e-12,2.4730211831014926e-13,7.584855207881074e-13,1.7548506235942905e-12,7.132095025440912e-13,2.603126526033091e-12,0.0006037263373600426,4.773255446715065e-14,0.03627328690799225,7.016019283314263e-14,4.1264937502870217e-13,9.243679531450258e-13,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,1.0587911840678754e-22,0.0,4.733165431326071e-30,5.287798860239129e-07,0.0,0.0,0.0,0.0,2.6469779601696886e-23,3.1554436208840472e-30,2.524354896707238e-29,0.0,1.3877787807814457e-17,4.178844195412047e-14,3.039192485261614e-07,0.0,5.293955920339377e-23,1.0587911840678754e-22,0.0,1.0587911840678754e-22,1.3877787807814457e-17,1.6566079009641248e-29,0.0925131029510115,8.993142411552864e-14,1.4840839219467926e-06,3.970466940254533e-23,7.940933880509066e-23,1.3234889800848443e-23,0.0,5.293955920339377e-23,3.2118504555916712e-12,4.661390209216946e-13,3.810324455186839e-13,1.0088033550875487e-06,2.6469779601696886e-23,9.926167350636332e-24,2.6469779601696886e-23,0.0,1.6543612251060553e-23,0.0,3.991088949951396e-12,9.761560979134897e-13,3.2664031032150383e-12,0.0006037263373820509,6.805600032052937e-08,0.0,9.926167350636332e-24,2.6469779601696886e-23,0.0,0.0,0.0,5.048709793414476e-29,2.1175547359537402e-13,0.03627328690799271,1.38336000974789e-13,3.559137167036774e-14,8.65025070050773e-13,2.0083549803627505e-07
6,0.00017798590817293992,7.641867021221282e-05,0.00017578532236593432,8.469691806518403e-05,1.5037744925900482e-07,9.552525760765597e-08,3.401724576579046e-05,1.0071912569582073e-07,5.074774472128904e-05,7.855409752663964e-05,3.376686866583149e-08,3.24860293976248e-05,5.33531942786014e-05,6.452485071085114e-05,3.019768785788154e-08,4.1252140361190435e-05,6.709066170896443e-05,8.699313075945884e-05,3.927935243669707e-05,9.856171398314004e-08,9.907053904685987e-08,2.212412221622917e-06,3.6289969149936064e-08,3.655194693779354e-05,0.0001738112514241925,6.178667393047407e-05,3.832836471740614e-05,1.004642088873555e-07,1.952299717449663e-06,3.387431687537067e-08,3.3881317890172014e-21,0.0,1.6155871338926322e-27,3.308722450212111e-24,1.0339757656912846e-25,2.3161057151484775e-23,0.0,1.6155871338926322e-27,0.0,8.077935669463161e-28,4.0389678347315804e-28,0.0,3.3715881767661408e-21,0.0,0.0,6.462348535570529e-25,0.0,8.271806125530277e-25,1.734723475976807e-18,0.0,4.1359030627651384e-25,1.0339757656912846e-25,0.0,4.336808689942018e-19,1.6566079009641248e-28,2.3823599337674557e-28,0.00022398734937064036,1.6087072738796367e-11,0.00014278805542864564,1.4226456157708115e-11,2.0834108917095973e-08,1.79325112617369e-11,1.8157343603935397e-09,1.3921417157657778e-08,3.6178589127419126e-12,1.8566912120796073e-09,0.027732833506204056,5.022254556822302e-11,0.07514138934665102,1.3813831942411825e-11,3.3744915477020355e-12,1.1055633889866968e-11,6.617444900424222e-24,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,1.3552527156068805e-20,3.2311742677852644e-27,0.0003109885216747582,0.0,0.0,6.617444900424222e-24,0.0,1.6543612251060553e-24,3.2311742677852644e-27,0.0,8.077935669463161e-28,3.469446951953614e-18,4.6307178777685116e-11,7.860692044780216e-08,0.0,1.0164395367051604e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,0.002429960525399023,2.4752074153004018e-11,8.019526791783072e-05,2.541098841762901e-21,3.3881317890172014e-21,2.541098841762901e-21,2.541098841762901e-21,0.0,2.442918744162524e-09,1.7439915457350503e-11,3.921337353854384e-09,6.234824303352185e-06,8.470329472543003e-22,4.235164736271502e-22,2.541098841762901e-21,8.470329472543003e-22,3.1763735522036263e-22,8.077935669463161e-28,3.672529946197698e-09,1.8791200125216255e-13,2.045411509920864e-09,0.028151503572171964,5.132200887768292e-07,4.963083675318166e-24,0.0,0.0,0.0,4.963083675318166e-24,6.938893903907228e-18,1.6155871338926322e-27,1.2785877290917581e-11,0.0751413893466652,1.6270810205542402e-11,6.708094978744559e-12,7.135455246315805e-12,2.074692628972346e-08
7,5.195703857011042e-05,1.7365982445908657e-05,5.1901899617907603e-05,6.908717070759209e-05,3.314456603772179e-08,3.529975319002906e-08,3.46395701600022e-05,4.85500360545251e-08,1.6709189828328877e-05,7.679830582919585e-05,4.833668846144642e-08,3.47597399310836e-05,1.6614663438374334e-05,1.5598440577965212e-05,4.7601146107558776e-08,4.03101338743355e-05,1.6793371559178526e-05,7.159718407127801e-05,3.887454011516339e-05,4.705323530947893e-08,4.332711544197113e-08,1.2745289366848102e-05,4.456947456884408e-08,4.794612403411606e-05,5.158200303938505e-05,1.1922893782329576e-05,4.799536398020358e-05,4.60136760753395e-08,1.3104468392576129e-05,4.687661329560025e-08,0.0,2.0679515313825692e-25,8.077935669463161e-28,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.6940658945086007e-21,1.0097419586828951e-28,0.0,0.0,4.0389678347315804e-28,4.0389678347315804e-28,5.088815128426226e-21,0.0,0.0,1.0339757656912846e-25,2.0194839173657902e-28,4.1359030627651384e-25,0.0,2.68212707775144e-29,1.0339757656912846e-25,6.203854594147708e-25,3.3881317890172014e-21,0.0,1.4199496293978212e-29,4.733165431326071e-30,0.0002921759767211169,4.4965797014579345e-12,0.009537047203020734,1.7158459319266532e-12,4.626496853777046e-09,1.0104372152012895e-11,1.0341102512819117e-08,9.357753827335333e-09,1.2607000542795345e-11,4.1749168224592665e-09,0.04533083622759035,1.4083000585513407e-12,0.0028502536274298083,3.3139602966860027e-13,3.186054826437615e-11,2.889012110293841e-12,6.617444900424222e-24,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,4.9491885671291234e-05,1.6543612251060553e-24,0.0,0.0,0.0,3.308722450212111e-24,4.0389678347315804e-28,0.0,0.0,1.734723475976807e-18,5.2003037336210255e-12,1.8063480145378814e-08,4.235164736271502e-22,2.117582368135751e-22,8.470329472543003e-22,8.470329472543003e-22,2.117582368135751e-22,4.336808689942018e-19,2.0194839173657902e-28,0.009929066353885421,1.8287169366865605e-12,5.8393996510391965e-06,1.3552527156068805e-20,6.776263578034403e-21,0.0,1.3552527156068805e-20,6.776263578034403e-21,2.6136548154803765e-09,4.872160411707511e-12,1.1084338940096176e-08,0.00012664719209288898,3.3881317890172014e-21,0.0,3.3881317890172014e-21,1.0164395367051604e-20,0.0,2.4233807008389483e-27,1.1937620531737779e-08,1.7084108580501053e-11,3.346652390945892e-09,0.04493915671134982,0.00012186115324850098,0.0,0.0,1.6543612251060553e-24,0.0,6.617444900424222e-24,0.0,2.524354896707238e-29,3.977832760671893e-13,3.866893149091015e-05,6.655663823966467e-13,3.0334183766805874e-11,2.7679348806856953e-12,3.320883962027153e-08
8,0.00014737327859316174,6.255172031550886e-05,0.00014655813654674684,1.1465947196585102e-05,2.5782220598919083e-08,2.537856685110493e-08,2.991213156695048e-06,3.4941539492068324e-08,5.2084719621664055e-05,1.2435679538804877e-05,3.593193337417965e-08,2.8608948821817947e-06,5.313066854885552e-05,1.6858068494831148e-06,3.615370191604309e-08,5.667505409125409e-06,1.3193329260796525e-06,1.3158900940580808e-05,5.22863418257937e-06,3.377692160881683e-08,3.060779455836491e-08,4.2964110302321724e-05,3.2817709976541426e-08,0.0001344993008649871,0.0001449205784756395,1.1147231955144908e-06,0.00013627271009203985,3.219082873336696e-08,4.367008734975319e-05,3.496948250402746e-08,2.117582368135751e-22,8.271806125530277e-25,2.0194839173657902e-28,8.271806125530277e-25,0.0,3.308722450212111e-24,3.3881317890172014e-21,4.0389678347315804e-28,2.168404344971009e-19,4.0389678347315804e-28,1.0097419586828951e-28,2.0194839173657902e-28,3.1121843366695113e-20,8.470329472543003e-22,2.0679515313825692e-25,1.0339757656912846e-25,5.048709793414476e-29,0.0,8.673617379884035e-19,0.0,2.0679515313825692e-25,4.1359030627651384e-25,2.710505431213761e-20,4.336808689942018e-19,1.1438483125704671e-29,3.549874073494553e-30,0.00012958092777547793,1.1514225602539828e-11,0.010102543715486226,5.037586402400939e-12,3.3751627904421028e-09,1.6337456516209568e-12,6.1580448803182265e-09,4.800947636111922e-09,1.217956803756352e-12,2.996961069382737e-09,0.0010807346098718144,3.5426356369769414e-12,0.0029813223511767715,4.526286967893234e-13,5.565554497323055e-12,2.2113072737968038e-13,3.308722450212111e-24,1.3552527156068805e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,2.0194839173657902e-28,0.0001975900749455064,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,1.0097419586828951e-28,3.0292258760486853e-28,1.734723475976807e-18,1.4798392116671136e-11,1.5572933359551072e-08,0.0,4.235164736271502e-22,1.6940658945086007e-21,1.6940658945086007e-21,2.117582368135751e-21,5.421010862427522e-20,4.0389678347315804e-28,0.009405516109953407,5.178178759976159e-12,2.0777662777581767e-05,0.0,0.0,3.3881317890172014e-21,1.6940658945086007e-21,1.6940658945086007e-21,2.3355596118098797e-09,9.89774492212987e-13,7.148100378072677e-09,2.935364724788861e-05,0.0,8.470329472543003e-22,1.2705494208814505e-21,4.235164736271502e-22,0.0,1.0097419586828951e-28,5.380571846518789e-09,1.6197707302857127e-12,2.0545800655823276e-09,0.0008367059786750523,1.7892847237169477e-05,0.0,6.617444900424222e-24,0.0,1.6543612251060553e-24,0.0,0.0,4.0389678347315804e-28,1.1784594791332288e-12,0.000349084758022938,1.1657041597525549e-12,5.438273872651136e-12,3.3515012933827e-13,3.0583025970932614e-08
9,4.6926127197391276e-06,6.113572916079147e-06,4.686486423754074e-06,2.8412806661363526e-06,2.2567068690509677e-08,4.644817677019261e-09,6.245801695394493e-07,1.4374182193690704e-09,5.3833061331009035e-06,2.6939542213678666e-06,2.1930612406275093e-08,6.091921044737389e-07,5.4931526559679e-06,6.637877145743919e-07,2.3223080504581005e-08,2.1334300595555957e-06,6.902111877476582e-07,1.6329662056226725e-06,2.0806847863453657e-06,1.334371245416672e-10,1.2042786807794097e-10,5.868263457839612e-06,2.0587237678838916e-08,4.321926482985393e-06,4.568892760164404e-06,5.793374302777456e-07,4.776503042893663e-06,1.2906052832183761e-09,5.762961832211282e-06,2.1282327325770982e-08,5.293955920339377e-23,2.5849394142282115e-26,0.0,1.2924697071141057e-26,3.2311742677852644e-27,1.6543612251060553e-24,0.0,1.0097419586828951e-28,2.168404344971009e-19,0.0,1.262177448353619e-29,1.0097419586828951e-28,4.779035989025117e-22,0.0,0.0,1.6155871338926322e-27,0.0,0.0,1.0842021724855044e-19,2.524354896707238e-29,1.6155871338926322e-27,1.6155871338926322e-27,4.235164736271502e-22,2.168404344971009e-19,1.8981965531880597e-30,4.1661716556984686e-30,1.7397540501205993e-05,1.863207629048619e-13,2.5449128964262968e-05,4.660147554544953e-13,6.210092703967042e-11,1.2987511728124485e-13,1.8241764752940849e-10,9.609087511193038e-11,3.697162974198982e-13,3.3469138746603923e-11,0.0002403836968674921,2.100378792273182e-13,0.003796049975213608,4.4779529967078326e-13,4.571858138849413e-13,2.855363980684101e-14,2.0679515313825692e-25,1.6940658945086007e-21,3.3881317890172014e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,2.776390131165536e-05,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,1.8932661725304283e-29,6.310887241768095e-30,0.0,7.16648805760639e-13,1.969314375506379e-08,0.0,2.117582368135751e-22,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.006816101074833261,3.8104684789294e-13,2.993454809224318e-06,0.0,8.470329472543003e-22,0.0,0.0,0.0,5.323064517401812e-11,2.885828651201931e-14,1.557829207309144e-10,4.662482082559792e-06,1.0587911840678754e-22,2.117582368135751e-22,5.293955920339377e-23,1.0587911840678754e-22,3.1763735522036263e-22,6.310887241768095e-30,1.0162570973399203e-10,3.1640656819949353e-13,2.7217224650443863e-11,0.0005419922472667708,2.6985869195614418e-06,0.0,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,0.0,2.524354896707238e-29,2.7454656339693925e-13,0.0009116072720940483,5.143068519122395e-13,4.33293128766229e-13,4.111629301431951e-15,3.1530142858879806e-08
