,Y1Z5,Y5Z1,Y2Z1,Y1Z2,Y3Z4,Y4Z3,Y1Z4,Y4Z1,Y3Z1,Y1Z3,Y2Z3,Y3Z2,Y2Z4,Y4Z2,Y0Z4,Y4Z0,Y2Z0,Y0Z2,Y5Z4,Y4Z5,Y5Z0,Y0Z5,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y0Z1,Y1Z0,Y5Z3,Y3Z5,standard_y,Y4,X5Y2,X0Y2,X1Y5,X1Y0,Y5,Y2,Y1,X4Y3,X4Y2,X3Y5,X3Y2,X1Y4,X0Y5,X0Y1,X5Y1,X1Y2,X5Y0,Y0,X3Y1,X3Y0,X4Y1,X2Y1,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.926522186722162,0.9265221867221618,0.8614862992115147,0.8614862992115147,0.7842725419704123,0.7842725419704122,0.7442839657199809,0.7442839657199805,0.5604352660118785,0.5604352660118785,0.4949178783910771,0.49491787839107704,0.46853772940170113,0.468537729401701,0.44568579117984475,0.4456857911798446,0.43458775374134107,0.43458775374134095,0.36338618940235357,0.36338618940235357,0.25608781709102313,0.25608781709102313,0.24624977102096177,0.24624977102096174,0.12795722422850875,0.12795722422850875,0.07080892705907259,0.07080892705907255,0.06949969168348513,0.06949969168348512,2.0816681711721685e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0008003968434362705,0.0008030071686322298,0.7339450718067086,0.0007442141423422402,0.7842725419704124,0.7842725419704122,0.0006429662940830821,0.38207916721978363,0.4911615221102632,0.0004841444968017672,0.49491787839107715,0.4949178783910771,0.46853772940170113,0.468537729401701,0.44568579117984464,0.44568579117984464,0.43458775374134095,0.43458775374134095,0.0003149430410343129,0.3784780632647762,0.00022194865473322618,0.18550909421873224,0.2462497710209618,0.24624977102096182,0.00011089919896822308,0.7307283299192078,0.18444633275242905,6.116986999058899e-05,6.023466187788531e-05,0.48911356473137735,1.2484588016170584e-16,0.0,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,5.551115123125783e-17,0.0,2.7755575615628914e-17,5.551115123125783e-17,5.421010862427522e-20,1.1102230246251565e-16,1.3552527156068805e-20,5.421010862427522e-20,6.776263578034403e-21,1.3877787807814457e-17,1.3552527156068805e-20,2.710505431213761e-20,4.163336342344337e-17,5.759824041329242e-20,1.3877787807814457e-17,1.6940658945086007e-20,1.6940658945086007e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0006779876869981035,0.000680198800593109,0.7339450582754349,0.0006303973199490358,0.005745693740430194,0.005764432106606805,0.00013587644699752683,0.002808295687288781,0.0035983200862943097,0.00013274719524338226,0.027915833577401523,0.003625839747945535,0.024758000525144597,0.0034437695902679068,0.2002431312076443,0.003275807001582463,0.43458775374134095,0.43458775374134107,0.0002159216375358292,0.0027818283013565422,0.0001880048082259861,0.1855090867308004,0.0018040613335547416,0.1979752353433445,9.393876551987516e-05,0.7307284210200187,0.18444635983330993,5.181482037190996e-05,0.00021488001368265657,0.003583316943234189,1.2532699487574628e-16,2.168404344971009e-19,0.0,5.551115123125783e-17,6.938893903907228e-18,1.7112712512497037e-20,0.0,1.1102230246251565e-16,6.776263578034403e-21,1.3877787807814457e-17,1.3010426069826053e-18,4.235164736271502e-22,4.336808689942018e-19,0.0,5.421010862427522e-20,2.6456544711896037e-20,1.3877787807814457e-17,1.3552527156068805e-20,3.3881317890172014e-21,1.3877787807814457e-17,9.26442286059391e-23,2.168404344971009e-19,5.293955920339377e-23,1.0164395367051604e-20,1.0587911840678754e-22,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2510185892485763e-09,2.6526015848861845e-05,2.984941670244835e-05,1.1632051451563836e-09,0.00012689966899322934,0.00012731352545212012,2.506979961088792e-10,1.378787813789049e-05,3.4748695132910814e-07,2.449713288301913e-10,1.1348193075980347e-06,8.661444459093757e-07,1.007445252582423e-06,1.423674420358432e-05,0.20023650439348337,7.234963138766129e-05,1.7674608494433017e-05,0.6184346044071827,9.764476988451986e-06,1.4125948700681491e-05,8.502067317122206e-06,0.6172759953947892,3.984458559993483e-05,0.19798722916936923,2.6412214075575145e-05,2.9718607410464515e-05,0.617621472973182,9.560837862818187e-11,9.717758800460352e-06,4.1934936347207007e-07,1.6940594321600651e-21,6.776263578034403e-21,1.0339757656912846e-25,3.3881317890172014e-21,0.0,3.8370194429950014e-27,1.6940658945086007e-21,0.0,6.462348535570529e-27,1.3877787807814457e-17,4.1359030627651384e-25,4.1359030627651384e-25,8.271806125530277e-25,0.0,0.0,5.879222554431157e-26,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,1.4199496293978212e-29,6.776263578034403e-21,0.0,4.235164736271502e-22,3.1554436208840472e-30,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.3822801641527197e-21,0.0,0.0,0.0,0.0,0.0,0.0
4,9.449318714437082e-11,1.7290077802203745e-05,1.0935942158715996e-08,8.066228242178805e-11,7.098355877132246e-06,7.12150566507545e-06,1.8935971000392037e-11,3.249474640571173e-06,2.1948666548299884e-06,1.8503420382733662e-11,4.15764090295644e-10,2.173076128652085e-06,3.6909819722042824e-10,3.237479276377717e-06,0.00047860633584657767,3.2532374088178842e-06,6.475453041975296e-09,0.0014781856373312398,4.827414763583453e-06,3.217493955890302e-06,1.721862639885282e-05,0.001475416324577981,2.1804852050878154e-06,0.00047323012805535554,1.724743503378783e-05,1.0888017514738187e-08,0.0014762420867960669,8.035292820506696e-11,4.804318066945837e-06,2.1836488951028033e-06,1.105377996166862e-19,0.0,0.0,8.470329472543003e-22,0.0,1.0751311321547305e-29,1.6940658945086007e-21,0.0,0.0,2.0816681711721685e-17,0.0,1.2924697071141057e-26,6.310887241768095e-30,2.311115933264683e-33,0.0,4.9611955367415196e-31,2.117582368135751e-22,8.271806125530277e-25,1.6543612251060553e-24,1.0842021724855044e-19,2.465190328815662e-32,8.271806125530277e-25,4.930380657631324e-32,1.6543612251060553e-24,2.465190328815662e-32,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0
5,3.420075912064571e-12,2.4945355339743636e-06,2.1767622824756404e-09,2.913457920869403e-12,2.5729324716477703e-06,2.5785759990354653e-06,6.7963427594365e-13,1.1661374269842446e-06,7.885401105591334e-07,6.642386974963939e-13,5.1380216910441786e-11,7.806967188696559e-07,4.5638700964016554e-11,1.1618010392035845e-06,7.687228230455672e-07,1.1731195233051146e-06,2.1731230997284174e-09,9.508149651505747e-07,6.898688405681406e-07,1.1546897963550779e-06,2.480024837387028e-06,9.737868973739253e-07,7.860241702630886e-07,7.601065740890061e-07,2.4883575380015637e-06,2.16816404773537e-09,9.833414710604322e-07,2.891200393613113e-12,6.865698490618304e-07,7.845068859721475e-07,1.592323688906537e-22,0.0,3.944304526105059e-31,2.117582368135751e-22,5.293955920339377e-23,1.5238732605867872e-32,2.117582368135751e-22,4.1359030627651384e-25,1.0097419586828951e-28,6.938893903907228e-18,7.888609052210118e-31,8.077935669463161e-28,3.944304526105059e-31,3.009265538105056e-36,0.0,1.1408821547611954e-31,0.0,4.0389678347315804e-28,0.0,1.0587911840678754e-22,7.703719777548943e-34,4.0389678347315804e-28,0.0,3.0292258760486853e-28,2.8888949165808538e-34,7.131495182489219e-07,1.2657168915638683e-12,9.510829931218605e-13,0.0014512352008300413,1.5881867761018131e-22,1.3503693584178115e-15,1.6510516494676131e-15,1.493836771621021e-15,1.340813484338149e-07,1.934689598751062e-18,2.0454204773243003e-18,7.451311512633473e-13,1.0888422521998167e-12,1.0252258605719009e-12,1.495156410393941e-12,1.3921147063595358e-07,1.4271439850150424e-15,0.0,1.3234889800848443e-23,2.6469779601696886e-23,0.0,0.0,4.0389678347315804e-28,2.0194839173657902e-28,2.84533085423283e-07,5.293955920339377e-23,1.3234889800848443e-23,0.0,0.0,0.0,0.0,2.0194839173657902e-28,1.7561923352721948e-12,2.458806626183503e-07,0.0,1.3234889800848443e-23,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,1.5220870645831727e-12,0.001451235201028907,2.2190678102520657e-07,2.5849394142282115e-26,8.885729236409477e-27,1.0501316370302109e-26,5.169878828456423e-26,5.169878828456423e-26,3.944304526105059e-31,3.944304526105059e-31,0.0,1.0587911840678754e-22,1.4023485192460342e-15,1.775391088192935e-15,1.670162577526594e-15,2.558035980304103e-10,2.524354896707238e-29,1.262177448353619e-29,6.310887241768095e-30,7.573064690121713e-29,2.524354896707238e-29,1.3408134843411623e-07,3.1123973033036225e-18,3.310580517116698e-18,7.451311522438374e-13,5.665808669410141e-13,0.0,3.308722450212111e-24,0.0,9.926167350636332e-24,0.0,8.077935669463161e-28,8.077935669463161e-28,1.3668757396078609e-12,1.849783539997945e-12,2.3261666152656017e-12,1.3921147063428212e-07,1.4262199117082565e-15,3.891577380075459e-08
6,2.4307986552148694e-12,1.033853952500852e-06,5.036627663795159e-10,2.3207682758569638e-12,1.034357757904221e-05,1.285708790997141e-06,2.5373461315562344e-12,7.766567364669204e-07,1.0120731108085459e-05,2.4767273674213746e-12,4.817397429804049e-10,1.02821792866557e-05,4.713411751634279e-10,7.751325353598922e-07,8.465495708754399e-07,7.274809945741563e-07,5.001268274174811e-10,9.945410741119554e-07,1.0787302244266203e-06,7.955121293653863e-07,1.024366073993229e-06,9.21417931824838e-07,1.0140283814138853e-05,7.917231449496335e-07,1.023450586201699e-06,4.951970558502894e-10,9.067575966397361e-07,2.323772569894378e-12,1.0873614913949208e-06,1.0143522548406986e-05,1.6941175932968852e-21,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,8.447384523653155e-33,0.0,5.169878828456423e-26,0.0,0.0,3.944304526105059e-31,1.6155871338926322e-27,0.0,2.8888949165808538e-34,5.048709793414476e-29,8.500422828762257e-33,3.308722450212111e-24,0.0,8.077935669463161e-28,5.293955920339377e-23,0.0,0.0,3.851859888774472e-33,1.6155871338926322e-27,0.0,1.7730432252334828e-05,8.380815531197309e-11,3.738532583710705e-11,6.840986748878671e-07,1.6940658945086007e-21,8.222438832824005e-16,1.4294520688226849e-15,4.465637628763509e-15,6.954720227755798e-08,2.5446435606529445e-17,2.877879636289761e-17,1.0436485601151276e-11,2.7293691915684237e-12,2.5868358048344486e-11,9.606140993449068e-11,6.931070396672559e-07,1.0690851803072993e-16,0.0,2.117582368135751e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.0194839173657902e-28,1.8282410394396199e-06,2.117582368135751e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.6155871338926322e-27,0.0,8.664362146334336e-11,1.0850923670989393e-06,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,0.0,0.0,3.738750205325361e-11,6.840986760285915e-07,8.715312974792276e-06,2.5849394142282115e-26,2.5849394142282115e-26,2.5849394142282115e-26,0.0,0.0,9.860761315262648e-32,3.944304526105059e-31,3.944304526105059e-31,1.0587911840678754e-22,1.528852904100745e-15,1.4907919552343975e-15,3.582398514257597e-15,3.547507442268083e-10,0.0,1.262177448353619e-28,5.048709793414476e-29,2.524354896707238e-29,1.262177448353619e-29,6.954720227394509e-08,2.7418234434515772e-17,4.407556680157421e-18,1.0436485602093183e-11,1.809361827291232e-13,4.235164736271502e-22,0.0,8.470329472543003e-22,4.235164736271502e-22,8.470329472543003e-22,3.2311742677852644e-27,0.0,5.028180125746273e-12,3.128436218486947e-11,1.5450982897308669e-10,6.931070390653486e-07,1.2041780933717988e-16,6.1021408026844034e-06
7,3.0238686289711793e-08,5.172833035101224e-08,1.2325431431996451e-08,3.024169239065896e-08,4.96066407824871e-08,1.6196314582796833e-08,2.9870984300191797e-08,1.3895760602979685e-08,4.64371893406741e-08,2.799623887966252e-08,1.2140387635406918e-08,4.790608461057383e-08,1.1177079557201596e-08,1.3329222524480153e-08,6.857200563183248e-08,1.3652769849732644e-08,1.2338763284772174e-08,6.867413580957903e-09,5.071918229621431e-08,1.2851203186763413e-08,5.075080564931614e-08,3.593253611884778e-08,4.6955298434427576e-08,8.66503538267656e-08,5.038244697035246e-08,1.1712455112785142e-08,4.6912599225590714e-08,3.00461066210647e-08,5.162716464451829e-08,4.6378138801463234e-08,1.6543612251060553e-24,1.6543612251060553e-24,7.888609052210118e-31,6.617444900424222e-24,3.101927297073854e-25,3.3511181032337904e-30,6.617444900424222e-24,0.0,0.0,0.0,2.3665827156630354e-30,7.888609052210118e-31,3.143117669239969e-31,3.944304526105059e-31,7.888609052210118e-31,1.967530031186e-30,4.1359030627651384e-25,3.1554436208840472e-30,2.3665827156630354e-30,3.308722450212111e-24,1.9721522630525295e-31,2.7610131682735413e-30,3.944304526105059e-31,1.262177448353619e-29,0.0,2.442585428229853e-07,2.716841268810083e-14,1.781453190373514e-14,6.939773018525361e-05,0.0,6.48664002760853e-15,4.174925786519853e-15,1.3774684767217288e-16,1.8207293381392247e-09,9.20514919944719e-16,7.46944329809476e-15,2.1008949769115954e-14,9.76804113203617e-14,2.357952033863532e-14,2.20429032530591e-14,1.6279093538559e-08,2.3849855970042535e-15,0.0,6.617444900424222e-24,0.0,0.0,0.0,7.888609052210118e-31,7.888609052210118e-31,6.694018684859029e-08,0.0,0.0,6.617444900424222e-24,0.0,0.0,3.1554436208840472e-30,6.310887241768095e-30,3.089423976720585e-14,9.279460090061176e-08,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,3.618915179919496e-25,0.0,1.7513583261638393e-14,6.9397730180507e-05,1.5751352421046687e-09,0.0,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,9.860761315262648e-32,3.308722450212111e-24,3.583982093991962e-15,4.355875084228554e-15,5.59323526761281e-15,1.0066142748426442e-07,1.9852334701272664e-23,6.617444900424222e-24,3.3087224502121107e-23,6.617444900424222e-24,6.617444900424222e-24,1.820737586408696e-09,1.5045342057938128e-15,1.7894460713404945e-14,2.1485401122860867e-14,1.5594376352308414e-07,6.617444900424222e-24,6.617444900424222e-24,0.0,9.926167350636332e-24,9.926167350636332e-24,1.5777218104420236e-30,7.888609052210118e-30,1.26960751537792e-13,9.552490345612417e-14,3.655841822579279e-15,1.627911182088403e-08,5.104640087708246e-15,3.6625926994280066e-08
8,4.4910823117806196e-07,3.940751282754702e-07,5.127531263286967e-09,4.487097608029364e-07,4.868236795047602e-08,1.2446143190846178e-07,4.5367986815936535e-07,1.243666376727191e-07,4.5361268270623345e-08,4.35013308149304e-07,5.333825956874875e-09,4.7838396082018546e-08,1.3194995695298038e-08,1.2659343891643136e-07,1.1455283317155295e-07,1.239982571478391e-07,4.365042329445135e-09,1.2747499709434447e-07,3.6993863760710575e-07,1.2142342479514261e-07,3.916899534996645e-07,9.448357604010109e-08,4.83746527209306e-08,1.1835941135746454e-07,3.930850985838368e-07,1.2273193780747222e-09,9.33919984016777e-08,4.508122462126428e-07,3.748443008402886e-07,4.6407548687546135e-08,1.5592354546624572e-22,1.3234889800848443e-23,1.262177448353619e-29,1.0587911840678754e-22,6.617444900424221e-23,2.6870574584090715e-30,0.0,7.031035206700735e-24,1.0587911840678754e-22,1.0842021724855044e-19,6.310887241768095e-30,5.5220263365470826e-30,7.888609052210118e-31,1.5777218104420236e-30,5.048709793414476e-29,1.318876825916379e-29,7.940933880509066e-23,0.0,1.262177448353619e-29,3.3087224502121107e-23,9.466330862652142e-30,0.0,2.3665827156630354e-30,1.5777218104420236e-30,3.1554436208840472e-30,8.758411232181191e-08,1.6197822837860323e-13,1.5906568735903058e-14,3.1891817660286196e-06,3.308722450212111e-24,1.7397005210435045e-13,5.587559414376131e-14,1.9349782660923137e-14,5.53510039191897e-07,2.0260222531441794e-14,1.20311713621428e-14,3.131353996083321e-13,1.7396667446139512e-13,2.8355224359470163e-14,1.2646108530657464e-14,3.8437933016693533e-07,8.451766078826576e-14,1.6543612251060553e-24,1.6543612251060553e-24,5.790264287871194e-24,4.963083675318166e-24,4.963083675318166e-24,0.0,1.262177448353619e-29,7.137322427165776e-09,3.639594695233322e-23,3.3087224502121107e-23,3.639594695233322e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.524354896707238e-29,6.310887241768095e-30,1.709065537203117e-13,4.498748351938924e-08,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,5.421010862427522e-19,2.915442722304312e-14,0.0007373460014674065,5.971804467130472e-08,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,7.940933880509066e-23,7.940933880509066e-23,1.262177448353619e-29,6.310887241768095e-30,2.3665827156630354e-30,1.0587911840678754e-22,1.1124487985714816e-13,5.4270121551144174e-14,2.257760965015522e-15,3.092806531403707e-07,1.3234889800848443e-23,2.6469779601696886e-23,4.632211430296955e-23,1.3234889800848443e-23,1.9852334701272664e-23,5.535100000680546e-07,7.517341215624704e-15,6.085911546414051e-14,3.567471007524165e-13,1.5271032087801854e-07,2.6469779601696886e-23,0.0,0.0,5.293955920339377e-23,2.6469779601696886e-23,9.466330862652142e-30,6.310887241768095e-30,2.3301656381266897e-13,1.654134685551214e-13,5.382861833187749e-14,3.84379290124906e-07,1.6445866214752503e-13,4.719750674601055e-07
9,2.223907870372803e-08,1.7120157965508096e-06,3.2348591832355747e-09,2.221697250257247e-08,6.167522541317693e-07,1.2727586144771107e-06,2.2175841626622936e-08,1.2630736856599206e-06,6.196628226825142e-07,2.1751666115870363e-08,3.2477799284778405e-09,6.212336363386904e-07,2.879451799390978e-09,1.2442427609244445e-06,1.5258356036239022e-06,1.2632724533101246e-06,3.2153987165700604e-09,1.5267707696692207e-06,1.5408480776533486e-06,1.1421452955760613e-06,1.692889491088593e-06,1.4900737507017213e-06,6.13110806857257e-07,1.4753753176740574e-06,1.6894556939728019e-06,2.9422429726348955e-09,1.5152268302168066e-06,2.2323719474725205e-08,1.5906236721205825e-06,6.11444692753862e-07,3.157761988421183e-22,0.0,4.733165431326071e-30,1.2705494208814505e-21,1.0587911840678754e-22,1.2079432611196743e-30,2.117582368135751e-22,2.0679515313825692e-25,1.6543612251060553e-24,6.505213034913027e-19,9.466330862652142e-30,4.0389678347315804e-28,2.9582283945787943e-31,1.5284180038657104e-30,2.0194839173657902e-28,2.9582283945787943e-31,1.0587911840678754e-22,1.8932661725304283e-28,0.0,1.0587911840678754e-22,3.1554436208840472e-30,8.077935669463161e-28,7.888609052210118e-31,1.135959703518257e-28,3.1554436208840472e-30,1.6238520760329016e-07,4.499121571944021e-12,5.114653641575774e-13,0.0015947632171242748,0.0,3.846435073867597e-14,2.8175259213677947e-14,6.31093384124298e-15,3.1908913301847577e-06,7.755071110610585e-15,1.6629080053040845e-14,5.4119009280487584e-12,3.747638677554763e-12,1.8888245676554587e-12,4.285090950610726e-12,1.5404591963968691e-06,6.116692179972323e-14,5.293955920339377e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.5146129380243427e-28,1.0097419586828951e-28,2.8615448656325857e-07,2.117582368135751e-22,3.1763735522036263e-22,1.0587911840678754e-22,3.1763735522036263e-22,3.1763735522036263e-22,1.0097419586828951e-28,4.0389678347315804e-28,5.557035708465992e-12,1.1596219335766415e-06,5.293955920339377e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,7.589415207398531e-19,1.358629360461174e-13,2.63401653557223e-06,2.4514955631873413e-07,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,7.888609052210118e-30,3.1554436208840472e-30,7.888609052210118e-31,8.470329472543003e-22,2.5524879406476154e-14,2.755679630944263e-14,2.6395323062198713e-15,1.4654838895479161e-08,2.8434333556510326e-25,2.5849394142282115e-25,3.101927297073854e-25,2.8434333556510326e-25,3.360421238496675e-25,3.190891325019218e-06,1.0889658598774619e-15,8.494935847592957e-15,5.41201674922162e-12,8.542974844284929e-10,0.0,2.117582368135751e-22,0.0,2.117582368135751e-22,0.0,4.0389678347315804e-28,8.077935669463161e-28,4.527879038904734e-12,1.7718508436502608e-12,4.637575944301555e-12,1.5404591869308628e-06,6.654567127001228e-14,1.5440499052352518e-06
