,Y0Z4,Y4Z0,Y5Z1,Y1Z5,Y3Z5,Y5Z3,Y0Z5,Y5Z0,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y4Z2,Y2Z4,Y0Z3,Y3Z0,Y2Z0,Y0Z2,Y3Z2,Y2Z3,Y4Z3,Y3Z4,Y1Z4,Y4Z1,Y0Z1,Y1Z0,Y5Z4,Y4Z5,Y5Z2,Y2Z5,standard_y,Y4,Y2,X4Y3,X2Y3,X5Y4,X1Y5,Y5,Y3,X4Y5,X4Y2,X3Y5,X3Y1,X4Y1,X2Y1,X1Y0,X5Y1,X4Y0,X2Y4,X1Y4,X1Y3,Y1,X3Y0,X2Y0,X0Y4,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y3,X0Y2,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9688489275020788,0.9688489275020786,0.9131247180206459,0.9131247180206459,0.8417777131129891,0.841777713112989,0.8119872598320188,0.8119872598320186,0.7901674894018722,0.7901674894018722,0.6800447423803837,0.6800447423803836,0.5827558773717127,0.5827558773717127,0.5051001481125371,0.505100148112537,0.4898973255114567,0.48989732551145665,0.43348309003980107,0.433483090039801,0.3071740013389854,0.3071740013389854,0.15658716680895068,0.15658716680895063,0.14472055263366848,0.14472055263366845,0.12427536012050527,0.12427536012050519,0.0994754150344728,0.09947541503447278,2.3592239273284576e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,3.469446951953614e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001822885966338365,0.0018288309237758102,0.9131247180206459,0.913124718020646,0.8417777131129889,0.841777713112989,0.0015277512714077447,0.6881161007317775,0.7901674894018722,0.7901674894018722,0.6800447423803835,0.6800447423803837,0.0011000290543720557,0.09445192482336276,0.0009503442130690679,0.19892521887134648,0.09096315988577189,0.0009217401539824857,0.4334830900398011,0.4334830900398011,0.0005798316916932164,0.19628332719125763,0.012337312429312623,0.00029557905757813364,0.0002722912282277166,0.011357320196789207,0.6850709411293192,0.00023458623444806102,0.0994754150344728,0.09947541503447277,4.8599362381662736e-17,5.421010862427522e-20,0.0,0.0,0.0,5.421010862427522e-20,0.0,5.551115123125783e-17,5.551115123125783e-17,1.0842021724855044e-19,1.0842021724855044e-19,5.551115123125783e-17,1.734723475976807e-18,4.0657581468206416e-20,6.938893903907228e-18,5.421010862427522e-20,1.3444106938820255e-17,6.938893903907228e-18,5.421010862427522e-20,0.0,4.85722573273506e-17,4.85722573273506e-17,5.421010862427522e-20,5.421010862427522e-20,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00010967508461840112,0.00011003276673458651,0.000585352656791455,0.0005834498583505057,0.1639437228060308,0.0005396161237060964,7.558880381854154e-05,0.0004411122063429114,0.6910154582072221,0.0005048851494941933,0.15899644222403408,0.0004345211566213125,6.61839423029277e-05,0.09445105801830389,5.7178059357340414e-05,0.1989246753697505,0.09096419099110009,5.545707808989873e-05,0.4334830900398008,0.4334830900398008,3.488593967214732e-05,0.19628422089559266,7.8828813276195e-06,3.715554881933418e-06,7.523672995230513e-05,7.257046468480246e-06,0.0004391611885450912,3.611858805787542e-06,6.376806730419134e-05,0.6881233251268213,1.38815994560771e-17,0.0,0.0,0.0,2.7755575615628914e-17,1.6543612251060553e-24,5.551115123125783e-17,0.0,1.3877787807814457e-17,6.617444900424222e-24,0.0,0.0,1.2705494208814505e-20,1.2407709188295415e-24,1.9693516023662483e-20,1.2407709188295415e-24,5.551115123125783e-17,0.0,1.0164395367051604e-20,0.0,6.776263578034403e-21,9.740878893424454e-21,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0
3,3.888447182204308e-05,3.9011285311327816e-05,4.950920547222631e-05,1.414773014139387e-08,0.5946130046261173,5.120042393592792e-05,4.633370299953983e-05,4.185407172422896e-05,0.00017602254039548104,1.2242661036263423e-08,0.5910705710278452,1.053644623718734e-08,2.2151977593016655e-05,2.405954161959935e-05,2.027204853003214e-05,0.19892467364338545,2.3171332619866572e-05,4.624979615259262e-05,0.5919628496639222,0.00011042125910550079,1.2368546082156488e-05,0.19628422373433313,1.9114730908072497e-10,2.2071417158198412e-05,4.627259258156496e-05,1.759718363893809e-10,4.16689535239739e-05,2.203215000599575e-05,4.9308991834953865e-05,0.00017528587258530784,5.551792814753306e-17,6.776263578034403e-21,0.0,3.3881317890172014e-21,6.776263578034403e-21,1.0339757656912846e-25,6.776263578034403e-21,0.0,5.551115123125783e-17,4.1359030627651384e-25,4.1359030627651384e-25,0.0,3.101927297073854e-25,9.466330862652142e-30,1.2705494208814505e-21,7.494178599599612e-30,6.776263578034403e-21,0.0,0.0,0.0,1.0339757656912846e-25,6.526972020926234e-25,3.3881317890172014e-21,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.6940658945086007e-21,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0
4,2.2327630448093817e-05,2.240044729738886e-05,5.76570404701951e-09,3.1819143689526465e-11,0.003649140618544956,5.962658653174383e-09,1.5002772931854632e-05,4.874208526572866e-09,0.00013184256348448598,1.0685119289591556e-10,0.00362740071285922,3.1114752046130854e-11,5.686856615165284e-06,1.1101834522343832e-05,1.4877726825917411e-05,0.0012208009031297233,1.069198682545211e-05,1.5029901361265989e-05,0.0036328765844781986,0.00013156986840736257,5.507519856483256e-06,0.0012045964623219412,1.6682907256741926e-12,5.617662453481533e-06,1.5005398337239864e-05,1.535842634128657e-12,4.852650180569631e-09,5.5721039657135205e-06,5.742387908664868e-09,0.00013166772886521658,2.1260444242875554e-19,3.3881317890172014e-21,0.0,0.0,1.3234889800848443e-23,0.0,2.6469779601696886e-23,8.271806125530277e-25,2.168404344971009e-19,1.262177448353619e-29,2.0679515313825692e-25,0.0,2.01159530831358e-29,4.930380657631324e-32,1.6543612251060553e-23,2.967135820571585e-32,0.0,5.551115123125783e-17,2.0679515313825692e-25,9.860761315262648e-32,3.155443620884047e-29,1.5146129380243427e-28,1.3234889800848443e-23,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,0.0,0.0,1.402317740756956e-32,0.0,0.0,0.0,0.0,0.0,0.0
5,3.935849763317345e-06,3.970678227363678e-06,2.75719703225721e-09,8.156663419739958e-13,7.872283860846936e-06,2.7565634355625402e-09,2.637513735476313e-06,1.1252262182903033e-09,6.939634960442874e-06,2.729724286035702e-12,1.3544995623835632e-05,7.805581378056152e-13,1.0031297053545937e-06,5.777034633181061e-07,2.5944876865605506e-06,3.853153617883164e-06,5.564967673275427e-07,2.6422366440738327e-06,8.167414198059772e-06,6.920043830223867e-06,9.606033619799845e-07,3.802166611791252e-06,4.235273391985018e-14,9.910333747431372e-07,2.637953906648437e-06,3.8991757530987645e-14,1.120259631601418e-09,9.83054236784253e-07,2.756225818253097e-09,6.930344562044874e-06,2.011496454575825e-21,1.0587911840678754e-22,8.470329472543003e-22,0.0,0.0,1.9721522630525295e-31,4.1359030627651384e-25,2.0679515313825692e-25,8.470329472543003e-22,0.0,0.0,0.0,1.0477058897466563e-31,2.8888949165808538e-34,3.308722450212111e-24,1.3969574865172065e-34,4.1359030627651384e-25,2.7755575615628914e-17,2.4233807008389483e-27,3.851859888774472e-34,1.9721522630525295e-31,0.0,8.077935669463161e-28,8.077935669463161e-28,2.7755575615628914e-17,1.1304507175724633e-06,8.031023138948246e-16,3.0929227858236574e-08,6.4316582719627114e-12,8.304882951381066e-16,4.315275475766742e-12,1.5429901026347486e-09,2.316527235358578e-09,1.5810248142468718e-18,1.0187564850728817e-16,1.8323296126951908e-08,5.270617552877641e-16,0.016863345080708733,8.276954888958104e-12,1.926165819184952e-12,1.7324846707688286e-18,2.117582368135751e-22,5.169878828456423e-26,5.169878828456423e-26,0.0,5.169878828456423e-26,5.169878828456423e-26,0.0,3.944304526105059e-31,2.9582283945787943e-31,5.425874087377502e-10,0.0,7.940933880509066e-23,0.0,0.0,0.0,3.0163790114473204e-15,4.120539380382997e-07,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,5.293955920339377e-23,3.2311742677852644e-27,1.6543612251060553e-24,3.0929227777050504e-08,1.6491726214643392e-11,1.3132182369313767e-06,5.293955920339377e-23,5.293955920339377e-23,0.0,5.293955920339377e-23,1.3234889800848443e-22,7.888609052210118e-31,8.467149398208529e-16,6.477204588903141e-12,1.5410482004172795e-09,7.892506205002456e-07,6.902532920683853e-31,1.262177448353619e-29,1.0846837446788912e-30,2.5637979419682884e-30,1.262177448353619e-29,0.0,2.316527235358836e-09,2.8629536142134224e-18,2.349597647614624e-16,1.8323296126993777e-08,2.3794081105975714e-13,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,5.293955920339377e-23,0.0,7.888609052210118e-31,0.0,0.0,1.0537131360770985e-34,2.5743046010197834e-15,0.016863345081402022,1.4140980341216295e-11,6.5244792864349146e-12,2.807272391984488e-18,5.60507027170408e-07
6,3.770725279803219e-05,1.2635503310061231e-05,1.2250795467317878e-09,1.5219073082486168e-11,3.260277841031847e-05,1.319552965037946e-09,3.772521581147974e-05,1.3632668755236883e-09,1.3688533944254057e-05,3.1754279277785217e-11,2.9602781531735604e-05,1.3106182325529213e-11,1.3441559850967866e-05,1.3485839905038697e-05,3.746945269148283e-05,3.014923053768328e-05,1.3639011202416974e-05,3.765074612868981e-05,3.0031413887023403e-05,1.3666812794611764e-05,1.324483335612909e-05,3.105479581080688e-05,1.566357226367268e-11,1.3465931278018806e-05,3.764616069103159e-05,1.5413207912708036e-11,1.3537120246388758e-09,1.315120924307345e-05,1.2162875380630608e-09,1.3392851660883479e-05,5.082300273308804e-21,8.470329472543003e-22,8.470329472543003e-22,2.0679515313825692e-25,2.0679515313825692e-25,3.1554436208840472e-30,0.0,1.0339757656912846e-25,3.3881317890172014e-21,3.1554436208840472e-30,2.5849394142282115e-26,0.0,0.0,9.860761315262648e-32,1.3234889800848443e-23,1.883800226853765e-32,8.271806125530277e-25,2.168404344971009e-19,1.2924697071141057e-26,4.930380657631324e-32,4.930380657631324e-32,8.077935669463161e-28,4.1359030627651384e-25,0.0,8.673617379884035e-19,5.035596642135129e-05,1.8442016209092428e-14,4.45602670940638e-07,5.456186084801304e-10,2.3583548729944365e-14,1.7537706353681827e-09,1.6967699401314556e-09,1.0840014787697868e-09,1.1811473281985783e-15,4.438362763087993e-15,6.601350500061068e-07,8.43769493474732e-15,3.7499959300993095e-05,3.597946583295074e-10,2.118700432029508e-10,1.363159119093995e-15,3.3881317890172014e-21,8.077935669463161e-28,1.6155871338926322e-27,1.6155871338926322e-27,1.6155871338926322e-27,0.0,2.6469779601696886e-23,1.5777218104420236e-30,3.944304526105059e-31,1.8845246269134754e-11,8.470329472543003e-22,1.6940658945086007e-21,0.0,8.470329472543003e-22,8.470329472543003e-22,8.674024507557275e-15,7.599758133755135e-06,3.3881317890172014e-21,3.3881317890172014e-21,1.0164395367051604e-20,3.3881317890172014e-21,3.3881317890172014e-21,1.0339757656912846e-25,4.1359030627651384e-25,4.456025624243905e-07,1.4705348482157087e-09,3.615655550124553e-05,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,5.082197683525802e-21,5.082197683525802e-21,3.944304526105059e-31,1.1678011684292263e-14,1.6394878691220687e-09,1.1235910693454233e-09,2.912847966449648e-05,4.0389678347315804e-28,6.058451752097371e-28,4.0389678347315804e-28,0.0,4.0389678347315804e-28,0.0,1.084001478752541e-09,5.2727588936542146e-17,1.0192386234897974e-15,6.601350500113279e-07,6.7663476994045516e-12,1.6940658945086007e-21,3.3881317890172014e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,4.1359030627651384e-25,1.2924697071141057e-26,3.117599097476838e-33,9.577641482110532e-16,3.749995928756911e-05,3.819294900454849e-09,4.979605579249724e-11,1.1915737701579752e-15,2.252883895704442e-05
7,1.20997182992624e-07,4.123565522744728e-08,2.412886826309681e-08,5.069082419479162e-09,8.192288549041555e-08,2.4091897254682368e-08,1.2068398383925093e-07,2.4073742170619132e-08,2.355394613220393e-09,5.143403447954182e-09,7.275838766115432e-08,4.5051136474065095e-09,4.3449695794067336e-08,1.9097422417380104e-09,1.1811353836476933e-07,7.442039284161661e-08,2.327960236965771e-09,1.2006335312638707e-07,7.633445535470657e-08,2.378638036012585e-09,4.322293838028577e-08,7.755271811747363e-08,4.997081064012329e-09,4.385749839876919e-08,1.1995643898706917e-07,4.959323060899327e-09,2.348390898443922e-08,4.21040951627264e-08,2.3687811430672158e-08,2.2468633215032694e-09,2.4608623223452573e-23,3.308722450212111e-24,6.203854594147708e-25,1.5777218104420236e-30,0.0,0.0,6.902532920683853e-31,0.0,6.617444900424222e-24,7.888609052210118e-31,7.888609052210118e-31,8.271806125530277e-25,1.9721522630525295e-31,1.9721522630525295e-31,8.271806125530277e-25,4.5981577422245256e-32,3.944304526105059e-31,0.0,3.944304526105059e-31,0.0,1.1832913578315177e-30,8.271806125530277e-25,6.310887241768095e-30,9.860761315262648e-32,4.336808689942018e-19,1.6233859156157928e-07,4.2659778966431126e-16,1.394734283866509e-08,1.478917949421477e-15,2.093884908943913e-14,2.0842060089513396e-16,1.3490305305163785e-15,6.326276620678153e-15,1.3007246235185116e-15,1.2142683691965051e-14,2.2898783491692275e-08,2.5098041899920995e-15,4.947829186243158e-05,3.1033078598276146e-14,4.15213234063591e-15,5.8107771684787116e-15,1.3234889800848443e-23,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,1.9721522630525295e-31,1.0143876951192143e-07,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,5.261703737544816e-15,6.932955830191567e-08,1.3234889800848443e-23,6.617444900424222e-24,9.926167350636332e-24,0.0,6.617444900424222e-24,7.888609052210118e-31,1.9721522630525295e-31,1.3947356759322811e-08,1.2597513468787766e-14,5.8185428568299675e-08,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.5777218104420236e-30,2.0294306292763292e-14,1.2217366879580263e-15,6.294539235790115e-15,5.8216469798883886e-08,1.6543612251060553e-24,6.617444900424222e-24,1.6543612251060553e-24,0.0,4.963083675318166e-24,8.271806125530277e-25,5.950893255593605e-15,2.129864041213217e-15,1.755204476198184e-14,2.2898783455120324e-08,4.6629608728402425e-08,6.617444900424222e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,3.944304526105059e-31,6.310887241768095e-30,1.9721522630525295e-31,2.559801637333685e-31,5.198319286280802e-15,4.9478291867085936e-05,6.8519096571373e-15,1.7300976704064484e-15,3.642733505578937e-15,5.509038621124445e-08
8,1.3500456193042266e-07,7.667651990563878e-08,3.550356154617654e-08,7.754351118181134e-09,1.2683735763625217e-07,3.5399416380113e-08,1.3385598569560527e-07,3.5413032613077045e-08,3.757802414562056e-10,7.862911134316698e-09,1.0820039722657344e-07,6.655909553705442e-09,7.74733618170672e-08,1.5960849814853928e-09,1.3111586402480817e-07,1.1101046577652357e-07,2.91928396900751e-10,1.3245783081586581e-07,1.1680165458085068e-07,1.810740918360985e-10,7.897590743352177e-08,1.1826971972668271e-07,7.580739338562179e-09,7.969168134657251e-08,1.3264710246223277e-07,7.550687883661011e-09,3.405534919831982e-08,7.510851297680123e-08,3.4618525332605206e-08,3.753509603237196e-10,5.0561414942303817e-23,6.617444900424222e-24,3.412120026781239e-24,1.5777218104420236e-30,7.888609052210118e-31,3.944304526105059e-31,6.902532920683853e-31,6.617444900424222e-24,6.617444900424222e-24,3.944304526105059e-31,1.5777218104420236e-30,8.271806125530277e-25,9.860761315262648e-32,9.860761315262648e-32,0.0,1.0188169405808478e-30,4.067564042545842e-31,2.168404344971009e-19,1.5777218104420236e-30,9.860761315262648e-32,3.944304526105059e-31,8.271806125530277e-25,0.0,1.9721522630525295e-31,4.336808689942018e-19,3.776260093406386e-07,1.8131463070507494e-16,1.1203251220338052e-08,1.3521817611411777e-14,2.750632143915024e-14,1.0282306453512474e-14,8.481877671227119e-15,1.1160956199468065e-14,1.918996680036809e-15,1.6597942798980872e-14,1.980615156559662e-08,1.8428243032310724e-16,8.128960831515079e-05,1.4363885784127298e-13,5.6020594403086555e-15,2.812864396858914e-15,2.6469779601696886e-23,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,8.271806125530277e-25,2.3665827156630354e-30,0.0,7.044688868481617e-08,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,6.936349549051356e-15,4.295970319115691e-08,6.617444900424222e-24,1.9852334701272664e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,7.888609052210118e-31,1.1203261752684103e-08,3.3047161797410165e-14,8.878085441100742e-08,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,3.944304526105059e-31,2.5528931240559305e-14,7.189266810229969e-15,1.4856082784600934e-14,1.0014597809098304e-07,1.6543612251060553e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,4.963083675318166e-24,1.0722208693886016e-14,3.0303951305156908e-15,2.2276392195943173e-14,1.9806151473451237e-08,3.475748198386494e-08,0.0,0.0,0.0,5.293955920339377e-23,0.0,3.944304526105059e-31,1.262177448353619e-29,1.5777218104420236e-30,1.0889207905565432e-30,4.418094005475832e-15,5.021971929678943e-05,4.091622678875344e-14,2.17840417851171e-15,2.5155277363458266e-16,3.040162181831387e-07
9,2.1712471370277834e-07,1.5365488960302063e-07,4.348954277004171e-08,1.001352185517158e-08,5.696180421122984e-08,4.329679116097831e-08,2.1358079368876363e-07,4.336493462926519e-08,1.6582262918521244e-08,1.0147944760382401e-08,4.675553234266352e-08,8.329121680265145e-09,1.5231310770500528e-07,2.219970042680804e-08,2.0993154869620894e-07,4.8034262721752595e-08,1.527957396801819e-08,2.0972832971747443e-07,5.204399587141979e-08,1.4963342093661736e-08,1.5651515903450494e-07,5.228816685108475e-08,9.710651069320933e-09,1.574736354976106e-07,2.10699536151887e-07,9.709530590132071e-09,4.1123614182002003e-08,1.4601938122449466e-07,4.212450252652604e-08,1.5318563551884793e-08,7.4859845436049e-23,2.6469779601696886e-23,3.308722450212111e-24,1.5777218104420236e-30,6.310887241768095e-30,1.5777218104420236e-30,6.310887241768095e-30,0.0,3.308722450212111e-24,3.1554436208840472e-30,0.0,0.0,0.0,7.888609052210118e-31,3.308722450212111e-24,3.448184972430907e-30,1.262177448353619e-29,1.5178830414797062e-18,2.524354896707238e-29,9.860761315262648e-31,3.944304526105059e-31,2.0679515313825692e-24,0.0,0.0,1.3010426069826053e-18,1.697099725662894e-07,6.049198896455365e-15,1.705491851583296e-08,1.0704105165445592e-14,8.731170899196758e-15,1.0021340792873108e-13,4.778948857467494e-15,1.9801497371289758e-13,2.4797238245362217e-15,3.8746858329815525e-15,3.3049214014662024e-08,2.4503613875900556e-15,6.787630897225665e-05,1.7199117388830236e-13,1.9286719112389265e-14,6.713908408705749e-16,3.970466940254533e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,3.308722450212111e-24,9.926167350636332e-24,3.308722450212111e-24,0.0,1.5777218104420236e-30,5.161239819543632e-08,0.0,2.6469779601696886e-23,1.3234889800848443e-23,0.0,0.0,7.552300620143086e-15,1.384185113161335e-07,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,1.6543612251060553e-24,0.0,1.262177448353619e-29,1.7054916077276208e-08,3.085868407051624e-14,3.029303559965769e-08,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-30,7.440403147457998e-16,7.736674572593133e-14,3.9059473350798354e-14,3.755400942078952e-07,8.271806125530277e-25,0.0,1.6543612251060553e-24,4.1359030627651384e-24,8.271806125530277e-25,9.926167350636332e-24,1.9850343065620864e-13,4.8568538150878335e-15,5.917625110348414e-15,3.3049213593389254e-08,2.890063283966479e-08,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,5.293955920339377e-23,0.0,0.0,6.310887241768095e-30,0.0,4.638409678062219e-30,5.9676164930838896e-15,0.00010545045586752567,8.474602679668254e-14,1.0812779831967035e-14,3.878873466544104e-15,6.334485826548746e-07
