,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y4Z3,Y3Z4,Y4Z1,Y1Z4,Y5Z3,Y3Z5,Y2Z4,Y4Z2,Y2Z1,Y1Z2,Y5Z0,Y0Z5,Y4Z0,Y0Z4,Y0Z1,Y1Z0,Y3Z1,Y1Z3,Y2Z0,Y0Z2,Y2Z5,Y5Z2,Y3Z2,Y2Z3,Y4Z5,Y5Z4,standard_y,Y5,Y3,X3Y5,X0Y5,X4Y3,X2Y3,Y0,X4Y5,X3Y4,X2Y4,X1Y3,X0Y2,Y1,X5Y1,X5Y0,X3Y1,X1Y5,X0Y1,X1Y4,X1Y2,X1Y0,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y1,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9000376926775522,0.9000376926775521,0.8447123409803767,0.8447123409803766,0.6556721737484312,0.655672173748431,0.6394956144427328,0.6394956144427328,0.623380330913502,0.623380330913502,0.5609154289002591,0.5609154289002589,0.5512591967494214,0.5512591967494214,0.5287265587083823,0.5287265587083823,0.44377102299371884,0.44377102299371884,0.41474399930867895,0.4147439993086789,0.3389030681989279,0.3389030681989278,0.2877001726198135,0.2877001726198135,0.26404199895882374,0.2640419989588237,0.07199025068740816,0.07199025068740816,0.0457393248144133,0.04573932481441326,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.42861286636753e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00041510729978722365,0.0004164610845410581,0.8447123409803765,0.8447123409803765,0.6556721737484312,0.6556721737484312,0.5939049787506958,0.0002959043152490332,0.00028750987654322237,0.28557896677307393,0.5609154289002591,0.560915428900259,0.28807554393486046,0.0002550759871606236,0.00024385451397962497,0.1153308067015206,0.44377102299371896,0.4437710229937189,0.11226377827841869,0.00019190833579996378,0.2824507816791375,0.0001568155872633909,0.2877001726198136,0.28770017261981357,0.28542516770491033,0.00012177907893184825,0.07199025068740816,0.07199025068740816,0.5916774211259817,2.1095480525174e-05,5.551792749483586e-17,0.0,2.7755575615628914e-17,0.0,2.710505431213761e-20,8.326672684688674e-17,5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0.0,2.710505431213761e-20,2.7755575615628914e-17,6.776263578034403e-21,6.938893903907228e-18,0.0,6.776263578034403e-21,6.938893903907228e-18,8.470329472543003e-21,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.743384504624082e-20,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,4.0657581468206416e-20,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.760589145815723e-05,1.766330935335189e-05,5.075381001642933e-05,5.091933284446556e-05,0.21334371238197725,3.9395495158582266e-05,0.5939049738788756,1.2550150910247052e-05,1.8851696443267495e-06,1.7158762917304608e-05,0.5609154289002591,0.5609154289002589,0.28807551581102775,1.081850438629764e-05,1.8119098776532908e-06,6.952148322412363e-06,0.20976976436644829,2.675055558004578e-05,6.7672736419124755e-06,1.510004470464132e-06,1.697081478133191e-05,1.4619255368872414e-06,0.21594393985560878,1.734259124477359e-05,0.28542522642102935,5.165000101533923e-06,4.3254719141231475e-06,0.2147746981172518,0.591677489240402,8.947198485168973e-07,5.550982774227774e-17,1.6940658945086007e-21,1.6940658945086007e-21,1.0339757656912846e-25,0.0,3.3881317890172014e-21,5.082197683525802e-21,1.2705494208814505e-21,0.0,3.3881317890172014e-21,5.551115123125783e-17,0.0,1.6940658945086007e-21,5.293955920339377e-23,1.3877787807814457e-17,0.0,0.0,1.3877787807814457e-17,4.0389678347315804e-26,4.235164736271502e-22,8.470329472543003e-22,7.754818242684634e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.5849394142282115e-26,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.0587911840678754e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.5372152798227924e-06,2.361384393558288e-08,7.866938327482499e-06,7.892594684700411e-06,0.0013433273371472945,8.728283351074437e-06,0.0037395467674838706,1.6778130249207726e-08,3.9895966045165364e-07,8.726262578670362e-06,0.2737820858179002,0.003531826758927264,0.27100539696348885,1.4463114985073437e-08,3.8345565734147645e-07,5.196988430837225e-06,0.0013208238406790234,5.191897462117331e-06,5.181767027674608e-06,2.018704927636974e-09,8.716915260729676e-06,1.954428874148162e-09,0.21594393972837106,2.6881350526631898e-06,0.2718382889827371,1.0930722934793206e-06,6.704564795164997e-07,0.21477469862574144,0.0037255213208618057,3.524410008361662e-06,2.1684064129225403e-19,0.0,8.470329472543003e-22,3.2311742677852644e-27,6.462348535570529e-27,1.6543612251060553e-24,2.541098841762901e-21,8.470329472543003e-22,0.0,6.617444900424222e-24,0.0,1.262177448353619e-29,4.235164736271502e-22,2.0679515313825692e-25,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,6.508102468073347e-30,5.293955920339377e-23,0.0,9.860761315262648e-31,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,8.077935669463161e-28,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,8.271806125530277e-25,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0959094760600836e-05,2.000888617746906e-09,3.8028645055327235e-06,3.85448951110049e-06,8.48453971592688e-09,3.897695384196601e-06,2.3692911436170313e-08,1.985099098616639e-10,9.338662435357485e-07,3.898851363464311e-06,4.876762802880838e-05,2.2368271668313233e-08,4.827760547130246e-05,1.9003408090258794e-10,8.978115361707496e-07,1.230084144473383e-06,8.343229463592707e-09,1.2191769566746981e-06,1.2185174838804518e-06,1.6966732779358915e-10,3.893267539761742e-06,1.642801004094068e-10,3.845511365502331e-05,1.2067871994020273e-06,4.842595977010794e-05,1.0918413882865869e-05,3.882940753605175e-06,3.824698226112925e-05,2.360410148802317e-08,1.0937234691159438e-05,2.1022666021064487e-22,0.0,4.235164736271502e-22,0.0,0.0,1.262177448353619e-29,1.0339757656912846e-25,2.117582368135751e-22,0.0,6.310887241768095e-30,0.0,3.944304526105059e-31,0.0,1.2278462217584005e-25,3.3881317890172014e-21,8.077935669463161e-28,5.9164567891575885e-31,3.3881317890172014e-21,9.42742707777552e-32,2.5849394142282115e-26,6.310887241768095e-30,6.268901968980453e-32,1.9746608339912217e-06,5.8610448427081e-14,1.6543612251060553e-24,1.5434437642650813e-12,9.012927790384174e-15,9.186745898790227e-12,6.202054518374054e-06,8.056297511632204e-11,0.0,2.7919413401097746e-06,1.4334709848165884e-10,1.9334400140020485e-15,4.826474615615209e-14,7.262737872830277e-12,2.3610799457634248e-14,0.03550423061204032,3.465745935712878e-11,1.5706137478667464e-15,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,1.6155871338926322e-27,2.5849394142282115e-26,1.2407819545562978e-06,0.0,1.0339757656912846e-25,0.0,4.1359030627651384e-25,4.1359030627651384e-25,1.3552527156068805e-20,5.169878828456423e-26,3.1554436208840472e-30,6.534276107015286e-14,2.8623728751170965e-09,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.2924697071141057e-26,1.1102230246251565e-16,1.0325911001649992e-11,3.0411281618699957e-14,6.664675794776123e-07,4.235164736271502e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,1.0339757656912846e-25,1.5777218104420236e-30,0.0,1.3889023364295136e-10,6.202054798157539e-06,1.418001993902238e-10,2.1855430520660232e-06,3.2311742677852644e-27,3.0292258760486853e-28,6.462348535570529e-27,1.7165613297609217e-27,6.462348535570529e-27,2.7919413401392733e-06,1.433471080812343e-10,2.449573652393095e-15,6.538780112589619e-14,1.8432725571826238e-10,2.6469779601696886e-23,5.293955920339377e-23,0.0,2.6469779601696886e-23,5.293955920339377e-23,1.262177448353619e-29,5.551115123125783e-17,1.0820290402574626e-11,3.483991500133075e-14,0.03550423061339619,9.000221810224378e-11,1.978148614928564e-15,3.607541113844851e-07
5,0.00022223026916884064,4.947261557617478e-09,4.187021341228075e-06,2.0380803762188555e-06,5.16223826327966e-10,4.171639243615069e-06,6.121396218402557e-10,2.0414596440318662e-09,0.00022072677013588576,4.173650660334643e-06,8.505622526469289e-06,6.156232240977094e-10,8.31058735902371e-06,1.963509475888229e-09,0.00021813989526137738,1.9162831680896674e-06,5.1479434321408e-10,1.930613305229887e-06,1.9826283073825215e-06,2.3584256030496035e-09,4.172210708864263e-06,2.3238451676720943e-09,8.4012322946935e-06,1.976329277110887e-06,8.428300029699427e-06,0.00022100926644119656,4.140302246967169e-06,8.320197886981312e-06,6.022142762431558e-10,0.00021872666805584898,2.7529604761530452e-21,0.0,4.235164736271502e-22,5.169878828456423e-26,9.693522803355793e-27,0.0,1.2924697071141057e-26,2.117582368135751e-22,6.310887241768095e-30,2.465190328815662e-32,8.470329472543003e-22,6.902532920683853e-31,0.0,1.0339757656912846e-25,0.0,0.0,7.888609052210118e-31,0.0,7.595867700663258e-31,5.169878828456423e-26,1.8932661725304283e-29,1.0631133293017542e-31,7.290492366666731e-05,4.430053199487011e-14,0.0,1.0596888538547094e-09,5.62049003154586e-16,1.5518086622539022e-10,8.477940876884602e-06,3.623633791030209e-11,2.541098841762901e-21,1.1815046507230146e-05,3.04258789908277e-09,4.4112334242059946e-14,9.612952349922788e-14,1.33646474918948e-09,6.325696699760113e-16,0.00028380411866637753,4.797228609333818e-11,1.444719772460509e-14,6.776263578034403e-21,1.3552527156068805e-20,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,1.2924697071141057e-26,0.0,7.455863626909312e-05,0.0,1.2924697071141057e-26,0.0,1.2924697071141057e-26,1.2924697071141057e-26,8.470329472543003e-22,5.169878828456423e-26,1.9721522630525295e-31,1.8971538207591904e-14,1.4976338667616673e-10,8.470329472543003e-22,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,6.865630839252935e-10,2.1346771968568306e-15,8.01302942663411e-06,8.470329472543003e-22,4.235164736271502e-22,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,4.1359030627651384e-25,0.0,0.0,3.4052605430152704e-09,8.477940887133776e-06,1.804379079696676e-10,6.669987392398013e-06,2.5849394142282115e-26,2.0679515313825692e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,1.1815046543987663e-05,3.0425878952871472e-09,2.5536850378660293e-14,2.68494244470926e-14,5.334680403502844e-09,0.0,0.0,2.117582368135751e-22,0.0,2.117582368135751e-22,3.944304526105059e-31,0.0,1.808445101071787e-09,2.0586786776458545e-15,0.00028380412302578836,3.32893423969973e-11,3.075134176724051e-14,3.0019395536787324e-06
6,1.5528135647572985e-07,7.587455893797795e-15,2.81532031121745e-07,1.9622814910658333e-07,8.05059719951371e-17,2.7897598600470974e-07,9.642844411202182e-17,3.3664855365220807e-15,1.5396261912808118e-07,2.785688576389758e-07,6.436174555763811e-10,9.720203159376151e-17,6.117180695453409e-10,3.1343392045806294e-15,1.513623789233251e-07,1.7508059466643895e-07,8.098649246838715e-17,1.7775379767896999e-07,1.8713807330772936e-07,3.745951524230022e-15,2.799491834875822e-07,3.615319082128424e-15,6.270144190141034e-10,1.8643985320251416e-07,6.292763237582868e-10,1.535908854247321e-07,2.767686962454816e-07,6.124795264088255e-10,9.367140355426884e-17,1.5046506599029924e-07,2.6418081220168726e-23,0.0,2.6469779601696886e-23,0.0,0.0,1.4693679385278594e-39,0.0,0.0,1.4693679385278594e-39,3.6734198463196485e-40,1.6543612251060553e-24,2.82118644197349e-37,0.0,3.944304526105059e-31,8.271806125530277e-25,0.0,3.76158192263132e-37,8.271806125530277e-25,7.346839692639297e-39,0.0,7.346839692639297e-40,2.791799083202933e-38,4.791527819741923e-07,8.331958454521751e-24,1.232595164407831e-32,8.50583486441369e-14,1.1832675210972253e-23,9.604803574297091e-18,1.725959522039505e-08,6.612900289358439e-16,5.169878828456423e-26,2.471845230860332e-08,1.734377036119725e-16,6.603839047877604e-21,1.5249044774432846e-23,1.0454740358901808e-13,1.0135602426137308e-23,6.53827353591691e-06,3.6279081718446893e-16,1.7030340136381927e-21,6.617444900424222e-24,1.9852334701272664e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,7.346839692639297e-40,3.944304526105059e-31,0.0,7.456429104557681e-08,3.0814879110195774e-33,3.0814879110195774e-33,0.0,3.0814879110195774e-33,3.0814879110195774e-33,1.6543612251060553e-24,6.162975822039155e-33,2.938735877055719e-39,6.89609092786505e-25,3.8325969417579307e-17,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,5.293955920339377e-23,9.860761315262648e-32,0.0,5.525509730818005e-14,4.0258624097397843e-23,8.819045915802868e-07,2.5849394142282115e-26,0.0,2.5849394142282115e-26,2.5849394142282115e-26,2.5849394142282115e-26,0.0,1.4693679385278594e-39,0.0,1.945147401590683e-16,1.725959522039505e-08,1.71223420150002e-15,4.454210988204344e-10,1.9721522630525295e-31,3.944304526105059e-31,3.944304526105059e-31,3.944304526105059e-31,3.944304526105059e-31,2.4718452308603354e-08,1.7343770361197134e-16,3.755856807389873e-21,1.0411957045085344e-26,9.858030430527036e-15,2.6469779601696886e-23,2.6469779601696886e-23,0.0,2.6469779601696886e-23,0.0,0.0,2.710505431213761e-20,1.3760801839756156e-13,3.475136239649169e-23,2.291145164908638e-06,2.396526592207748e-16,4.646540197610488e-21,3.2863292983963373e-07
7,2.735754264334288e-08,6.611974412719448e-16,7.49854703610999e-09,2.4694720666919907e-09,1.853446999522067e-15,7.418300300278448e-09,2.20490847705964e-15,2.4316962928939393e-16,2.694320512412918e-08,7.377763563633569e-09,2.940872155582536e-08,2.2143169852229074e-15,2.7043798244335742e-08,1.975649744457763e-16,2.5792209635417324e-08,2.222741840190647e-09,1.835819752597602e-15,2.2803820481084155e-09,2.503413751244766e-09,2.761419309088243e-16,7.378582426523657e-09,2.573543882816007e-16,2.7930018019124768e-08,2.494375798503313e-09,2.8089006109691894e-08,2.6919282300430915e-08,7.339812255041366e-09,2.715963306136534e-08,2.113795453484239e-15,2.6097505095155613e-08,3.30872267207924e-24,3.308722450212111e-24,0.0,1.232595164407831e-32,0.0,3.6734198463196485e-40,4.930380657631324e-32,0.0,0.0,0.0,1.2407709188295415e-24,3.6734198463196485e-40,1.232595164407831e-32,2.465190328815662e-32,0.0,1.232595164407831e-32,9.183549615799121e-41,0.0,2.620988647673138e-41,4.930380657631324e-32,1.4693679385278594e-39,3.194960498660583e-41,2.3281207541338113e-08,6.969128124975059e-24,1.9721522630525295e-31,9.441201999680406e-17,4.1333773489203414e-24,1.6497741353108746e-17,8.743676539250266e-09,1.101010465034078e-16,0.0,1.1456767448011693e-08,1.1063944201977771e-15,3.153036850450517e-24,1.174012803198108e-23,1.263092242930749e-16,9.508812584181717e-24,5.577870241508482e-07,2.233237452764991e-16,2.714886967176873e-25,1.0339757656912846e-25,2.0679515313825692e-25,1.0339757656912846e-25,0.0,0.0,0.0,6.162975822039155e-33,2.465190328815662e-32,1.06353318045734e-09,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,7.395570986446986e-32,7.346839692639297e-40,3.368578761541044e-23,1.5765204752884683e-16,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,2.710505431213761e-20,3.5423181556855705e-17,7.571848909719821e-24,8.431238680567548e-09,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,9.860761315262648e-32,0.0,0.0,1.2676493464152272e-15,8.74367653925038e-09,7.331136537513514e-17,2.82170621696265e-08,1.9259299443872359e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.1456767448011693e-08,1.1063944201977763e-15,8.1079521945624095e-25,3.9032739217579477e-23,4.3882955907504467e-16,2.0679515313825692e-25,0.0,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,7.346839692639297e-40,2.710505431213761e-20,1.8532841038138076e-16,1.1893835355309147e-23,1.9043053868524764e-06,2.2181530994030135e-16,2.8539544451728344e-25,2.4318505906443104e-09
8,1.0617358273578467e-07,2.3654719210315025e-15,2.5039343686135747e-08,8.043872136039822e-09,9.528881440056236e-16,2.4744242344720854e-08,1.1527596685426829e-15,1.0627245433492841e-15,1.0436686508731926e-07,2.45859678715052e-08,1.7320690980701943e-08,1.160863723457023e-15,1.5527878944869315e-08,9.158412388101612e-16,9.821045988425266e-08,6.781940733319089e-09,9.42096264572063e-16,7.099959830851029e-09,8.11264476787131e-09,1.1502442782479004e-15,2.4510968306417845e-08,1.0760401812872084e-15,1.6443047131309875e-08,8.070585865897612e-09,1.6490391442549843e-08,1.0386162155736743e-07,2.4344546767576563e-08,1.589987373832419e-08,1.091946551569898e-15,9.971944301245584e-08,2.4815418869628896e-24,0.0,1.6543612251060553e-24,1.9721522630525295e-31,1.9721522630525295e-31,0.0,4.930380657631324e-32,8.271806125530277e-25,5.877471754111438e-39,2.938735877055719e-39,8.271806125530277e-25,8.816207631167156e-39,2.465190328815662e-32,1.4791141972893971e-31,8.271806125530277e-25,1.9721522630525295e-31,5.877471754111438e-39,8.271806125530277e-25,8.932436930992114e-40,7.395570986446986e-32,5.877471754111438e-39,3.2285916618043785e-41,3.689569844798033e-08,7.729123456720653e-23,1.9721522630525295e-31,7.342187719200474e-17,2.6394385253811644e-24,1.1853696985900243e-16,7.318713898004927e-09,4.204170325233806e-18,0.0,1.0412112772374166e-08,3.274241828985258e-15,4.3986167042247436e-24,1.3928909582357335e-22,4.407648121392777e-16,6.101512347513049e-24,3.1592806818979164e-06,3.088532677818373e-16,3.1213151452516256e-23,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,1.9721522630525295e-31,3.697785493223493e-32,5.5651821442786096e-08,4.930380657631324e-32,4.930380657631324e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,8.271806125530277e-25,7.395570986446986e-32,2.938735877055719e-39,1.3154341198908795e-23,5.16693221809749e-16,1.6543612251060553e-24,0.0,8.271806125530277e-25,1.6543612251060553e-24,1.6543612251060553e-24,4.930380657631324e-32,2.710505431213761e-20,5.845230030715732e-16,7.28638525089573e-25,1.068571664523913e-08,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,0.0,0.0,8.816207631167156e-39,4.930380657631324e-32,3.751267676280966e-15,7.3187138980049726e-09,1.7753787312975258e-16,1.112056712212292e-08,4.930380657631324e-32,1.9721522630525295e-31,9.860761315262648e-32,9.860761315262648e-32,4.930380657631324e-31,1.0412112772374176e-08,3.2742418289852533e-15,5.263664406477557e-23,8.619086436270529e-24,3.204759012310586e-15,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,2.0679515313825692e-25,7.346839692639297e-40,1.3552527156068805e-20,2.0697203077317723e-16,1.0613478856258923e-24,5.801697417075575e-07,2.6453148868874353e-16,1.1376878186001736e-23,3.0501580844904925e-09
9,4.0049893528889914e-08,3.866283892751288e-16,3.2136318731552834e-09,1.003633810248512e-09,9.075748989495607e-17,3.1669194069886375e-09,1.2471898452211627e-16,2.444063070577235e-16,3.9181744031312926e-08,3.1421699714594388e-09,5.076966433998606e-09,1.2639111185338488e-16,4.463302043552029e-09,2.598736422143662e-16,3.568279889299727e-08,8.246185988297057e-10,9.097477611056965e-17,8.732484691043064e-10,1.0289495764191104e-09,2.6318277488615106e-16,3.1353253438005633e-09,2.4027094109222593e-16,4.804804198008362e-09,1.0216177707606304e-09,4.803151980088495e-09,3.8756987036080943e-08,3.1060706994455078e-09,4.621050079604499e-09,1.1811578770971582e-16,3.7032759023896226e-08,6.514047323855093e-24,6.617444900424222e-24,2.0679515313825692e-25,0.0,1.232595164407831e-32,5.739718509874451e-42,0.0,1.0339757656912846e-25,3.6734198463196485e-40,2.2958874039497803e-41,4.1359030627651384e-25,0.0,3.0814879110195774e-33,1.232595164407831e-32,4.1359030627651384e-25,2.465190328815662e-32,9.183549615799121e-41,4.1359030627651384e-25,6.905598832192699e-42,0.0,0.0,3.8563733738218966e-42,5.346753428750324e-08,1.1212830880807061e-23,1.232595164407831e-32,6.303026883182515e-17,2.564704293300949e-25,1.489296598397226e-17,2.7524077195428117e-09,1.339028940807707e-18,4.1359030627651384e-25,4.935788348430451e-09,5.522628763604026e-16,7.999190215412241e-25,1.835637067874608e-23,1.2358542903018647e-16,4.604646234739629e-25,8.049963647577413e-07,3.995848262885545e-18,2.2830025271209607e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.6734198463196485e-40,1.5407439555097887e-33,0.0,5.6298613016352744e-08,1.232595164407831e-32,0.0,2.465190328815662e-32,1.232595164407831e-32,1.232595164407831e-32,4.1359030627651384e-25,0.0,2.2958874039497803e-41,5.4614946784527485e-24,1.7856625830417915e-16,1.0339757656912846e-25,0.0,1.0339757656912846e-25,0.0,0.0,1.5407439555097887e-33,1.3552527156068805e-20,1.1874703788031186e-16,2.9901926069306133e-25,5.910409013085839e-10,2.0679515313825692e-25,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,3.0814879110195774e-33,4.591774807899561e-41,0.0,6.362575394183461e-16,2.752407719542814e-09,5.776600209205982e-18,1.9572157327857733e-09,7.395570986446986e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,1.4791141972893971e-31,4.935788348430454e-09,5.522628763604024e-16,3.55833729791796e-24,5.7045942933989325e-24,1.4607348964601716e-15,0.0,0.0,0.0,0.0,0.0,1.1479437019748901e-41,2.710505431213761e-20,8.65306178050931e-17,3.230856430542994e-25,6.5817441076774155e-06,8.670629609451292e-19,7.010857066896421e-25,2.828208125865075e-10
