,Y2Z1,Y1Z2,Y3Z2,Y2Z3,Y4Z0,Y0Z4,Y5Z1,Y1Z5,Y2Z0,Y0Z2,Y4Z5,Y5Z4,Y4Z1,Y1Z4,Y3Z0,Y0Z3,Y4Z3,Y3Z4,Y3Z5,Y5Z3,Y3Z1,Y1Z3,Y0Z1,Y1Z0,Y5Z2,Y2Z5,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y3,standard_y,Y2,Y1,X4Y3,X4Y2,X3Y5,X0Y2,Y0,X5Y4,X5Y3,X5Y0,X4Y0,X3Y4,X3Y2,X2Y5,X2Y0,X1Y2,X0Y5,X0Y4,X1Y0,X5Y1,X0Y1,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y4,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.965572463364516,0.9655724633645157,0.9291994556782155,0.9291994556782153,0.86504512395001,0.8650451239500099,0.7548983161359919,0.7548983161359918,0.7505409503856708,0.7505409503856708,0.7503678731375403,0.75036787313754,0.7473890969585898,0.7473890969585897,0.7473067294096041,0.7473067294096041,0.7173445069748815,0.7173445069748814,0.5852966601458384,0.5852966601458383,0.5667400290206914,0.5667400290206914,0.5486946056438222,0.5486946056438221,0.3666218132183866,0.3666218132183866,0.2859067949036169,0.2859067949036169,0.27411222199274377,0.27411222199274377,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0017231163505183477,0.0017287359304332525,0.36430262663942464,0.001658206748557036,0.8650451239500099,0.8650451239500099,0.3894688614680612,0.0013515503936188658,0.0013393809707836538,0.203630855867592,0.7503678731375402,0.7503678731375402,0.4741683659789102,0.0013381060820896829,0.7473067294096039,0.7473067294096041,0.7173445069748815,0.7173445069748814,0.5852966601458383,0.5852966601458383,0.3594374053917109,0.0010146766695986313,0.1994053718171781,0.0009823686109545677,0.3858213585985373,0.0006542564797384855,0.2859067949036171,0.2859067949036169,0.47084615276616815,0.0004891681044287428,1.1102230246251565e-16,5.5348520905385e-17,1.0842021724855044e-19,5.421010862427522e-20,2.7755575615628914e-17,1.0842021724855044e-19,2.7755575615628914e-17,2.168404344971009e-19,2.7755575615628914e-17,5.551115123125783e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,4.163336342344337e-17,5.551115123125783e-17,0.0,2.202285662861181e-20,5.421010862427522e-20,2.371692252312041e-20,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0001761703951645651,0.00017674493768687937,0.3643017307297337,0.00016953407590263075,0.0001283673121653315,0.00012878595503234256,0.3894682819077363,0.0001381817117904041,8.70878346806517e-05,3.0315970594032243e-05,0.00011134992192089263,0.4653904749761254,7.03635698823177e-05,3.669687805371951e-05,0.032294093029277146,0.00011125733003342615,0.00010644945992696196,0.027532953693581927,0.5852966601458383,0.5852966601458385,0.35943887428177435,0.00010373994175940729,2.9687195889562887e-05,3.592566951338335e-05,0.38582255195119003,6.689079500628822e-05,0.4620218586379625,4.2565154825410274e-05,6.987081374628937e-05,8.648011735994373e-05,2.7755575615628914e-17,2.7730164627211285e-17,2.710505431213761e-20,0.0,3.3881317890172014e-21,0.0,0.0,4.963083675318166e-24,8.470329472543003e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,5.551115123125783e-17,0.0,1.3552527156068805e-20,1.3552527156068805e-20,0.0,5.551115123125783e-17,6.776263578034403e-21,0.0,1.0856745539758488e-24,3.3881317890172014e-21,7.754818242684634e-26,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,8.271806125530277e-25,3.8116482626443515e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00010495895340837644,0.00010530125485905083,0.0031211180149866534,6.128390950206944e-05,2.8223659020810387e-05,2.8315704521574606e-05,0.003325883238424871,2.0722921962935598e-05,5.188526664178178e-05,6.6654631748854505e-06,1.1543843533013076e-06,0.003974224494385354,1.5470584823975847e-05,2.1863297743401322e-05,0.0002766762965476712,1.5133865777324699e-05,9.969676794324227e-07,0.0002358858509012488,0.0050144696733792245,0.004998169200551452,0.0030794561244530676,2.0249120360354305e-05,6.527217201223678e-06,2.1403827924917817e-05,0.003294750453900757,6.0820873303849785e-05,0.003945458124904259,1.5022689043362982e-05,1.5362244664426102e-05,5.152320145132981e-05,4.336808689942018e-19,6.51368336438557e-19,0.0,0.0,1.9852334701272664e-23,0.0,0.0,0.0,8.470329472543003e-22,1.3234889800848443e-23,5.551115123125783e-17,6.617444900424222e-24,5.551115123125783e-17,1.3234889800848443e-23,1.0587911840678754e-22,5.293955920339377e-23,2.0679515313825692e-25,2.7755575615628914e-17,1.3234889800848443e-23,0.0,9.453709088168605e-27,6.617444900424222e-24,5.090361649210145e-26,0.0,2.168404344971009e-19,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,5.293955920339377e-23,1.3877787807814457e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.802239969029035e-05,1.8208697270494672e-05,4.897414168904275e-06,1.0479565700801316e-05,7.246481745992249e-06,7.26730453551994e-06,1.4643804018472229e-07,3.58468164993812e-06,8.845853861901866e-06,1.6984733614191368e-06,3.1287726442866644e-07,1.7509947851607395e-07,3.951184151391142e-06,3.7465400205397594e-06,4.3325848225819566e-07,3.870929335684951e-06,2.3452059648968537e-07,3.700188574135587e-07,7.885165219840515e-06,2.2049314802652602e-07,4.832726366713751e-06,3.425732706419215e-06,1.6635346689198018e-06,3.6684467786972974e-06,1.4507484912300054e-07,1.032461361206288e-05,1.7383750411609632e-07,3.81513076534684e-06,3.923627708116547e-06,8.78438110628059e-06,0.0,2.329340604949326e-21,1.6940658945086007e-21,0.0,9.693522803355793e-27,0.0,1.1102230246251565e-16,0.0,2.117582368135751e-22,3.0292258760486853e-28,0.0,2.524354896707238e-28,5.551115123125783e-17,9.693522803355793e-27,0.0,4.0389678347315804e-28,0.0,0.0,2.0194839173657902e-28,0.0,2.8903863567297873e-27,3.534096855390133e-28,3.1238891846752067e-28,3.6563864331690585e-06,0.0,5.374180170770754e-13,4.235164736271502e-22,0.08000426297036572,2.0567301006487447e-11,1.4801847798459251e-12,4.240698586552082e-11,3.93025742036342e-11,1.1066883737836506e-12,2.372347667018771e-11,6.736164222047379e-11,0.10102261893281335,6.389734492268406e-13,0.06956250548120946,1.9548045726457242e-11,3.233351595982011e-11,4.05498561989766e-11,8.271806125530277e-25,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,4.0389678347315804e-28,2.6955097182275568e-08,3.308722450212111e-24,3.308722450212111e-24,1.0587911840678754e-22,0.0,0.0,1.0097419586828951e-28,3.2311742677852644e-27,6.526236331029673e-13,8.25995203968109e-07,5.293955920339377e-23,0.0,1.0587911840678754e-22,0.0,5.293955920339377e-23,6.462348535570529e-27,1.6155871338926322e-27,0.08000426297036724,2.898518984069062e-11,6.505085210909088e-07,0.0,2.117582368135751e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,1.2924697071141057e-26,5.551115123125783e-17,2.229028065788294e-12,4.901172551313435e-11,4.9674145337967745e-11,2.7870871586086272e-06,5.293955920339377e-23,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,7.068193710780266e-28,0.0,0.0,1.415673522559525e-12,3.3347363849026727e-11,6.947322485203971e-11,0.10102261893724707,1.9219615287238106e-06,0.0,0.0,2.6469779601696886e-23,5.293955920339377e-23,5.293955920339377e-23,3.2311742677852644e-27,7.632249188443633e-13,0.06956250548222738,2.1118796331957387e-11,4.08571662816008e-11,4.826379026079428e-11,8.502204741039035e-07
5,0.0002626684272799232,0.0003106277304895279,1.582609767484809e-05,0.00014325824951886423,4.3081726179235034e-05,3.3112459392334494e-05,5.4554749086847615e-06,0.00019191520063887842,0.00011904245776295024,2.067012878725916e-05,1.7561573474014183e-05,3.449590542009791e-07,2.9639156715118952e-05,0.00016877759682806413,6.384048615492989e-06,9.356481840305279e-06,1.922198978691964e-05,6.825741346885547e-06,2.0458678309675863e-05,9.42799195218088e-06,1.5252878372728896e-05,0.00018426304836681174,1.977080675777429e-05,0.00016601515961857925,5.207638822244338e-06,0.00013782466402843585,6.27509525063672e-07,1.029169312148693e-05,2.8954021511094688e-05,0.00011674666223063881,1.6940658945086007e-21,5.590417451878382e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,2.0679515313825692e-25,1.3877787807814457e-17,8.271806125530277e-25,0.0,1.2924697071141057e-26,1.3877787807814457e-17,2.5849394142282115e-26,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,1.058209572699674e-25,2.0679515313825692e-25,6.712764541323887e-25,0.0006489281178768652,0.0,2.662028890354836e-10,3.3881317890172014e-21,0.08825154570090754,5.080134029416722e-10,9.793017707234433e-09,3.522894923312576e-08,1.1089577346724977e-08,3.273640535844962e-09,1.87372454469766e-08,1.4838097465010103e-08,0.0007618094896884543,2.2701060715845195e-10,0.07046080486845246,1.3176989754785862e-09,2.3797629080689553e-08,2.7365358232219868e-08,0.0,0.0,0.0,8.470329472543003e-22,2.117582368135751e-22,0.0,8.064156883268264e-06,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,8.450049839412581e-10,4.687745557935506e-05,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,4.235164736271502e-22,1.0339757656912846e-25,1.0339757656912846e-25,0.0882515456615924,3.651360593678675e-10,1.2458905657641351e-05,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,1.550963648536927e-25,6.938893903907228e-18,5.508686498355762e-09,2.3564175702284425e-08,1.0238453404066234e-09,0.0003433085463858389,5.082197683525802e-21,2.710505431213761e-20,8.470329472543003e-21,1.3552527156068805e-20,1.3552527156068805e-20,1.0339757656912846e-25,2.0679515313825692e-25,2.5849394142282115e-26,9.17134441722267e-10,7.453042582331615e-09,1.3122675737231908e-08,0.0007618123672178305,0.0004286445501146106,1.6940658945086007e-21,2.6469779601696886e-22,1.6940658945086007e-21,1.0164395367051604e-20,3.3881317890172014e-21,0.0,2.3146166258493926e-10,0.07046080414431992,1.6395940466842616e-09,1.908099998964415e-09,1.2656943800533198e-08,5.5624460503319743e-05
6,2.627685841035164e-05,4.152919531760181e-05,0.00033805348989424686,1.9727366622775232e-05,4.481177590372412e-05,4.1606207775192106e-05,0.0002594848129197859,3.764306056827084e-05,2.111641571785688e-05,1.203994508948323e-05,3.7083664624446147e-05,6.812395821027267e-05,3.86019556914486e-05,2.546885224142171e-05,7.487035527427764e-05,1.2499831030839936e-06,3.965159030559308e-05,8.868170974611796e-05,0.00038549187809757356,0.0003580278820035633,0.0003255076782423406,3.56430034703848e-05,1.0511665685655719e-05,2.4821955988046397e-05,0.00024876255641107414,1.893445654302569e-05,5.792003696059242e-05,4.254383979972571e-06,3.747827339145002e-05,2.047926024554553e-05,0.0,4.235164736271502e-21,0.0,1.6940658945086007e-21,0.0,0.0,3.469446951953614e-18,1.6155871338926322e-26,8.470329472543003e-22,8.271806125530277e-25,3.469446951953614e-18,8.271806125530277e-25,0.0,8.271806125530277e-25,0.0,8.271806125530277e-25,1.2924697071141057e-26,8.673617379884035e-19,8.271806125530277e-25,0.0,6.724881444828081e-26,0.0,3.2109794286116065e-26,0.0007187978691352462,0.0,1.1430784429565555e-08,6.776263578034403e-21,0.0001837355616388127,2.4616344194511244e-08,5.665936464191667e-10,7.310781386985526e-10,9.216632415245019e-09,5.9604870307250984e-09,1.6161588458421555e-09,2.079563606847414e-09,0.032920436680890855,1.6911644462117934e-08,0.16018650348468277,1.951994523947603e-08,1.9615735684016412e-09,1.295589485392015e-09,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,4.0657581468206416e-20,2.0679515313825692e-25,0.0003511207121389674,0.0,0.0,0.0,1.6940658945086007e-21,0.0,2.0679515313825692e-25,5.169878828456423e-26,6.280357920995793e-09,9.201887386774863e-07,5.421010862427522e-20,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,4.652890945610781e-25,0.0,7.85339876678906e-05,9.566705711138901e-11,0.0003768047094822815,0.0,0.0,0.0,1.2705494208814505e-21,0.0,0.0,0.0,1.734723475976807e-18,1.0133628258404103e-08,4.126618435575828e-10,1.5217604082838294e-08,2.189718167578108e-06,4.235164736271502e-22,8.470329472543003e-22,6.352747104407253e-22,3.1763735522036263e-22,8.470329472543003e-22,2.0679515313825692e-25,1.2924697071141057e-26,2.0679515313825692e-25,1.3313052474791864e-08,3.247231221532071e-10,3.051007584268771e-09,0.03269266657273537,1.651722917844964e-05,0.0,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,0.0,5.902070855975695e-09,0.16018650396913103,1.4149027023319252e-08,8.36984092096542e-10,1.3418087198573798e-09,2.691431109335305e-05
7,0.00010906597493165414,0.00040565554878664475,0.00011917105469047402,0.00011047449536359931,5.993675732597431e-06,6.57267848746768e-06,7.209440130874466e-05,0.0003995238898407195,9.506398823031002e-05,5.834481308115127e-06,5.21056372354457e-06,5.9405371516970106e-05,5.686317706223004e-06,0.0003836951082806996,9.781068828806103e-05,4.733200501062853e-06,5.515688946254757e-06,0.00011147388068635618,0.00011911012059200347,7.525969027535022e-05,0.00010411645928248611,0.00037903861739812985,5.747922229793545e-06,0.00037076187609250393,6.17589508947476e-05,0.00010753381419686462,6.864816498994434e-05,5.3863180786705385e-06,5.70405676542616e-06,9.450751139918081e-05,6.776263578034403e-21,4.235164736271502e-22,6.776263578034403e-21,1.3552527156068805e-20,0.0,4.1359030627651384e-25,4.336808689942018e-19,9.693522803355793e-27,4.235164736271502e-22,2.0679515313825692e-25,8.673617379884035e-19,0.0,0.0,1.0339757656912846e-25,3.308722450212111e-24,1.3234889800848443e-23,1.0339757656912846e-25,0.0,0.0,0.0,2.726303288443817e-26,8.271806125530277e-25,1.6155871338926322e-27,0.0021485607824682697,0.0,8.271718235757477e-09,0.0,0.0019534447182965172,5.117312346400774e-09,1.723611919337984e-07,1.2667861544203326e-09,2.0263173219733837e-07,3.90474878167853e-08,1.8062478373741246e-10,4.022960201625077e-07,0.00016732295408189408,4.472270206243678e-09,0.0014498916461392602,1.5251666477106894e-08,2.4044217528589354e-10,1.5712943433967036e-09,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,2.6469779601696886e-23,0.0007725716770266057,1.5881867761018131e-22,5.293955920339377e-23,1.0587911840678754e-22,5.293955920339377e-23,5.293955920339377e-23,0.0,7.754818242684634e-26,3.1941775766192675e-09,5.926904508154388e-07,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,0.0,6.617444900424222e-24,5.169878828456423e-26,0.0018086812946834434,3.127808360237362e-09,0.001273994285644011,0.0,0.0,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,8.271806125530277e-25,4.336808689942018e-19,2.9634252378880294e-07,1.2600120735357432e-09,2.6782382973870293e-07,3.957910404831482e-05,1.6940658945086007e-21,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,6.776263578034403e-21,2.481541837659083e-24,5.169878828456423e-26,6.617444900424222e-24,3.437245909408627e-07,4.07272392666516e-10,5.841554000143539e-07,0.00024021372065361423,6.362485602293328e-05,0.0,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,4.1359071423957675e-09,0.00013162058230242762,1.9982694973552448e-08,1.5728623756555972e-10,1.4482316144905216e-09,6.164498227795562e-07
8,2.2408218197288213e-06,4.915765217922965e-06,2.0977239407044217e-06,2.2415622965344823e-06,6.481771661573671e-07,2.4821462886908283e-07,1.1455011321058429e-06,4.825683825566985e-06,2.087168438322551e-06,2.0937377009182657e-07,4.807157507449578e-07,8.76702762245928e-07,6.389248391210567e-07,4.688701884284245e-06,1.8569967647572895e-06,1.053787192999546e-07,6.178938608177764e-07,2.0258246290365923e-06,2.0633195943044464e-06,1.170426457381524e-06,1.9451722170534765e-06,4.492976239570443e-06,1.790813666731879e-07,4.526024651273117e-06,1.020017013719796e-06,2.0812528358785595e-06,1.0339363443389746e-06,1.7874297145882383e-07,6.046388858597334e-07,2.0062801960916552e-06,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,6.352747104407253e-22,0.0,8.077935669463161e-28,8.673617379884035e-19,1.0097419586828951e-27,0.0,0.0,4.336808689942018e-19,2.0194839173657902e-28,0.0,5.301145283085199e-28,1.2116903504194741e-27,0.0,0.0,4.336808689942018e-19,2.0194839173657902e-28,0.0,1.5019911635408065e-27,5.048709793414476e-28,5.948011225366429e-28,9.502351090646022e-06,1.0587911840678754e-22,9.935413543323228e-12,1.0587911840678754e-22,0.0017662800580670348,1.5182726530789782e-12,9.675667747563386e-14,1.533128944262632e-11,1.1599404193322616e-11,4.816014932050232e-12,7.570841527814626e-12,7.56152609012893e-12,0.0010396900017264762,6.981754893023163e-13,0.000622869090956464,1.3488920131323727e-11,5.502215567593934e-12,3.1386116729637796e-11,0.0,2.117582368135751e-22,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.6155871338926322e-27,1.2926092748909259e-06,0.0,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,8.077935669463161e-28,2.0194839173657902e-28,1.4614308205461125e-11,4.194419318429945e-06,1.0587911840678754e-22,2.117582368135751e-22,2.117582368135751e-22,3.1763735522036263e-22,3.1763735522036263e-22,6.462348535570529e-27,0.0,0.0019697412041116743,4.201129161444701e-12,1.6780975186466688e-06,0.0,0.0,4.235164736271502e-22,0.0,0.0,8.077935669463161e-28,0.0,2.168404344971009e-19,3.4559421446491725e-12,1.3976805102304585e-11,7.739561116180833e-12,5.014205212154195e-06,2.117582368135751e-22,3.1763735522036263e-22,5.293955920339377e-23,1.5881867761018131e-22,1.5881867761018131e-22,4.0389678347315804e-28,4.0389678347315804e-28,9.693522803355793e-27,1.1379537340777414e-11,9.346940926465112e-12,9.608142418743913e-12,0.0010221778028991838,1.109843459258924e-06,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,2.8166192251767312e-12,0.00028155888100603045,1.1672573591386597e-11,2.7828366222826535e-12,2.3874432338956536e-11,2.1545898943405518e-06
9,4.885997942475932e-06,1.4255587361373418e-05,1.667767811090135e-06,4.888761344878979e-06,5.600059701550246e-06,7.463714211523532e-06,2.0394863299858036e-06,1.3970317204825696e-05,4.490176681918656e-06,6.543753694787454e-06,4.694613748702171e-06,1.9003206891720517e-06,5.369729711648915e-06,1.3531820932315732e-05,1.5925255626687128e-06,4.877535743159517e-06,5.193176230583531e-06,1.6406971467502538e-06,1.5839479231175623e-06,2.1529854008040993e-06,1.5745558058014287e-06,1.2591028186687419e-05,6.285467907072859e-06,1.3064691026155838e-05,1.925530843032103e-06,4.434711591903178e-06,1.9194649347916413e-06,5.978413632917193e-06,5.351510496013673e-06,4.28603794931065e-06,1.0587911840678754e-21,1.6940658945086007e-21,8.470329472543003e-22,1.2705494208814505e-21,8.077935669463161e-28,6.462348535570529e-27,8.673617379884035e-19,2.8272774843121063e-27,0.0,1.6155871338926322e-27,0.0,3.2311742677852644e-27,8.673617379884035e-19,1.6155871338926322e-27,1.6155871338926322e-27,6.462348535570529e-27,3.2311742677852644e-27,6.505213034913027e-19,7.270142102516845e-27,0.0,1.3732490638087374e-26,1.6155871338926322e-27,2.2214323091023692e-27,1.199645392627549e-05,2.117582368135751e-22,3.94203451685334e-11,4.235164736271502e-22,0.00015567052238087955,6.086100026224207e-11,8.782796230339922e-11,4.7082821000772374e-11,6.94677209951699e-11,1.8733564091612102e-12,1.4549213980719487e-11,1.9328547854723085e-10,0.0011777094804420359,4.9355057175360346e-11,0.00023764243665601702,1.2993463864312935e-10,1.0352532447398596e-11,6.49188780209228e-11,4.235164736271502e-22,8.470329472543003e-22,0.0,8.470329472543003e-22,8.470329472543003e-22,6.462348535570529e-27,7.2585093636303825e-06,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,0.0,4.8467614016778965e-27,4.8467614016778965e-27,2.7994090278106437e-12,3.3295462178945734e-06,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,2.541098841762901e-21,8.077935669463161e-27,0.0,9.275954835837047e-06,4.0712490356797866e-11,1.1906149491133659e-05,3.1763735522036263e-22,2.117582368135751e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,4.8467614016778965e-27,1.0842021724855044e-19,1.4388327241578973e-10,5.510373919320884e-11,1.0882583566404197e-10,2.108278331488101e-06,5.029258124322408e-22,4.235164736271502e-22,5.558653716356346e-22,4.235164736271502e-22,5.293955920339377e-22,8.077935669463161e-28,3.2311742677852644e-27,1.6155871338926322e-27,1.1648981509701607e-10,1.7848883864016723e-11,2.568105672160513e-10,0.0012180238203661597,8.39868340515415e-07,0.0,0.0,0.0,1.0587911840678754e-22,0.0,1.2924697071141057e-26,4.3824127512774065e-11,0.0005052333226072331,1.812904295933882e-10,1.0483135113613846e-11,7.346398232623618e-11,8.905120385904618e-07
