,Y3Z0,Y0Z3,Y5Z4,Y4Z5,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y1Z0,Y0Z1,Y4Z3,Y3Z4,Y2Z3,Y3Z2,Y5Z3,Y3Z5,Y4Z0,Y0Z4,Y5Z2,Y2Z5,Y1Z4,Y4Z1,Y1Z5,Y5Z1,X4Y2,Y2,X1Y2,Y3,Y1,Y0,X5Y2,X3Y1,X3Y0,X2Y5,X2Y4,X2Y1,X3Y4,Y5,X3Y5,X1Y4,X1Y3,Y4,X0Y5,standard_y,X1Y0,X0Y4,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y1,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9604947743238768,0.9604947743238768,0.8463278091284241,0.8463278091284241,0.8066907771186791,0.8066907771186791,0.7661074377979527,0.7661074377979527,0.7463951961663844,0.7463951961663844,0.7042198668434128,0.7042198668434125,0.6613830572238304,0.6613830572238304,0.5219839097124932,0.5219839097124932,0.5016026705680336,0.5016026705680336,0.38417110454429754,0.3841711045442975,0.3174350905457497,0.3174350905457497,0.2896253777644655,0.2896253777644655,0.252383767513222,0.252383767513222,0.11016204891721185,0.11016204891721174,0.026936778790526843,0.026936778790526833,1.6653345369377348e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0015757924090240405,0.0015809315230305597,0.8463278091284242,0.8463278091284241,0.42376901140163425,0.0013277770092842828,0.44970465806126747,0.001260978644361219,0.7463951961663844,0.7463951961663844,0.7042198668434125,0.7042198668434126,0.0010850682678248452,0.14109665874498029,0.13724830502656227,0.0008591622145577185,0.21291916538461028,0.0008229317865718711,0.41989628393968315,0.0006302729868920185,0.44618093715767393,0.0005207855569979197,0.21034606212332835,0.00047671044321900943,0.252383767513222,0.25238376751322206,0.11016204891721183,0.11016204891721176,0.026936778790526777,0.026936778790526833,1.1102230246251565e-16,5.551115123125783e-17,2.7755575615628914e-17,2.168404344971009e-19,1.3877787807814457e-17,5.421010862427522e-20,0.0,2.710505431213761e-20,2.7755575615628914e-17,4.163336342344337e-17,0.0,1.3877787807814457e-17,2.710505431213761e-20,5.551115123125783e-17,1.0842021724855044e-19,2.7755575615628914e-17,0.0,2.7755575615628914e-17,2.0328790734103208e-20,1.360673726469308e-17,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,1.0842021724855044e-19,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2526065174565133e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-19,2.0328790734103208e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0001803818274150335,0.0001809701046338357,5.272203219489742e-05,5.289397396372008e-05,0.4237684994974792,0.00015199136762100807,2.8014347283000615e-05,8.995300201917537e-05,4.664836443614923e-05,0.49483184984944595,0.7042198668434124,0.7042198668434125,0.00012420836393134608,0.14109596320664058,0.13724918631287192,9.83487732396508e-05,1.3307042798028749e-05,3.4780634355270294e-05,0.41989735884707635,7.214769692686043e-05,2.7794926859439884e-05,3.428062612367296e-05,1.3146294339640312e-05,8.930639367412066e-05,1.572225912085382e-05,0.49158512982351543,0.08331283322353983,6.884930973989616e-06,0.08286716754010331,1.6780279500487118e-06,6.776263578034403e-21,1.1102230246251565e-16,0.0,0.0,1.3877787807814457e-17,6.776263578034403e-21,3.3881317890172014e-21,1.0164395367051604e-20,1.3877787807814457e-17,2.541098841762901e-21,0.0,0.0,3.101927297073854e-25,1.6940658945086007e-21,4.1359030627651384e-25,8.470329472543003e-22,0.0,1.6940658945086007e-21,7.754818242684634e-26,9.714112652291218e-17,1.8032537353656003e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,8.271806125530277e-25,4.235164736271502e-22,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.541098841762901e-21,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3552527156068805e-20,1.522012327097571e-22,0.0,0.0,0.0,0.0,0.0,0.0
3,5.565817082034207e-05,5.5839688184940395e-05,5.139161625162695e-06,5.155921914994273e-06,7.206602391092806e-05,1.665047295555671e-05,2.7307417959872987e-06,2.7755675935192842e-05,3.878183781273485e-06,8.415105050955729e-05,0.00011975955399977503,0.00011937025313986496,1.6136076928360013e-05,2.3916763273175972e-05,2.3264710566379058e-05,1.6399374663964668e-05,1.2971245484262722e-06,1.0731826534463952e-05,7.140770139459302e-05,1.5939126206611074e-05,2.709353556181578e-06,1.0577545321897505e-05,1.2814554210013117e-06,2.75561601807983e-05,1.3695148653790606e-06,8.35989139824015e-05,1.4122115057717803e-05,3.861220837147558e-06,1.4046571613976913e-05,1.364001285557428e-06,5.169878828456423e-26,6.776263578034403e-21,8.326672684688674e-17,1.6940658945086007e-21,8.470329472543003e-22,3.3881317890172014e-21,0.0,2.0679515313825692e-25,5.551115123125783e-17,2.5849394142282115e-26,3.877409121342317e-26,5.551115123125783e-17,0.0,0.0,6.462348535570529e-27,3.877409121342317e-26,4.1359030627651384e-25,0.0,6.462348535570529e-27,1.2705494208814505e-20,3.165541040470876e-25,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,4.1359030627651384e-25,1.5994312625537059e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,1.7973031851967157e-08,1.7977433388704794e-08,2.4077826914963603e-07,2.4084328176014766e-07,1.2042090082878616e-07,5.34635560224698e-09,1.2727795746000852e-07,8.873345300096216e-09,1.8069160809952915e-07,1.407081264586742e-07,2.0075631144681588e-07,7.786783400911794e-09,5.189403046218367e-09,1.552600106606073e-09,1.5105599119023206e-09,5.187648179054266e-09,6.018193382219291e-08,3.434554328223417e-09,1.1932767564064046e-07,5.064128468373927e-09,1.2628592119694233e-07,3.385336125556503e-09,5.945705758869622e-08,8.809845120926857e-09,6.375989071549066e-08,1.3978838787520914e-07,9.167033819603638e-10,1.791169984501096e-07,9.117999509704574e-10,6.324760897798331e-08,0.0,1.3234889800848443e-23,5.551115123125783e-17,8.271806125530277e-25,1.0339757656912846e-25,8.271806125530277e-25,0.0,3.0814879110195774e-33,0.0,1.5777218104420236e-30,7.888609052210118e-31,5.551115123125783e-17,3.944304526105059e-31,0.0,1.9721522630525295e-31,9.860761315262648e-32,6.162975822039155e-33,0.0,1.9721522630525295e-31,1.3131492224279314e-23,4.8208433920443e-33,1.9721522630525295e-31,9.245769696602344e-08,0.06021006729838256,1.1663891252749296e-15,3.986329215274639e-16,1.3681906527076727e-14,3.33210864018232e-15,1.41579294224272e-15,1.3249899265292568e-16,3.6519325952842637e-16,3.248504306951349e-17,0.048102550216859344,6.569483188978684e-16,1.3968087972467683e-15,0.07465389856492412,5.384589768580039e-16,4.786265912621641e-17,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,3.697785493223493e-32,0.0,2.7721796711e-08,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,5.551115123125783e-17,3.944304526105059e-31,6.162975822039155e-32,1.9721522630525295e-31,0.06021006729838588,3.3454862804688645e-08,0.0,7.754818242684634e-26,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,1.3875700931548928e-15,1.239380563445979e-15,1.9492887509372213e-09,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.944304526105059e-31,1.9721522630525295e-31,1.754814667493643e-14,1.2455295558621112e-14,1.4815197643726494e-15,2.6421326649818564e-08,1.0501316370302109e-26,8.885729236409477e-27,7.754818242684634e-26,1.2924697071141057e-26,2.5849394142282115e-26,2.465190328815662e-31,4.779731906235927e-16,5.813561600897781e-16,3.886159986051964e-17,0.048102550216859344,5.810804614207955e-10,0.0,5.169878828456423e-26,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,3.944304526105059e-31,2.305097402188473e-33,1.0515526166352126e-15,1.5818038258401147e-15,0.07465389856492412,1.2451456065204207e-15,5.652817057244871e-17,2.3293415881582083e-09
5,4.5935204461385187e-07,6.40809823507495e-07,4.6797868737162987e-07,4.777207925923618e-07,1.8399826743638885e-06,2.7123579379687375e-07,3.9103560393482693e-07,4.934156128520312e-07,7.266807291762655e-07,5.145525743890283e-06,1.3456241282779012e-05,4.194633953386506e-05,2.6725835073149593e-07,2.1912333807518244e-05,2.1103321064305382e-05,2.6134215023146673e-07,4.789204212542602e-07,1.6022688760777987e-07,1.2901997335399663e-06,2.595291469808907e-07,3.8623216870858495e-07,1.4851070858022416e-07,4.801114566453202e-07,4.770210265581837e-07,3.6950852216368283e-07,5.838487038445526e-06,7.071161646884636e-06,7.253731830206232e-07,7.2212460098527215e-06,3.6947583024978807e-07,0.0,0.0,0.0,2.6469779601696886e-23,8.470329472543003e-22,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,5.551115123125783e-17,6.310887241768095e-30,0.0,5.048709793414476e-29,3.2311742677852644e-27,2.0194839173657902e-28,5.293955920339377e-23,2.524354896707238e-29,8.735027268559972e-22,1.798602863903907e-28,0.0,0.0001343504010902359,0.4031898905835285,7.942031410862965e-13,2.661266451424101e-13,3.5798803667337474e-11,1.5353873430267816e-11,4.385121197515886e-11,2.061852784401207e-11,5.786705576219483e-11,2.4021428620408913e-11,0.4168086270709769,4.323567910156489e-13,7.618389836348229e-13,0.0002820450141913421,1.9248398297528275e-11,4.5972279587568194e-11,2.6469779601696886e-23,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,0.0,0.0,1.2116903504194741e-27,1.262177448353619e-29,1.0697097772144386e-06,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.524354896707238e-29,6.462348535570529e-27,5.048709793414476e-29,0.4031898905842656,1.1320868674345334e-06,4.963083675318166e-24,4.963083675318166e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.6155871338926322e-27,6.635975217734543e-13,1.8754479614136826e-13,9.918257008728646e-08,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-21,0.0,0.0,8.077935669463161e-28,3.2311742677852644e-27,5.042298213964707e-11,8.400121213750484e-11,4.5305046342760465e-11,6.902867637292593e-05,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,0.0,0.0,8.315776626644341e-11,6.429714646833526e-11,6.433157133625138e-12,0.41680862998251966,6.290041878399461e-05,1.5509636485369269e-24,3.618915179919496e-24,3.308722450212111e-24,2.6469779601696886e-23,1.3234889800848443e-23,0.0,1.5146129380243427e-28,4.1020767071492614e-29,1.3815166347597778e-13,6.849648048193294e-13,0.00028204501419323,1.5325897328393156e-11,2.2688327497616475e-11,1.2032671857910136e-07
6,5.291461506747395e-06,5.682784904480052e-06,1.2017120425087096e-07,1.7320768229591097e-07,2.324536855044725e-06,5.2698987760894585e-06,8.181062324478191e-08,4.57555680650905e-06,1.7607672133551498e-07,3.2765461362518165e-05,1.6324616396083618e-05,5.88632249451565e-06,4.537345021801764e-06,1.1556825846296827e-07,6.23947871890696e-07,5.194412221660912e-06,2.5860877844554497e-07,2.7531314116394036e-06,1.944897887725153e-06,4.486551220818375e-06,7.731818975774572e-08,2.5972492523120235e-06,2.615119063345444e-07,4.4660086091277515e-06,9.078526719194978e-08,3.19332069835398e-05,7.155699272358599e-07,1.7468046533121362e-07,7.692988351298456e-07,9.1864396941403e-08,3.2311742677852644e-27,5.082197683525802e-21,1.6263032587282567e-19,0.0,5.293955920339377e-23,8.470329472543003e-22,3.2311742677852644e-27,6.462348535570529e-27,2.7755575615628914e-17,0.0,6.462348535570529e-27,8.673617379884035e-19,0.0,6.617444900424222e-24,0.0,8.077935669463161e-28,1.2924697071141057e-26,1.3234889800848443e-23,2.524354896707238e-29,4.2020775117693806e-21,4.0389678347315804e-28,0.0,0.00011467880270887076,0.694212774127395,2.145341218026903e-12,1.1918823440743621e-12,2.243813161384819e-12,7.39797987868466e-12,4.2251712971850934e-10,6.933745464394994e-12,6.601664311593617e-12,2.4276806942333295e-11,0.0006187156490355,4.866611482136745e-13,4.435645686012248e-13,0.045704971755310575,1.7001283645951548e-10,4.0492906662569656e-10,1.3234889800848443e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,1.734723475976807e-18,0.0,2.4233807008389483e-27,0.0,2.533682288807524e-07,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,1.734723475976807e-18,2.524354896707238e-29,3.2311742677852644e-27,2.0194839173657902e-28,0.6942127741273807,8.148979331494047e-08,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,2.117582368135751e-22,1.0339757656912846e-25,2.7305212055920926e-12,1.0632532149410506e-12,4.11925258940292e-06,8.470329472543003e-22,0.0,3.1763735522036263e-22,0.0,2.117582368135751e-22,1.0339757656912846e-25,0.0,1.9767640223371757e-11,2.1323188099243982e-11,4.3232551951886357e-10,4.6514300207254084e-06,1.0164395367051604e-20,1.0164395367051604e-20,3.3881317890172014e-21,6.776263578034403e-21,3.3881317890172014e-21,8.077935669463161e-28,1.9365989876923925e-11,1.835403323061278e-11,6.186094275611055e-10,0.0002807507917885649,0.00010712733171439375,8.470329472543003e-22,8.470329472543003e-22,4.235164736271502e-22,0.0,0.0,0.0,1.2924697071141057e-26,9.087677628146056e-27,2.3673518957121925e-12,7.559668661963267e-13,0.04566752096471319,9.103721510132167e-11,7.800204108122017e-10,8.255526861365297e-06
7,9.792872805339546e-05,0.0001578009972134786,3.4300973068542136e-07,3.220137061959872e-06,3.275086350565416e-05,0.00015490208921395936,3.103354223538507e-07,0.0001546904947768,3.2009451294054482e-06,1.3816961510975451e-05,1.0557714237854503e-05,2.794699953477068e-05,9.445151989832272e-05,3.5325594512248924e-05,3.790023276001589e-05,0.0001514414820867062,3.188635131706272e-06,9.196153421108702e-05,2.9890271278541704e-05,9.254341356918279e-05,2.883155564906083e-07,8.710555579491357e-05,3.1915723359176994e-06,0.00014588545736527462,3.007410613894797e-07,1.4087344852830041e-05,2.3484835490039234e-05,3.137515731808738e-06,2.627085237931999e-05,2.99817674795308e-07,8.271806125530277e-25,8.470329472543003e-22,2.0328790734103208e-20,2.0328790734103208e-20,1.6940658945086007e-21,0.0,8.271806125530277e-25,4.1359030627651384e-25,3.469446951953614e-18,0.0,8.271806125530277e-25,8.131516293641283e-20,6.462348535570529e-27,0.0,5.169878828456423e-26,2.0679515313825692e-25,2.0679515313825692e-25,0.0,1.2924697071141057e-26,1.9481757786848908e-20,1.2407709188295415e-24,1.0339757656912846e-25,0.0017872579224303207,0.0014079582506508698,5.091034353254867e-11,6.027664179370993e-11,1.4832271641871397e-09,4.526436381863916e-10,3.888266081295087e-08,7.183305879263246e-10,5.297635817260206e-09,3.286024309320815e-08,0.005686974347586511,1.1991046524640222e-10,2.528868476274308e-10,0.00903304474007417,3.271234681553949e-08,9.142830377499182e-08,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,6.325452442324256e-07,0.0,5.293955920339377e-23,0.0,1.0587911840678754e-22,1.0587911840678754e-22,4.336808689942018e-19,1.6155871338926322e-27,2.0679515313825692e-25,0.0,0.004220202947495141,8.728191575619195e-07,0.0,0.0,0.0,3.3881317890172014e-21,3.3881317890172014e-21,2.6469779601696886e-23,9.655415850308456e-11,1.0650657768943661e-10,1.9644913542471705e-05,1.3552527156068805e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,5.293955920339377e-23,6.617444900424222e-24,2.5254523506008894e-09,7.623723356568506e-10,3.5078964965548574e-08,0.0002706994658486548,2.710505431213761e-19,1.6263032587282567e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.257159685342225e-09,1.230234224075932e-09,1.3629520369207726e-07,0.005436560502329548,0.001488495676639284,0.0,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,3.469446951953614e-18,3.308722450212111e-24,4.652890945610781e-25,1.8626814982960167e-10,2.0071799015326214e-10,0.007726598277867534,3.410383403521483e-08,2.6207401397869836e-07,4.794796739818343e-05
8,1.5634309410711017e-06,2.938767552768384e-06,5.621246057255395e-06,1.1671510283721177e-06,6.952405247447446e-07,2.8507889460101443e-06,5.662680299925557e-06,2.891028520099147e-06,1.0783816047560818e-06,6.41510047755973e-07,8.128205286558676e-07,6.5460086838189495e-06,1.5190292418561477e-06,6.011441674692033e-06,5.882065589776327e-06,2.941357985159907e-06,9.001211051969637e-07,1.4610876885020073e-06,6.789750054520892e-07,1.490713195551214e-06,5.319193100233685e-06,1.455525911593521e-06,9.793718588878511e-07,2.9269747640792345e-06,5.443189209056172e-06,5.755831555397585e-07,5.4293374272031034e-06,1.218473703831214e-06,5.5880573628182745e-06,5.626329309895039e-06,3.2311742677852644e-27,0.0,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,1.2924697071141057e-26,2.4233807008389483e-27,1.2197274440461925e-19,1.2924697071141057e-26,0.0,4.336808689942018e-19,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,1.6155871338926322e-27,4.235164736271502e-22,1.2243121249030103e-27,1.0097419586828951e-28,5.066298426091276e-05,0.003636062469271904,1.833004272331107e-11,3.0186087985119828e-12,1.191053058957074e-10,1.498873490235956e-10,5.740331929874821e-11,8.120963977949109e-11,2.7247009135715854e-11,3.887013804226071e-12,0.0027487223001448043,2.793733527721394e-11,1.6372306015959252e-10,4.276393591573564e-05,1.3090328903970373e-11,1.781115127746905e-11,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,0.0,8.673617379884035e-19,0.0,1.2116903504194741e-27,3.2311742677852644e-27,9.029834340335247e-06,0.0,3.3881317890172014e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,4.336808689942018e-19,3.2311742677852644e-27,0.0,8.077935669463161e-28,0.0007274943352639368,2.09650704598794e-05,4.235164736271502e-22,8.470329472543003e-22,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,3.2311742677852644e-27,3.828282919353907e-11,8.233511813946176e-12,5.800194090506501e-06,1.3234889800848443e-23,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,3.2311742677852644e-27,0.0,1.2287682007595596e-10,1.241382097834504e-10,5.792129082773081e-11,1.158942593583924e-07,2.117582368135751e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,1.0363603053615083e-10,1.4745282178356037e-10,2.0611604498266545e-11,0.002341350306918655,6.042358536099346e-06,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,0.0,1.3252863207712998e-27,5.0572578010978976e-11,1.5464058814172587e-10,0.0024183741228566537,1.0027689119719608e-11,3.7050556496502246e-11,8.70963257473387e-06
9,3.756561663482456e-07,6.347551228370653e-07,1.1424947394894154e-06,1.7538941117550415e-06,4.1373222660052223e-07,6.244044979812913e-07,1.128772799240763e-06,6.311595577269676e-07,1.7558379411401019e-06,4.306682275495192e-07,3.6535792893004105e-07,3.104661210329397e-07,3.736363872340444e-07,8.073930923493007e-07,7.982453917060625e-07,6.140532533497366e-07,1.7441466426847232e-06,3.677034018765725e-07,4.035007154253301e-07,3.541063133088881e-07,1.0927716188950632e-06,3.1356816398499214e-07,1.7140820013230618e-06,5.696772626493593e-07,1.0908726977586721e-06,4.005608062581499e-07,8.854398976007874e-07,1.7108534172502456e-06,8.743545237425211e-07,1.1069207648291604e-06,2.0194839173657902e-28,0.0,2.168404344971009e-19,2.6469779601696886e-23,5.293955920339377e-23,0.0,2.0194839173657902e-28,6.310887241768095e-30,2.710505431213761e-19,1.5146129380243427e-28,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,1.9721522630525295e-30,1.0587911840678754e-22,5.048709793414476e-29,7.940933880509066e-23,1.1586394545433611e-29,0.0,7.70416557356199e-07,4.094607220070455e-06,2.318355837755986e-13,2.579428040076808e-13,8.54218151646657e-13,7.546003197908383e-13,2.466112227489187e-13,2.0758471869683444e-13,5.253855485450253e-13,5.85425555470557e-14,0.008730662768214237,1.7450157390395332e-13,5.513356447822982e-13,0.00020910353742655699,5.2412192077269415e-14,2.2901401614234316e-13,0.0,0.0,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,4.336808689942018e-19,1.0097419586828951e-28,0.0,0.0,7.384912766540923e-08,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,1.0842021724855044e-19,3.1554436208840472e-30,5.048709793414476e-29,0.0,0.0013793540444772957,5.995199772240561e-09,0.0,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,3.0906795692953705e-13,2.690539262859183e-13,2.0471386039647093e-07,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,1.262177448353619e-29,1.262177448353619e-29,1.065950456646949e-12,1.0261350674179962e-12,2.788694578495375e-13,2.3593346636031474e-07,2.481541837659083e-24,1.6543612251060553e-24,0.0,4.963083675318166e-24,1.6543612251060553e-24,0.0,6.095351556149824e-13,9.502553188506815e-13,2.5963359778113146e-13,0.008532561250756281,4.2769081997593894e-08,2.6469779601696886e-23,0.0,1.3234889800848443e-23,0.0,0.0,2.168404344971009e-19,0.0,1.217804022434937e-29,2.784846802914694e-14,5.699516955410245e-13,0.002281012711618239,1.0721736060610891e-14,1.274140426840186e-13,2.071558211641697e-07
